subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
muscle	receive	heavy blood supply	0.1151	0.8153	1.0
necklet	can	twitch	0.1151	0.8372	0.0003
necklet	can	travel	0.1151	0.8808	0.0007
hospital	can	sued for much	0.1151	0.7809	1.0
alaska	stay	dark for 67 days	0.1151	0.886	1.0
eczema	occur	in the same place	0.1151	0.9232	0.0394
baseball umpires	get	paid	0.1151	0.9455	0.0003
retailer	do	promotions	0.1151	0.7964	1.0
lifting weights	has_property	pointless	0.1151	0.8302	0.024
tung	can	out	0.1151	0.8682	0.0006
bunny rabbit	have	babies	0.1151	0.9094	0.001
toilet	have gaps under	door	0.1151	0.7987	1.0
worker	can accept	gifts	0.1151	0.873	0.0623
soccer	be big in	europe	0.1151	0.915	0.3433
institution	affect	establishment of canons	0.1151	0.6298	1.0
polecat	can	work	0.1151	0.904	0.0
squirrel	can	burp	0.1151	0.8748	0.0157
midwifery	can	work	0.1151	0.904	0.0
abscess	can	care	0.1151	0.8497	0.0061
chicken	become	contaminated with salmonella	0.1151	0.8581	0.2006
france	shut down in	august	0.1151	0.817	0.4452
potassium	be needed in	plants	0.1151	0.9425	0.042
meningoencephalitis	can	spread	0.1151	0.8616	0.0007
fishing	be to	economy	0.1151	0.9497	0.0591
retail	be in	australia	0.1151	0.9638	0.0012
protein	has_property	etc	0.1151	0.8684	0.0008
tooth	can	fall	0.1151	0.8774	0.0023
monosaccharide	has_place	away	0.1151	0.8777	0.0003
mandarin orange	has_property	expensive	0.1151	0.9455	0.0001
cut	scab	up	0.1151	0.8138	0.4828
bench	has_diet	vegan	0.1151	0.9111	0.0001
wisdom tooth	hurt	more at night	0.1151	0.9261	0.0126
couple	put together	foreheads	0.1151	0.7784	0.745
wasp	build nests on	houses	0.1151	0.882	1.0
airline	determine	boarding zones	0.1151	0.6332	1.0
relaxing	has_property	song	0.1151	0.8975	0.0016
elaphe	has_property	bumble	0.1151	0.7871	0.1229
elaphe	has_property	ticking	0.1151	0.6988	0.0404
money	can	rounded to nearest hundredth	0.1151	0.6263	1.0
urge	can	meaning	0.1151	0.8306	0.002
swimmer	use	suction cups	0.1151	0.8472	0.2898
synthetic	has_property	dot	0.1151	0.8893	0.0007
domestic violence	can	prevented	0.1151	0.951	0.0016
shoe	has_movement	fly	0.1151	0.9035	0.0019
vampire	have	pointy ears	0.1151	0.8325	0.0174
diode	be in	relay	0.1151	0.8305	0.3991
computer software	can	classified	0.1151	0.8786	0.0088
cold	be in	more frequently winter	0.1151	0.8648	1.0
tights	keep	falling down	0.1151	0.9326	0.3123
crayfish	affect	humans	0.1151	0.9274	0.0012
sponger	can	types	0.1151	0.8369	0.0004
molten nail	has_property	a good conductor of electricity	0.1151	0.9455	0.0114
allah	accept	due	0.1151	0.7992	1.0
blastocyst	can	irrigate	0.1151	0.7872	0.0027
blastocyst	can	illustrate	0.1151	0.7977	0.0061
blastocyst	can	ice	0.1151	0.884	0.0004
blastocyst	can	flower	0.1151	0.8784	0.0014
blastocyst	can	eject	0.1151	0.8316	0.0009
blastocyst	can	dog	0.1151	0.918	0.0006
blastocyst	can	aid	0.1151	0.876	0.0021
biometrics	be used in	security systems	0.1151	0.8978	1.0
curd	has_property	formed	0.1151	0.9142	0.0002
memory	pop up on	iphone	0.1151	0.8429	0.6364
antiviral drug	can go	away	0.1151	0.8994	0.0078
dividend	has_property	do	0.1151	0.9348	0.0003
calico cat	has_property	small	0.1151	0.8728	0.0004
charlotte	go	back to the sea hawk	0.1151	0.791	1.0
toad	ride	snake	0.1151	0.7313	0.3372
match	has_property	postponed	0.1151	0.8596	0.0906
leg	swell during	journey	0.1151	0.7535	1.0
mold	can	appear	0.1151	0.8117	0.0012
hurricane	occur in	certain places	0.1151	0.9357	0.0551
elephant	have	ponytails worksheet answers	0.1151	0.7814	1.0
rabbit ears	has_property	gw2	0.1151	1.0	0.0009
rabbit ears	has_property	squeak	0.1151	0.8329	0.0032
rabbit ears	has_property	smell	0.1151	0.9059	0.006
rabbit ears	has_property	cilia	0.1151	0.9411	0.5887
river	be important for	transport	0.1151	0.8783	0.2596
scarcity	force	us to make choices	0.1151	0.8332	1.0
office	has_property	subscription	0.1151	0.8355	0.0819
play	has_property	it	0.1151	0.9152	0.0008
ciprofloxacin	can	nursing	0.1151	0.815	0.0156
ear	pop during	exercise	0.1151	0.7523	1.0
landlord	be affected	by the budget	0.1151	0.8342	1.0
child	qualify for	medicaid	0.1151	0.8192	0.0171
electronics	can help	us	0.1151	0.9094	0.0041
machine	process	digital data	0.1151	0.8294	1.0
manila bean	can	grow	0.1151	0.9034	0.0002
girl	wear	super bra	0.1151	0.9278	1.0
strep throat	can	prevented	0.1151	0.951	0.0016
author	reinterpret	familiar stories answerscom	0.1151	0.6317	1.0
neoclassicism	has_property	different from the rococo style	0.1151	0.779	1.0
police officer	has_property	use	0.1151	0.9446	0.0003
bird	scratch	heads	0.1151	0.7324	0.2512
arthritis	can	beds	0.1151	0.8535	0.132
boxer	gain weight after	retirement	0.1151	0.7891	0.4223
college	have	school on veterans day	0.1151	0.8616	0.1614
robot	can help	humans explore space	0.1151	0.8281	1.0
billionaire	start	out	0.1151	0.8603	0.0297
cloud	be in	pressure areas	0.1151	0.8885	1.0
baby	spit up	lot	0.1151	0.8625	0.5678
snail	huddle	together	0.1151	0.8952	0.055
particle	get	energy	0.1151	0.8659	0.0015
chocolate	can	separate	0.1151	0.8516	0.0097
stye	has_property	normal	0.1151	0.8996	0.0013
maggie	be on	ranch	0.1151	0.9398	0.0429
brand	sponsor	football teams	0.1151	0.7565	1.0
abraham lincoln	be	able to win the 1860 election	0.1151	0.8899	1.0
good egg	has_property	are bad	0.1151	0.9026	0.02
baroque	has_property	sculpture	0.1151	0.872	0.0462
lipid	has_property	obtained	0.1151	0.8728	0.0017
wedding ring	be in	left hand	0.1151	0.9329	1.0
pagurus	can	work	0.1151	0.904	0.0
gujarat	has_property	famous	0.1151	0.9271	0.0002
climate	can	determinant of resources	0.1151	0.7319	1.0
cache	can	man	0.1151	0.8528	0.0005
cluster	has_property	free	0.1151	0.9438	0.0003
farmer	have painted	red with white barns	0.1151	0.8123	1.0
wristband	snap	on	0.1151	0.8931	0.0227
castle	has_property	man	0.1151	0.9409	0.0004
citizen	get	money	0.1151	0.9111	0.0027
firm	issue	bonus shares	0.1151	0.8651	0.4679
ladybug	has_property	get	0.1151	0.8796	0.0004
isaac newton	be called	sir isaac newton	0.1151	0.8454	1.0
armadillo	has_property	types	0.1151	0.9109	0.0005
rose	smell like	raspberries	0.1151	0.8636	1.0
property tax	work in	nj	0.1151	0.8322	0.1358
pillow	has_property	illegal	0.1151	0.9492	0.0001
palisade	can	trail	0.1151	0.7995	0.0748
palisade	can	address	0.1151	0.8517	0.0056
concussion	affect	student athletes	0.1151	0.8538	1.0
drug dealer	have	long fingernails	0.1151	0.923	0.0777
horizon	can	pop	0.1151	0.8303	0.0006
dog	have	lots of puppies	0.1151	0.9055	1.0
ketone	help	body	0.1151	0.9628	0.0028
dog	put up	one paw	0.1151	0.8151	0.5168
efficiency	be in	home management	0.1151	0.893	1.0
necrosis	can	occur	0.1151	0.8596	0.0002
vampire	be associated with	bats	0.1151	0.8036	1.0
earthquake	has_property	common in the west coast of california	0.1151	0.8615	1.0
shareholder	earn	money	0.1151	0.9114	0.0013
lemon	stop	growing	0.1151	0.8823	0.0051
dy	can	do	0.1151	0.9192	0.0002
doctor	have illegible	signatures	0.1151	0.7438	1.0
palestine	be important to	palestinians	0.1151	0.8314	1.0
announcement	has_property	noun	0.1151	0.8678	0.0031
buyer	pay on	gum tree	0.1151	0.8589	1.0
transplant	has_time	old	0.1151	0.9313	0.0002
cow	stand in	same direction	0.1151	0.8669	0.3156
mission	has_movement	skip	0.1151	0.8708	0.0314
afrikaans	has_property	from	0.1151	0.914	0.0039
massage	has_property	act	0.1151	0.938	0.0017
rama	finally kill	havana	0.1151	0.7913	1.0
bleach	burn	skin	0.1151	0.8264	0.0327
killer	be in	alienist	0.1151	0.9585	0.3285
make	can	beer	0.1151	0.8537	1.0
mum	can	do	0.1151	0.9192	0.0002
garnishment	has_property	legal	0.1151	0.9183	0.0003
statice	can	sorted	0.1151	0.8403	0.292
midge	has_property	art	0.1151	0.9415	0.0004
midge	has_property	islam	0.1151	0.9574	0.0072
midge	has_property	belts	0.1151	0.9031	0.0003
midge	has_property	identical	0.1151	0.8947	0.0008
midge	has_property	pm	0.1151	0.9249	0.0003
midge	has_property	born	0.1151	0.9176	0.0009
cartel	dispose of	bodies	0.1151	0.8847	0.0903
narwhal	feed	young	0.1151	0.8398	0.0044
significant figure	has_property	zero	0.1151	0.9229	0.0001
rabbit	need	salt wheels	0.1151	0.8451	0.5638
discharge	has_property	before period	0.1151	0.9153	0.205
agate	relate	to each other	0.1151	0.8357	0.0228
protein	has_property	went	0.1151	0.8425	0.0006
coughing	can	let	0.1151	0.866	0.0018
incinerator	can	do	0.1151	0.9192	0.0002
difference	be between	aerobic respiration	0.1151	0.9071	1.0
penguin	stare at	planes	0.1151	0.7461	1.0
leukopenia	can	work	0.1151	0.904	0.0
smoker	lose	sense of smell	0.1151	0.8925	0.348
hard work	be important key to	success	0.1151	0.936	0.8222
college student	love	wasted	0.1151	0.7198	1.0
education	has_property	better in urban areas	0.1151	0.9023	0.5328
bolzano	has_property	ads	0.1151	0.957	0.0004
oxygen	go	into the blood stream	0.1151	0.8685	1.0
glory	has_property	plant	0.1151	0.9535	0.0024
rice	can be used	in savory products	0.1151	0.8698	1.0
alum	be used	making	0.1151	0.9328	0.0237
sm	can	get	0.1151	0.9429	0.0005
window	fail	to update	0.1151	0.8003	0.2185
fire extinguisher	need	inspected	0.1151	0.825	1.0
gamete	differ from	female	0.1151	0.866	0.2993
dock	grow near	nettles	0.1151	0.7399	1.0
mandarin orange	has_property	fbi	0.1151	0.878	0.0003
everyone	know	every law	0.1151	0.8274	1.0
patience	has_property	important in a relationship	0.1151	0.9329	0.0036
anorexic	change	clothes a lot	0.1151	0.8851	1.0
union	can	met	0.1151	0.797	0.0003
iv	affect	pokemon	0.1151	0.7927	0.2632
lady	read	name	0.1151	0.8356	0.6213
scandinavian	has_trait	attractive	0.1151	0.9068	0.0006
13	has_property	bad number	0.1151	0.8481	0.1271
hydrogen peroxide	react	with kmno4 in acidic medium	0.1151	0.7473	1.0
scale	has_property	egyptian	0.1151	0.9248	0.0066
mussel	has_place	off	0.1151	0.9065	0.0007
sand	be black in	cyprus	0.1151	0.8634	1.0
citric acid	be added in	lemonade	0.1151	0.795	1.0
electricity	be generated by	generator	0.1151	0.8462	1.0
tube	can	cut	0.1151	0.877	0.0002
lumen	compare to	watts	0.1151	0.8158	0.4927
principle	can	fee	0.1151	0.8555	0.0003
syria	has_property	no	0.1151	0.8728	0.0005
allah	be important in	islam	0.1151	0.9705	0.0047
hotel	put sheet over	comforter	0.1151	0.6816	1.0
basset hound	has_property	symbolic	0.1151	0.7824	0.0025
basset hound	has_property	svenska	0.1151	1.0	0.0007
basset hound	has_property	squeezed	0.1151	0.8247	0.002
basset hound	has_property	specific	0.1151	0.8922	0.0073
basset hound	has_property	skiing	0.1151	0.8661	0.0186
basset hound	has_property	singing	0.1151	0.8863	0.0238
basset hound	has_property	smuggles	0.1151	0.8771	0.0119
basset hound	has_property	lyceum	0.1151	0.6454	0.0338
basset hound	has_property	lucky	0.1151	0.8875	0.0009
basset hound	has_property	ljubljana	0.1151	1.0	0.0008
basset hound	has_property	bbc	0.1151	0.9402	0.0002
basset hound	has_property	gypsy	0.1151	0.8236	0.0025
basset hound	has_property	gw2	0.1151	1.0	0.0009
basset hound	has_property	everywhere	0.1151	0.9075	0.0018
basset hound	has_property	euthanasia	0.1151	0.8713	0.0017
basset hound	has_property	equal	0.1151	0.8998	0.0008
basset hound	has_property	engaged	0.1151	0.8133	0.006
basset hound	has_property	juice	0.1151	0.865	0.0015
basset hound	has_property	eggesford	0.1151	1.0	1.0
basset hound	has_property	effectively	0.1151	0.7849	0.0039
basset hound	has_property	eczema	0.1151	0.8899	0.0035
basset hound	has_trait	sweet	0.1151	0.8942	0.0004
craven	has_property	gay	0.1151	0.9085	0.0024
hot-water bottle	has_property	use	0.1151	0.9446	0.0003
blood	be brown at	beginning of period	0.1151	0.7993	0.6533
avocado	be expensive in	australia 2018	0.1151	0.9058	0.389
cell membrane	can act	like a bouncer	0.1151	0.7237	1.0
principle	can	gas	0.1151	0.8745	0.0003
koala	hug	each other	0.1151	0.8138	0.331
arthritis	can	jaw	0.1151	0.8598	0.0117
scope	has_place	out	0.1151	0.9423	0.0003
rhino	has_property	get	0.1151	0.8796	0.0004
black hole	form with	large stars	0.1151	0.8497	1.0
bone	be	broken	0.1151	0.8926	0.0022
decaf	has_property	thing	0.1151	0.9405	0.0006
basketball player	cut down	net	0.1151	0.8377	0.2505
nonprofit	can	pay	0.1151	0.8799	0.0013
fruit	turn	cut	0.1151	0.846	0.2908
childhood	has_property	happy time	0.1151	0.9214	0.7197
boxer	use	heavy bag	0.1151	0.7733	1.0
battery	have	plus sign	0.1151	0.7856	0.1033
retriever	has_property	airplane	0.1151	0.8868	0.005
christ	has_property	king	0.1151	0.9489	0.0013
neuron	communicate	variations in stimulus intensity	0.1151	0.6787	1.0
eel	travel on	land	0.1151	0.792	0.4002
pesticide	improve	crop yield	0.1151	0.9158	0.6234
drunk	talk to	themselves	0.1151	0.9095	0.0233
hot dog	has_property	mri	0.1151	0.8745	0.0004
hot dog	has_property	fm	0.1151	0.9317	0.0004
silicon	be used in	manufacture of microprocessors	0.1151	0.8256	1.0
racehorse	has_diet	vegan	0.1151	0.9111	0.0001
islam	compared	to judaism	0.1151	0.8463	1.0
gravity	has_property	slightly weaker on the continents than over the oceans	0.1151	0.7992	1.0
ant	can	nest	0.1151	0.8586	0.0027
malathion	be toxic to	humans	0.1151	0.8872	0.0213
urge	can	belts	0.1151	0.8517	0.0004
nut	has_property	wed	0.1151	0.863	0.0007
city	have	districts	0.1151	0.775	0.7017
fast food restaurant	use	yellow	0.1151	0.8624	0.0287
high tide	be in	full moon	0.1151	0.9213	1.0
preeclampsia	can	include	0.1151	0.8122	0.0258
antidepressant	make	it sleep	0.1151	0.8427	0.1693
rash	can	dry	0.1151	0.8721	0.0022
thief	steal	soap	0.1151	0.7341	1.0
prairie	has_property	aquatic	0.1151	0.874	0.0002
phytochemical	help	prevent diseases	0.1151	0.9248	1.0
sheriff	be different from	police	0.1151	0.8529	0.4803
hyena	has_property	asexual	0.1151	0.9054	0.0174
tourist	get killed in	mexico	0.1151	0.8208	1.0
bruce	has_property	we	0.1151	0.9436	0.0005
flamenco	be important to	spain	0.1151	0.892	0.0179
hulk	remember	thanks	0.1151	0.7742	0.6208
tremolite	can	work	0.1151	0.904	0.0
haemorrhoid	can	base	0.1151	0.898	0.0222
alcoholic	start	fights	0.1151	0.8164	0.1841
ribosome	can	make	0.1151	0.8948	0.0019
orthodontist	remove	bite turbos	0.1151	0.6723	1.0
polio	be known as	infantile paralysis	0.1151	0.7372	1.0
bolivia	speak	spanish	0.1151	0.8457	0.0096
hors d'oeuvre	has_property	vac	0.1151	0.8939	0.0007
hors d'oeuvre	has_property	mr	0.1151	0.946	0.0003
see	can	star	0.1151	0.8615	0.0124
basil	stem turn	black	0.1151	0.8544	1.0
environmental science	has_property	interdisciplinary science	0.1151	0.813	0.5419
ovarian cyst	can cause	weight gain	0.1151	0.9496	0.0403
idea	has_property	award	0.1151	0.8745	0.0011
little	can	cut	0.1151	0.877	0.0002
nurse	study	biochemistry	0.1151	0.7911	1.0
employee	can remain	highly motivated when telecommuting	0.1151	0.7	1.0
solar panel	has_color	red	0.1151	0.9412	0.0001
geographer	study	growth of world population	0.1151	0.8491	1.0
pint	can	oscillate	0.1151	0.8482	0.0078
pint	can	destruct	0.1151	0.7275	0.2737
pint	can	erase	0.1151	0.8249	0.0058
pint	can	emerge	0.1151	0.8137	0.003
pint	can	eject	0.1151	0.8316	0.0009
sumo wrestler	get	names	0.1151	0.9064	0.0036
plant	survive in	farm	0.1151	0.7968	1.0
structure	has_property	car	0.1151	0.9435	0.0006
grouper	be expensive in	florida	0.1151	0.9053	0.0331
eye	keep	getting	0.1151	0.9066	0.011
cow	call	out	0.1151	0.8613	0.0556
orangutan	live by	themselves	0.1151	0.9126	0.7153
whale	can	own	0.1151	0.8124	0.0017
photographer	has_property	do	0.1151	0.9348	0.0003
pine nut	be turned	brown	0.1151	0.8795	0.1997
bird	can	squawk	0.1151	0.8222	0.0271
canola oil	has_property	go	0.1151	0.9387	0.0002
slump	can	occur	0.1151	0.8596	0.0002
sex	has_property	used interchangeably	0.1151	0.7856	0.869
life	be sank for	people	0.1151	0.7424	1.0
horse	need	tie downs	0.1151	0.752	1.0
doberman	can	size	0.1151	0.8746	0.0007
trade	take	time settle	0.1151	0.822	0.6177
salmon	be farmed in	norway	0.1151	0.8623	1.0
queen elizabeth	sleep	in a different bed	0.1151	0.9316	1.0
muser	make	phone float	0.1151	0.7429	1.0
laker	can	game	0.1151	0.9086	0.0017
supper	be in	milan	0.1151	0.9648	0.0294
lion	go for	neck	0.1151	0.8184	0.1058
pone	can	was	0.1151	0.8692	0.0002
rocket	work	whose law	0.1151	0.8429	1.0
music genre	has_property	created	0.1151	0.9362	0.0004
panda	can	gas	0.1151	0.8745	0.0003
map	has_property	illegal	0.1151	0.9492	0.0001
last name	has_property	kennedy	0.1151	0.735	0.0931
membrane	be important in	photosynthesis	0.1151	0.9279	0.0142
buckyball	has_color	yellow	0.1151	0.9335	0.0001
buckyball	has_diet	vegan	0.1151	0.9111	0.0001
easter	be celebrated in	hindi	0.1151	0.8725	0.0518
dental	be expensive in	us	0.1151	0.9508	0.0105
diamond	has_property	han	0.1151	0.9178	0.004
nausea	stop	after first trimester	0.1151	0.8066	1.0
magnesium oxide	help	the body	0.1151	0.9628	0.004
stella	be served	in a chalice	0.1151	0.7731	1.0
bank deposit	help	the nation's economy	0.1151	0.925	0.6292
principle	can	speed	0.1151	0.8754	0.0003
ant	eat	underwear	0.1151	0.8577	0.1366
ant	eat	silicone	0.1151	0.7847	1.0
scout	find	baseball players	0.1151	0.8204	1.0
posset	can	set	0.1151	0.8827	0.0005
beef	be in	square tin	0.1151	0.8492	0.6042
nausea	has_property	bad	0.1151	0.9451	0.0
orange	has_property	dye	0.1151	0.867	0.0101
startup	get	customers	0.1151	0.8338	0.5253
poacher	get	rhino horns	0.1151	0.7837	1.0
diversity	be important in	army essay	0.1151	0.8946	1.0
wild horse	stay	warm in winter	0.1151	0.9885	0.02
folder	can	own	0.1151	0.8124	0.0017
bullseye	be called	bulls eyes	0.1151	0.7924	1.0
pekan	has_color	yellow	0.1151	0.9335	0.0001
human	has_property	very important to god	0.1151	0.929	0.6273
epinephrine	can	associate	0.1151	0.6574	0.0061
birth rate	be in	singapore low	0.1151	0.8982	1.0
make	can	macaroni	0.1151	0.7482	1.0
make	can	bong	0.1151	0.7656	0.268
animal	rub together	heads	0.1151	0.8969	0.1558
poet	describe	eyes of piper	0.1151	0.7637	1.0
leaseholder	can buy	freehold	0.1151	0.7931	1.0
owl	have	big round eyes	0.1151	0.903	1.0
clock	has_property	at 10	0.1151	0.9281	0.1738
barrel	can	sum	0.1151	0.8453	0.0006
house plants	need	open window	0.1151	0.8849	1.0
rhyme	contribute	to	0.1151	0.8331	0.0372
noble	have	outlets	0.1151	0.8796	0.0354
car	be prohibited in	venice	0.1151	0.8994	1.0
twin	have	tc on hats	0.1151	0.7822	1.0
seed	get	moldy	0.1151	0.889	0.0053
penelope	has_property	on kardashians	0.1151	0.96	0.2733
make	can	inverted	0.1151	0.8861	0.1641
crustacean	can	cut	0.1151	0.877	0.0002
everything	be out of	stock on louis vuitton	0.1151	0.8087	1.0
climber	take	care of hands	0.1151	0.8565	0.2002
make	can	naan	0.1151	0.7062	1.0
chemical reaction	involve	energy	0.1151	0.7932	0.1847
make	can	chichi	0.1151	0.6793	1.0
cardinal	have on	jerseys	0.1151	0.9135	0.0725
fertilisation	be in	plants work	0.1151	0.931	0.1344
arthritis	can	job	0.1151	0.9027	0.0013
arthritis	can	gas	0.1151	0.8745	0.0003
arthritis	can	bum	0.1151	0.8078	0.001
make	can	doha	0.1151	0.838	1.0
slug	come inside at	night	0.1151	0.9147	0.2347
wart	can	survive	0.1151	0.8945	0.0007
starch	get	digested	0.1151	0.8583	0.0211
gravitation wave	has_property	nobel	0.1151	0.7518	0.6987
land	has_property	registered	0.1151	0.8789	0.0132
bullet	need	spin	0.1151	0.8664	0.7214
filter	go in	shark navigator	0.1151	0.7344	1.0
squirrel	can	leaves	0.1151	0.8759	0.0464
budget	has_property	inaccurate	0.1151	0.9177	0.0103
pda	be allowed in	school	0.1151	0.9266	0.0061
laxative	can	yell	0.1151	0.8638	0.0028
laxative	can	squeak	0.1151	0.8329	0.0004
laxative	can	irrigate	0.1151	0.7872	0.0027
laxative	can	identify	0.1151	0.8533	0.0005
laxative	can	flower	0.1151	0.8784	0.0014
laxative	can	fit	0.1151	0.8772	0.0007
microwave	be measured in	liters	0.1151	0.8857	0.0355
sparrow	can	jet	0.1151	0.8407	0.0017
death	occur from	cold	0.1151	0.8676	1.0
scientist	can ban	appliances	0.1151	0.7909	1.0
golden ratio	has_property	used in	0.1151	0.974	0.0055
lawyer	has_property	on strike	0.1151	0.93	0.0055
condom	go	bad	0.1151	0.9075	0.0005
locksmith	break into	cars	0.1151	0.8374	0.0553
capacitance	related	to frequency	0.1151	0.9093	0.1037
marigold	has_property	art	0.1151	0.9415	0.0004
dog	have	red around eyes	0.1151	0.9386	1.0
concussion	can cause	mood swings	0.1151	0.8493	1.0
zinc oxide	can	vibrate	0.1151	0.871	0.0016
daytona beach	has_property	vacation	0.1151	0.9513	0.0105
visualization	promote	relaxation reduction	0.1151	0.6434	1.0
producer	has_property	important in food chain	0.1151	0.9471	0.0476
wood duck	feed	young	0.1151	0.8398	0.0044
basking shark	get	food	0.1151	0.9443	0.0007
biology	be	useful to the product department	0.1151	0.8293	1.0
sunscreen	can	act	0.1151	0.8646	0.0007
scouser	have	chip on shoulder	0.1151	0.8163	0.2058
owl	cough up	pellets	0.1151	0.6996	1.0
female	stick out	tongue	0.1151	0.9032	0.01
dump	can	twin	0.1151	0.7518	0.0057
theater	can	gas	0.1151	0.8745	0.0003
appraiser	be in	french	0.1151	0.9515	0.0002
yellow	has_property	bad luck in spain	0.1151	0.8568	0.7865
longshoreman	get	paid	0.1151	0.9455	0.0003
construction worker	need	soil	0.1151	0.8612	0.0151
atlanta	has_property	hub	0.1151	0.9122	0.0025
joshua tree	has_property	endangered	0.1151	0.9512	0.0003
aerodynamics	affect	design	0.1151	0.8357	0.0918
sunflower seed	be popular in	baseball	0.1151	0.8866	0.3784
bun	can	yarns	0.1151	0.8434	0.21
