local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0122	0.84	jig	0.0687	can	soldiering
0.0002	0.8473	put	0.0687	can	bod
0.2748	1.0	givenchy	0.0687	has_property	perfume
1.0	0.781	i will work harder	0.0687	say	boxer
0.0007	0.8598	rise	0.0687	can	transformer
0.0004	0.9153	dr	0.0687	has_property	fire
0.1422	0.8353	chin	0.0687	appear on	pimple
0.0023	0.9563	in france	0.0687	has_property	strasbourg
0.0015	0.8247	saw	0.0687	can	right
0.0034	0.9321	important vac	0.0687	have	bad food
0.0014	0.9293	important gcse	0.0687	have	bad food
0.0206	0.8819	soggy	0.0687	go	fry
0.0004	0.8774	expire	0.0687	can	paint
0.0054	0.891	down	0.0687	lay	grasshopper
0.0003	0.8369	mid	0.0687	has_property	wildfire
0.0014	0.9343	life	0.0687	affect	mantle
0.407	0.8561	internet safe	0.0687	keep	prime number
0.0008	0.8337	symbolize	0.0687	can	button
0.0003	0.8762	pig	0.0687	can	button
1.0	0.8578	for controlling products	0.0687	be used	microcontroller
0.0004	0.9054	snow	0.0687	can	diving
0.0561	0.8169	tuning	0.0687	can	apr
0.0115	0.9066	bike	0.0687	can	plo
0.0028	0.8649	flat	0.0687	go	hamster
1.0	0.6047	latching	0.0687	stop	baby
0.0005	0.9409	am	0.0687	has_property	wring
0.0001	0.9583	uk	0.0687	has_property	holy day
0.0002	0.9009	speed	0.0687	can	reality
0.0045	0.8946	visit	0.0687	can	ha
0.0012	0.8752	european	0.0687	has_property	bracelet
0.0004	0.9112	per	0.0687	has_property	ace inhibitor
0.0005	0.8488	awake	0.0687	can	vegetation
0.0002	0.8665	age	0.0687	can	vegetation
0.0016	0.8627	number	0.0687	can	alternate
1.0	0.8186	the same experiment over again	0.0687	do	scientist
0.0008	0.8294	eye	0.0687	can	across
0.0002	0.9081	eat	0.0687	can	chafing dish
1.0	0.8443	financial aid	0.0687	can apply for	dreamer
1.0	0.7963	in the sierra nevada mountains	0.0687	be mainly	gold
0.0034	0.9316	milk	0.0687	can	muscle
0.0001	0.8833	quiet	0.0687	has_trait	grandma
0.0009	0.8749	square	0.0687	can	west
0.0007	0.8553	book	0.0687	can	recognition
0.0001	0.9492	illegal	0.0687	has_property	advertizing
0.0001	0.866	form	0.0687	can	chloride
0.0002	0.8728	small	0.0687	has_property	storage
0.0038	0.9192	learning	0.0687	affect	biological predispositions
0.0002	0.9099	sleep	0.0687	can	iq
0.0008	0.7838	dying	0.0687	can	iq
0.0209	0.839	stock	0.0687	can	iq
0.001	0.8373	tag	0.0687	can	gymnast
0.0003	0.872	snap	0.0687	can	gymnast
0.0006	0.8765	egg	0.0687	can	deep
1.0	0.7816	university	0.0687	academy of is	art
0.0005	0.886	unique	0.0687	has_property	timer
0.0001	0.9583	uk	0.0687	has_property	timer
0.009	0.8018	bypass	0.0687	can	button
0.0396	0.9329	productivity	0.0687	improve	specialization
0.0005	0.9249	funny	0.0687	has_trait	vegetable
0.0065	0.8476	fog	0.0687	can	rugby
0.1266	0.8417	loyalty	0.0687	show	romeo
0.0003	0.8303	pop	0.0687	can	californian
0.0024	0.8497	shirt	0.0687	can	england
1.0	0.8297	study the ocean floor	0.0687	help	sonar
0.0036	0.881	cycles	0.0687	can	danny
0.0025	0.9014	pain	0.0687	can	sty
0.0688	0.7788	accumulate	0.0687	can	pu
0.0148	0.9463	worse in the summer	0.0687	has_property	ozone
0.0007	0.8808	join	0.0687	can	local post office
0.0335	0.896	wheels	0.0687	can	cst
0.0004	0.8702	migrate	0.0687	can	cst
0.0017	0.8749	dj	0.0687	can	cst
0.0003	0.8715	fail	0.0687	can	cst
0.0004	0.8774	expire	0.0687	can	cst
0.0052	0.8986	read	0.0687	can	cst
0.0022	0.8401	begin	0.0687	can	cst
0.0042	0.7806	dump	0.0687	can	cst
0.0011	0.8292	close	0.0687	can	cst
0.1183	0.9084	crop	0.0687	can	cst
0.0182	0.8034	bit	0.0687	can	cst
0.0008	0.8228	average	0.0687	can	cst
1.0	0.9243	geometry	0.0687	can relate to	snowboarding
1.0	0.8444	end	0.0687	did show	dog bounty hunter
0.0054	0.8926	educational	0.0687	has_property	television
0.0063	0.882	powers	0.0687	have	flash
0.0001	0.9573	pd	0.0687	has_property	phon
0.0193	0.8553	preserved	0.0687	can	food
0.0002	0.9447	pa	0.0687	has_property	blood
0.0295	0.8564	mope	0.0687	can	spiral
0.0033	0.7969	kick	0.0687	can	origin
0.0028	1.0	ncbi	0.0687	has_property	primer
0.1818	0.6974	illumine	0.0687	has_property	primer
0.0001	0.9179	ignored	0.0687	has_property	primer
0.0013	0.9225	broken	0.0687	has_property	primer
1.0	1.0	auxilis	0.0687	has_property	primer
0.0003	0.9151	accurate	0.0687	has_property	primer
0.0002	0.884	ice	0.0687	can	fast
0.0	0.9072	work	0.0687	can	modifier
0.0009	0.8069	yawn	0.0687	can	muscle
0.0037	0.8939	sub	0.0687	has_property	neutron star
0.0027	0.8456	laugh	0.0687	can	god
0.5176	0.8559	eyes	0.0687	be harmful to	solar eclipse
0.0005	0.8022	slow	0.0687	can	migration
0.0003	0.8762	pig	0.0687	can	cooper
0.0003	0.8246	ghost	0.0687	can	button
0.0002	0.8984	smell	0.0687	can	destiny
1.0	0.8526	decision helping	0.0687	make	bystander
0.0002	0.9257	useful	0.0687	has_property	prime factor
0.0298	0.9075	most important	0.0687	has_property	family
0.004	0.8231	tip	0.0687	can	rugby
0.0004	0.8746	size	0.0687	can	military
0.0065	0.833	alter	0.0687	has_property	greenhouse
0.0116	0.8833	important belts	0.0687	have	interaction
0.0149	0.9029	hearing	0.0687	has_property	day
0.0005	0.8189	pan	0.0687	can	bod
0.0001	0.8739	quit	0.0687	can	sergeant at arms
0.0002	0.8517	belts	0.0687	can	coming
0.0118	0.8221	jazz	0.0687	can	slap
0.0404	0.9813	important to the water cycle	0.0687	has_property	collection
0.0014	0.8531	stink	0.0687	can	vodka
0.0003	0.8246	ghost	0.0687	can	vodka
0.0215	0.8041	discount	0.0687	can	vodka
0.0005	0.8139	last	0.0687	can	wedding
0.0215	0.8041	discount	0.0687	can	lit
0.0032	0.9193	wyoming	0.0687	has_property	day
0.0046	0.8432	snake	0.0687	can	buddhist
0.0004	0.8893	dot	0.0687	has_property	verruca
0.0142	0.8767	education	0.0687	need	society
0.0003	0.8303	pop	0.0687	can	army
0.0226	0.8898	bad	0.0687	sound	sibelius
0.0002	0.9652	ohio	0.0687	has_property	fork
0.0008	0.9502	war	0.0687	has_property	booger
0.0004	0.8949	fee	0.0687	has_property	booger
0.0805	0.9633	liverpool	0.0687	has_property	train
1.0	0.8009	both employees	0.0687	benefit	empowerment
1.0	0.6774	restrung	0.0687	has_property	pearl
0.0042	0.8774	overheating	0.0687	has_property	dryer
0.0018	0.8137	emerge	0.0687	can	muscle
0.001	0.9238	game	0.0687	can	suicide
0.0051	0.8257	fry	0.0687	can	lit
0.0043	0.8988	au	0.0687	has_property	georgia
0.0002	0.8913	lyrics	0.0687	can	norway
0.0003	0.8246	ghost	0.0687	can	norway
0.0026	0.8222	cycling	0.0687	can	norway
0.0142	0.8415	alert	0.0687	can	norway
0.0002	0.8329	squeak	0.0687	can	norway
0.7515	0.8919	in dayton beach	0.0687	has_property	spring break
0.0106	0.8375	rig	0.0687	can	mint
0.0346	0.9416	rim	0.0687	sky	necklace
0.0002	0.9009	speed	0.0687	can	history
0.0002	0.8554	rhyme	0.0687	can	history
1.0	0.7958	fire triangle	0.0687	be important to	heat
0.0004	0.9308	look	0.0687	can	guilt
1.0	0.8087	common house pet	0.0687	has_property	cat
0.013	0.909	blood	0.0687	can	chromosome
0.0008	0.8337	symbolize	0.0687	can	rugby
0.0017	0.8274	ate	0.0687	can	rugby
0.0001	0.9375	vs	0.0687	has_property	chinese lantern plant
0.0073	0.8559	numb	0.0687	can	snot
1.0	0.7405	late wife	0.0687	say instead of	phone
0.1507	0.9033	ibuprofen	0.0687	can have	infant
1.0	0.9371	now 2018	0.0687	has_property	iraq
0.0001	1.0	to	0.0687	has_property	bruce
0.0005	0.8189	pan	0.0687	can	snot
0.0002	0.8984	smell	0.0687	can	clapping
0.0004	0.8603	oyster	0.0687	can	clapping
0.0001	0.8906	occur	0.0687	can	clapping
0.0004	0.8603	oyster	0.0687	can	clapping
0.0001	0.8906	occur	0.0687	can	clapping
0.0002	0.8517	belts	0.0687	can	clapping
1.0	0.8207	starches	0.0687	differ from	fiber
1.0	0.7998	bacteria accessing	0.0687	prevent	manufacturer
0.0014	0.9223	clear	0.0687	has_weather	plaque
0.0005	0.9148	helpful	0.0687	has_trait	llama
0.0001	0.9109	grow	0.0687	can	sponge cake
1.0	0.8535	during the summer	0.0687	happen more rapidly	photosynthesis
0.0002	0.8913	lyrics	0.0687	can	bowling
0.0011	0.8292	close	0.0687	can	ace
0.0196	0.8815	weight	0.0687	reduce	egg
0.002	0.8777	guy	0.0687	can	tech
0.0276	0.7129	food	0.0687	capture	hydra
0.0004	0.9214	fcc	0.0687	has_property	alternative
0.0031	0.8421	hide	0.0687	can	thick
0.0003	0.8762	pig	0.0687	can	mani
0.0441	0.918	out of the ground	0.0687	be taken	mineral
1.0	0.8131	use measuring tools in measuring length of an object	0.0687	has_property	necessary
0.0005	0.9234	extinct	0.0687	has_property	heelbone
0.0001	0.8833	quiet	0.0687	has_trait	heelbone
0.0025	0.8971	increase	0.0687	can	hcg
0.0001	0.8739	quit	0.0687	can	factory worker
0.0015	1.0	xenoblade	0.0687	has_property	diamond point
0.0006	0.9013	valuable	0.0687	has_property	diamond point
0.0038	0.8345	legitimate	0.0687	has_property	diamond point
0.0496	0.8921	heroic	0.0687	has_property	diamond point
0.0001	0.9414	black	0.0687	has_color	diamond point
0.4401	0.8103	challenges in modern world	0.0687	respond to	christianity
0.0004	0.9218	led	0.0687	has_property	water-soluble vitamin
0.4569	0.8769	education is important	0.0687	think	american
1.0	0.8346	in trouble on the first day of school	0.0687	get	scout
0.0001	0.8708	mean	0.0687	can	esc
0.0629	0.8309	sensor	0.0687	has_property	map
0.0321	0.8674	rough skin	0.0687	have	alligator
0.0002	0.8913	lyrics	0.0687	can	muscle
0.0019	0.8342	dwarf	0.0687	can	fluff
0.001	0.8373	tag	0.0687	can	fluff
0.0003	0.8626	email	0.0687	can	fluff
1.0	0.8868	biopic factors	0.0687	relate to	warming
0.0002	0.8728	small	0.0687	has_property	language
0.0001	0.8738	happen	0.0687	can	ventilation
0.0964	0.907	skin	0.0687	look on	scabies
0.0003	0.957	ads	0.0687	has_property	bubble
1.0	0.7385	mtv	0.0687	increase	alcohol
0.0003	0.9079	know	0.0687	can	us house of representatives
0.0395	0.8159	itself	0.0687	manifest	chlamydia
0.0018	0.9377	health	0.0687	has_property	train
1.0	0.9275	baywatch	0.0687	leave	summer
0.0013	0.8774	test	0.0687	can	air force officer
0.0005	0.8422	ignore	0.0687	can	coming
1.0	0.8899	switzerland	0.0687	die in	cow
0.0083	0.8947	chart	0.0687	can	england
1.0	0.8402	highlands	0.0687	be found in	igneous rock
1.0	0.7901	global world	0.0687	can thrive in	organization
0.6483	0.8531	polar regions	0.0687	occur in	aurora
0.0071	0.8769	donate	0.0687	can	muscle
0.0011	0.9251	bigger	0.0687	get	arthropod
0.0001	0.9313	old	0.0687	has_time	sesame
0.0004	0.8702	migrate	0.0687	can	chromium
0.4945	0.8064	saber	0.0687	can	orang
0.007	0.8598	jaw	0.0687	can	orang
1.0	0.8367	conditioner	0.0687	take	washing machine
0.2033	0.8214	mercury	0.0687	work on	bundle
0.0002	0.8665	age	0.0687	can	haiti
0.0004	0.8376	type	0.0687	can	washington
1.0	0.6932	rent tuxes but girls ca n't rent dresses	0.0687	can	guy
0.0	0.9072	work	0.0687	can	organizer
0.0002	0.8881	tnt	0.0687	has_property	smell
0.0285	0.9248	gdp	0.0687	be important	current
0.001	0.9238	game	0.0687	can	leprechaun
0.0001	0.9489	dangerous	0.0687	has_effect	rift valley
0.0005	0.8022	slow	0.0687	can	ape
0.2632	0.8311	lance	0.0687	can	coming
0.0167	0.9318	bigger	0.0687	grow	ulcer
0.0022	0.923	night	0.0687	happen at	anxiety attack
0.0004	0.8425	went	0.0687	has_property	good book
0.0082	0.8863	squeegee	0.0687	can	gymnast
0.0107	0.8605	ejects	0.0687	can	muscle
0.0025	0.872	erupt	0.0687	can	muscle
0.0005	0.8651	ejected	0.0687	can	muscle
0.0107	0.8605	ejects	0.0687	can	muscle
1.0	0.9106	freshwater resources	0.0687	can conserve	people
0.0183	0.8949	ch	0.0687	has_property	moon
0.0036	0.8673	avoid	0.0687	can	babies'-breath
0.0015	0.8114	govern	0.0687	can	babies'-breath
0.0107	0.7395	tremble	0.0687	can	babies'-breath
0.0003	0.872	snap	0.0687	can	babies'-breath
0.0005	0.8422	ignore	0.0687	can	babies'-breath
0.0004	0.8249	idle	0.0687	can	babies'-breath
0.0056	0.7854	abort	0.0687	can	babies'-breath
1.0	0.8301	rewarding job	0.0687	has_property	teaching
0.3784	0.7979	bonds	0.0687	call	issuer
0.3472	0.9342	to kill agamemnon	0.0687	want	aegisthus
1.0	0.8885	on the environment of tokyo	0.0687	depend	japan
0.001	0.938	act	0.0687	has_property	generator
0.0003	0.8486	dying	0.0687	has_property	clam
0.1598	0.8302	tubeless	0.0687	has_property	tyre
0.0033	0.8553	land	0.0687	can	star
0.0003	0.8821	had	0.0687	can	scarcity
0.1802	0.786	most	0.0687	produce	china
0.5325	0.7733	to values	0.0687	related	culture
0.0057	0.8962	sap	0.0687	can	mater
0.0003	0.9702	nfl	0.0687	has_property	train
0.0139	0.8008	pace	0.0687	can	liverpool
0.0002	0.8665	age	0.0687	can	yea
0.0002	0.8913	lyrics	0.0687	can	special
0.0053	0.8312	young	0.0687	eat	seahorse
0.0003	0.8303	pop	0.0687	can	arsenal
0.0064	0.8145	awe	0.0687	can	wire
0.0218	0.8422	nag	0.0687	can	charter
0.0581	0.9647	macbeth	0.0687	feel about	thane
0.1086	0.9088	community	0.0687	can affect	journalism
0.354	0.8962	java	0.0687	need	mac
1.0	0.9549	can cultured	0.0687	CAN	syphilis
0.6592	0.7691	missions	0.0687	do	church
0.2904	0.8886	biblical number	0.0687	has_property	40
0.0155	0.7956	row	0.0687	can	poet
0.0054	0.8719	bend	0.0687	can	mysidae
0.0001	0.9474	cd	0.0687	has_property	raw meat
0.0005	0.9409	cheap	0.0687	has_property	raw meat
0.0001	0.9474	cd	0.0687	has_property	raw meat
0.0003	0.9464	celebrated	0.0687	has_property	raw meat
0.0005	0.9128	cycling	0.0687	has_property	raw meat
0.0068	0.8826	crispy	0.0687	has_property	raw meat
0.0002	0.964	cpu	0.0687	has_property	raw meat
0.0015	0.8054	cpd	0.0687	has_property	raw meat
0.0113	0.8827	cancerous	0.0687	has_property	raw meat
0.0038	0.8818	amos	0.0687	has_property	raw meat
0.0004	0.8376	type	0.0687	can	aries
0.002	0.8389	multiply	0.0687	can	phlox
0.0063	0.9013	il	0.0687	has_property	monoclonal
0.0002	0.9009	speed	0.0687	can	commander
0.0676	0.8147	ideas	0.0687	come up with	artist
0.0024	0.8681	sir lank	0.0687	has_property	tomato
0.0001	0.866	form	0.0687	can	ting
0.0106	0.8883	sa	0.0687	has_property	northern
0.0002	0.8913	lyrics	0.0687	can	central
0.0138	0.9617	used in real life	0.0687	can	radical
0.0325	0.8411	belong	0.0687	can	cuba
0.0007	0.8553	book	0.0687	can	hinduism
0.0745	0.8122	nix	0.0687	can	special
0.002	0.8599	sizes	0.0687	can	haiti
0.0018	0.8748	say	0.0687	can	flamingo
0.0335	0.8507	cl	0.0687	be important	prokaryote
0.0093	0.8362	nursing	0.0687	can	wire
0.0002	0.8744	vote	0.0687	can	university student
0.0009	0.9091	skin	0.0687	can	wiggle
0.0004	0.8882	if	0.0687	has_property	electricity
0.262	0.8165	fresh	0.0687	produce	supermarket
0.0015	0.8747	pictures	0.0687	can	underwood
1.0	0.9039	realistic	0.0687	can be	price
0.0003	0.9453	box	0.0687	can	mama
0.0061	0.7903	twist	0.0687	can	coil
0.0007	0.8882	escape	0.0687	can	farm
0.0054	0.8719	bend	0.0687	can	wood
0.0008	0.8185	temp	0.0687	has_property	view
0.0021	0.9411	long hair	0.0687	have	conductor
0.0002	0.961	related	0.0687	has_property	arabic
0.1003	0.8644	lawmaking process	0.0687	can influence	interest group
0.3654	0.9077	mig welding	0.0687	be used in	argon
0.0002	0.9409	man	0.0687	has_property	word
0.0002	0.9058	move	0.0687	can	girl
0.0009	0.863	map	0.0687	can	clout
0.0008	0.9027	job	0.0687	can	right
0.0003	0.9453	box	0.0687	can	scare
0.4867	0.8923	to monitor volcanoes	0.0687	be used	satellite
0.0005	0.9082	iron	0.0687	can	titration
0.0009	0.9461	egypt	0.0687	has_property	train
1.0	0.7435	radio	0.0687	am	power line
0.0002	0.8939	away	0.0687	has_place	asteroid
0.0419	0.8556	paws	0.0687	can	safe
0.0309	0.9552	other body systems	0.0687	affect	al
0.0002	0.8698	itch	0.0687	can	cooper
0.0056	0.8545	said	0.0687	can	isolation
0.0027	0.8501	noted	0.0687	can	isolation
0.0005	0.9148	helpful	0.0687	has_trait	vitellus
0.0004	0.9082	visible	0.0687	has_property	vitellus
0.0031	0.9467	units	0.0687	has_property	token
0.0061	0.7944	owned	0.0687	can	mani
1.0	0.6958	partisanship	0.0687	involve in	party
0.0003	0.8762	pig	0.0687	can	writer
0.0002	0.9009	speed	0.0687	can	rugby
0.1899	0.9073	path of least resistance	0.0687	take	electricity
0.0005	0.8022	slow	0.0687	can	element
0.0006	0.8747	develop	0.0687	can	pu
0.0002	0.8913	lyrics	0.0687	can	supermarket
0.0008	0.9145	pay	0.0687	can	business
0.0054	0.858	offer	0.0687	can	cap
0.0007	0.8911	break	0.0687	can	isotope
1.0	0.8907	subtitles	0.0687	can	ape
1.0	0.8389	kings	0.0687	can	be
0.0036	0.863	maps	0.0687	can	good
0.0002	0.8554	rhyme	0.0687	can	haj
0.0007	0.8462	hit	0.0687	can	current
0.0003	0.9277	new	0.0687	has_time	regulation
0.0003	0.9739	get	0.0687	can	finland
0.0378	0.842	ucla	0.0687	be important	expression
0.2938	0.8033	dating apps	0.0687	be on	guy
0.0079	0.8253	justify	0.0687	can	restless legs syndrome
0.0709	0.8038	crayons	0.0687	smell like	bmw
0.0003	0.8246	ghost	0.0687	can	insect
0.0673	0.7638	double	0.0687	can	lit
0.0001	0.8708	mean	0.0687	can	genie
0.0003	0.9429	had	0.0687	has_property	counter
1.0	0.8327	glucose	0.0687	can convert acids to	animal
0.0004	0.8949	sum	0.0687	has_property	house cat
0.2664	0.7758	bengal	0.0687	has_property	house cat
0.0003	0.8536	air	0.0687	can	star
0.0008	0.9636	in canada	0.0687	be	etf
0.0004	0.8453	sum	0.0687	can	will
1.0	0.8351	be one shot , but zara ca n't	0.0687	can	mercy
0.0001	0.8738	happen	0.0687	can	angioedema
0.0002	0.9079	know	0.0687	can	sense organ
1.0	0.8477	more dissolved solids than cold water	0.0687	hold	hot water
0.0006	0.8907	change	0.0687	can	johnny
0.4721	0.7878	euthanasia is wrong	0.0687	believe	some doctors
0.0002	0.9423	out	0.0687	has_place	wrangle
0.0008	0.8185	temp	0.0687	has_property	bracelet
0.0004	0.9439	speed	0.0687	has_property	bracelet
0.0004	0.9097	play	0.0687	can	poland
0.0037	0.9065	off	0.0687	go	chocolate
0.0002	0.8473	put	0.0687	can	brother
0.0003	0.8246	ghost	0.0687	can	badger
0.3698	0.8741	liquids hot	0.0687	keep	thermos bottle
0.0041	0.9064	ac	0.0687	has_property	caesar
0.0001	0.9462	text	0.0687	has_property	sesame seed
0.0007	0.9399	pet	0.0687	has_property	sesame seed
0.0004	0.8949	fee	0.0687	has_property	sesame seed
0.0025	0.9405	class	0.0687	has_property	sesame seed
0.0009	0.9024	ban	0.0687	has_property	sesame seed
0.0005	0.8834	taste	0.0687	can	yellow
1.0	0.7624	from wearing stirrup pants	0.0687	forbid	school
0.0004	0.9439	speed	0.0687	has_property	component
0.0011	0.9075	everywhere	0.0687	has_property	advert
0.0002	0.8913	lyrics	0.0687	can	fault
0.0216	0.7869	clump	0.0687	can	pasta
0.0002	0.8329	squeak	0.0687	can	bowling
0.0004	0.7904	sic	0.0687	can	bowling
0.2897	0.8702	earth 's climate	0.0687	influence	rainforest
0.002	0.8206	score	0.0687	can	argentina
0.4977	0.7828	clothes	0.0687	whiten	borax
0.0018	0.8899	did	0.0687	can	bond
0.1755	0.8624	space	0.0687	be problem in	using
1.0	0.8485	a better electrical conductor than pure water	0.0687	has_property	tap water
0.2049	0.8432	noises	0.0687	has_property	licking
0.0023	0.8405	cost	0.0687	can	wood
0.0003	0.8369	mid	0.0687	has_property	view
0.0408	0.7137	queasy	0.0687	has_property	curd
0.0394	0.8056	ketogenic	0.0687	has_property	curd
0.0022	0.9466	fire	0.0687	has_property	mask
1.0	0.8373	pilgrimages	0.0687	make	muslim
0.0002	0.9652	ohio	0.0687	has_property	train
0.0003	0.9347	wrong	0.0687	has_property	headache
0.0104	0.917	walking	0.0687	has_movement	calorie
0.041	0.8843	morally wrong	0.0687	has_property	zoo
0.0125	0.848	unsafe	0.0687	has_property	pointer
0.0012	0.9486	code	0.0687	has_property	perfume
0.002	0.8668	around	0.0687	move	streptococcus
1.0	0.7099	fixation	0.0687	achieve	coating
1.0	0.7032	overweight girls	0.0687	discriminate towards	everyone
0.0003	0.8762	pig	0.0687	can	gangster
0.0003	0.9453	box	0.0687	can	gangster
0.0006	0.8078	bum	0.0687	can	gangster
0.0003	0.9739	get	0.0687	can	lever
0.621	0.8461	good	0.0687	eat	healthy
0.0002	0.8517	belts	0.0687	can	beetle
0.0018	0.7984	club	0.0687	can	insect
1.0	0.7707	shakespeare	0.0687	evaluate	johnson
0.0063	0.917	solubility	0.0687	affect	polymorphism
0.0003	0.9726	body	0.0687	affect	whiplash
0.0163	0.9112	happy	0.0687	can	narcissist
