local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0216	0.8017	cramp	0.1756	can	foot
0.1867	0.8822	canada	0.1756	be mined in	diamond
0.0034	0.8779	cert	0.1756	has_property	iodine
0.041	0.9158	jesus	0.1756	be related to	bethlehem
1.0	0.8318	x school	0.1756	has_property	professor
1.0	0.8985	seafood	0.1756	be considered	catfish
0.0004	0.9174	vs	0.1756	has_property	force
0.0058	0.9179	temperature	0.1756	affect	boiling point
0.0142	0.9676	more common in females	0.1756	has_property	cystitis
1.0	0.7531	a project	0.1756	build	maven
0.0151	0.855	crunchy	0.1756	has_property	pear
0.1251	0.8372	guacamole	0.1756	eat	computer
0.0019	0.8204	effect	0.1756	can	fingernail
0.0571	1.0	paraphyletic	0.1756	has_property	alga
0.2029	0.9122	polluted	0.1756	can be	water
0.0012	0.8401	start	0.1756	can	crab
0.0003	0.9455	ma	0.1756	has_property	stimulant
0.0335	0.8798	thicker	0.1756	has_property	left atrium
0.0357	0.8536	awake	0.1756	stay	sniper
0.0009	0.8974	zip	0.1756	can	hipster
0.0003	0.9313	open	0.1756	has_trait	catfish
0.0018	0.8553	book	0.1756	can	connection
0.0022	0.9224	electricity	0.1756	conduct	phosphorus
1.0	0.7848	ducks	0.1756	call	chinese
0.0011	0.8853	special	0.1756	has_property	protist
0.6104	0.8375	re crystallization	0.1756	be used for	solvent
0.313	0.8948	what it does	0.1756	do	old faithful
0.0005	0.797	met	0.1756	can	fistula
0.0004	0.8664	cut	0.1756	can	fistula
0.2314	0.8362	elements	0.1756	be similar to	compound
0.0	0.8642	work	0.1756	can	debarment
0.0287	0.8004	fleas	0.1756	kill	juice
0.0073	0.8267	hello	0.1756	say	bikers
0.029	0.8426	stones	0.1756	eat	hen
0.2542	0.8962	more important than water	0.1756	has_property	food
1.0	0.7299	migration	0.1756	regulate	state
0.0357	0.8635	awake	0.1756	stay	firefighter
0.001	0.9014	brown	0.1756	has_color	bull
0.6995	0.9277	group 15	0.1756	be in	nitrogen
0.6344	0.8546	to freedom of religion	0.1756	has_property	right
0.0006	0.8369	types	0.1756	can	moth
0.0005	0.9652	ohio	0.1756	has_property	catfish
0.0265	0.8503	asexual	0.1756	has_property	catfish
1.0	0.6878	cereal crops	0.1756	spread nitrate on	farmer
1.0	0.8478	effective communication skills	0.1756	require	coach
0.0778	0.867	dehydrate	0.1756	can	fighter
0.0025	0.8522	herb	0.1756	has_property	deer tick
0.608	0.8832	function of temperature	0.1756	vary as	rhythm
1.0	0.8597	endangered in india	0.1756	become	tiger
0.0003	0.9474	cd	0.1756	has_property	blood cell
0.0017	0.8896	fight	0.1756	can	american pit bull terrier
0.3539	0.8495	unix	0.1756	be better than	linux
0.0023	0.8133	attack	0.1756	can	octopus
0.0004	0.8692	was	0.1756	can	buffet
0.1548	0.8853	cough	0.1756	have	cold
0.0031	0.8344	breed	0.1756	can	turtle
0.0641	0.8749	to be managed	0.1756	need	river
0.0035	0.9488	medicine	0.1756	be used in	thallium
0.0883	0.9449	in the periodic table	0.1756	be arranged	period
0.0	0.8642	work	0.1756	can	knitwork
0.001	0.9096	egg	0.1756	has_property	phospholipid
1.0	0.8491	those outfits	0.1756	wear	cyclist
0.0009	0.9054	snow	0.1756	can	connection
0.0214	0.8199	afloat	0.1756	stay	diatom
0.0007	0.8544	pig	0.1756	can	wound
0.0	0.8642	work	0.1756	can	putrefaction
0.0046	0.9144	in prison	0.1756	has_property	smurf
0.0199	0.8879	out	0.1756	burn	transformer
0.0367	0.8213	each other	0.1756	affect	ecosystem
0.0033	0.8588	speak	0.1756	can	chinese
0.0277	0.9243	pregnancy	0.1756	get during	nose
0.0225	0.9382	what they do	0.1756	do	hero
0.0	0.8642	work	0.1756	can	ratification
0.0008	0.8892	ill	0.1756	has_property	lymph node
0.0002	0.9463	different	0.1756	be	horse
0.0914	0.8908	good for cooking	0.1756	has_property	aluminum
1.0	0.7032	elimination of subsidies	0.1756	insist on	country
0.004	0.8646	large	0.1756	has_property	grizzly bear
1.0	0.8497	to pass through the capillaries in the small intestine	0.1756	need	blood
1.0	0.7187	wood	0.1756	crackle on	spray paint
0.1112	0.8033	divorce	0.1756	affect	cheating
0.0311	0.8919	basketball	0.1756	be important in	shot
0.0292	0.9319	technology	0.1756	has_property	backup
0.0009	0.854	twitter	0.1756	can	forest
0.0	0.8642	work	0.1756	can	kg
0.0008	0.9407	la	0.1756	has_property	role playing game
0.006	0.9239	beach	0.1756	has_property	chesapeake bay
1.0	0.8902	carbon	0.1756	be between	double bond
0.0005	0.9116	do	0.1756	has_property	device
0.0307	0.9638	important to the mayans	0.1756	has_property	jade
0.0556	0.932	in beta	0.1756	has_property	carotene
1.0	0.8561	dating	0.1756	be used in	mass spectrometer
0.0817	0.9106	hair dye	0.1756	remove	baking soda
0.0539	0.9051	roman	0.1756	be called	rome
0.1901	0.8847	national park famous	0.1756	has_property	joshua tree
0.0005	0.873	tnt	0.1756	has_property	blood cell
0.0049	0.8902	increasing	0.1756	has_property	share
0.2188	0.8321	bi	0.1756	pay weekly	business
0.9539	0.9342	grey	0.1756	be popular	earl
0.1117	0.7243	old	0.1756	help	med
1.0	0.7692	jerry	0.1756	lose	tom
0.0002	0.9583	uk	0.1756	has_property	stainless steel
0.0075	0.955	in plants	0.1756	has_property	translocation
0.0001	0.9469	good	0.1756	has_trait	kangaroo
1.0	0.8586	the eyes	0.1756	foster affect	herpes
0.4773	0.824	speed	0.1756	get	cheetah
0.0078	0.9513	dogs	0.1756	has_property	cuddling
0.0078	0.854	show	0.1756	can	computer
0.8072	0.9189	sun	0.1756	be created by	weather
0.0248	0.8353	statistics	0.1756	use	sport
0.0014	0.9512	lb	0.1756	has_property	credit card
0.0022	0.8949	dip	0.1756	has_property	credit card
0.0	0.8642	work	0.1756	can	commutator
0.0006	0.9409	man	0.1756	has_property	puppy
0.0029	0.8689	function	0.1756	can	cartilage
0.0104	0.8928	australia	0.1756	be expensive in	mattress
0.3687	0.8636	dignity	0.1756	have	being
0.0275	0.8249	morph	0.1756	can	axolotl
0.4389	0.8478	health care	0.1756	be evaluated by	overweight soldiers
1.0	0.8773	service dogs	0.1756	can be	small dog
0.0036	0.8774	fall	0.1756	can	people
1.0	0.7799	able to walk easily in desert than a horse	0.1756	has_property	camel
0.0936	0.8876	important in a database	0.1756	has_property	consistency
0.3182	0.8469	as a curse	0.1756	be seen	samsara
1.0	0.8971	in 3.5	0.1756	work	feat
0.0037	0.8777	tx	0.1756	has_property	fort worth
1.0	0.8071	wonder	0.1756	statue of is	zeus
1.0	0.8124	different rates	0.1756	depreciate at	car
0.0002	0.9583	uk	0.1756	has_property	customer
0.1884	0.7803	stage	0.1756	fly on	actor
1.0	0.8601	source primary	0.1756	has_property	secondary
1.0	0.7099	fictional worlds	0.1756	create	artist
0.0749	0.8296	one direction	0.1756	travel in	plane
1.0	0.7881	change in ph	0.1756	be concerned about	scientist
0.0025	0.9616	japan	0.1756	be in	deflation
1.0	0.8828	world popular sport	0.1756	be called	soccer
0.0014	0.9384	can	0.1756	has_property	component
0.0016	0.8765	change	0.1756	can	accent
0.0748	0.8458	empathy	0.1756	need	social worker
1.0	0.7213	distances	0.1756	span	truss
0.0328	0.938	in writing	0.1756	has_property	coherence
0.0467	0.8124	herd	0.1756	can	kelpy
0.0059	0.9243	harmful	0.1756	can be	ultrasound
0.0004	0.8664	cut	0.1756	can	forehead
0.0034	0.8729	bus	0.1756	has_property	cruiser
0.6133	0.6113	unincorporated	0.1756	has_property	city
1.0	0.8399	hull movies	0.1756	be on	commercial
0.0022	0.9378	different colors	0.1756	has_property	coral reef
0.0001	0.9469	good	0.1756	has_trait	moral obligation
0.0017	0.9029	zip	0.1756	has_movement	fount
0.0	0.8642	work	0.1756	can	harmonization
0.4318	1.0	microcytic	0.1756	has_property	iron deficiency anemia
0.3738	0.7817	star	0.1756	celebrate	wiccan
0.4356	0.7644	pests	0.1756	deal with	vegan
0.0837	0.9075	uric acid	0.1756	produce	insect
0.495	0.6764	armored	0.1756	has_property	cable
0.0066	0.9222	text	0.1756	be important	newspaper
1.0	0.8304	higher temperatures	0.1756	require	heat
1.0	0.7964	harvest	0.1756	be treated after	maize
0.0017	0.8896	fight	0.1756	can	tang
0.0001	0.9428	bad	0.1756	has_property	vacation spot
0.0002	0.9111	vegan	0.1756	has_diet	ssri
0.001	0.8364	act	0.1756	can	bus
0.0003	0.8951	are	0.1756	can	dirt
0.006	0.9078	warm	0.1756	keep	soldier
1.0	0.7964	no sharps	0.1756	have	c major
0.0725	0.8984	into energy	0.1756	turn	atp
0.0013	0.9451	sea	0.1756	has_property	nord-pas-de-calais
0.0	0.8642	work	0.1756	can	drosophilidae
0.0003	0.9192	do	0.1756	can	like
1.0	0.7944	first class	0.1756	interact with	student
0.1564	0.8002	side	0.1756	rock side to	elephant
0.4657	0.7985	gold emblems	0.1756	have	toyota
1.0	0.763	beds	0.1756	turn down	hotel
0.1386	0.8753	home	0.1756	stay at	mother
1.0	0.829	from the earthquake in 2011	0.1756	recover	japan
0.0001	0.9389	made	0.1756	has_property	egg roll
0.0012	0.9061	fun	0.1756	has_property	war game
1.0	0.7276	space sickness	0.1756	suffer from	astronaut
0.0392	0.8775	hydrated	0.1756	stay	newborn
0.1703	0.8064	bright	0.1756	look	cloud
0.4327	0.895	pink lights	0.1756	use	funeral home
0.2983	0.8539	destination fee	0.1755	charge	dealer
0.436	0.866	for cv	0.1755	ask	amazon
1.0	0.7973	trouble	0.1755	do cause	brand
1.0	0.8012	store	0.1755	use numbers	computer
1.0	0.7808	on the a470	0.1755	speed	everyone
1.0	0.9336	year 2006	0.1755	be in	racism
0.0146	0.8687	conflict	0.1755	be in	syria
1.0	0.8211	back	0.1755	pick	everyone
0.6705	0.8499	soft drink	0.1755	has_property	coca cola
0.0072	0.8916	vision	0.1755	affect	ptosis
0.0006	0.9045	help	0.1755	can	diet
0.0002	0.9583	uk	0.1755	has_property	burial
1.0	0.8876	bullying in schools	0.1755	can stop	parent
1.0	0.8621	the college football playoffs	0.1755	can make	alabama
0.0171	0.877	up	0.1755	blow	radiator
1.0	0.8211	player	0.1755	expire on	programme
1.0	0.867	brazil celebrated	0.1755	be in	carnival
0.0011	0.9152	it	0.1755	has_property	milestone
0.4753	0.7294	mothers	0.1755	favor	court
0.0054	0.9579	fl	0.1755	has_property	iodine
0.8356	0.829	gumbo	0.1755	be different from	jambalaya
0.0015	0.8904	mate	0.1755	can	alpaca
0.0037	0.9085	gay	0.1755	has_property	catfish
0.001	0.9497	bc	0.1755	has_property	catfish
0.0007	0.8487	odd	0.1755	has_trait	catfish
0.3214	0.9136	index	0.1755	have	skin cell
0.1555	0.8529	dollar	0.1755	be same as	franc
0.0	0.8642	work	0.1755	can	nutriment
0.0026	0.9803	the kidneys	0.1755	affect	starvation
0.0049	0.9786	the lungs	0.1755	affect	starvation
0.0516	0.8908	udders	0.1755	has_body_part	otis
1.0	0.8638	24 hours	0.1755	have time of daylight in summer of	antarctica
0.0034	0.8369	quest	0.1755	has_property	defender
0.002	0.8799	pay	0.1755	can	lifeguard
0.0003	0.9414	black	0.1755	has_color	raisin
1.0	0.748	spanish	0.1755	received in	amount
0.052	0.9108	us healthy	0.1755	keep	mineral
0.0003	0.9414	up	0.1755	has_place	plate
0.0758	0.8916	masks	0.1755	have	husky
0.0004	0.9174	vs	0.1755	has_property	lobster
0.5793	0.8635	prime numbers	0.1755	find	mathematician
1.0	0.8086	an important component of sham	0.1755	has_property	benefit
0.0013	0.9499	hero	0.1755	has_property	theseus
0.5058	0.769	ac	0.1755	be suited for	capacitor
0.0095	0.8741	sore	0.1755	get	sunburn
0.1717	0.7808	fair	0.1755	become	heroine
1.0	0.8155	rivers	0.1755	hurt	dam
0.1398	0.8992	eight sides	0.1755	have	font
0.0073	0.8616	name	0.1755	get	clownfish
1.0	0.8702	balanced diet	0.1755	contribute to	vegetable
1.0	0.8192	degraded in the cell cytoplasm	0.1755	has_property	protein
0.0033	0.848	eating	0.1755	has_property	hyena
0.0216	0.8825	weight	0.1755	affect	menstrual cycle
0.2054	0.7993	pneumonia	0.1755	cause	measles
1.0	0.8177	hub	0.1755	use	airline
1.0	0.8135	in the renaissance period	0.1755	be governed	venice
0.0023	0.8688	taken	0.1755	has_property	chlordiazepoxide
0.2188	0.8575	last	0.1755	eat	officer
0.0	0.8642	work	0.1755	can	autobahn
0.018	0.9218	life	0.1755	be essential to	carbon
1.0	0.8297	hands	0.1755	wear on	referee
0.0003	0.8803	use	0.1755	can	abs
0.0474	0.9443	good for horses	0.1755	has_property	grass
0.1114	0.817	separated	0.1755	get	flame
1.0	0.7682	when scratched	0.1755	grow	mosquito bite
0.0005	0.9116	do	0.1755	has_property	guard
1.0	0.816	weather cause joint pain	0.1755	be in	change
0.0041	0.8859	nose	0.1755	has_body_part	stain
0.0103	0.9083	chosen	0.1755	has_property	bishop
0.0002	0.9376	white	0.1755	has_color	aga
0.0239	0.8514	shells	0.1755	make	diatom
0.0001	0.9428	bad	0.1755	has_property	zinc
0.0268	0.9269	basketball	0.1755	be in	key
0.0988	0.9342	a state	0.1755	has_property	district of columbia
1.0	0.9074	hockey	0.1755	be done in	overtime
0.521	0.884	australia	0.1755	look in	sky
0.0003	0.9271	famous	0.1755	has_property	golden gate
1.0	0.878	up when demand goes up	0.1755	go	price
0.0018	0.9499	iron	0.1755	has_property	shrine
0.691	0.8442	gender	0.1755	can tell	dog
1.0	0.8924	school	0.1755	be included in	sport
0.0	0.8642	work	0.1755	can	cortisol
0.0114	0.9868	rain forest	0.1755	adapt to	orangutan
0.0004	0.9146	not	0.1755	has_property	first
1.0	0.9006	frozen fish	0.1755	eat	alaskan
0.1032	0.9228	ash	0.1755	be called	wood
0.0013	0.8522	taste	0.1755	can	bass
0.0008	0.9137	written	0.1755	has_property	old testament
0.0326	0.9609	art	0.1755	be considered as	logic
0.0019	0.9539	chinese	0.1755	be in	everything
0.6229	0.8129	hair	0.1755	stick to	nit
0.0445	0.8978	bunny	0.1755	has_property	playboy
0.019	0.9119	difference	0.1755	make	vote
0.052	0.9099	work	0.1755	be at	guy
0.1685	0.888	leg pain	0.1755	cause	cyst
0.0259	0.8218	bin	0.1755	can	connection
1.0	0.9283	the 🅱	0.1755	want	girl
1.0	0.7053	leon processors	0.1755	use	server
0.0001	0.9428	bad	0.1755	has_property	cart
1.0	0.8585	higher than the speed limit	0.1755	go	speedometer
1.0	0.9381	to sleep at night	0.1755	go	hand
0.625	0.8528	nicer than parents	0.1755	has_property	grandparent
1.0	0.7918	the ultimate source of genetic variation	0.1755	has_property	mutation
0.0	0.8642	work	0.1755	can	highball
1.0	0.872	9v	0.1755	use	smoke detector
0.5916	0.908	three colors	0.1755	have	calico cat
1.0	0.8559	anaphylaxis	0.1755	be administered in	adrenaline
0.0004	0.9045	effective	0.1755	has_property	antidepressant
1.0	0.8463	ocean currents	0.1755	give direction to	wind
0.001	0.8882	if	0.1755	has_property	catalysis
0.0002	0.9583	uk	0.1755	has_property	regeneration
0.0014	0.8709	uk	0.1755	be illegal in	milk
0.0024	0.8796	ta	0.1755	has_property	diet
0.0017	0.9393	iphone	0.1755	has_property	question mark
1.0	0.7787	bullying	0.1755	engage in	student
0.4959	0.7921	relationships	0.1755	form	being
1.0	0.9611	humans	0.1755	be important as	architecture
0.0011	0.8464	size	0.1755	can	blanket
0.0001	0.9335	yellow	0.1755	has_color	warthog
1.0	0.7027	superscripts	0.1755	use	chemist
1.0	0.8642	dry skin	0.1755	cause	shower
0.0631	0.8323	volcanoes	0.1755	affect	lava domes
0.2355	0.8932	house	0.1755	be attached to	gutter
0.0001	0.9561	spanish	0.1755	be in	schnauzer
0.0003	0.9192	do	0.1755	can	spinal
0.6924	0.8411	true fungi	0.1755	differ from	slime mold
0.0814	0.9598	can defined	0.1755	CAN	word stress
1.0	0.6831	areas closer to epicenter	0.1755	experience damage than	area
0.0381	0.8933	north carolina	0.1755	be in	bamboo
0.0141	0.7685	swelling	0.1755	reduce	foot
1.0	0.8169	school	0.1755	can vote at	college student
0.0	0.8642	work	0.1755	can	strafe
1.0	0.831	two part tariffs	0.1755	use	firm
0.6702	0.8996	equally spaced	0.1755	has_property	energy level
0.6118	0.8485	stronger than starch	0.1755	has_property	cellulose
0.0	0.8642	work	0.1755	can	fsb
0.0059	0.9626	the body	0.1755	benefit	charcoal
0.0119	0.8994	away	0.1755	can go	wart
0.0874	0.9205	house	0.1755	can get in	wasp
0.0049	0.9568	in italy	0.1755	has_property	mafia
0.4225	0.7885	honor	0.1755	be	veteran
0.5417	0.8841	us with energy	0.1755	provide	sugar molecule
0.0948	0.8743	frito	0.1755	smell like	puppy
0.0011	0.9308	look	0.1755	can	melanoma
0.3408	0.868	similar to soccer	0.1755	has_property	handball
1.0	0.7321	windows 10	0.1755	sea of is	thief
0.0003	0.9415	blue	0.1755	has_color	sweat
0.0012	0.9363	mac	0.1755	has_property	preview
0.6313	0.6847	railway empire	0.1755	work in	warehouse
0.0016	0.8759	working	0.1755	stop	panel
0.0052	0.8847	perfect	0.1755	be	god
0.0037	0.8958	stable	0.1755	has_trait	base
0.0	0.8642	work	0.1755	can	voluminousness
0.0004	0.9515	french	0.1755	be in	polling place
0.0002	0.9583	uk	0.1755	has_property	fair trade
0.005	0.9376	ecosystem	0.1755	affect	global warming
0.0309	0.8582	skinny legs	0.1755	have	gymnast
0.052	0.9099	work	0.1755	be at	distraction
0.1258	0.8939	dogs	0.1755	be dangerous to	grape
0.0008	0.9006	are	0.1755	has_property	filipino
0.0009	0.9613	ireland	0.1755	has_property	synthetic fiber
0.6732	0.7738	open backs	0.1755	have	guitar amps
0.0011	0.9055	lap	0.1755	can	boat
0.0074	0.9256	player	0.1755	be on	nightingale
0.0031	0.8042	order	0.1755	can	bearing
0.0017	0.8896	fight	0.1755	can	coyote
0.001	0.9443	food	0.1755	get	wild dog
0.0655	0.9647	daylight savings time	0.1755	have	hawaii
0.06	0.8371	red doors	0.1755	have	lutheran
0.0366	0.9314	weather	0.1755	can predict	dog
0.0001	0.9335	yellow	0.1755	has_color	mucous membrane
0.0	0.8642	work	0.1755	can	ribonuclease
0.0	0.8642	work	0.1755	can	embouchure
0.0108	0.8302	caught	0.1755	get	swatter
1.0	0.9752	bible	0.1755	be 88 in	psalm
0.0005	0.9415	art	0.1755	has_property	gypsy
0.0	0.8642	work	0.1755	can	pincushion
0.001	0.8702	migrate	0.1755	can	godwit
0.3226	0.891	night	0.1755	throw up at	toddler
0.0025	0.8693	shop	0.1755	has_property	chip
0.0004	0.8692	was	0.1755	can	wounded
0.0004	0.9075	go	0.1755	can	delegate
0.3579	0.8889	it rain	0.1755	make	cloud
0.0007	0.9429	get	0.1755	can	nose
