subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
design	has_property	czech	0.0302	0.9181	0.0001
forearm	has_property	dr	0.0302	0.9308	0.0002
bohemian	has_property	art	0.0302	0.9415	0.0001
sodium hydroxide	has_property	aqueous	0.0302	0.8823	0.0006
league	has_property	academy	0.0302	0.9221	0.0018
league	has_property	dvd	0.0302	0.9348	0.0001
britain	has_property	ct	0.0302	0.9493	0.0017
britain	has_property	put	0.0302	0.8959	0.0001
britain	has_property	dvd	0.0302	0.9348	0.0001
brake pedal	has_movement	measured	0.0302	0.9498	0.0001
brake pedal	has_property	size	0.0302	0.9412	0.0002
brake pedal	has_property	symbolic	0.0302	0.8927	0.0007
brake pedal	has_property	avg	0.0302	0.9189	0.0001
brake pedal	has_property	suspended	0.0302	0.8915	0.0006
brake pedal	has_property	sir	0.0302	0.9278	0.0002
brake pedal	has_property	snapped	0.0302	0.8544	0.0003
brake pedal	has_property	saw	0.0302	0.8277	0.0004
brake pedal	has_property	sealed	0.0302	0.9539	0.0034
brake pedal	has_property	safe	0.0302	0.9126	0.0001
brake pedal	has_property	mr	0.0302	0.9501	0.0001
brake pedal	has_property	mtv	0.0302	0.9471	0.0001
brake pedal	has_property	mpg	0.0302	0.9461	0.0002
trojan horse	has_property	year	0.0302	0.9336	0.0002
anthem	be played at	nfl games	0.0302	0.9106	1.0
amex	has_property	different from other credit cards	0.0302	0.9491	0.6279
vitamin d	has_property	important for athletes	0.0302	0.9684	0.0045
boring	has_property	guy	0.0302	0.9441	0.0009
investment	has_property	with high returns	0.0302	0.7998	0.6225
royal road	has_place	down	0.0302	0.9446	0.0001
building	be heated in	middle ages	0.0302	0.8831	0.544
sabbat	has_property	http	0.0302	0.9496	0.0005
design	has_property	cjenik	0.0302	1.0	0.0027
design	has_property	cambrian	0.0302	1.0	0.0008
design	has_property	fps	0.0302	0.968	0.0001
design	has_property	fz-llc	0.0302	1.0	0.0457
design	has_property	gmbh	0.0302	0.7401	0.0004
design	has_property	mpg	0.0302	0.9461	0.0002
design	has_property	actuality	0.0302	0.7954	0.0015
design	has_property	python	0.0302	0.9585	0.0001
design	has_property	activism	0.0302	0.8816	0.5031
design	has_property	pickle	0.0302	0.891	0.0281
teenage mutant ninja turtles	has_property	awesome	0.0302	0.8922	0.0001
hater	has_property	pictures	0.0302	0.946	0.0008
boring	has_property	max	0.0302	0.9457	0.0007
sponge	be considered	less complex than cnidarians	0.0302	0.8996	1.0
sailor	has_property	island	0.0302	0.9192	0.0005
orange	has_time	late	0.0302	0.9391	0.0003
sanctuary	has_property	cut	0.0302	0.9258	0.0001
league	has_property	bah	0.0302	0.9085	0.002
nerd	has_property	javelin throw	0.0302	0.7789	1.0
method	has_property	thc	0.0302	0.816	0.0019
deed	has_property	alabama	0.0302	0.9506	0.0092
learning new language	has_property	kindergarten	0.0302	0.9544	0.0299
grandma	be around	world	0.0302	0.9771	0.0006
adjuster	has_property	necessary	0.0302	0.9411	0.0001
breast feeding	has_property	sam	0.0302	0.9185	0.0003
gao	has_property	dbl	0.0302	0.7317	0.0076
gao	has_property	dna	0.0302	0.9504	0.0002
gao	has_property	dgsi	0.0302	1.0	0.4964
gao	has_property	dead	0.0302	0.9491	0.0002
gao	has_property	dds	0.0302	0.8304	0.0005
gao	has_effect	dangerous	0.0302	0.9489	0.0
gao	has_property	uk	0.0302	0.9583	0.0
gao	has_property	dwarf	0.0302	0.9475	0.0001
roanoke	be	the first colony called the lost colony	0.0302	0.8633	1.0
blockade	has_property	made	0.0302	0.9403	0.0
speech	has_property	therapy	0.0302	0.8858	0.0042
harlow	has_property	famous	0.0302	0.9582	0.0001
hydrosphere	has_property	xenoblade	0.0302	1.0	0.0007
glucose	has_property	detected	0.0302	0.9069	0.0016
snowy owl	be important to	world	0.0302	0.9772	0.0019
pan	has_property	cut	0.0302	0.9258	0.0001
missoula	has_property	vicious	0.0302	0.8742	0.0037
sext	has_property	adventure	0.0302	0.8982	0.0055
sext	has_property	abstract	0.0302	0.8771	0.001
communication	has_property	more important	0.0302	0.9285	0.0082
acquired immune deficiency syndrome	has_property	mid	0.0302	0.8631	0.0001
acquired immune deficiency syndrome	has_property	did	0.0302	0.881	0.0002
password	has_property	typed twice	0.0302	0.8929	0.2713
funding	has_property	adana	0.0302	1.0	0.0098
funding	has_color	azure	0.0302	0.9454	0.0004
funding	has_property	ireland	0.0302	0.9645	0.0001
funding	has_property	ignored	0.0302	0.9374	0.0001
funding	has_property	ibm	0.0302	0.9122	0.0001
funding	has_property	ayrshire	0.0302	1.0	0.0032
funding	has_property	axis	0.0302	0.907	0.0002
funding	has_color	azure	0.0302	0.9454	0.0004
congee	has_property	sf	0.0302	0.9641	0.0005
hispanic	has_property	discriminated against	0.0302	0.8986	0.0366
mexican	can pass border in	groups of three	0.0302	0.7512	1.0
pathologist	has_property	know	0.0302	0.8869	0.006
plant	be more suitable candidates for	genetic transformation	0.0302	0.791	1.0
bad	has_property	ibuprofen	0.0302	0.9206	0.0009
shenandoah national park	has_movement	left	0.0302	0.9348	0.0004
shenandoah national park	has_property	effective	0.0302	0.9393	0.0001
shenandoah national park	has_property	pan	0.0302	0.9497	0.0002
shenandoah national park	has_property	mid	0.0302	0.8631	0.0001
fruit juice	be important	ecg	0.0302	0.9452	0.0358
league	has_property	snyder	0.0302	0.8108	0.024
league	has_property	bbc	0.0302	0.9562	0.0001
fossil fuel	be classified	nonrenewable resources	0.0302	0.9261	1.0
earthworm	be said	gardener	0.0302	0.766	1.0
circulation	be similar in	plants	0.0302	0.9724	0.0728
method	has_property	mango	0.0302	0.953	0.0007
method	has_property	ajax	0.0302	0.9415	0.0001
chocolate chip cookie	has_property	act	0.0302	0.938	0.0005
plumber	has_property	assisted	0.0302	0.9332	0.0004
plumber	has_property	accurate	0.0302	0.9151	0.0001
plumber	has_property	aerosol	0.0302	0.818	0.0119
plumber	has_property	ajax	0.0302	0.9415	0.0001
plumber	has_property	akron	0.0302	1.0	0.0015
plumber	has_property	aquatic	0.0302	0.946	0.0001
plumber	has_property	layer	0.0302	0.8854	0.0007
dat	has_property	europe important	0.0302	0.9711	0.0717
us air force academy	has_property	tech	0.0302	0.9443	0.0014
us air force academy	has_property	lab	0.0302	0.9524	0.0006
qum	has_property	growling	0.0302	0.8111	0.1123
manager	has_property	identified	0.0302	0.9425	0.0002
confidentiality	be important in	human resources	0.0302	0.9044	0.1425
usps	has_property	orientation	0.0302	0.7822	0.022
usps	has_property	np	0.0302	0.9116	0.0003
hard disk	has_property	popular than floppy disk	0.0302	0.8953	0.6219
man	get	erections while pooping	0.0302	0.8378	1.0
toenail	has_property	connected	0.0302	0.9141	0.0006
wale	can	exist	0.0302	0.9307	0.0001
newspaper	has_property	article structure	0.0302	0.8567	1.0
lock	has_property	epic	0.0302	0.8883	0.0004
syracuse	has_property	gu	0.0302	0.9072	0.0018
riddle	has_property	cut	0.0302	0.9258	0.0001
bracken	has_property	carcinogenic	0.0302	0.8114	0.0043
shigella	has_property	natural	0.0302	0.8818	0.0003
chicago	has_property	blue tonight	0.0302	0.9067	0.4615
folic acid	has_property	aka	0.0302	0.9174	0.0002
pain	has_property	share	0.0302	0.8489	0.003
don	has_property	pronounced	0.0302	0.9157	0.0002
chore	has_property	echo	0.0302	0.9173	0.0035
chore	has_property	pd	0.0302	0.9647	0.0001
chore	has_property	ungu	0.0302	1.0	0.3195
chore	has_property	tory	0.0302	0.7216	1.0
chore	has_property	tlumacz	0.0302	1.0	0.0003
chore	has_property	pyramid	0.0302	0.9008	0.0002
chore	has_property	phd	0.0302	0.927	0.0001
chore	has_property	ignored	0.0302	0.9374	0.0001
chore	has_property	iced	0.0302	0.8431	0.0003
chore	has_property	guaranteed	0.0302	0.8649	0.0006
chore	has_property	generator	0.0302	0.8665	0.0022
chore	has_property	ignored	0.0302	0.9374	0.0001
chore	has_property	iced	0.0302	0.8431	0.0003
chore	has_property	guaranteed	0.0302	0.8649	0.0006
chore	has_property	generator	0.0302	0.8665	0.0022
chore	has_property	tlumacz	0.0302	1.0	0.0003
chore	has_property	ungu	0.0302	1.0	0.3195
chore	has_property	echo	0.0302	0.9173	0.0035
chore	has_property	fps	0.0302	0.968	0.0001
chore	has_property	download	0.0302	0.9355	0.0006
chore	has_property	dix	0.0302	0.8057	0.0043
chore	has_property	donna	0.0302	0.8042	0.0624
chore	has_property	blazer	0.0302	0.9133	0.5025
chore	has_property	bjj	0.0302	0.9393	0.0002
student	kill	each other	0.0302	0.9091	0.0016
video	can be transformed	into audio	0.0302	0.8095	1.0
blog	has_property	account	0.0302	0.9381	0.0017
good friday	has_property	photo	0.0302	0.9524	0.0015
design	has_property	abandoned	0.0302	0.8796	0.0005
activated carbon	has_property	fed	0.0302	0.9283	0.0003
activated carbon	has_property	fiber	0.0302	0.8966	0.0059
coupon	has_property	value	0.0302	0.9406	0.0006
football play	has_property	different	0.0302	0.9525	0.0
league	has_property	ignored	0.0302	0.9374	0.0001
league	has_property	abandoned	0.0302	0.8796	0.0005
league	has_property	otc	0.0302	0.8714	0.003
league	has_property	oeuf	0.0302	0.8341	0.0069
league	has_property	pvc	0.0302	0.9393	0.0003
league	has_property	query	0.0302	0.8606	0.0005
league	has_property	idle	0.0302	0.8306	0.0001
league	has_property	ijshockey	0.0302	1.0	0.0289
league	has_property	bjj	0.0302	0.9393	0.0002
shift	has_property	linkage	0.0302	0.8281	0.6045
cypre	has_property	illegal	0.0302	0.9502	0.0
hat	has_property	eco friendly	0.0302	0.9376	0.0008
gdp	has_property	important economic indicator	0.0302	0.895	0.0359
method	has_property	sealed	0.0302	0.9539	0.0034
totem	be important for	religious practice	0.0302	0.8698	1.0
queensland	has_property	belts	0.0302	0.9536	0.0001
ler	has_property	word	0.0302	0.9409	0.001
human	be considered	complex organism	0.0302	0.8595	1.0
pro	ignore	souls	0.0302	0.761	1.0
last name	has_property	pop	0.0302	0.9423	0.0001
basalt	be heavier than	pumice	0.0302	0.8126	0.3753
sunni	hate	each other	0.0302	0.8827	0.0014
wetland	be called	kidneys of nature	0.0302	0.8382	1.0
east india company	has_property	did	0.0302	0.881	0.0002
seal	be afraid of	technology	0.0302	0.8456	0.1745
everything	has_property	girls	0.0302	0.9638	0.0015
real estate	has_property	pillow	0.0302	0.8317	0.0065
wreath	has_property	iced	0.0302	0.8431	0.0003
disability	has_property	etna	0.0302	1.0	0.0081
disability	has_property	swearing	0.0302	0.8066	0.0016
disability	has_property	nyse	0.0302	0.8561	0.0007
disability	has_property	iud	0.0302	1.0	0.0001
disability	has_trait	irresponsible	0.0302	0.8376	0.0007
disability	has_trait	attractive	0.0302	0.9451	0.0002
tomcat	has_property	safe	0.0302	0.9126	0.0001
beech	has_property	urban dictionary	0.0302	0.8354	0.0021
protein	has_property	held together	0.0302	0.8791	0.0037
bread	has_property	beats	0.0302	0.9377	0.0019
echolocation	has_property	veto friendly	0.0302	0.876	0.0023
jamming	has_property	mac	0.0302	0.9547	0.0002
jamming	has_property	mp3	0.0302	0.8867	0.0
jamming	has_property	mm	0.0302	0.9549	0.0001
jamming	has_property	mba	0.0302	0.9422	0.0002
jamming	has_property	gzsz	0.0302	1.0	0.0002
jamming	has_property	gpa	0.0302	0.9402	0.0001
jamming	has_property	gym	0.0302	0.9481	0.0002
jamming	has_property	grounded	0.0302	0.9071	0.0025
jamming	has_property	qom	0.0302	1.0	0.0007
jamming	has_property	genetic	0.0302	0.9257	0.0005
jamming	has_property	ghosted	0.0302	0.8687	0.0002
jamming	has_property	gap	0.0302	0.909	0.0003
jamming	has_property	gcse	0.0302	1.0	0.0001
jamming	has_property	mph	0.0302	0.9628	0.0001
jamming	has_property	mvp	0.0302	0.9369	0.0001
suction cup	be more effective than	than rough surfaces	0.0302	0.8398	1.0
glucose tolerance test	has_property	cut	0.0302	0.9258	0.0001
glucose tolerance test	has_property	pet	0.0302	0.9399	0.0003
laser printer	has_property	linked	0.0302	0.9452	0.0013
short pants	has_body_part	headed	0.0302	0.8447	0.0017
short pants	has_property	quilted	0.0302	0.843	0.0011
short pants	has_property	named	0.0302	0.9364	0.0001
pure	has_property	energy	0.0302	0.943	0.0008
lift	has_property	augmentation	0.0302	0.7373	0.0418
bligh	has_property	park	0.0302	0.9436	0.0006
internet	has_property	af	0.0302	0.8727	0.0018
neutral	has_color	grey	0.0302	1.0	0.0006
millipede	be much slower than	centipedes	0.0302	0.8665	0.361
semi-sweet chocolate	has_property	sol	0.0302	0.9631	0.0001
payslip	has_property	changing	0.0302	0.84	0.002
method	has_property	gb	0.0302	0.9615	0.0001
method	has_property	oops	0.0302	0.8673	0.001
tuna	be in	can cooked	0.0302	0.8903	0.5551
astronomer	has_effect	itchy	0.0302	0.9526	0.0001
ellipse	has_property	available	0.0302	0.9405	0.0001
hoe	has_property	rhyme	0.0302	0.8905	0.0004
ph	be important for	health	0.0302	0.9649	0.0083
linux	has_property	group	0.0302	0.9277	0.001
surface	has_property	similar different	0.0302	0.914	0.1116
cheddar cheese	has_property	have gluten	0.0302	0.9492	0.2411
charleston	has_property	belts	0.0302	0.9536	0.0001
charleston	has_property	impact	0.0302	0.8652	0.0002
franklin delano roosevelt	has_property	dec	0.0302	0.9758	0.0002
cell organ	has_property	expensive	0.0302	0.9457	0.0
graft	has_property	agency	0.0302	0.892	0.0013
bad	has_property	items	0.0302	0.9415	0.0014
orange juice	has_property	put	0.0302	0.8959	0.0001
catalonia	has_property	average	0.0302	0.8863	0.0002
neonate	has_property	feeding	0.0302	0.844	0.001
aluminum	has_property	heavy	0.0302	0.8803	0.0008
oxygen consumption	has_property	measured indirectly	0.0302	0.7966	0.5195
whitsun	has_property	famous	0.0302	0.9582	0.0001
ochoa	has_property	pregnant	0.0302	0.9409	0.0006
geographer	divide	countries into developed nations	0.0302	0.7983	1.0
publishing	has_property	ireland	0.0302	0.9645	0.0001
publishing	has_property	ignored	0.0302	0.9374	0.0001
java	has_property	faster	0.0302	0.9293	0.001
proxy	has_property	statement	0.0302	0.9319	0.0104
beer	has_property	nuts	0.0302	0.9429	0.0057
cackler	has_property	made	0.0302	0.9403	0.0
urination	has_body_part	head	0.0302	0.8589	0.0007
volcano	be usually located over	hot spots	0.0302	0.8228	1.0
method	has_property	ekşi	0.0302	1.0	0.0008
method	has_property	dtla	0.0302	1.0	0.002
method	has_property	racer	0.0302	0.8209	0.0093
method	has_property	aoac	0.0302	1.0	0.0935
method	has_property	oakland	0.0302	0.894	0.001
method	has_property	idle	0.0302	0.8306	0.0001
method	has_property	irs	0.0302	0.8464	0.003
brainstorm	has_property	belts	0.0302	0.9536	0.0001
brainstorm	has_trait	organized	0.0302	0.941	0.0003
brainstorm	has_property	ivy	0.0302	0.9237	0.0001
brainstorm	has_property	iud	0.0302	1.0	0.0001
brainstorm	has_property	iodine	0.0302	0.916	0.0005
brainstorm	has_property	ibm	0.0302	0.9122	0.0001
sperm cell	be formed outside	body cavity	0.0302	0.8275	1.0
stickler	has_property	made	0.0302	0.9403	0.0
jew	be against	discrimination	0.0302	0.9026	0.3236
esplanade	has_property	zagreb	0.0302	1.0	0.0075
esplanade	has_property	natural	0.0302	0.8818	0.0003
esplanade	has_property	concourse	0.0302	0.671	1.0
baby	have	faster than adults pulse rates	0.0302	0.8187	1.0
horoscope	has_property	for today	0.0302	0.9304	0.0678
montana	has_property	oi	0.0302	0.86	0.0071
trimurti	be similar to	trinity	0.0302	0.8593	1.0
medical bill	has_property	paid	0.0302	0.9445	0.0002
quebec	has_property	wwi	0.0302	1.0	0.0002
quebec	has_property	speed	0.0302	0.9439	0.0002
quebec	has_property	ssa	0.0302	0.8496	0.0034
quebec	has_property	skilled	0.0302	0.8186	0.007
quebec	has_property	secular	0.0302	0.8175	0.0186
quebec	has_property	safe	0.0302	0.9126	0.0001
quebec	has_property	iud	0.0302	1.0	0.0001
quebec	has_property	ionic	0.0302	0.9283	0.0002
quebec	has_property	ignored	0.0302	0.9374	0.0001
quebec	has_property	iota	0.0302	0.8369	0.013
quebec	has_property	czech	0.0302	0.9181	0.0001
quebec	has_property	cst	0.0302	0.8951	0.0027
quebec	has_property	nfl	0.0302	0.9702	0.0001
quebec	has_property	autonomous	0.0302	0.8195	0.0193
quebec	has_property	aktivitäten	0.0302	1.0	0.0381
sodium carbonate	has_property	typical	0.0302	0.7701	0.0003
chamomile	has_property	good for anxiety	0.0302	0.8806	0.0269
advertising	has_property	pan	0.0302	0.9497	0.0002
holland	has_property	air	0.0302	0.9405	0.0001
file	be stored on	computer	0.0302	0.9587	0.1369
earth	be	surface heated	0.0302	0.8518	1.0
spring	has_property	ny	0.0302	0.9457	0.0008
philadelphia	has_property	irish	0.0302	0.9536	0.0002
cultivation	has_property	belts	0.0302	0.9536	0.0001
cultivation	has_property	ignored	0.0302	0.9374	0.0001
australia	be	different from all other continents	0.0302	0.9156	1.0
drive	has_property	hard encrypted	0.0302	0.8886	1.0
alcohol	be perceived as	acceptable for social use	0.0302	0.8394	1.0
heavy whipping cream	be had	habit	0.0302	0.9063	0.0042
democrat	has_movement	slow	0.0302	0.919	0.0001
democrat	has_trait	vulnerable	0.0302	0.9065	0.0004
population	be such important issue in	china	0.0302	0.9054	1.0
karaoke	has_trait	sweet	0.0302	0.9429	0.0001
karaoke	has_property	irish	0.0302	0.9536	0.0002
christianity	has_property	gb	0.0302	0.9615	0.0001
christianity	has_property	mp3	0.0302	0.8867	0.0
christianity	has_property	mnemonic	0.0302	0.9522	0.0001
christianity	has_property	mfa	0.0302	1.0	0.0001
christianity	has_property	mba	0.0302	0.9422	0.0002
christianity	has_property	gypsy	0.0302	0.9475	0.0006
christianity	has_property	guilty	0.0302	0.8971	0.0005
christianity	has_property	gmt	0.0302	0.9424	0.0002
christianity	has_property	bowl	0.0302	0.9317	0.0012
christianity	has_property	bbl	0.0302	0.9223	0.0005
christianity	has_property	bk	0.0302	0.8862	0.0003
christianity	has_property	jp	0.0302	0.8855	0.0002
christianity	has_property	bsa	0.0302	1.0	0.0001
christianity	has_property	bc	0.0302	0.9497	0.0002
christianity	has_property	squared	0.0302	0.8956	0.0001
christianity	has_property	smart	0.0302	0.9052	0.0001
christianity	has_movement	slow	0.0302	0.919	0.0001
christianity	has_property	sd	0.0302	0.9514	0.0001
christianity	has_property	mph	0.0302	0.9628	0.0001
christianity	has_property	mp3	0.0302	0.8867	0.0
valuable	has_property	cut	0.0302	0.9258	0.0001
dawn	has_property	sky rim	0.0302	0.9753	0.002
traveling	has_property	australia	0.0302	0.9638	0.0002
spotted sea trout	has_color	yellow	0.0302	0.9462	0.0
spotted sea trout	has_property	zero	0.0302	0.9676	0.0
nucleotide	be connected	form	0.0302	0.8644	0.3239
palindrome	has_trait	good	0.0302	0.9469	0.0
bad	has_property	ww1	0.0302	1.0	0.0006
dunkirk	has_time	yet	0.0302	0.9117	0.0001
fantasy	be dominant as	rpm theme	0.0302	0.7632	1.0
squeal	has_place	about	0.0302	0.8807	0.0004
travelling	has_place	away	0.0302	0.938	0.0001
treaty	has_property	uk	0.0302	0.9583	0.0
straight flute	has_property	made	0.0302	0.9403	0.0
everyone	leave	the server after a wipe	0.0302	0.7484	1.0
manager	has_movement	agile	0.0302	0.8838	0.0004
antidepressant	change	a person's personality	0.0302	0.8432	1.0
bad	has_property	vat	0.0302	0.8985	0.0013
confirmation	has_property	day	0.0302	0.9618	0.0001
misplay	has_property	made	0.0302	0.9403	0.0
earthquake	be along	san andrews fault	0.0302	0.8826	1.0
east timor	has_property	pan	0.0302	0.9497	0.0002
bad	has_property	batch	0.0302	0.7942	0.167
recess	has_trait	secure	0.0302	0.8971	0.0004
recess	has_property	size	0.0302	0.9412	0.0002
recess	has_property	svenska	0.0302	1.0	0.0002
recess	has_property	successful	0.0302	0.9035	0.0002
recess	has_property	snap	0.0302	0.9272	0.0005
recess	has_property	skilled	0.0302	0.8186	0.007
recess	has_property	nyc	0.0302	0.9525	0.0001
recess	has_property	nkjv	0.0302	1.0	0.0002
recess	has_property	narrated	0.0302	0.8871	0.0593
recess	has_property	idle	0.0302	0.8306	0.0001
recess	has_property	wwi	0.0302	1.0	0.0002
recess	has_property	iud	0.0302	1.0	0.0001
recess	has_property	iron	0.0302	0.9511	0.0003
recess	has_property	illegal	0.0302	0.9502	0.0
recess	has_property	ignored	0.0302	0.9374	0.0001
recess	has_property	gb	0.0302	0.9615	0.0001
recess	has_property	email	0.0302	0.9496	0.0004
recess	has_property	jp	0.0302	0.8855	0.0002
recess	has_property	bhubaneswar	0.0302	1.0	0.0091
