subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
literacy	can	mean	0.1098	0.8633	0.0002
return	has_property	to scale important	0.1098	0.8721	1.0
bobble	can	map	0.1098	0.863	0.0014
truss	has_color	yellow	0.1098	0.9335	0.0001
rooster	can	sing	0.1098	0.9103	0.0016
dotted line	has_property	ireland	0.1098	0.9613	0.0005
price	be sticky in	oligopolistic market	0.1098	0.7425	1.0
economist	use gdp as	indicator of well-being	0.1098	0.7827	1.0
capital gains tax	has_property	cd	0.1098	0.9474	0.0002
capital gains tax	has_property	jp	0.1098	0.8855	0.0006
cricketer	throw ball to	wicket keeper	0.1098	0.781	1.0
apartment	have	bugs	0.1098	0.8926	0.0386
tonnage	has_property	calculated	0.1098	0.9378	0.0005
mosquito	can	hide	0.1098	0.8416	0.0049
everyone	speak	english in star wars	0.1098	0.7531	1.0
seagull	has_property	art	0.1098	0.9415	0.0003
clod	can	occurs	0.1098	0.8596	0.0048
rank	work in	mario kart wii	0.1098	0.8705	0.1899
chick	can	tweet	0.1098	0.879	0.0122
chick	can	huddle	0.1098	0.7905	0.0325
gorgonzola	be different from	blue cheese	0.1098	0.8646	0.5145
share	grow in	value	0.1098	0.8276	0.1145
ohm	affect	headphones	0.1098	0.7703	0.6875
ail	can	was	0.1098	0.8692	0.0002
barrier	has_property	approach	0.1098	0.8286	0.0032
hydroxide ion	affect	ph	0.1098	0.8654	0.0055
glycerol	can	burst	0.1098	0.7956	0.0058
glycerol	can	fly	0.1098	0.9121	0.0003
glycerol	can	bop	0.1098	0.8536	0.0025
drummer	can	garden	0.1098	0.8319	0.0063
drummer	can	explode	0.1098	0.8388	0.0011
drummer	can	accents	0.1098	0.8692	0.3463
drummer	can	curse	0.1098	0.8267	0.014
drummer	can	wet	0.1098	0.9025	0.0003
drummer	can	squeeze	0.1098	0.887	0.0004
bylaw	can	fee	0.1098	0.8555	0.0003
bylaw	can	fire	0.1098	0.8744	0.0037
crown	has_property	mvp	0.1098	0.8754	0.0005
crown	has_property	mr	0.1098	0.946	0.0003
narcissus	scorn	the nymphs	0.1098	0.5632	1.0
santa	wear	gloves	0.1098	0.9347	0.0017
jack	have	grandson on will	0.1098	0.7813	1.0
clothes	affect	people's behavior pd	0.1098	0.8173	1.0
flaming	can	running	0.1098	0.8329	0.011
flaming	can	lube	0.1098	0.8798	0.007
flaming	can	award	0.1098	0.8782	0.0011
not-for-profit	has_property	vs	0.1098	0.9253	0.0002
joker	can	set	0.1098	0.8827	0.0004
lumen	can	do	0.1098	0.9192	0.0002
sprout	has_property	useful	0.1098	0.918	0.0003
buffet	can	snap	0.1098	0.8593	0.0005
cancer woman	can attract	aquarius man	0.1098	0.8489	1.0
kitty	can	ftp	0.1098	0.858	0.0017
mat	can	fine	0.1098	0.7794	0.0006
spice	has_place	up	0.1098	0.9414	0.0002
nepalese	has_property	zodiac	0.1098	0.9246	0.0028
wine	has_property	fattening	0.1098	0.8221	0.0033
provider	can	twitter	0.1098	0.854	0.0005
depressor	can	work	0.1098	0.904	0.0
locust	can	itch	0.1098	0.8698	0.0003
locust	can	twitch	0.1098	0.8372	0.0003
locust	can	tissue	0.1098	0.8621	0.0202
locust	can	squeeze	0.1098	0.887	0.0004
locust	can	snap	0.1098	0.8593	0.0005
locust	can	sang	0.1098	0.8465	0.148
locust	can	ignore	0.1098	0.8392	0.0008
locust	can	identify	0.1098	0.8533	0.0005
locust	can	ice	0.1098	0.884	0.0004
locust	can	erect	0.1098	0.8062	0.0047
locust	can	elevate	0.1098	0.7873	0.0033
locust	can	eject	0.1098	0.8316	0.0009
locust	can	echo	0.1098	0.8221	0.0011
locust	can	cycle	0.1098	0.881	0.0006
locust	can	cry	0.1098	0.8317	0.0013
locust	can	climb	0.1098	0.8593	0.0034
locust	can	jazzed	0.1098	0.8071	0.0194
locust	can	agree	0.1098	0.8656	0.001
locust	can	achieve	0.1098	0.8633	0.0088
silverback gorillas	has_property	poached	0.1098	0.8991	0.0114
gorilla	can	protect	0.1098	0.8951	0.0164
strangles	start	in horses	0.1098	0.8303	1.0
peach	look in	smash	0.1098	0.833	1.0
cut	ooze	clear liquid	0.1098	0.7479	0.5515
usa	has_property	the best country in the world	0.1098	0.9634	0.0203
oxytetracycline	can	effect	0.1098	0.832	0.0012
mouse	die in	walls	0.1098	0.789	1.0
individual	work for	peace	0.1098	0.8164	1.0
comedian	can	quit	0.1098	0.8569	0.0002
lace	can	twitch	0.1098	0.8372	0.0003
lace	can	squat	0.1098	0.8139	0.0014
social science	can	used in today 's society	0.1098	0.8671	0.4301
sparrow	use	beaks	0.1098	0.8732	0.0194
sweet pepper plant	has_effect	harmful	0.1098	0.9403	0.0005
lynx	can	pig	0.1098	0.8762	0.0004
blueprint	can	twinkle	0.1098	0.8178	0.0076
blueprint	can	utilize	0.1098	0.8484	0.0014
music	be removed from	instagram stories	0.1098	0.8126	1.0
trax	can	pet	0.1098	0.8855	0.0008
trax	can	originate	0.1098	0.8234	0.0011
trax	can	fans	0.1098	0.8823	0.0096
nurse shark	protect	themselves	0.1098	0.9234	0.0005
disk	be on	mac	0.1098	0.9363	0.008
estate agent	work out	square footage	0.1098	0.8027	1.0
window	can	cat	0.1098	0.8795	0.009
crown	has_property	occur	0.1098	0.8958	0.0006
chew	can	dyes	0.1098	0.8058	0.0856
alpha radiation	has_property	most dangerous	0.1098	0.9035	0.0431
tone	has_property	quell	0.1098	0.7159	0.0549
cab	can	speed	0.1098	0.8754	0.0003
meadow	can	top	0.1098	0.7813	0.0018
jesse owens	be win major in	olympics	0.1098	0.8658	1.0
flight	be shorter from	west to east	0.1098	0.8782	1.0
constellation	can	dates	0.1098	0.8304	0.0642
cruciferous vegetable	has_color	blue	0.1098	0.9415	0.0002
noise	be in	mine craft	0.1098	0.9689	0.002
yellow	can	are	0.1098	0.8951	0.0002
proteolytic enzyme	has_diet	vegan	0.1098	0.9111	0.0001
sperm cell	has_property	vs	0.1098	0.9253	0.0002
achilles	has_property	in hell	0.1098	0.8842	0.0211
saccharomyces cerevisiae	be used	as a model organism	0.1098	0.9344	1.0
wagon	has_trait	quiet	0.1098	0.8833	0.0001
rooster	can	wake	0.1098	0.7201	0.2083
rabbit	can protect	themselves	0.1098	0.9234	0.0179
remove	has_place	on	0.1098	0.96	0.0002
smoker	weigh	less	0.1098	0.9031	0.026
cur	has_trait	quiet	0.1098	0.8833	0.0001
derivative	can	award	0.1098	0.8782	0.0011
arctic seals	adapt to	environment	0.1098	0.9439	0.0012
colloid	can	awake	0.1098	0.8488	0.0008
chick	can	purple	0.1098	0.8371	0.0012
phenolphthalein	turn	pink in the milk of magnesia	0.1098	0.784	1.0
effect	has_trait	good	0.1098	0.9469	0.0
biologist	has_property	yuri	0.1098	0.7472	0.0078
biologist	has_property	uqam	0.1098	1.0	0.0018
biologist	has_property	lucas	0.1098	0.8004	0.0044
biologist	has_property	italian	0.1098	0.9582	0.0006
biologist	has_property	wwi	0.1098	1.0	0.0006
biologist	has_property	iud	0.1098	1.0	0.0003
biologist	has_property	irrevocable	0.1098	0.6356	0.0112
biologist	has_property	ipa	0.1098	0.7771	0.001
biologist	has_property	illegal	0.1098	0.9492	0.0001
biologist	has_property	ignored	0.1098	0.8575	0.0002
biologist	has_property	ibm	0.1098	0.9004	0.0005
biologist	has_property	dub	0.1098	0.8491	0.0075
biologist	has_property	dominant	0.1098	0.8858	0.004
biologist	has_property	drunk	0.1098	0.858	0.004
biologist	has_property	del	0.1098	0.8674	0.0005
biologist	has_property	pd	0.1098	0.9519	0.0002
fart	has_property	but	0.1098	0.9327	0.0003
only one nostril	get	clogged	0.1098	0.8596	0.0057
overlord	has_property	in theaters	0.1098	0.9384	0.0049
crown	has_property	okay	0.1098	0.9197	0.0011
crown	has_property	dot	0.1098	0.8893	0.0007
crown	has_property	typical	0.1098	0.7701	0.001
crown	has_property	pms	0.1098	0.8147	0.0023
islam	punish	the apostate	0.1098	0.6734	1.0
paraquet	has_property	vermin	0.1098	0.8261	0.0262
paraquet	has_property	xxl	0.1098	0.8679	0.0046
parrakeet	has_property	vermin	0.1098	0.8261	0.0262
angel	has_property	part of mythology	0.1098	0.9226	0.5135
parrot	can	pirates	0.1098	0.8771	1.0
ducking	can	lull	0.1098	0.6483	0.233
criminal	launder money through	construction	0.1098	0.8895	1.0
inferno	can	work	0.1098	0.904	0.0
slogan	has_property	writing	0.1098	0.938	0.0044
democracy	CAN	can improved in uk	0.1098	0.8614	1.0
ghana	has_property	in poverty	0.1098	0.9601	0.0032
brisbane	be covered in	smoke	0.1098	0.8325	0.2257
tablet	can	burn	0.1098	0.8522	0.0007
oversight	make	congress similar to a courtroom	0.1098	0.7134	1.0
chive	fall	over	0.1098	0.8419	0.0045
parallelism	allow	the author to be more persuasive	0.1098	0.7596	1.0
squirrel	adapt to	deciduous forest	0.1098	0.8886	0.0652
mosquito	can	rub	0.1098	0.8198	0.0235
distributor	can	pay	0.1098	0.8799	0.0013
scientist	has_property	interested in the future of polar bears	0.1098	0.8131	1.0
tea	can	job	0.1098	0.9027	0.0012
wrestler	can	punch	0.1098	0.7964	0.0297
sappho	has_trait	quiet	0.1098	0.8833	0.0001
headlight	look like	stars	0.1098	0.9246	0.0488
bed bug	has_property	nee	0.1098	0.6183	0.0135
brazil	specialize	in the production of diamonds	0.1098	0.7295	1.0
minimalist	spend	time	0.1098	0.8807	0.0105
despisal	can	swag	0.1098	0.8242	0.2546
warrant	can	use	0.1098	0.8979	0.0002
store	leave	lights on at night	0.1098	0.9119	0.0509
stonehenge	be in	brave	0.1098	0.9439	0.3599
bail	can	web	0.1098	0.8384	0.0035
adjustment	can	skip	0.1098	0.8376	0.0021
adjustment	can	sic	0.1098	0.7898	0.0007
adjustment	can	snap	0.1098	0.8593	0.0005
adjustment	can	skip	0.1098	0.8376	0.0021
adjustment	can	rise	0.1098	0.8598	0.0011
adjustment	can	lyrics	0.1098	0.8772	0.0003
adjustment	can	lap	0.1098	0.9055	0.0007
adjustment	can	itch	0.1098	0.8698	0.0003
adjustment	can	email	0.1098	0.8482	0.0005
adjustment	can	eject	0.1098	0.8316	0.0009
adjustment	can	dog	0.1098	0.918	0.0005
fort	can	pet	0.1098	0.8855	0.0008
loader	work on	game of war	0.1098	0.8154	1.0
uganda	have	pa	0.1098	0.8713	0.0052
giraffe	can	snap	0.1098	0.8593	0.0005
damon	get	out of the tomb	0.1098	0.8347	1.0
rock	can	idle	0.1098	0.8249	0.0007
life	be in	modern city similar to life in ancient rome	0.1098	0.8132	1.0
crown	has_property	summary	0.1098	0.7974	0.0127
crown	has_property	pd	0.1098	0.9519	0.0002
crown	has_property	gym	0.1098	0.9424	0.0006
crown	has_property	summary	0.1098	0.7974	0.0127
virus	travel through	body	0.1098	0.9063	0.1035
electromagnet	has_place	up	0.1098	0.9414	0.0002
radiator	be made out of	iron	0.1098	0.9328	0.0623
acid	have	high bp	0.1098	0.8816	0.4138
granite	can	see	0.1098	0.8733	0.0013
sloth	has_property	in danger	0.1098	0.9483	0.0009
orchid	take in	oxygen	0.1098	0.8896	0.0092
david	know	jonah	0.1098	0.9072	1.0
wto	can	rhyme	0.1098	0.8554	0.0004
drumstick	can	win	0.1098	0.8883	0.0024
vinegar	soften	clothes	0.1098	0.7186	1.0
flue	can	kid	0.1098	0.8443	0.0073
manicure	can	bop	0.1098	0.8536	0.0025
manicure	can	squeak	0.1098	0.8329	0.0004
man	has_property	same throughout	0.1098	0.8505	1.0
herbicide	can	awake	0.1098	0.8488	0.0008
herbicide	can	squeak	0.1098	0.8329	0.0004
garlic	can	help	0.1098	0.9062	0.0004
honey	be good for	burns	0.1098	0.8607	0.1043
shallot	has_property	thai	0.1098	0.9495	0.0149
fiber	has_property	essential	0.1098	0.8901	0.0008
plutonium 239	has_effect	dangerous	0.1098	0.9176	0.0001
sky	look right	weird	0.1098	0.9259	1.0
ear	swell	up	0.1098	0.8502	0.0115
halloween	has_property	scary anymore	0.1098	0.882	0.0637
tor	can	rhyme	0.1098	0.8554	0.0004
david	be damn gay	chevalier	0.1098	0.7619	1.0
crocodile	can	hit	0.1098	0.8462	0.0012
crocodile	can	govern	0.1098	0.8114	0.0023
crocodile	can	tie	0.1098	0.7957	0.0024
crocodile	can	gap	0.1098	0.8472	0.0015
crocodile	can	fine	0.1098	0.7794	0.0006
body pad	can	work	0.1098	0.904	0.0
boss	can	levels	0.1098	0.8684	0.0434
blueprint	work in	asphalt 8	0.1098	0.7489	1.0
eosinophil	can	lower	0.1098	0.8025	0.0135
porch	can	shoot	0.1097	0.8426	0.0062
everything	have	soybean oil	0.1097	0.842	1.0
bullterrier	can	sweat	0.1097	0.8549	0.0009
bullterrier	can	squat	0.1097	0.8139	0.0014
bullterrier	can	scratch	0.1097	0.8789	0.0043
bullterrier	can	lubricate	0.1097	0.6945	0.0025
bullterrier	can	act	0.1097	0.8646	0.0006
bullterrier	can	gain	0.1097	0.8401	0.0071
bullterrier	can	edging	0.1097	0.7786	0.0096
mason	protect	light	0.1097	0.7786	1.0
fiend	can	slugs	0.1097	0.8051	0.066
crown	has_property	tquk	0.1097	1.0	0.0006
crown	has_property	tlc	0.1097	0.9107	0.0002
crown	has_property	tko	0.1097	0.723	0.0013
crown	has_property	townie	0.1097	0.6427	0.0056
crown	has_property	tnt	0.1097	0.8787	0.0003
crown	has_property	fm	0.1097	0.9428	0.0004
crown	has_property	svenska	0.1097	1.0	0.0007
crown	has_property	squared	0.1097	0.8407	0.0004
crown	has_property	sgt	0.1097	0.8844	0.0006
crown	has_property	scripted	0.1097	0.7992	0.0008
crown	has_property	python	0.1097	0.9585	0.0004
crown	has_property	pwllheli	0.1097	1.0	0.0016
crown	has_property	ps4	0.1097	1.0	0.0013
crown	has_property	ppm	0.1097	0.9151	0.0065
crown	has_property	published	0.1097	0.821	0.0023
crown	has_property	oyster	0.1097	0.9562	0.0003
crown	has_property	oars	0.1097	0.8913	0.0009
crown	has_property	oily	0.1097	0.8701	0.0005
crown	has_property	mtg	0.1097	0.8775	0.0005
crown	has_property	mql5	0.1097	1.0	0.002
crown	has_property	mnemonic	0.1097	0.9152	0.0004
crown	has_property	gzsz	0.1097	1.0	0.0006
crown	has_property	gypsy	0.1097	0.8236	0.0023
crown	has_property	gw2	0.1097	1.0	0.0009
crown	has_property	gnocchi	0.1097	0.8233	0.0023
crown	has_property	ghosted	0.1097	0.8687	0.0007
crown	has_property	gcse	0.1097	1.0	0.0004
crown	has_property	fwd	0.1097	0.8629	0.0005
crown	has_property	fqdn	0.1097	1.0	0.0004
crown	has_property	fps	0.1097	0.9337	0.0003
crown	has_property	fnaf	0.1097	1.0	0.0007
crown	has_property	fjallraven	0.1097	1.0	0.001
crown	has_property	townie	0.1097	0.6427	0.0056
crown	has_property	tnt	0.1097	0.8787	0.0003
spout	can	squeeze	0.1097	0.887	0.0004
spout	can	split	0.1097	0.8594	0.0029
spout	can	snack	0.1097	0.8786	0.0055
coaster	can	yell	0.1097	0.8638	0.0027
ladybug	has_property	go	0.1097	0.9387	0.0002
amir	has_property	guilty in the kite runner	0.1097	0.8579	1.0
hair	be greasy after	shower	0.1097	0.796	1.0
load	be placed at	bottom of cars	0.1097	0.8721	1.0
gland	can	form	0.1097	0.866	0.0002
ground squirrel	protect	themselves	0.1097	0.9234	0.0005
christmas tree	has_property	closed	0.1097	0.9471	0.0005
eib	can	wet	0.1097	0.9025	0.0003
eib	can	squeak	0.1097	0.8329	0.0004
eib	can	snuff	0.1097	0.7926	0.191
eib	can	planned	0.1097	0.7973	0.0338
eib	can	salt	0.1097	0.9009	0.0542
eib	can	went	0.1097	0.8358	0.0016
eib	can	edging	0.1097	0.7786	0.0096
eib	can	cycle	0.1097	0.881	0.0006
eib	can	cooking	0.1097	0.879	0.172
eib	can	abuse	0.1097	0.8162	0.006
metamorphosis	has_property	change	0.1097	0.8969	0.0031
vale	can	banned	0.1097	0.8506	0.0106
omega-6 fatty acid	has_property	veto	0.1097	0.9493	0.0005
profile	can	fee	0.1097	0.8555	0.0003
flash	has_property	is deprecated	0.1097	0.7084	1.0
chihuahua	roll on	back	0.1097	0.8641	0.0428
nosebleed	can	air	0.1097	0.8536	0.0005
phosphate	has_property	mined	0.1097	0.8816	0.0053
pattern	can be used	to identify common ancestry	0.1097	0.79	1.0
bonduc	has_property	ucsf	0.1097	1.0	0.2569
bonduc	has_property	ucsd	0.1097	1.0	0.0697
bonduc	has_property	usb	0.1097	0.9351	0.0074
imf	affect	solubility	0.1097	0.9137	0.0101
futurist	make	money	0.1097	0.945	0.0002
doorbell	produce	sound	0.1097	0.863	0.003
chief justice	can	removed	0.1097	0.9564	0.0045
firecracker	can	iron	0.1097	0.9082	0.0008
firecracker	can	shop	0.1097	0.8225	0.0016
banker	can	use	0.1097	0.8979	0.0002
death	has_property	pa	0.1097	0.9447	0.0003
library	can	fix	0.1097	0.8079	0.0034
wap	can	set	0.1097	0.8827	0.0004
dehumanization	render	a person powerless	0.1097	0.6873	1.0
cervix	feel	like in early pregnancy	0.1097	0.9278	1.0
staff	can	belts	0.1097	0.8517	0.0004
fossil	can	evolve	0.1097	0.8839	0.0006
date	has_time	old	0.1097	0.9313	0.0002
ramadan	be peaceful to	muslims	0.1097	0.8084	1.0
barb	can	rat	0.1097	0.8029	0.0006
herpes	can	ring	0.1097	0.8753	0.0068
gargoyle	has_property	scary	0.1097	0.9044	0.0005
cyclone	impact	the biosphere	0.1097	0.8933	1.0
nitril	can	fed	0.1097	0.7811	0.0031
nitril	can	gift	0.1097	0.9142	0.0041
elephant	push over	trees	0.1097	0.7892	1.0
vein	can	regenerate	0.1097	0.88	0.0053
hippopotamus	can	live	0.1097	0.9055	0.0004
drummer	can	air	0.1097	0.8536	0.0005
mount fuji	has_property	a world heritage site	0.1097	0.9141	0.2232
tax deduction	has_property	valid	0.1097	0.8668	0.0007
tax deduction	has_property	zero	0.1097	0.9229	0.0001
turd	can	form	0.1097	0.866	0.0002
income statement	relate	to balance sheet	0.1097	0.8629	0.3226
japanese	can	clean	0.1097	0.8638	0.0049
rattlesnake	can	echo	0.1097	0.8221	0.0011
rattlesnake	can	vote	0.1097	0.8744	0.0003
rattlesnake	can	mint	0.1097	0.8057	0.0362
rattlesnake	can	lyrics	0.1097	0.8772	0.0003
rattlesnake	can	issue	0.1097	0.8352	0.0077
rattlesnake	can	ejected	0.1097	0.8651	0.0007
crown	has_property	del	0.1097	0.8674	0.0005
duckling	can	pictures	0.1097	0.8747	0.0024
psychology	relate to	criminology	0.1097	0.8618	1.0
flour	thicken	gravy	0.1097	0.8447	1.0
washing	stain	clothes	0.1097	0.7897	0.0823
tortoise	can	ram	0.1097	0.8801	0.1557
tortoise	can	wink	0.1097	0.7407	0.0292
tortoise	can	charge	0.1097	0.8485	0.0049
architect	work with	contractors	0.1097	0.7576	1.0
athlete	can prevent	injuries	0.1097	0.8488	0.3893
building block	has_property	fundamentals	0.1097	0.6614	0.2616
fixed cost	need	to be controlled	0.1097	0.9098	0.0615
beret	has_property	vietnam	0.1097	0.9479	0.0184
diagram	be important in	database development	0.1097	0.9249	1.0
worker	be treated in	italy	0.1097	0.8559	1.0
steroid	can	open	0.1097	0.8438	0.0008
sb	can	do	0.1097	0.9192	0.0002
ulcer	be after	better food	0.1097	0.8522	0.5385
mitsubishi	discontinue	lancer	0.1097	0.7271	1.0
potassium	be given through	iv	0.1097	0.8641	1.0
barrier	has_property	snap	0.1097	0.8684	0.0018
lung	can	up	0.1097	0.8924	0.0003
flatulence	can	grip	0.1097	0.8243	0.0011
flatulence	can	sweat	0.1097	0.8549	0.0009
flatulence	can	slow	0.1097	0.8022	0.0007
rabbit	has_property	baggy	0.1097	0.8546	0.0141
crying	can	peak	0.1097	0.8222	0.0371
drawing	has_property	cd	0.1097	0.9474	0.0002
wrinkle	can	writing	0.1097	0.8343	0.0104
ideology	be important to	politics	0.1097	0.9529	0.3287
roid	can	wee	0.1097	0.8069	0.0014
friday	has_property	special	0.1097	0.8894	0.0007
savings account	has_time	quarterly	0.1097	0.7526	0.0053
sparrow	has_property	common	0.1097	0.9443	0.0012
beverage	can	use	0.1097	0.8979	0.0002
gator	can	set	0.1097	0.8827	0.0004
headset	work on	box one	0.1097	0.9517	0.0218
timor	can	cap	0.1097	0.8578	0.003
headhunter	can	crash	0.1097	0.8331	0.0031
headhunter	can	yield	0.1097	0.8852	0.0007
headhunter	can	yell	0.1097	0.8638	0.0027
headhunter	can	yawn	0.1097	0.8069	0.0015
headhunter	can	clothing	0.1097	0.8746	0.0191
rainforest	has_property	pet	0.1097	0.9399	0.0011
assent	can	set	0.1097	0.8827	0.0004
contraceptive pill	prevent	pregnancy	0.1097	0.9283	0.0115
greyhound	can	squeeze	0.1097	0.887	0.0004
kerb	can	types	0.1097	0.8369	0.0003
hill	affect	humans	0.1097	0.9274	0.0011
linked genes	tend	to be inherited together	0.1097	0.8622	0.4279
student	be in	japanese clean school	0.1097	0.814	1.0
rabbit	can	box	0.1097	0.9453	0.0005
deer tick	has_property	ski	0.1097	0.8741	0.0014
deer tick	has_property	cal	0.1097	0.9037	0.0011
duck	need	grit	0.1097	0.7708	0.052
object	be in	motion stay	0.1097	0.8826	1.0
element	have	colors	0.1097	0.9087	0.021
husky	raise	young	0.1097	0.8059	0.0044
goalkeeper	can	squat	0.1097	0.8139	0.0014
regulator	can	types	0.1097	0.8369	0.0003
triangle	has_property	agency	0.1097	0.892	0.0048
cannula	can	leak	0.1097	0.846	0.0042
transfer	work	bmw	0.1097	0.8017	1.0
water	come	out of bug bites	0.1097	0.8	1.0
godparent	can	cut	0.1097	0.877	0.0002
ink	can be removed	from leather	0.1097	0.8563	1.0
intersection	can	help	0.1097	0.9062	0.0004
monitor lizard	has_property	quota	0.1097	0.8853	0.0003
ppi	affect	digestion	0.1097	0.8622	0.0143
marxist	has_trait	good	0.1097	0.9469	0.0
soccer	be related to	science	0.1097	0.9059	0.0058
chick	can	wet	0.1097	0.9025	0.0003
phone	lose when off	battery	0.1097	0.8179	1.0
hemoglobin	deliver oxygen to	tissues in body	0.1097	0.9132	1.0
railroad tie	has_property	jacksonville	0.1097	0.8035	0.0418
widget	can	overlapping	0.1097	0.8149	0.5009
widget	can	aggregate	0.1097	0.7955	0.0072
scrotum	has_property	outside of body	0.1097	0.9214	0.2436
orchid	snap	on	0.1097	0.8931	0.0216
pastry	go hard	when cooked	0.1097	0.8206	0.196
gas pump	be slow in	winter	0.1097	0.8619	0.4588
afl	has_property	bad	0.1097	0.9451	0.0
microbe	can	tick	0.1097	0.807	0.0066
microbe	can	sniff	0.1097	0.8061	0.0194
temple	be in	japan orange	0.1097	0.878	0.1341
undershirt	can	won	0.1097	0.8028	0.0021
undershirt	can	wet	0.1097	0.9025	0.0003
frat	give out	bids	0.1097	0.7025	0.5441
pentecost	be significant to	christianity	0.1097	0.8687	0.3582
central america	lie between	mexico	0.1097	0.7779	1.0
face	can	appear	0.1097	0.8117	0.0011
lucid dream	can juice	world	0.1097	0.8636	1.0
straw	has_property	ablest	0.1097	0.6479	0.2873
congenital heart defect	has_property	wed	0.1097	0.863	0.0007
coral	protect	themselves	0.1097	0.9234	0.0005
suspender	can	shop	0.1097	0.8225	0.0016
snowboarder	can	crash	0.1097	0.8331	0.0031
seatbelt	can	age	0.1097	0.8613	0.0003
plant cell	keep	shape	0.1097	0.8243	0.0231
oil	represent	holy spirit	0.1097	0.8597	0.2159
mosquito	track	humans	0.1097	0.7498	1.0
microorganism	can	drink	0.1097	0.9043	0.0022
sciatica	can	appear	0.1097	0.8117	0.0011
martin luther king	has_property	federal holiday	0.1097	0.8401	0.0464
sugarcane	can	reproduce	0.1097	0.9114	0.0003
expert	can determine	handedness from skeleton	0.1097	0.6953	1.0
anion	be attracted	to each other	0.1097	0.8424	0.0287
vamper	can	average	0.1097	0.8008	0.0012
vamper	can	squeeze	0.1097	0.887	0.0004
vamper	can	sneeze	0.1097	0.8727	0.0012
vamper	can	homer	0.1097	0.8621	0.2337
baseball bat	have hole at	top	0.1097	0.8852	0.3284
