subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
divorce	has_property	awarded	0.0772	0.9387	0.0005
electrolytic capacitor	can	explode	0.0772	0.8403	0.0008
wrestler	can	image	0.0772	0.8466	0.0045
blood platelet	go down in	dengue	0.0772	0.8295	0.3043
puritan	has_property	snapping	0.0772	0.8544	0.0012
puritan	has_property	dying	0.0772	0.8486	0.0003
puritan	has_property	lying	0.0772	0.8089	0.0009
conduct	has_property	ma	0.0772	0.9455	0.0001
weed	taste	good	0.0772	0.904	0.0024
adenomyosis	can	occur	0.0772	0.8906	0.0001
cooking oil	has_property	work	0.0772	0.934	0.0003
cooking oil	has_property	big	0.0772	0.9399	0.0002
laptop	be more expensive than	desktop computers	0.0772	0.917	1.0
bash	has_property	if	0.0772	0.8882	0.0004
col	has_property	australia	0.0772	0.9638	0.0005
black bear	has_property	set	0.0772	0.9369	0.0005
diesel	has_property	no	0.0772	0.8969	0.0004
penis	has_property	more dark than body color	0.0772	0.8302	0.6216
ola	can	do	0.0772	0.9192	0.0001
tennis player	can	coached	0.0772	0.8024	1.0
laertes	interpret	ophelia's fixation with flowers	0.0772	0.6605	1.0
rat	has_property	empty	0.0772	0.9015	0.0006
blood	be moved	through the body	0.0772	0.883	0.2658
sweden	can	tweet	0.0772	0.879	0.0086
sweden	can	eaten	0.0772	0.8605	0.0129
rat	has_property	dna	0.0772	0.9504	0.0004
miscarriage	has_property	test	0.0772	0.8869	0.0014
jellyfish	has_property	put	0.0772	0.891	0.0003
medicine	have	two names	0.0772	0.9482	0.0081
written communication skills	has_property	smaller	0.0772	0.9205	0.0012
written communication skills	has_property	issue	0.0772	0.8839	0.0009
written communication skills	has_property	sgt	0.0772	0.8844	0.0004
written communication skills	has_property	published	0.0772	0.8653	0.0016
written communication skills	has_property	possible	0.0772	0.9047	0.0017
written communication skills	has_property	ggc	0.0772	1.0	0.0207
written communication skills	has_property	global	0.0772	0.9079	0.0011
written communication skills	has_property	gmt	0.0772	0.9424	0.0005
written communication skills	has_property	isis	0.0772	0.8605	0.0288
written communication skills	has_property	gpa	0.0772	0.9281	0.0004
written communication skills	has_property	gw2	0.0772	1.0	0.0006
written communication skills	has_property	gu	0.0772	0.9072	0.0045
written communication skills	has_property	play	0.0772	0.9471	0.0021
written communication skills	has_property	possible	0.0772	0.9047	0.0017
written communication skills	has_property	published	0.0772	0.8653	0.0016
written communication skills	has_property	sgt	0.0772	0.8844	0.0004
written communication skills	has_property	issue	0.0772	0.8839	0.0009
say	can	word	0.0772	0.8732	0.0063
paint	has_property	czech	0.0772	0.9181	0.0001
competition	can	ululate	0.0772	0.7431	0.0906
basalt	can	twitch	0.0772	0.8372	0.0002
upstairs	has_property	hs code	0.0772	0.8501	0.0007
nature	has_property	important to us	0.0772	0.9812	0.0006
thor	go with	guardians	0.0772	0.7751	1.0
dna	can provide	some evidence of evolution	0.0772	0.8919	1.0
crisis	can	affect	0.0772	0.9109	0.0031
lightning	produce	radio waves	0.0772	0.8755	0.0912
otter	has_property	pb	0.0772	0.9079	0.0054
roman	has_movement	ahead	0.0772	0.8973	0.0001
candlemas	be called	candle mas	0.0772	0.7649	1.0
dante	can	do	0.0772	0.9192	0.0001
electronics	has_property	squarish	0.0772	0.7546	0.0059
electronics	has_property	tba	0.0772	0.6645	0.006
electronics	has_property	ahmadabad	0.0772	1.0	0.0007
electronics	has_property	mb1	0.0772	1.0	1.0
honey	has_property	tissue	0.0772	0.9087	0.0062
bud	run	away from the foster home	0.0772	0.8955	1.0
spanish-american war	has_property	us	0.0772	0.9415	0.0004
font	has_property	italic	0.0772	0.8683	0.0049
reid	get	headaches	0.0772	0.8938	0.0239
certificate	has_property	czech	0.0772	0.9181	0.0001
orca	can	left	0.0772	0.8138	0.0036
iguania	has_property	identified	0.0772	0.92	0.0005
iguania	has_property	egg	0.0772	0.9096	0.0004
iguania	has_property	irritated	0.0772	0.8276	0.0009
iguania	has_property	irritated	0.0772	0.8276	0.0009
iguania	has_property	egg	0.0772	0.9096	0.0004
iguania	has_property	identified	0.0772	0.92	0.0005
iguania	has_property	ice	0.0772	0.952	0.0004
iguania	has_property	accurate	0.0772	0.9151	0.0004
iguania	has_trait	affectionate	0.0772	0.7706	0.0099
ipad	has_trait	popular	0.0772	0.9342	0.0001
chat	can	names	0.0772	0.8559	0.0024
lizard	has_property	afraid of people	0.0772	0.9208	0.1112
dust	settle down in	closed room	0.0772	0.7488	1.0
sur	can	free	0.0772	0.9095	0.0031
nuclear fusion	be related to	nuclear energy	0.0772	0.9235	0.7875
plug	be in	hybrid mpg	0.0772	0.9158	1.0
brake pad	has_property	size	0.0772	0.919	0.0004
paladin	can	smite	0.0772	0.8606	0.028
sheffield	has_property	important city	0.0772	0.9277	0.0088
gymnast	has_property	recd	0.0772	1.0	0.0006
rite	has_property	performed	0.0772	0.9206	0.0017
rubbing	can	plates	0.0772	0.8482	0.0887
church	can	work together	0.0772	0.9195	0.0494
rat	has_property	iq	0.0772	0.8815	0.0008
trademark	work	uk	0.0772	0.9557	0.0036
scold	can	twitch	0.0772	0.8372	0.0002
brown	has_movement	ahead	0.0772	0.8973	0.0001
monarchy	has_property	a thing in the uk	0.0772	0.9122	0.4283
zodiac	be different from	sun sign	0.0772	0.9097	0.3911
diet	can affect	quality of life	0.0772	0.9463	0.1399
cottage	smell	musty	0.0772	0.8646	0.0146
hyponatremia	can	yellow	0.0772	0.906	0.0002
paint	has_property	cfo	0.0772	0.8489	0.0008
article	have reviewed	peer	0.0772	0.7359	0.3917
mole	typically meet	other moles	0.0772	0.6978	1.0
annelid worm	be adapted	for burrowing	0.0772	0.7723	1.0
maple	leave	change color	0.0772	0.8888	0.0589
anima	has_property	film	0.0772	0.9404	0.003
zombie	has_place	away	0.0772	0.8939	0.0002
pink	can	rob	0.0772	0.839	0.0035
rat	has_property	gb	0.0772	0.9593	0.0002
paint	has_property	iasi	0.0772	1.0	0.0022
coal miner	use	special hard hats with a lamp	0.0772	0.7037	1.0
deodorant	has_property	uk	0.0772	0.9583	0.0001
damask	can	use	0.0772	0.8979	0.0001
nothing	taste	good when pregnant	0.0772	0.7908	0.3808
telephoto lens	has_property	ff xv	0.0772	0.8728	0.002
rat	has_property	idle	0.0772	0.8249	0.0002
stopping distance	has_property	for braking cars	0.0772	0.8647	1.0
phoebe	can	lynch	0.0772	0.782	0.0551
exhaustion	go	down	0.0772	0.8885	0.0011
natural selection	affect	hummingbird population	0.0772	0.8066	0.6014
fibroid	stop	bleeding	0.0772	0.8902	0.0045
dwarfism	can affect	child	0.0772	0.9161	0.0439
tonsillitis	can	met	0.0772	0.797	0.0002
ph	affect	protein structure	0.0772	0.916	0.0644
artiste	has_property	squeaking	0.0772	0.8283	0.0007
roof	has_property	awning	0.0772	0.8709	0.0093
romeo	has_movement	ahead	0.0772	0.8973	0.0001
free agent	has_movement	zip	0.0772	0.9029	0.0008
screening	has_property	ignored	0.0772	0.9179	0.0001
birthmark	has_movement	quicker	0.0772	0.9052	0.0032
image	has_time	new	0.0772	0.9277	0.0004
golf club	has_property	sized	0.0772	0.7939	0.001
mercury	can	sink	0.0772	0.8755	0.0007
oto	can	work	0.0772	0.9072	0.0
rat	has_property	gym	0.0772	0.9424	0.0004
anchor	has_property	mud	0.0772	0.8875	0.0014
dyslexia	CAN	can treated	0.0772	0.9547	0.0046
egg yolk	has_property	foo	0.0772	0.7391	0.1138
force	has_movement	rising	0.0772	0.8388	0.002
honey	has_property	authentic	0.0772	0.7401	0.0021
honey	has_property	identical	0.0772	0.8947	0.0005
vaccine	has_property	ebola	0.0772	0.8844	0.0413
anklebone	can	hitch	0.0772	0.6595	0.322
exemplary damages	has_property	calculated	0.0772	0.9439	0.0003
cio	get	fired	0.0772	0.8708	0.0053
adenomyosis	can	change	0.0772	0.8907	0.0007
daisy	meet	tom	0.0772	0.7399	0.5986
harry	have	red hair	0.0772	0.9298	0.0089
static	can	are	0.0772	0.8951	0.0001
broomstick	fly at	alnwick castle	0.0772	0.7621	1.0
flooring	can	swell	0.0772	0.8074	0.0009
malaria	can	bum	0.0772	0.8078	0.0007
sagittarius	has_property	times	0.0772	0.8536	0.0009
swedish meatball	can	quit	0.0772	0.8669	0.0001
gather	can	images	0.0772	0.8733	0.0014
temperature	vary to	night in desert	0.0772	0.7481	1.0
macau	drive	on left	0.0772	0.9771	0.0139
trout	need	thousands of eggs	0.0772	0.8831	1.0
kinetic energy	play	a role in diffusion	0.0772	0.8475	0.3112
marketing	has_property	concept	0.0772	0.8484	0.0654
rat	has_property	iowa	0.0772	0.9524	0.0007
mongol	has_property	dying	0.0772	0.8486	0.0003
callus	has_property	other	0.0772	0.8972	0.0005
galax	can	twitch	0.0772	0.8372	0.0002
rat	has_property	sized	0.0772	0.7939	0.001
hollywood	make movies out of	books	0.0772	0.8392	1.0
wit	has_property	good university	0.0772	0.8588	0.1401
athena	can	died	0.0772	0.8274	0.0076
athena	can	twitter	0.0772	0.854	0.0004
tennis racket	has_property	ads	0.0772	0.957	0.0003
shake	can	fix	0.0772	0.8218	0.0024
air mile	has_property	uk	0.0772	0.9583	0.0001
drawing	has_property	tax	0.0772	0.9172	0.0009
route	can	map	0.0772	0.863	0.001
baseball player	wear green	today	0.0772	0.9426	0.0527
pulling	can	effect	0.0772	0.8342	0.0008
tristan	has_property	thompson	0.0772	0.8211	0.4198
landslide	has_property	common in coastal areas	0.0772	0.8892	0.6353
sex cell	has_property	organic	0.0772	0.9017	0.0013
sex cell	has_property	toque	0.0772	0.951	0.0002
sex cell	has_property	omnipotent	0.0772	0.8139	0.0033
sex cell	has_property	oily	0.0772	0.8701	0.0003
sex cell	has_property	ohs	0.0772	0.756	0.0146
sex cell	has_property	mph	0.0772	0.9628	0.0003
sex cell	has_property	mvp	0.0772	0.8754	0.0003
sex cell	has_property	mri	0.0772	0.9024	0.0003
sex cell	has_property	matt	0.0772	0.8932	0.0003
sex cell	has_property	mp3	0.0772	0.8867	0.0001
sex cell	has_property	mnemonic	0.0772	0.9152	0.0003
sex cell	has_property	molnar	0.0772	1.0	0.0005
sex cell	has_property	mfa	0.0772	1.0	0.0003
sex cell	has_property	mdt	0.0772	1.0	0.0024
sex cell	has_property	mba	0.0772	0.8724	0.0005
sex cell	has_property	huh	0.0772	0.8826	0.0009
sex cell	has_property	hungary	0.0772	0.8198	0.0123
sex cell	has_property	html	0.0772	0.9613	0.0005
sex cell	has_property	hsbc	0.0772	0.8914	0.0015
sex cell	has_property	hit	0.0772	0.8342	0.0009
sex cell	has_property	hltb	0.0772	1.0	0.0054
sex cell	has_property	hhs	0.0772	0.851	0.0003
sex cell	has_property	hf	0.0772	0.8966	0.0015
sex cell	has_property	hba1c	0.0772	1.0	0.0033
sex cell	has_property	ftp	0.0772	0.9035	0.0006
sex cell	has_property	fwd	0.0772	0.8629	0.0004
sex cell	has_property	fqdn	0.0772	1.0	0.0003
sex cell	has_property	fps	0.0772	0.9637	0.0002
sex cell	has_property	fnac	0.0772	1.0	0.0018
sex cell	has_movement	flip	0.0772	0.8004	0.0093
sex cell	has_property	fjallraven	0.0772	1.0	0.0007
sex cell	has_property	fda	0.0772	0.8562	0.0006
sex cell	has_property	diet	0.0772	0.9164	0.0033
sex cell	has_property	diet	0.0772	0.9164	0.0033
sex cell	has_property	dan	0.0772	0.91	0.0003
sex cell	has_property	drunk	0.0772	0.858	0.0028
sex cell	has_property	dmso	0.0772	1.0	0.0245
sex cell	has_property	dui	0.0772	0.9168	0.0011
sex cell	has_property	dot	0.0772	0.8893	0.0005
sex cell	has_weight	obese	0.0772	0.8671	0.0046
sex cell	has_trait	open	0.0772	0.9491	0.0001
sex cell	has_trait	odd	0.0772	0.8706	0.0003
sex cell	has_trait	flexible	0.0772	0.904	0.0026
sex cell	has_trait	fixed	0.0772	0.853	0.0019
hot water	be best	making	0.0772	0.866	0.8471
toad-in-the-hole	has_property	hi	0.0772	0.7946	0.0018
freesia	can	use	0.0772	0.8979	0.0001
vascular plant	has_property	primitive	0.0772	0.8043	0.0794
luke	can	emit	0.0772	0.9124	0.0033
dow-jones industrial average	has_property	wig	0.0772	0.7878	0.0053
dow-jones industrial average	has_property	hsbc	0.0772	0.8914	0.0015
dow-jones industrial average	has_property	cpa	0.0772	0.8235	0.0027
close	has_property	af	0.0772	0.8727	0.0047
lush	can	dine	0.0772	0.8338	0.0032
time	be in	lieu	0.0772	0.7457	0.1343
everyone	has_property	afraid to say merry christmas	0.0772	0.9029	1.0
scare	can	went	0.0772	0.8358	0.0011
passover	can	end	0.0772	0.847	0.0002
warmer	has_property	ice	0.0772	0.952	0.0004
amino acid	has_property	rna	0.0772	1.0	0.0004
honey	has_property	philadelphia	0.0772	0.9472	0.0355
honey	has_property	scripted	0.0772	0.7992	0.0006
honey	has_property	ignored	0.0772	0.9179	0.0001
honey	has_property	aboriginal	0.0772	0.8353	0.0024
federalism	complicate	criminal justice system	0.0772	0.9074	1.0
advisory service	has_property	network	0.0772	0.8674	0.0068
rat	has_property	sgt	0.0772	0.8844	0.0004
sink	can	smell	0.0772	0.8984	0.0002
building	have	rocks on roof	0.0772	0.8188	0.066
hypercapnia	can	occur	0.0772	0.8906	0.0001
gymnastics	can	fails	0.0772	0.8584	0.0416
music	be good for	stress	0.0772	0.8806	0.0555
student	has_movement	ahead	0.0772	0.8973	0.0001
carbon nanotube	be able	share	0.0772	0.8368	0.0338
exercising	reduce	acne	0.0772	0.8381	0.1077
rat	has_property	ivy	0.0772	0.9136	0.0004
image	has_property	mp4	0.0772	0.8744	0.0019
emphysema	affect	respiration	0.0772	0.9052	0.015
fossil fuel	can	renewed	0.0772	0.7605	0.1514
thanksgiving	can	outfit	0.0772	0.819	0.0287
nicotine	has_place	away	0.0772	0.8939	0.0002
nicotine	has_movement	ahead	0.0772	0.8973	0.0001
liquid	conduct better	heat	0.0772	0.8747	0.0825
rat	has_property	tlc	0.0772	0.9135	0.0001
rat	has_property	sst	0.0772	0.8462	0.0013
mint	has_property	tar	0.0772	0.8957	0.0015
anemone	can	tweak	0.0772	0.8019	0.0386
anemone	can	swear	0.0772	0.8687	0.0006
rat	has_property	ignored	0.0772	0.9179	0.0001
rat	has_property	ejected	0.0772	0.883	0.0004
rat	has_property	iud	0.0772	1.0	0.0002
rat	has_property	nfc	0.0772	0.9173	0.0006
bee	be important for	environment	0.0772	0.9839	0.0629
breast	change	weaning	0.0772	0.807	1.0
wrench	has_property	squared	0.0772	0.8551	0.0003
wrench	has_property	felt	0.0772	0.8838	0.0047
siamese cat	has_movement	quicker	0.0772	0.9052	0.0032
flower bud	has_trait	quiet	0.0772	0.8833	0.0001
flower bud	has_diet	vegetarian	0.0772	0.9103	0.0003
ice caves	has_effect	dangerous	0.0772	0.9374	0.0001
john	can	shirt	0.0772	0.8497	0.0027
rat	has_property	hhs	0.0772	0.851	0.0003
rat	has_property	nwt	0.0772	1.0	0.0008
rat	has_property	tqm	0.0772	1.0	0.0009
rat	has_property	aerolites	0.0772	1.0	1.0
flooring	can	sum	0.0772	0.8453	0.0004
introvert	deal with	anger	0.0772	0.8155	0.2717
cecum	has_property	larger in herbivores	0.0772	0.9234	0.3268
rat	has_property	iced	0.0772	0.827	0.0008
ni	has_property	work	0.0772	0.934	0.0003
bell	has_property	rung at churches	0.0772	0.7871	1.0
ace	can	tar	0.0772	0.8596	0.0044
rtlt	has_property	crying	0.0772	0.8615	0.0045
rtlt	has_property	increasing	0.0772	0.8902	0.0021
owlt	has_property	burning	0.0772	0.8669	0.0046
owlt	has_property	squealing	0.0772	0.8124	0.0021
owlt	has_property	eating	0.0772	0.8653	0.0014
rtlt	has_property	crying	0.0772	0.8615	0.0045
bartender	has_property	squeaking	0.0772	0.8283	0.0007
nation	has_property	fcc	0.0772	0.9214	0.0005
snake plant leaves	fall	over	0.0772	0.8419	0.0031
rust	encapsulated	work	0.0772	0.7668	1.0
botulism	can	last	0.0772	0.8044	0.0006
apodemus sylvaticus	can	used	0.0772	0.9748	0.0004
plastic bag	has_property	usa	0.0772	0.9552	0.0005
shrek	can	sleep	0.0772	0.9099	0.0002
room	has_time	old	0.0772	0.9313	0.0002
brownian movement	related	to diffusion	0.0772	0.7974	0.1899
donkey	can	essay	0.0772	0.8603	0.0036
environment	can	twitter	0.0772	0.854	0.0004
bomb	has_property	go	0.0772	0.9403	0.0001
weed	have	roots	0.0772	0.9132	0.0049
squirrel	has_property	belts	0.0772	0.9536	0.0002
protocol	get	outdated	0.0772	0.8281	1.0
many people	argue	about divisions	0.0772	0.7116	1.0
thought	has_property	rat	0.0772	0.8515	0.0015
nsw	has_time	now	0.0772	0.9371	0.0003
image	has_property	acidic	0.0772	0.927	0.0005
image	has_property	sweating	0.0772	0.7969	0.0007
image	has_property	ikebana	0.0772	0.6233	0.0745
image	has_property	fj40	0.0772	1.0	0.0246
android	has_property	czech republic	0.0772	0.9111	0.001
steroid	has_property	set	0.0772	0.9369	0.0005
alex	can	die	0.0772	0.8892	0.0001
wig	has_property	worn in court	0.0772	0.8359	0.0506
achievement	has_property	top	0.0772	0.935	0.0006
morgan	have	son	0.0772	0.9293	0.0095
radioactive material	be in	smoke detector	0.0772	0.9283	0.3222
apple	have	leaves	0.0772	0.9059	0.0058
breast	hurt	pregnancy	0.0772	0.9281	1.0
hub	tend	to be essential in protein networks	0.0772	0.7764	1.0
agent	has_property	eddington	0.0772	1.0	0.0598
html	has_property	well suited for the web	0.0772	0.799	1.0
mint	has_property	went	0.0772	0.8425	0.0004
shower	has_property	refreshing	0.0772	0.8883	0.0146
gu	has_place	over	0.0772	0.9217	0.0007
air	can	zoom	0.0772	0.8638	0.0002
cotton	has_property	comfortable to wear	0.0772	0.8649	0.208
nation	has_property	fbi	0.0772	0.878	0.0002
sodium	go	down	0.0772	0.8885	0.0011
ghoul	have	white hair	0.0772	0.9558	0.0308
compete	can	average	0.0772	0.8228	0.0008
emery cloth	can	work	0.0772	0.9072	0.0
plant	grow better under	red light	0.0772	0.7894	1.0
singer	can	husband	0.0772	0.8415	0.0071
quadratic	can	questions	0.0772	0.8883	0.0023
honey	has_property	amazing	0.0772	0.9389	0.0013
wolf	has_property	lone	0.0772	0.7961	0.6222
piano	has_property	gpa	0.0772	0.9281	0.0004
woman	have	underwear	0.0772	0.89	0.0679
organism	engage in	reproduction	0.0772	0.8035	1.0
crisp	has_property	led	0.0772	0.9218	0.0004
organ	work	with other systems to keep the body healthy	0.0772	0.865	0.1138
convolution	be important in	brain	0.0772	0.9762	0.0488
insulator	has_property	air	0.0772	0.9405	0.0004
killer whale	has_property	jp	0.0772	0.8855	0.0004
killer whale	has_trait	rude	0.0772	0.9068	0.0018
killer whale	has_effect	itchy	0.0772	0.8811	0.0002
killer whale	has_property	aberdeen	0.0772	0.8998	0.0134
killer whale	has_property	ambiguous	0.0772	0.8082	0.0014
killer whale	has_property	avenue	0.0772	0.7952	0.0036
killer whale	has_property	azores	0.0772	1.0	0.0048
killer whale	has_property	oops	0.0772	0.8673	0.0027
killer whale	has_property	occult	0.0772	0.9061	0.0159
killer whale	has_property	ncis	0.0772	1.0	0.0019
killer whale	has_property	nbc	0.0772	0.9028	0.001
killer whale	has_property	muted	0.0772	0.7581	0.0069
killer whale	has_property	msw	0.0772	1.0	0.0004
killer whale	has_property	lyrics	0.0772	0.8815	0.0002
killer whale	has_property	lively	0.0772	0.8172	0.107
killer whale	has_property	lubricated	0.0772	0.8659	0.0032
killer whale	has_property	mri	0.0772	0.9024	0.0003
killer whale	has_property	lng	0.0772	0.8281	0.0014
killer whale	has_property	egypt	0.0772	0.9461	0.0011
killer whale	has_property	effectively	0.0772	0.7849	0.0026
killer whale	has_property	dded	0.0772	0.8614	0.1035
killer whale	has_property	dear	0.0772	0.7178	0.0439
killer whale	has_property	ddt	0.0772	1.0	0.0034
killer whale	has_property	built	0.0772	0.9399	0.0007
killer whale	has_property	jp	0.0772	0.8855	0.0004
killer whale	has_property	fm	0.0772	0.9428	0.0003
killer whale	has_property	azores	0.0772	1.0	0.0048
killer whale	has_property	avenue	0.0772	0.7952	0.0036
killer whale	has_property	ambiguous	0.0772	0.8082	0.0014
killer whale	has_property	aberdeen	0.0772	0.8998	0.0134
killer whale	has_effect	itchy	0.0772	0.8811	0.0002
killer whale	has_trait	rude	0.0772	0.9068	0.0018
killer whale	has_property	cilium	0.0772	0.7742	0.459
killer whale	has_property	sd	0.0772	0.908	0.0003
killer whale	has_property	rwanda	0.0772	1.0	0.0007
killer whale	has_property	pwllheli	0.0772	1.0	0.0011
killer whale	has_property	punk	0.0772	0.8065	0.0333
killer whale	has_property	oxidation	0.0772	0.8992	0.0015
killer whale	has_property	jp	0.0772	0.8855	0.0004
killer whale	has_property	fm	0.0772	0.9428	0.0003
killer whale	has_property	azores	0.0772	1.0	0.0048
killer whale	has_property	avenue	0.0772	0.7952	0.0036
killer whale	has_property	ambiguous	0.0772	0.8082	0.0014
killer whale	has_property	aberdeen	0.0772	0.8998	0.0134
killer whale	has_effect	itchy	0.0772	0.8811	0.0002
killer whale	has_trait	rude	0.0772	0.9068	0.0018
hummingbird	can	tweet	0.0772	0.879	0.0086
hummingbird	can	bleed	0.0772	0.8516	0.0012
juice	has_property	in jail season 7	0.0772	0.9206	0.6171
snake	can live in	african savanna	0.0772	0.8429	1.0
ferret	can	let	0.0772	0.9233	0.0012
sun	can	up	0.0772	0.8924	0.0002
ratio	has_property	related	0.0772	0.961	0.0002
transplant	has_property	work	0.0772	0.934	0.0003
standard deviation	can	negative	0.0772	0.954	0.0081
hawaiian	say	brad	0.0772	0.7683	0.3681
flap	can	jump	0.0772	0.8827	0.0001
dichotomy	can	mean	0.0772	0.8633	0.0001
bobby	has_place	back	0.0772	0.9424	0.0025
chesapeake bay retriever	be called	chesapeake bay retrievers	0.0772	0.8133	1.0
domain name	has_movement	right	0.0772	0.9591	0.0008
factory	can	hull	0.0772	0.8541	0.0119
weightlifting	can	banned	0.0772	0.9002	0.0075
baby	float in	womb	0.0772	0.794	1.0
everything	can	tickle	0.0772	0.7931	0.0193
image	has_property	faded	0.0772	0.8092	0.002
dalmatian	be prone to	deafness	0.0772	0.7637	0.3758
alt	can	lyrics	0.0772	0.8903	0.0002
angiosperm	has_trait	popular	0.0772	0.9342	0.0001
region	has_property	ban	0.0772	0.9024	0.001
opera	has_property	soap	0.0772	0.9535	0.0169
microprocessor	get	hot	0.0772	0.9191	0.0006
assist	be called	dime	0.0772	0.8222	1.0
aggression	can	get	0.0772	0.9739	0.0003
aluminium	can	fee	0.0772	0.8966	0.0002
seal	be adapted to	life	0.0772	0.8757	0.0567
tense	can	games	0.0772	0.9052	0.0043
helicopter	can	tip	0.0772	0.8231	0.0045
jewish new year	has_property	mm	0.0772	0.9549	0.0002
scientist	has_trait	active	0.0772	0.8849	0.0005
swamp	have	high np	0.0772	0.9039	0.0519
pipe	can	connect	0.0772	0.8587	0.0088
perfume	get	discontinued	0.0772	0.8355	0.0242
fertilizer	has_property	different	0.0772	0.9463	0.0001
newton 's third law	apply to	planes	0.0772	0.8299	0.4346
balaclava	be called	balaclavas	0.0772	0.7836	1.0
hollo	can	knight	0.0772	0.8318	0.0209
fiduciary	has_property	trust	0.0772	0.9452	0.0548
diving	can	sleep	0.0772	0.9099	0.0002
computer keyboard	quit	working	0.0772	0.9005	0.0042
slavery	be ended in	america	0.0772	0.8724	1.0
mint	has_property	cd	0.0772	0.9474	0.0001
mint	has_property	twice	0.0772	0.9126	0.0003
doggy	has_place	away	0.0772	0.8939	0.0002
catherine	can	turn	0.0772	0.8618	0.0029
symbol	has_property	ta	0.0772	0.8796	0.0011
nuclear power plant	has_property	cl	0.0772	0.879	0.0018
ant	be attracted to	printers	0.0772	0.741	1.0
midwifery	can	snow	0.0772	0.9054	0.0004
drawing	has_property	cheap	0.0772	0.9409	0.0005
piggy	has_body_part	hair	0.0772	0.9134	0.0004
salt	leave	body	0.0772	0.9665	0.0031
platelet	has_property	tlc	0.0772	0.9135	0.0001
platelet	has_property	gb	0.0772	0.9593	0.0002
platelet	has_movement	left	0.0772	0.9237	0.0009
platelet	has_property	monitored	0.0772	0.9041	0.0164
platelet	has_property	fda	0.0772	0.8562	0.0006
platelet	has_property	tubing	0.0772	0.8437	0.1134
