subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
ecosystem	restore	themselves	0.1302	0.7688	1.0
ultimate	work	in jump force	0.1302	0.829	0.1756
ethic	relate	to sustainability in childcare	0.1302	0.8244	1.0
dry cell	has_property	maintained	0.1302	0.8783	0.0209
point	show up	on driving license	0.1302	0.7417	1.0
serial killer	become	famous	0.1302	0.8612	0.0099
blood group	has_property	phd	0.1302	0.8561	0.0004
mutisia	can	believe	0.1302	0.8748	0.0169
mutisia	can	travel	0.1302	0.8714	0.0008
mutisia	can	originate	0.1302	0.8234	0.0013
mutisia	can	know	0.1302	0.9079	0.0005
mutisia	can	eat	0.1302	0.9077	0.0003
pitocin	has_time	yet	0.1302	0.9117	0.0005
student	receive	financial aid	0.1302	0.8038	1.0
economic system	answer	basic questions	0.1302	0.9114	0.3883
airline	use	cookies	0.1302	0.8587	0.0363
soccer player	have	numbers	0.1302	0.9041	0.0035
airplane	fly at	slant	0.1302	0.7622	1.0
consultant	use	excel	0.1302	0.8087	0.0522
scare	be in	red dead redemption	0.1302	0.8874	0.0796
gull	use	energy transferred by respiration	0.1302	0.8107	1.0
employee	create	value	0.1302	0.9022	0.0185
daisy	keep chickens in	girl interrupted	0.1302	0.6821	1.0
gps	can	do	0.1302	0.9192	0.0002
ball	be called	balls	0.1302	0.8725	0.8327
galaxy	be formed	nasa	0.1302	0.8199	0.8472
baku	contribute to	economy of azerbaijan	0.1302	0.9714	1.0
motor	start in	star	0.1302	0.799	1.0
allergist	qualify for	medicaid	0.1302	0.8192	0.0194
fart	get	stuck	0.1302	0.9028	0.0042
child	have	characteristics of parents	0.1302	0.8199	1.0
buffer	can	brush	0.1302	0.8007	0.0127
tsunami	happen in	ring of fire	0.1302	0.9165	0.1154
swimsuit	has_color	yellow	0.1302	0.9335	0.0001
alloy	differ in	composition	0.1302	0.8586	0.0633
honey	give	gas	0.1302	0.8598	0.0021
parent	use	classical conditioning	0.1302	0.8269	0.2535
doomsday	be created in	batman	0.1302	0.8874	1.0
rental	can	use	0.1302	0.8979	0.0002
tourist attraction	has_property	mr	0.1302	0.946	0.0004
engine	need	water	0.1302	0.9055	0.0012
footballer	retire at	35	0.1302	0.8814	0.6428
substance	pass	from plasma to tissue fluid	0.1302	0.8034	1.0
hippy	earn	money	0.1302	0.9114	0.0015
loan	has_property	use	0.1302	0.9446	0.0003
accounting standard	has_property	it	0.1302	0.9152	0.0009
flint	be in	mine craft	0.1302	0.9556	0.0024
survey	has_property	effective	0.1302	0.9045	0.0003
durango	has_property	colorado	0.1302	0.9538	0.0366
stadium	has_property	queensland	0.1302	0.9209	0.0069
snake	reproduce	video	0.1302	0.8233	0.0333
santiago	contribute	to the success of the crystal shop	0.1302	0.7585	1.0
company	use	era	0.1302	0.7656	0.5875
butterfly	migrate from	canada to mexico	0.1302	0.8088	1.0
print	has_property	important	0.1302	0.9638	0.0104
hamlet	be upset with	ophelia	0.1302	0.9216	0.7854
pea plant	pollinate	usually	0.1302	0.8905	1.0
townspeople	react to	to mosh story about gestapo	0.1302	0.6745	1.0
male	treat	yeast infections	0.1302	0.903	0.141
house centipede	has_property	ok	0.1302	0.9197	0.0006
british	weigh	themselves	0.1302	0.794	0.536
swan	can	feed	0.1302	0.8333	0.0026
company	use	hermes	0.1302	0.8577	0.9093
company	use	agile	0.1302	0.8093	0.5552
letter	be in	alphabetical order	0.1302	0.9191	0.0147
toilet	take long	fill	0.1302	0.814	1.0
traffic light	go	out when it rains	0.1302	0.9402	0.1111
fish	give	wind	0.1302	0.7995	0.0217
mandarin orange	has_property	sir	0.1302	0.9278	0.0007
company	use	scad	0.1302	0.7	1.0
gambia	be separate from	senegal	0.1302	0.9015	0.7541
bead	work at	mari gas	0.1302	0.7621	1.0
college student	has_property	vulnerable to identity theft	0.1302	0.7876	0.6266
zeus	send	hermes to calypso's island	0.1302	0.7661	1.0
vacancy	can	work	0.1302	0.8758	0.0
marine animal	has_property	ill	0.1302	0.8892	0.0006
insect	attract to	light	0.1302	0.8039	0.0633
crying	make	people tired	0.1302	0.8756	0.3619
lotion	can	bop	0.1302	0.8536	0.0029
shin splints	hurt	in the morning	0.1302	0.9777	0.0156
jeep	flip	over	0.1302	0.8603	0.0155
tuberculosis	can	test	0.1302	0.8706	0.0025
driver	pay	user	0.1302	0.7986	0.2274
species	reduce	competition	0.1302	0.7537	0.3128
yellow	be in	fashion	0.1302	0.9464	0.0136
caterpillar	has_property	hybrid	0.1302	0.8475	0.0045
mobile	has_property	pa	0.1302	0.9447	0.0003
priest	maintain	celibacy	0.1302	0.7864	1.0
restaurant	train	employees	0.1302	0.7236	0.0507
protein	help	athletes	0.1302	0.803	0.0556
parent	can	go	0.1302	0.9115	0.0003
apartment	affect	property values	0.1302	0.8951	0.0602
wombat	has_property	sleep	0.1302	0.9055	0.0014
melatonin	relate	to sleep	0.1302	0.8099	1.0
everything	be in	universe spin counter clockwise	0.1302	0.7749	1.0
great pyrenees	have	2 dew claws	0.1302	0.9347	1.0
lean-agile leaders	try	to connect the silos of business	0.1302	0.8608	1.0
chess opening	can	move	0.1302	0.8843	0.0004
vaccination	be given	when child is small	0.1302	0.8222	1.0
montessori	teach	cursive	0.1302	0.9348	0.0765
granite	be better material for	statue	0.1302	0.7861	1.0
brown	has_property	family	0.1302	0.9333	0.0076
raccoon	interact with	other animals	0.1302	0.9177	0.01
grasshopper	obtain	energy	0.1302	0.8677	0.0035
cd	sound	better than vinyl	0.1302	0.8045	1.0
prisoner	have	phones	0.1302	0.8863	0.0404
ocean	create	oxygen	0.1302	0.8845	0.0689
protein	has_property	fibrous	0.1302	0.8083	0.197
foreigner	be in	uk	0.1302	0.9797	0.0018
glass	affect	dental x rays	0.1302	0.7242	1.0
footprint	differ	when an animal walks from when it runs	0.1302	0.6853	1.0
enkidu	act as	foil to gilgamesh	0.1302	0.8196	1.0
pigeon	attract	mates	0.1302	0.8976	0.0132
doc	has_property	1 speed	0.1302	0.8683	0.8406
teenager	has_property	shits	0.1302	0.7828	1.0
sex	be important in	relationship	0.1302	0.9295	0.0081
hunting guide	get	paid	0.1302	0.9282	0.0004
airline	join	star alliance	0.1302	0.7925	1.0
motion	can	move	0.1302	0.8843	0.0004
islam	has_property	better than all the other religions	0.1302	0.8724	0.4819
urologist	qualify for	medicaid	0.1302	0.8192	0.0194
canada	have	one of the population in the world	0.1302	0.8707	1.0
fava bean	has_property	peeled	0.1302	0.8402	0.0262
sheathing	has_property	pronounced	0.1302	0.8777	0.0007
formula	has_property	1 racing	0.1302	0.8853	0.9562
leaf	become	fossils	0.1302	0.8752	0.0201
mold	has_property	com	0.1302	0.8783	0.001
geek	get	girlfriends	0.1302	0.8439	0.2793
foliation	be related to	stress	0.1302	0.8665	0.0489
disorder	can	pop	0.1302	0.8303	0.0006
semicircular canal	be arranged in	three planes	0.1302	0.8267	0.4385
pilot	predict	turbulence	0.1302	0.7356	0.9416
store	encourage	impulse buying	0.1302	0.6918	1.0
golden retriever	has_trait	best	0.1302	0.9611	0.0018
archaeologist	use	drones	0.1302	0.8356	0.1673
ops	stand in	in baseball	0.1302	0.8407	1.0
hypothyroidism	can	associate	0.1302	0.6511	0.0069
ice-cream cone	has_property	pa	0.1302	0.9447	0.0003
college	have	fraternities	0.1302	0.7918	1.0
liverwort	get	water	0.1302	0.9445	0.0008
customer	benefit from	marketing	0.1302	0.8089	1.0
diverticulitis	be treated with	2 antibiotics	0.1302	0.9531	1.0
turtle	can	winter	0.1302	0.8443	0.0046
margin	has_property	cal	0.1302	0.9037	0.0013
candle	absorb	odors	0.1302	0.8289	0.1259
elephant	obtain	energy	0.1302	0.8677	0.0035
bodybuilder	keep down	blood pressure	0.1302	0.8693	1.0
tomato	grow	upside down	0.1302	0.8453	0.1524
brussels sprout	has_property	gwen	0.1302	0.874	0.0009
brussels sprout	has_property	gcse	0.1302	1.0	0.0005
brussels sprout	has_property	gk	0.1302	0.9589	0.0037
brussels sprout	has_property	gzsz	0.1302	1.0	0.0007
fate	be portrayed in	macbeth	0.1302	0.8901	0.1966
lawyer	obtain	medical records	0.1302	0.7624	1.0
australia	compare to	united states	0.1302	0.83	0.5797
tourist	boost	economy	0.1302	0.8205	0.0601
column	work in	google docs	0.1302	0.8975	0.3276
watermelon	be good at	night	0.1302	0.9307	0.4657
metallic bond	has_property	sncf	0.1302	1.0	0.0444
goldstone	go	away	0.1302	0.8994	0.0008
passive immunity	be different from	active immunity	0.1302	0.7888	0.8107
rookie	can	out	0.1302	0.8653	0.0007
store	go to	self checkout	0.1302	0.7014	1.0
tree	be more colors than	skunk	0.1302	0.7716	1.0
man	propose on	one knee	0.1302	0.8134	0.5233
frog	use	eyes for swallowing	0.1302	0.7953	1.0
chemical	affect	the humans	0.1302	0.9747	0.1566
sun	can	sound	0.1302	0.8675	0.0014
pelican	give	birth	0.1302	0.9067	0.0009
airport	avoid	birds	0.1302	0.8234	0.1017
truck	crab	walk	0.1302	0.7674	0.3828
bacterium	make	acid	0.1302	0.825	0.1655
invertebrate	reproduce	offspring	0.1302	0.8443	0.5202
adversity	build	character	0.1302	0.8673	0.066
cell	be more common in	africa	0.1302	0.9498	0.0325
earth	has_property	around	0.1302	0.9286	0.0019
tom	become	rich	0.1302	0.798	0.0201
parallelogram	has_property	lyrics	0.1302	0.8815	0.0004
solvent	affect	cell membrane	0.1302	0.8973	0.0547
window	dominate	market	0.1302	0.7136	0.3766
church	raise	money	0.1302	0.9088	0.0046
raj	start	talking	0.1302	0.7754	0.1991
hotel	reduce	food waste	0.1302	0.8849	0.2251
monkey	has_property	uses	0.1302	0.8323	0.0016
union	maintain	cohesiveness	0.1302	0.7393	1.0
binary	have	8 digits	0.1302	0.9079	0.6966
internet explorer	keep	not responding	0.1302	0.7743	0.6915
leonidas	has_property	hero	0.1302	0.9499	0.001
baseball player	have	numbers on jerseys	0.1302	0.8927	1.0
ermine	adapt to	environment	0.1302	0.9439	0.0014
visa	be accepted	everywhere	0.1302	0.8358	0.042
airline	verify	child age	0.1302	0.8287	1.0
casino	determine	free play	0.1302	0.7406	1.0
accommodation	can	cycle	0.1302	0.881	0.0007
magnesium	enter	the ocean	0.1302	0.864	0.1611
eccentricity	affect	global climate	0.1302	0.9074	0.0662
journalist	be in	world	0.1302	0.9746	0.0014
information technology	be used	in banks in united kingdom	0.1302	0.8264	1.0
carabao	has_property	grass	0.1302	0.953	0.0111
oxbow	has_property	park	0.1302	0.9436	0.0024
botox	can	has	0.1302	0.8592	0.0034
water mold	get	nutrients	0.1302	0.8849	0.0042
quaker	resolve	conflict	0.1302	0.8634	0.0404
bridge	cause	flooding	0.1302	0.9201	0.0592
nectarine	can	attack	0.1302	0.8237	0.0017
organisation	adopt technology for	innovation	0.1302	0.7649	1.0
wolf	has_trait	loyal	0.1302	0.8523	0.012
surface	be covered with	pleura	0.1302	0.7987	0.828
glaucoma	affect	patient	0.1302	0.8066	0.8443
cricket	regulate	temperature	0.1302	0.9251	0.0216
melanin	absorb	light	0.1302	0.9157	0.0059
pdf	can	open	0.1302	0.8438	0.001
store	redeem	coupons	0.1302	0.7624	0.5771
manufacturer	deal with	technological innovations	0.1302	0.7007	1.0
insect	limit	water loss	0.1301	0.8275	1.0
eagle	beat	vikings	0.1301	0.7412	0.635
fashion nova jeans	has_trait	good	0.1301	0.9469	0.0
fungus	can	move	0.1301	0.8843	0.0004
natural gas	has_property	a major resource in the middle east	0.1301	0.8845	1.0
dumping	can	ice	0.1301	0.884	0.0005
company	be involved in	car	0.1301	0.8819	0.7419
primate	express	reassurance	0.1301	0.7037	1.0
potato	exposed to	air	0.1301	0.7651	0.0444
market research	improve	success of large organization	0.1301	0.8052	1.0
long	can	lyrics	0.1301	0.8772	0.0003
antacid	affect	digestion	0.1301	0.8396	0.0169
anole	survive	winter	0.1301	0.9736	0.0021
kid	say	trick	0.1301	0.7687	0.2518
teenager	has_property	loud	0.1301	0.8733	0.0016
sprinkle	has_property	milk	0.1301	0.9505	0.0044
pregnancy test	say	negative when i 'm pregnant	0.1301	0.8022	1.0
magnesium	be good for	stress	0.1301	0.8806	0.0935
fight	break out in	hockey	0.1301	0.8207	1.0
colour	represent	emotions	0.1301	0.8681	1.0
lung	work	ted ed	0.1301	0.759	0.1495
foot	be in	door	0.1301	0.9473	0.1814
chihuahua	have	heart problems	0.1301	0.8222	0.1692
hand	has_property	rhyme	0.1301	0.8905	0.0017
fishing	be hard in	emerald	0.1301	0.8444	1.0
egg	be farmed	in the uk	0.1301	0.8373	0.116
plant	can	dam	0.1301	0.8616	0.0135
electrolyte	has_trait	good	0.1301	0.9469	0.0
semiconductor	work	on an electrical circuit	0.1301	0.8396	1.0
period	come twice in	month	0.1301	0.8784	0.7613
tokyo	has_property	a bad place to live	0.1301	0.945	0.0682
ticket	work at	disney world	0.1301	0.908	0.5714
parent	define	success	0.1301	0.766	0.1322
whale	withstand	pressure	0.1301	0.8072	0.0966
white	get	die	0.1301	0.8916	1.0
airliner	has_weather	wet	0.1301	0.8851	0.0013
airliner	has_property	snapped	0.1301	0.8544	0.0011
airliner	has_property	chart	0.1301	0.8838	0.0048
airliner	has_property	queen	0.1301	0.8963	0.001
airliner	has_property	lucky	0.1301	0.8875	0.001
manatee	control	buoyancy	0.1301	0.7817	1.0
president garfield	be	assassinated	0.1301	0.8005	0.0364
macaroon	can	recipe	0.1301	0.8497	0.1226
airline	ensure	safety	0.1301	0.8481	0.6192
physical therapist	sign	names	0.1301	0.8937	0.0849
carnivorous plant	live in	bogs	0.1301	0.8234	0.2634
canal	stay	full	0.1301	0.7652	0.1075
toll	work in	victoria	0.1301	0.8076	0.2577
corporation	make	decisions	0.1301	0.8846	0.0067
leader	resolve	conflict	0.1301	0.8489	0.0404
general motors	be on	strike	0.1301	0.93	0.0062
sailor	avoid	seasickness	0.1301	0.6741	1.0
period	get	irregular	0.1301	0.8369	1.0
compound	form from	elements	0.1301	0.852	1.0
helicopter	affect	environment	0.1301	0.9705	0.0004
customer	handle	dissatisfaction	0.1301	0.6742	1.0
hospital	eliminate	mrs	0.1301	0.6943	1.0
easter	be on	iphone calendar	0.1301	0.8815	0.4679
adult	become	narcissists	0.1301	0.8684	0.1579
ruby	can	sweat	0.1301	0.8549	0.0011
ruby	can	squat	0.1301	0.8139	0.0017
tapping	make	it foam	0.1301	0.8293	0.8286
water moccasin	have	babies	0.1301	0.9094	0.0011
tv show	make	money reedit	0.1301	0.945	0.0497
sperm	feel	good when it comes out	0.1301	0.8377	1.0
consultant	find	new clients	0.1301	0.914	0.3609
hydroelectricity	has_property	a form of solar energy	0.1301	0.8882	0.1389
employee	express	motivation	0.1301	0.749	1.0
music	related	to any kind of subject	0.1301	0.7409	1.0
sodalite	has_property	jewelry	0.1301	0.9496	0.0047
mountain	affect	japan	0.1301	0.7957	0.0316
e-mail	can get	through a firewall to a microsoft windows lbs server	0.1301	0.7267	1.0
woodpecker	can	have	0.1301	0.8821	0.0015
actress	maintain	underarms	0.1301	0.7807	1.0
syringe	be used for	venipuncture	0.1301	0.8003	0.8481
surgeon	join	nerves	0.1301	0.7324	1.0
wrestler	lose quickly	weight	0.1301	0.9082	0.0377
sunni	pray	taraweeh	0.1301	0.8598	0.0808
frog	need	to live near water	0.1301	0.9325	0.4122
food pyramid	has_property	triangle	0.1301	0.8831	0.0284
prime	has_property	not	0.1301	0.9146	0.0003
lad	get	boners in the morning	0.1301	0.8185	0.1657
adult	qualify for	sooner care	0.1301	0.7651	1.0
service	has_property	available	0.1301	0.9121	0.0004
amino	has_property	do	0.1301	0.9176	0.0004
mole	be removed from	face	0.1301	0.874	1.0
employer	verify	qualifications	0.1301	0.7708	1.0
mealworm	prefer	dark places	0.1301	0.8943	1.0
thunder	be on	itunes	0.1301	0.9433	0.0012
soy sauce	make	octopus move	0.1301	0.7861	1.0
golfer	create	backspin	0.1301	0.6215	1.0
sunflower	has_property	snow	0.1301	0.959	0.0021
rock climber	get back	gear	0.1301	0.8418	0.5547
narwhal	has_property	important to humans	0.1301	0.9658	0.002
billionaire	protect	themselves	0.1301	0.9234	0.0005
us	has_color	gold	0.1301	0.9394	0.0049
surface area	be important in	biology	0.1301	0.97	0.0065
lemon	detect	negative energy	0.1301	0.7633	0.72
wind turbine	be turned off in	high winds	0.1301	0.7516	1.0
company	extend	job offers	0.1301	0.7924	1.0
company	incorporate in	jersey	0.1301	0.8161	1.0
congo gum	can grow	back	0.1301	0.8964	0.0184
sprinkler	get	set off	0.1301	0.8764	0.2868
firm	merge	often	0.1301	0.8178	1.0
aeon	has_property	flux	0.1301	0.8118	0.1341
respiration	contribute to	carbon cycle	0.1301	0.8878	0.0932
goalie	can play	every game	0.1301	0.8862	0.4757
bop	has_property	zero	0.1301	0.9194	0.0002
psychopath	has_property	did	0.1301	0.8685	0.0007
chickpea	has_property	snack	0.1301	0.8726	0.0043
boost	compare	to verizon	0.1301	0.7838	0.3969
lichen	can help	to indicate pollution levels	0.1301	0.7818	1.0
newspaper	advertise	jobs	0.1301	0.7445	0.0836
dalmatian	be used on	fire trucks	0.1301	0.8624	1.0
trade	take place between	countries	0.1301	0.8148	1.0
priest	handle	celibacy	0.1301	0.7887	1.0
telomere	has_body_part	switching	0.1301	0.8651	0.0034
marine	earn	medals	0.1301	0.8473	1.0
credit card	can be	helpful	0.1301	0.9296	0.009
ci	be pronounced in	latin	0.1301	0.8519	0.1732
aphrodite	relate to	other gods	0.1301	0.8654	0.8356
wind	contribute to	climate	0.1301	0.8953	0.508
food color	has_property	bbc good food	0.1301	0.9559	0.0166
infant	soothe	themselves	0.1301	0.7298	1.0
gd	make	money	0.1301	0.945	0.0002
inspection	be illegal in	uk	0.1301	0.8709	0.0011
map	has_property	less accurate than globes	0.1301	0.8668	1.0
gingerbread	be popular at	christmas	0.1301	0.8956	0.2802
resource	affect	population	0.1301	0.9044	0.0125
grape	affect	diabetes	0.1301	0.8657	0.0119
gold	be used in	electronic devices	0.1301	0.8755	0.1623
surgeon	handle	death	0.1301	0.7789	0.1064
chilli	give	shits	0.1301	0.7701	0.0505
banana	can	bend	0.1301	0.8719	0.0102
herbicide	work on	plants	0.1301	0.8696	0.5331
oxygen	be passed	into a calorimeter	0.1301	0.7701	1.0
cantonese	has_property	noodles	0.1301	0.8429	0.0194
cantonese	has_property	beef	0.1301	0.9026	0.0246
employee	has_property	the most valuable intangible assets	0.1301	0.8286	1.0
contract	has_property	but	0.1301	0.9149	0.0004
prostaglandin	has_property	cheap	0.1301	0.9409	0.0009
prostaglandin	has_effect	harmful	0.1301	0.9403	0.0006
prostaglandin	has_property	had	0.1301	0.9429	0.0006
prostaglandin	has_property	dan	0.1301	0.91	0.0006
prostaglandin	has_property	cramps	0.1301	0.9149	0.0335
prostaglandin	has_property	cpi	0.1301	0.868	0.0005
prostaglandin	has_property	vac	0.1301	0.8939	0.0007
prostaglandin	has_property	hplc	0.1301	1.0	0.009
prostaglandin	has_property	hereditary	0.1301	0.8604	0.0027
medium	protect	themselves	0.1301	0.9234	0.0005
penguin	obtain	energy	0.1301	0.8677	0.0035
game	has_property	not	0.1301	0.9146	0.0003
android	have	bad snap chat quality	0.1301	0.8659	1.0
motorcycle	recharge	batteries	0.1301	0.7951	0.1341
state	elect	judges	0.1301	0.744	1.0
dna	unwind back into	chromatin	0.1301	0.703	1.0
shoulder	go	up	0.1301	0.9349	0.0015
salvadoran	say	curly hair	0.1301	0.9464	1.0
youth	can change	themselves	0.1301	0.8625	1.0
shingle	has_property	may	0.1301	0.9417	0.0054
gold	be in	period 6	0.1301	0.899	0.5692
city	can	eye	0.1301	0.8294	0.0015
romanoff	know	t calla	0.1301	0.8562	1.0
vein	need not	arteries	0.1301	0.8127	1.0
producer	use	samples	0.1301	0.8075	0.1034
bone	can repair	themselves	0.1301	0.9201	0.2056
subject area	has_property	ira	0.1301	0.9214	0.0023
board	monitor	culture	0.1301	0.7421	1.0
lunch	can	bag	0.1301	0.8737	0.0085
mumbai	has_property	a place of frequent floods	0.1301	0.7602	1.0
home equity loan	has_property	can	0.1301	0.9384	0.001
school	verify	transcripts	0.1301	0.7668	0.5777
jefferson davis	be president of	america	0.1301	0.8462	1.0
citizen	exercise	popular sovereignty	0.1301	0.7769	0.503
magazine	represent	gender	0.1301	0.7956	0.3504
dumpster	has_property	diving	0.1301	0.8366	0.0897
planet	affect	personality	0.1301	0.8558	0.0202
fat	be absorbed in	blood	0.1301	0.8757	0.3328
evaporation	relate to	geography	0.1301	0.8087	0.0278
theme	has_property	ads	0.1301	0.957	0.0005
god	has_property	good to us	0.1301	0.9687	0.2541
pot	be made	of glass	0.1301	0.9256	0.0058
fire	can help	ecosystems	0.1301	0.8505	1.0
bridge	withstand	natural disasters	0.1301	0.8072	0.3891
cumulonimbus cloud	has_property	had	0.1301	0.9429	0.0006
business	determine	demand	0.1301	0.7738	1.0
interview	has_property	magazine	0.1301	0.8219	0.0507
american	be hung up on	sex	0.1301	0.7656	0.5587
thomas edison	has_property	a great inventor	0.1301	0.8104	1.0
judge	interpret	statutes	0.1301	0.8612	0.2795
protestant	bury	dead	0.1301	0.81	0.0177
