local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.1112	0.8494	in once upon a time	0.5555	die	hades
0.1337	0.898	red blood	0.5555	have	insect
0.0184	0.8065	creepy	0.5555	has_property	theme park
1.0	0.7137	the throw ins	0.5555	use	soccer player
0.0731	0.8543	bread	0.5554	eat	duck
0.0005	0.9111	vegan	0.5554	has_diet	finger food
0.7067	0.7759	in a blizzard	0.5554	be measured	snow
0.453	0.8021	the goddess of hunting	0.5554	has_property	athena
1.0	0.7491	can as big as beach balls	0.5554	CAN	egg
0.005	0.9472	tv	0.5554	be on	pm football matches
0.0098	0.9443	in the body	0.5554	be used	sulphur
0.0574	0.8793	whole number	0.5554	has_property	integer
1.0	0.8443	mean	0.5554	say	cat
0.0002	0.9389	made	0.5554	has_property	paste
0.0175	0.8505	harvested	0.5554	has_property	cranberry
1.0	0.7154	in a court of law	0.5554	best determined	justice
0.0019	0.9143	done	0.5554	has_property	forecasting
0.0377	0.9041	water	0.5554	breathe in	lobster
1.0	0.7153	the cue button	0.5554	press	dj
1.0	0.8162	in the refrigerator	0.5554	occur	condensation
1.0	0.8702	awake low	0.5554	has_property	everyone
0.0011	0.9451	green	0.5554	has_color	water blister
0.0039	0.7781	quick	0.5554	has_movement	water blister
0.0205	0.8443	easier	0.5554	has_property	water blister
1.0	0.8806	through a body	0.5554	travel	hormone
0.358	0.8591	in a medical setting	0.5554	be used	isotope
1.0	0.8968	through a cell membrane	0.5554	travel	fatty acid
0.0041	0.9495	english	0.5554	be in	proverb
1.0	0.733	the top off of corn stalks in the field	0.5554	cut	farmer
0.0004	0.9561	spanish	0.5554	be in	straw
0.0009	0.9042	ma	0.5554	has_property	amphibian
1.0	0.8151	able to change the religion	0.5554	be	henry viii
0.0052	0.8892	fat	0.5554	has_weight	boxer
1.0	0.7365	new games	0.5554	buy	gamers
0.0075	0.8494	grown	0.5554	has_property	sorghum
0.2369	0.8219	garden	0.5554	help	marigold
1.0	0.8362	cups from the bottom	0.5554	fill	bar
0.0005	1.0	and	0.5553	has_property	loop
0.5808	0.9258	us	0.5553	be used by	switch
0.0096	0.9134	angry	0.5553	has_trait	orchard
0.018	0.8821	nutrients	0.5553	get	monera
0.1704	0.8752	in the meta	0.5553	has_property	oil
0.0276	0.9591	instagram	0.5553	be on	everyone
0.2129	0.7921	agree	0.5553	has_property	sagitta
0.0035	0.8776	needed	0.5553	has_property	sagitta
0.2451	0.7909	latino	0.5553	has_property	sagitta
0.0035	0.8774	american	0.5553	has_property	sagitta
0.6638	0.7517	mufti cylinder	0.5553	has_property	engine
0.0004	0.9561	spanish	0.5553	be in	nacho
1.0	0.7453	property in the us	0.5553	buy	foreigner
0.8946	0.8347	on the basis of structure	0.5553	be classified	polymer
1.0	0.7408	religion	0.5553	qualify as	scientology
0.0364	0.8177	fake	0.5553	has_property	dollar bill
0.1931	0.8167	sleeping	0.5553	can	lie
0.001	0.9173	famous	0.5553	has_property	aztec
0.1022	0.843	minnesota	0.5553	be in	house
0.0044	0.88	green	0.5553	turn	soap dispenser
0.8207	0.7936	marvel	0.5553	die in	thor
1.0	0.8078	vodka	0.5553	turn to	alcoholic
1.0	0.9274	a dead today	0.5553	has_property	blue
0.3279	0.9181	non biodegradable	0.5553	has_property	plastic
1.0	0.9127	yellow	0.5553	be better than	popcorn
0.0553	0.8475	train	0.5553	has_property	maglev
0.5322	0.866	great war	0.5553	be known as	first world war
0.7287	0.8841	husband	0.5553	be as	harvey
0.0001	0.8585	work	0.5553	can	hall
0.0624	0.9168	black	0.5553	appear	thing
0.0021	0.9106	fm	0.5553	has_property	blister
0.0058	0.7043	ayurveda	0.5553	has_property	blister
0.5037	0.8469	like a factory	0.5553	has_property	organelle
0.0903	0.9429	had	0.5553	be in	streaming
0.0079	0.9467	sky	0.5553	has_property	aurora
0.0004	0.9561	spanish	0.5553	be in	brazil
0.0054	0.8385	communicate	0.5553	can	snake
0.3322	0.7119	nickel back	0.5552	hate	everyone
1.0	0.8596	in the zoo	0.5552	be treated	horse
0.0041	0.8376	com	0.5552	has_property	minimum wage
0.0012	0.8442	happen	0.5552	can	astigmatism
0.2053	0.8354	glucose	0.5552	be converted to	starch
0.0083	0.9358	the kidneys	0.5552	affect	probiotic
0.8831	0.6787	it freezes	0.5552	expand	ice
0.0049	0.9261	water	0.5552	drink	squirrel
0.006	0.8611	environment	0.5552	adapt to	ant
1.0	0.8175	tv shows	0.5552	use	producer
0.0064	0.8233	food	0.5552	find	panda
1.0	0.8244	to determine products of a number	0.5552	can be used	pattern
0.0001	0.8585	work	0.5552	can	transplant
1.0	0.884	model	0.5552	be in	tcp
0.0001	0.8585	work	0.5552	can	cult
0.0263	0.8841	in the body	0.5552	be absorbed	carbohydrate
0.0013	0.9338	use	0.5552	has_property	vehicle
0.3531	0.7243	old	0.5552	help	talking
0.3331	0.7847	ball	0.5552	spin	basketball player
0.0019	0.9582	italian	0.5552	be in	fixture
0.3333	0.82	to geography	0.5552	be related	geography
0.0855	0.9021	the ocean	0.5552	affect	coral
0.172	0.8147	with k	0.5552	start	knife
0.4607	0.7567	writing	0.5552	organize	author
0.1087	0.7565	packs	0.5552	travel in	dog
1.0	0.7415	to paint	0.5552	love	painter
0.6947	0.7876	authority	0.5552	get	manager
1.0	0.8456	plate boundaries	0.5552	happen near	earthquake
0.0969	0.8808	developed country	0.5552	has_property	germany
1.0	0.7585	lymphatic vessels	0.5552	be in	lymph
0.0013	0.9338	use	0.5552	has_property	steroid
1.0	0.8677	soft in the fridge	0.5552	go	vegetable
0.0472	0.7977	the body	0.5552	harm	poison
1.0	0.7542	land units	0.5551	be treated as	helicopter
1.0	0.8867	good saved	0.5551	has_property	goody
0.2091	0.8608	flowers	0.5551	find	wasp
1.0	0.7235	the unit	0.5551	benefit	mrt
0.2978	0.8837	food chain	0.5551	be important to	mushroom
0.0038	0.8707	red	0.5551	turn	fire
0.5011	0.7793	reimbursed	0.5551	get	hospital
0.0004	0.9561	spanish	0.5551	be in	soap
0.4591	0.8297	whole milk	0.5551	be different from	skim milk
1.0	0.6564	a greataxe	0.5551	for wanting	player
0.0074	0.78	square	0.5551	can	check
0.1209	0.8531	through	0.5551	come	text
0.1842	0.8782	in the house	0.5551	die	ladybug
0.1463	0.9405	in human	0.5551	has_property	man
0.178	0.8764	rice	0.5551	be in	bay leaf
0.2358	0.9108	winter	0.5551	bloom in	orchid
0.0027	0.914	orange	0.5551	has_color	shrine
0.3654	0.8566	africa	0.5551	form in	diamond
0.0006	0.8692	is	0.5551	can	route
1.0	0.8009	"as "" bearers"	0.5551	be considered	mexican
1.0	0.784	to a flame	0.5551	be attracted	moth
0.3124	0.89	in the uk	0.5551	rise	obesity
0.0063	0.8529	money	0.5551	earn	politician
1.0	0.8414	d bmw	0.555	has_property	vitamin
1.0	0.8276	d ayurveda	0.555	has_property	vitamin
1.0	0.7808	reference blank	0.555	be used as	acetone
1.0	0.8953	field	0.555	be different from	electric field
0.0546	0.8854	tattoos	0.555	get	teen
1.0	0.8941	slr	0.555	work on	lens
0.357	0.922	water	0.555	stay up in	island
0.0081	0.7979	food	0.555	obtain	plasmodium
1.0	0.713	jesus	0.555	disobey	christian
1.0	0.7864	deductions	0.555	affect	tax law
0.2023	0.8919	marketing	0.555	be in	mba
0.0029	0.8786	square	0.555	has_property	nail
0.2193	0.9307	south	0.555	face	dish
1.0	0.8411	decomposes	0.555	affect	fertilizer
1.0	0.8023	to a decrease in biodiversity	0.555	lead	eutrophication
0.6262	0.7358	labor	0.555	charge for	mechanic
0.4878	0.8186	banks	0.555	be allowed in	phone
0.3404	0.8077	different from minerals	0.555	has_property	rock
0.0029	0.8967	kill	0.555	can	hernia
0.6644	0.8482	soccer	0.555	can play	american
0.0025	0.8536	air	0.555	can	corps
1.0	0.7773	shiva	0.555	stand over	kali
0.2714	0.841	an n	0.555	have	column
0.0064	0.7499	ruby	0.555	has_color	watch
0.0013	0.9059	eat	0.555	can	lynx
0.0004	0.9561	spanish	0.555	be in	wildflower
1.0	0.7683	rent range	0.555	have	apartment
0.3155	0.8583	one another	0.555	interact with	organism
0.771	0.775	i have a notification	0.555	say	twitter app
0.0012	0.8991	vs	0.555	has_property	cat scan
0.0151	0.8865	just	0.555	has_time	blister
0.0021	0.902	ads	0.555	has_property	possum
0.0028	0.918	dog	0.555	can	cockatiel
1.0	0.8061	in a powerpoint presentation	0.555	advance	slide
0.4696	0.8146	in the sun	0.555	melt	vampire
1.0	0.6811	to a cobras victim	0.555	get	venom
0.2526	0.8245	pads	0.5549	use	school
0.0036	0.8503	special	0.5549	has_property	bald eagle
0.7834	0.7145	in the mortal instruments	0.5549	die	valentine
0.0013	0.9447	pa	0.5549	has_property	caucus
0.0178	0.9052	religion	0.5549	has_property	monotheism
1.0	0.7296	chest	0.5549	rub knuckles on	doctor
0.008	0.898	cooking	0.5549	be used in	black pepper
1.0	0.7186	considered as spectrum condition	0.5549	can	autism
0.5711	0.8498	bicycles	0.5549	be used in	bearing
0.0108	0.8542	water	0.5549	absorb	pine tree
0.0022	0.8807	hot	0.5549	has_temperature	bath water
0.0083	0.8935	st	0.5549	has_property	hormone
0.0105	0.911	annoying	0.5549	has_property	customer
0.1604	0.9183	sea	0.5549	end up in	straw
0.0067	0.9028	left	0.5549	has_movement	blister
0.0023	0.882	scary	0.5549	has_property	lion
0.045	0.89	c	0.5549	be used in	interface
0.5919	0.7754	agar	0.5549	grow in	crystal
0.0896	0.849	balance	0.5549	affect	otitis media
1.0	0.7186	even when the radiant decreases	0.5549	speed up	river
1.0	0.7286	president	0.5549	attack	liberal
0.012	0.9461	science	0.5549	has_property	math
0.0043	0.857	pet	0.5549	can	chihuahua
1.0	0.8232	celled organism	0.5549	be organized in	cell
0.0666	0.8547	soggy	0.5549	get	salad
1.0	0.719	pipes	0.5549	defrost	plumber
0.189	0.7818	eucharist	0.5549	celebrate	anglican
0.1427	0.8177	public opinion	0.5549	influence	elite
1.0	0.8486	as a composite	0.5549	be classified	plastic
0.7736	0.7496	pounds	0.5549	convert to	kilogram
1.0	0.7062	in clumps on the ceiling	0.5549	gather	ant
0.3261	0.7705	work	0.5549	define	engineer
0.9832	0.8862	tornadoes	0.5549	create	hurricane
0.0045	0.9684	us	0.5549	be important to	humanity
0.0027	0.9555	japanese	0.5548	be in	rebel
1.0	0.7083	caravans	0.5548	be in	toilet
1.0	0.7804	night	0.5548	be kept indoors at	plant
0.0012	0.9515	french	0.5548	be in	weightlifter
1.0	0.7154	silk fire	0.5548	produce	silkworm
1.0	0.836	back of store	0.5548	be in	milk
0.0032	0.8033	act	0.5548	can	can
0.0145	0.8099	sleep	0.5548	affect	fasting
0.0045	0.9684	us	0.5548	be important to	tree
1.0	0.7679	other neurons	0.5548	pass information to	neuron
0.4714	0.7973	about the trial	0.5548	feel	scout
0.2713	0.8788	christmas	0.5548	be used for	candy cane
0.3955	0.786	chess	0.5548	take pieces in	knight
0.2986	0.9019	down right now	0.5548	has_property	google
0.0087	0.7531	close	0.5548	can	fontanelle
0.0044	0.9429	game	0.5548	has_property	league
1.0	0.8237	fossils	0.5548	study	scientist
0.2316	0.7064	food	0.5548	spoil	yeast
0.0006	0.8692	is	0.5548	can	whitefish
0.008	0.8979	fur	0.5548	has_body_part	poodle
0.0003	0.8987	yellow	0.5548	has_color	cacatua
0.3992	0.7884	gorillas	0.5548	kill	hunter
0.0953	0.8677	to read	0.5548	learn	student
0.0483	0.8985	tongue	0.5548	stick out	pug
0.0035	0.8362	burn	0.5548	can	propane
0.0632	0.7707	politics	0.5548	affect	party
0.1264	0.8661	christianity	0.5548	be similar to	judaism
1.0	0.8472	animals live in	0.5548	be bad	zoo
0.0835	0.8626	in the middle	0.5548	rise	yorkshire pudding
0.1931	0.8503	in communities	0.5548	live	koala
0.1058	0.8518	christmas	0.5548	be symbol of	santa
1.0	0.7529	to the bench after scoring	0.5548	go	hockey player
1.0	0.6702	hamlet	0.5548	send away	claudius
0.0698	0.6943	moody	0.5548	has_trait	alcoholic
0.7293	0.7654	socks	0.5548	carry	cat
0.0784	0.8798	a gas at room temperature	0.5547	has_property	oxygen
0.2353	0.8746	vinegar	0.5547	have	sauce
0.0977	0.7968	america	0.5547	represent	rip van winkle
0.431	0.8261	us citizen	0.5547	become	alien
1.0	0.7775	sleeping	0.5547	keep on	newborn
1.0	0.763	on the tropical year	0.5547	be based	calendar
0.0004	0.9561	spanish	0.5547	be in	salt
1.0	0.7647	german shepherd dogs	0.5547	be called	german shepherd
1.0	0.8079	temperature	0.5547	grow in	crystal
1.0	0.8448	lungs	0.5547	begin in	fungal infection
1.0	0.7782	useful to a researcher	0.5547	has_property	abstract
1.0	0.7507	people without modern equipment	0.5547	be built by	suspension bridge
0.4309	0.8087	young	0.5547	retire	athlete
1.0	0.8394	the smallest countries in europe	0.5547	has_property	vatican city
0.7461	0.8828	tights on the outside	0.5547	wear	ballet dancer
0.0949	0.9107	in the human body	0.5547	work	lever
0.6107	0.8445	king	0.5547	be referred as	organ
0.0001	0.8585	work	0.5547	can	dicamptodontidae
0.3042	0.7066	licking	0.5547	keep	puppy
1.0	0.7345	in the filtrate	0.5547	appear	glucose
0.0126	0.8452	color	0.5547	get	bubble
1.0	0.8084	from china to the us	0.5547	be shipped	product
1.0	0.8561	olives	0.5547	be put in	pimento
1.0	0.8875	ottawa	0.5547	be than	warmer
1.0	0.7224	cotton candy	0.5547	look like	cloud
0.1095	0.7352	art	0.5547	clip	ballet dancer
0.5222	0.7676	order	0.5547	appear out of	text
0.0018	0.8903	big	0.5547	has_property	straw
1.0	0.7951	at the beach	0.5547	exercise	man
0.0114	0.9752	bible	0.5547	be in	testament
1.0	0.824	jesus	0.5547	need	christian
1.0	0.8136	lighter	0.5547	carry	booth
0.0047	0.8649	sound	0.5547	make	turkey
1.0	0.7462	the sword from the stone first	0.5547	take	arthur
1.0	0.8702	plants	0.5547	be same as	mold
1.0	0.7897	accident	0.5546	be replaced after	car seat
0.0011	0.8775	was	0.5546	has_property	towel
0.002	0.8515	sweet	0.5546	has_trait	almond
0.0377	0.969	economy	0.5546	be important to	stock market
1.0	0.7825	a foil to baby	0.5546	has_property	ali
0.0005	0.9583	uk	0.5546	has_property	traffic light
0.0014	0.895	sleep	0.5546	can	monkey
0.0127	0.8291	hear	0.5546	can	shark
0.5515	0.6707	lotto	0.5546	work in	syndicate
0.6981	0.7637	drains	0.5546	has_property	blister
0.0032	0.8919	fee	0.5546	has_property	blister
0.0203	0.8868	class	0.5546	has_property	blister
0.2009	0.7603	producers	0.5546	affect	price
0.0774	0.94	in books	0.5546	has_property	italic
0.0014	0.9039	related	0.5546	has_property	risks assumptions
1.0	0.8486	questions in class	0.5546	ask	student
1.0	0.856	nose	0.5546	have rings through	bull
0.7274	0.8086	people	0.5546	empower	question
0.0019	0.9143	done	0.5546	has_property	needle biopsy
1.0	0.8464	i shaped	0.5546	has_property	beam
0.0001	0.8585	work	0.5546	can	godparent
1.0	0.7481	everyone love everyone	0.5546	can eye	everyone
1.0	0.7886	in the learning to process	0.5546	can assist	parent
0.2202	0.8848	outside	0.5546	can go	puppy
1.0	0.7084	school improvement plans	0.5546	have	school
0.0032	0.8891	dr	0.5546	has_property	hors d'oeuvre
0.1196	0.8888	ground	0.5546	has_property	beef
0.9854	0.7544	mountains	0.5546	turn into	volcano
0.0645	0.8532	tall	0.5546	grow	palm tree
0.6985	0.8625	red carpet	0.5546	have	church
1.0	0.7375	the speed of conduction	0.5546	increase	myelin
0.0263	0.923	in the body	0.5546	occur	vasodilation
0.0648	0.9246	jamaica	0.5546	be in	agriculture
1.0	0.7907	race	0.5546	get after	runner
0.3411	0.8728	3 periods	0.5546	have	ice hockey
0.0833	0.8657	taste	0.5546	have	water
0.0821	0.932	water	0.5545	react in	sodium bicarbonate
0.8704	0.7877	in the kingdom plantar	0.5545	be classified	fungi
0.001	0.9173	famous	0.5545	has_property	dietrich bonhoeffer
0.0293	0.8716	school	0.5545	be allowed in	gum
0.3804	0.7757	characters	0.5545	use animals as	author
0.2606	0.9294	during the war	0.5545	be used	dog
1.0	0.7376	reproducing	0.5545	stop plants	plant
0.0235	0.8846	nature	0.5545	be found in	carbon
1.0	0.7964	animals which are found nowhere else in the world	0.5545	have	australia
0.0014	0.8359	fee	0.5545	can	hug
0.0012	0.8991	vs	0.5545	has_property	gown
0.1969	0.8955	colonies	0.5545	be in	slavery
0.4116	0.8292	on the sun	0.5545	form	sunspot
1.0	0.7816	photons	0.5545	reflect	mirror
1.0	0.8386	10s	0.5545	be based of	second
0.0029	0.8511	did	0.5545	has_property	tower
0.2161	0.7537	arthropod	0.5545	has_property	ladybug
0.0006	0.9068	dangerous	0.5545	has_effect	inhaler
0.0159	0.9601	poverty	0.5545	be in	peru
0.0083	0.8856	act	0.5545	has_property	blister
0.0164	0.8828	ns	0.5545	have	ebay
1.0	0.7868	lb	0.5545	break in	bat
0.6627	0.6777	leases	0.5545	push	dealer
1.0	0.7229	fault lines	0.5545	happen near	earthquake
0.4659	0.8922	income	0.5545	be added to	franking credits
0.0081	0.7979	food	0.5545	obtain	shrimp
0.0342	0.8277	ring	0.5545	can	lip
0.0057	0.9185	movie	0.5545	has_property	car
1.0	0.8343	music for films	0.5545	write	composer
0.0014	0.8943	not	0.5545	has_property	lipid
0.0006	0.9031	illegal	0.5544	has_property	house
0.0024	0.6602	dan	0.5544	has_property	blister
1.0	0.8023	as the granite state	0.5544	be known	new hampshire
0.0454	0.9311	atmosphere	0.5544	be in	air pressure decrease
0.0128	0.8192	rude	0.5544	has_trait	bartender
0.0576	0.9028	wine	0.5544	be in	milk
0.0659	0.8303	divide	0.5544	can	prokaryote
0.9717	0.848	dwarf planets	0.5544	be considered	asteroid
1.0	0.8596	stage	0.5544	wear earpiece on	singer
0.5884	0.8425	three branches of government	0.5544	have	united states
0.1575	0.9083	to eat	0.5544	want	dog
0.3713	0.8574	nature	0.5544	be generated in	wind
0.0053	0.9579	in india	0.5544	has_property	city
0.0133	0.9477	poop	0.5544	eat	lab
0.0142	0.8426	sky	0.5544	can	pool
0.0957	0.8844	important to the government	0.5544	has_property	indicator
1.0	0.7723	from the experience of mentors	0.5544	can learn	individual
0.1286	0.9072	physics	0.5544	be in	force
0.0264	0.9158	winter	0.5544	keep in	red fox
0.871	0.8883	summer	0.5544	be used in	cotton
0.8094	0.8298	on a farm	0.5544	have	peacock
0.0079	0.9579	in africa	0.5544	has_property	most animals
0.0461	0.952	chocolate	0.5544	has_property	white chocolate
0.0308	0.9008	to the surface	0.5544	come	stone
0.1589	0.8455	porcelain	0.5544	be made of	toilet bowl
1.0	0.7611	to the formation of caves	0.5544	contribute	erosion
0.0002	0.9344	bad	0.5544	has_property	twitching
0.0049	0.8621	change	0.5544	can	gene
0.0045	0.9358	economy	0.5544	affect	sport
1.0	0.8693	on the floor of the room	0.5544	be best placed	heater
0.3846	0.7267	goods	0.5544	include	gdp
0.0001	0.8585	work	0.5544	can	hangnail
0.0044	0.88	green	0.5543	turn	tongue
1.0	0.8481	digestion	0.5543	work in	enzyme
0.0689	0.8423	unborn baby	0.5543	affect	drug
0.1625	0.7879	a place of pilgrimage	0.5543	has_property	hajj
0.0009	0.8951	are	0.5543	can	coyote
0.0002	0.9344	bad	0.5543	has_property	fresh bean
0.0293	0.8799	dubai	0.5543	be in	business
0.4036	0.9079	cold water	0.5543	swim in	duck
0.0029	0.8088	went	0.5543	has_property	blister
0.0036	0.8115	own	0.5543	has_property	blister
0.0035	0.8653	dot	0.5543	has_property	blister
0.0006	0.9068	dangerous	0.5543	has_effect	blister
0.0006	0.9384	be	0.5543	can	plumbing
0.027	0.7526	quarterly	0.5543	has_time	tannin
0.0044	0.8739	queen	0.5543	has_property	tilapia
1.0	0.8265	on a curve	0.5543	be built	railway station
0.0542	0.8761	important in a story	0.5543	has_property	flashback
0.0047	0.8501	hs code	0.5543	has_property	crash test dummies
0.001	0.9414	black	0.5543	has_color	motor oil
0.0014	0.918	useful	0.5543	has_property	ramp
0.0005	1.0	and	0.5543	has_property	treadmill
0.0128	0.8499	money	0.5543	get	country
1.0	0.8609	in the future	0.5543	can be repaired	hubble
0.0007	0.9412	red	0.5543	has_color	nc license plates
0.5151	0.7933	sky	0.5543	leave streaks in	airplane
1.0	0.7856	every tournament	0.5543	play	golfer
1.0	0.8555	silver	0.5543	be more dense than	gold
0.0501	0.9283	water	0.5543	can dissolve in	compound
0.8825	0.812	egg	0.5543	get oxygen in	chick
0.0319	0.9766	desert	0.5543	adapt to	coyote
0.0015	0.8812	yellow	0.5543	turn	contact lens
1.0	0.8001	less force to do the same amount of work	0.5543	need	machine
0.0022	0.9376	tv	0.5543	has_property	blister
0.0028	0.8036	met	0.5543	has_property	blister
0.0829	0.8444	worm	0.5543	has_property	blister
0.0021	0.842	dwarf	0.5543	has_property	blister
0.2554	0.8349	fingerprints	0.5543	take	us
0.0389	0.8709	december	0.5543	be in	hot
1.0	0.7784	on the expedition	0.5543	be	seaman
0.2201	0.8147	as a mineral	0.5543	be classified	obsidian
0.3149	0.9192	island	0.5543	be on	robinson crusoe
0.0833	0.9561	iran	0.5543	be in	business
0.0043	0.8908	bbq	0.5543	has_property	sardine
0.0495	0.8386	price	0.5543	go up in	insulin
0.0017	0.8943	do	0.5543	has_property	skill
0.0446	0.9588	utah	0.5543	be in	business
0.0022	0.8597	we	0.5543	has_property	ring
0.2746	0.8801	in the stratosphere	0.5542	has_property	ozone hole
0.4045	0.7392	cayman islands	0.5542	registered in	fund
1.0	0.7419	heat level in a room	0.5542	can reduce	curtain
1.0	0.7143	nickels	0.5542	be called	nickel
0.0023	0.882	scary	0.5542	has_property	killer
0.343	0.9459	cold	0.5542	be for	chicken soup
0.4033	0.9585	luxembourg	0.5542	be in	business
0.0098	0.9443	in the body	0.5542	be used	hydrolysis
0.0485	0.865	in a state of emergency	0.5542	has_property	ethiopia
0.1574	0.8948	cell membrane	0.5542	pass through	material
0.0185	0.8739	spicy	0.5542	has_property	garlic
0.0204	0.8993	business	0.5542	be used in	marketing
0.0002	0.9344	bad	0.5542	has_property	mobile home
0.0174	0.7443	zen	0.5542	has_property	blister
0.0161	0.8525	yyyy	0.5542	has_property	blister
0.0611	0.7492	yang	0.5542	has_property	blister
0.0575	1.0	ywca	0.5542	has_property	blister
0.0417	0.6384	yum	0.5542	has_property	blister
0.032	0.8067	kyle	0.5542	has_property	blister
0.0103	0.9114	fish	0.5542	has_property	blister
0.1418	1.0	wxid	0.5542	has_property	blister
0.0119	1.0	ww1	0.5542	has_property	blister
