local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0012	0.8462	sst	0.0696	has_property	platalea
0.0005	0.8973	successful	0.0696	has_property	platalea
0.0002	0.908	avg	0.0696	has_property	platalea
0.1023	0.8437	tubing	0.0696	has_property	platalea
0.0002	0.9348	dvd	0.0696	has_property	platalea
0.0003	0.9126	twice	0.0696	has_property	platalea
0.0001	0.9462	text	0.0696	has_property	platalea
0.0007	0.7701	typical	0.0696	has_property	platalea
0.0003	0.8995	hot	0.0696	has_temperature	platalea
0.0007	0.827	iced	0.0696	has_property	platalea
0.0005	0.8947	identical	0.0696	has_property	platalea
0.0002	0.9536	belts	0.0696	has_property	platalea
0.0004	0.9283	ionic	0.0696	has_property	platalea
0.0001	0.9492	illegal	0.0696	has_property	platalea
0.0004	0.9536	irish	0.0696	has_property	platalea
0.0002	1.0	iud	0.0696	has_property	platalea
0.0006	0.946	lcd	0.0696	has_property	platalea
0.0008	0.8826	huh	0.0696	has_property	platalea
0.0277	1.0	ibadan	0.0696	has_property	platalea
0.0005	0.887	strong	0.0696	has_trait	platalea
0.0002	0.8945	itchy	0.0696	has_effect	platalea
0.0005	0.8926	skinny	0.0696	has_weight	platalea
0.0006	0.9121	toxic	0.0696	has_effect	platalea
0.0008	0.8826	huh	0.0696	has_property	platalea
0.003	0.9093	oz bargain	0.0696	has_property	deal
0.0082	0.8961	union	0.0696	has_property	farmer
0.0123	0.8581	same	0.0696	stay	cardiac output
0.36	0.9336	on february 14	0.0696	has_property	valentine day
1.0	0.754	employees 2019	0.0696	lay off	company
1.0	0.7593	important acquisition	0.0696	have	barrier
0.0003	0.8701	oily	0.0696	has_property	sea water
0.0798	0.9073	indian	0.0696	be called	chess opening
1.0	0.7781	to protozoans	0.0696	related	sponge
0.002	0.8101	ignored	0.0696	can	yell
0.0012	0.9035	fly	0.0696	has_movement	deer
1.0	0.7832	prey	0.0696	do attack	vampire bat
0.0007	0.9189	sink	0.0696	can	muffin
0.0054	0.8024	ends	0.0696	can	pretend
0.0006	0.9135	sam	0.0696	has_property	flush
0.0005	0.9003	valid	0.0696	has_property	hfc
0.0015	0.8958	stable	0.0696	has_trait	hfc
0.0009	0.8598	interesting	0.0696	has_property	optical illusion
0.0004	0.9427	brown	0.0696	turn	blue ribbon
0.0041	0.8522	image	0.0696	can	krishna
0.0019	0.8899	did	0.0696	can	mount
0.0334	0.8572	important data	0.0696	have	pressure group
0.077	0.8223	memo	0.0696	has_property	conversation
0.0064	0.9033	human health	0.0696	affect	smog
0.0004	0.8537	burn	0.0696	can	scissors
1.0	0.7945	from a fish to land animals	0.0696	evolve	tadpole
0.268	0.8638	osteoporosis	0.0696	be normal in	serum calcium
0.0201	0.916	important juice	0.0696	have	conditioner
0.0015	0.8713	identification	0.0696	has_property	feces
0.0253	0.8608	brake	0.0696	can	abs
0.0002	0.797	met	0.0696	can	stretching
1.0	0.8546	sir lana	0.0696	have used	volkswagen
0.0043	0.9638	iud important	0.0696	has_property	conservation
0.0086	0.8225	picture	0.0696	can	goat
0.0904	0.8477	to the brain	0.0696	relate	dizziness
0.0003	0.934	work	0.0696	has_property	boil
0.0013	0.8085	query	0.0696	can	yell
0.0008	0.84	ask	0.0696	can	rain
0.002	0.9609	education	0.0696	be important in	multimedia
0.0003	0.9405	air	0.0696	has_property	assessment
0.0002	0.8913	lyrics	0.0696	can	comedy
0.0066	0.9293	important cns	0.0696	have	fat
0.0002	0.8984	smell	0.0696	can	respirator
0.0246	0.8674	problems	0.0696	has_property	developing country
0.0003	0.9429	had	0.0696	has_property	embryonic stem-cell research
1.0	0.9074	to hire people	0.0696	want	employer
0.1878	0.8874	species diversity	0.0696	affect	human activity
0.0014	0.8852	connected	0.0696	has_property	lymph node
0.0006	0.8165	itching	0.0696	has_property	issue
0.249	0.9085	gas station attendants	0.0696	have	new jersey
0.0011	0.9251	bigger	0.0696	get	side dish
0.0043	0.9116	digestive system	0.0696	affect	kidney disease
0.2047	0.8629	to balance sheet	0.0696	relate	cash flow
0.0002	0.8924	up	0.0696	can	speaker
0.0002	0.8988	hurt	0.0696	can	grit
1.0	0.84	gardening	0.0696	be related to	acid
0.001	0.885	synced	0.0696	has_property	hub
0.0004	0.9214	fcc	0.0696	has_property	hub
0.0003	0.9399	lgbt	0.0696	has_property	hub
0.0021	0.7564	fanatic	0.0696	has_property	hub
0.0002	0.9637	fps	0.0696	has_property	hub
0.0003	1.0	fqdn	0.0696	has_property	hub
0.0004	0.9214	fcc	0.0696	has_property	hub
0.0003	0.9399	lgbt	0.0696	has_property	hub
0.001	1.0	ljmu	0.0696	has_property	hub
0.0008	0.7618	natl	0.0696	has_property	hub
0.0003	1.0	mfa	0.0696	has_property	hub
0.0003	1.0	msw	0.0696	has_property	hub
0.0002	0.9152	mnemonic	0.0696	has_property	hub
0.0003	0.9024	mri	0.0696	has_property	hub
0.0003	0.8754	mvp	0.0696	has_property	hub
0.001	0.8642	oasis	0.0696	has_property	hub
0.0007	0.925	quid	0.0696	has_property	hub
0.0014	0.8817	utility	0.0696	has_property	hub
0.0011	1.0	uqam	0.0696	has_property	hub
0.0016	0.8722	umbrella	0.0696	has_property	hub
0.0009	0.842	ucla	0.0696	has_property	hub
0.0006	0.9615	ubuntu	0.0696	has_property	hub
0.0008	1.0	tqm	0.0696	has_property	hub
0.0002	0.9602	oyster	0.0696	has_property	hub
0.0015	0.8555	osmosis	0.0696	has_property	hub
0.001	0.8642	oasis	0.0696	has_property	hub
0.0003	0.8754	mvp	0.0696	has_property	hub
0.0003	0.9024	mri	0.0696	has_property	hub
0.0002	0.9152	mnemonic	0.0696	has_property	hub
0.0003	1.0	msw	0.0696	has_property	hub
0.0003	1.0	mfa	0.0696	has_property	hub
0.0008	0.7618	natl	0.0696	has_property	hub
0.001	1.0	ljmu	0.0696	has_property	hub
0.0003	0.9399	lgbt	0.0696	has_property	hub
0.0004	0.9214	fcc	0.0696	has_property	hub
0.0021	0.7564	fanatic	0.0696	has_property	hub
0.0003	1.0	fqdn	0.0696	has_property	hub
0.0004	0.8949	fee	0.0696	has_property	paint
0.5818	0.8486	useful to parrots	0.0696	has_property	beak
0.0009	0.9111	czech republic	0.0696	has_property	accent
0.0031	0.9788	west	0.0696	has_movement	alexander graham bell
0.023	0.8352	issues	0.0696	can	personal
1.0	0.7609	control equity account	0.0696	has_property	treasury stock
0.0002	0.8551	squared	0.0696	has_property	calculation
0.0001	0.8906	occur	0.0696	can	stick
0.0001	0.9429	zero	0.0696	has_property	role player
0.0006	0.9013	valuable	0.0696	has_property	role player
0.0001	0.9583	uk	0.0696	has_property	role player
0.2695	0.771	ensemble	0.0696	has_property	role player
0.1573	0.9109	line	0.0696	can zip	white oak
0.0041	0.942	5 gpa	0.0696	have	export
1.0	0.7947	for pulling wagon wear blinders	0.0696	use	horse
0.0035	0.7977	squash	0.0696	can	marsh
0.0003	0.8762	pig	0.0696	can	toilet
0.0006	0.8932	round	0.0696	has_property	grenade
0.0006	0.9292	negative	0.0696	has_property	str
0.0041	0.9126	gray	0.0696	has_color	minstrel
0.0002	0.9111	similar	0.0696	has_property	predator
0.0328	0.8199	hand	0.0696	can	vitamin
0.0049	0.9387	free pd	0.0696	have	tip
0.0057	0.8393	hymn	0.0696	can	icelandic
0.0148	0.8752	guys	0.0696	can	icelandic
0.0003	0.8246	ghost	0.0696	can	icelandic
1.0	0.8086	to the surface tension of a liquid	0.0696	related	viscosity
0.0008	0.8724	times	0.0696	has_property	bald eagle
0.0002	0.9296	sir lana	0.0696	has_property	anti
0.0009	0.8472	gap	0.0696	can	college
0.0004	0.9504	dna	0.0696	has_property	luke
0.0006	0.8765	egg	0.0696	can	toothpaste
0.0089	0.9329	cns	0.0696	be important	parodist
0.0122	0.9638	gcse	0.0696	be important	zoo
0.0009	0.863	map	0.0696	can	shout
0.0003	0.9429	had	0.0696	has_property	wye
0.0288	0.9454	middle	0.0696	has_property	taste bud
0.0284	0.8187	classes	0.0696	can	pastry
1.0	0.7532	data breaches	0.0696	can prevent	company
0.0013	0.8515	rat	0.0696	has_property	watch tv show
0.0006	0.9272	queen	0.0696	has_property	crawfish
0.0809	0.7927	julie	0.0696	has_property	crawfish
0.0014	0.9293	important gcse	0.0696	have	red meat
0.0004	0.8425	went	0.0696	has_property	grog
0.0	0.9072	work	0.0696	can	hick
0.0105	0.8762	build	0.0696	can	hick
0.0007	0.8553	book	0.0696	can	hick
0.0029	0.8512	add	0.0696	can	hick
1.0	0.9154	world bank	0.0696	differ from	imf
0.0004	0.8852	yield	0.0696	can	wisdom
0.0003	0.9453	box	0.0696	can	marsh
0.0787	0.8882	lycra	0.0696	wear	runner
0.0004	0.7904	sic	0.0696	can	learning
0.0112	0.9105	important ethics	0.0696	have	radiation
0.0001	0.9135	tlc	0.0696	has_property	discount
1.0	0.765	a douche	0.0696	with being	goatee
0.2003	0.9022	composition	0.0696	has_property	law
1.0	0.8727	person with old	0.0696	can help	family members
0.0002	0.9549	mm	0.0696	has_property	fig
0.0016	0.8627	number	0.0696	can	hit
0.0004	0.881	cycle	0.0696	can	grief
0.0051	0.8735	circle	0.0696	can	grief
0.0013	0.8376	skip	0.0696	can	pony
0.0002	0.8372	twitch	0.0696	can	pony
0.0006	0.8069	sync	0.0696	can	pony
0.0002	0.8329	squeak	0.0696	can	pony
0.0011	0.8516	bleed	0.0696	can	pony
0.0002	0.9099	sleep	0.0696	can	daycare
1.0	0.7387	modeling	0.0696	go into	model
0.0035	0.9321	important vac	0.0696	have	video game
0.3349	0.8327	lgbt rights	0.0696	has_property	father
0.0004	0.8853	travel	0.0696	can	peregrine
0.0004	0.8972	other	0.0696	has_property	fringe
0.0013	0.8792	kit	0.0696	can	steering
0.0002	0.8554	rhyme	0.0696	can	stuff
0.1468	0.8486	short doors	0.0696	have	cabin
0.425	0.915	bible twice	0.0696	be in	ten commandments
1.0	0.8694	painful periods	0.0696	cause	fibroid
0.0069	0.9747	uric acid	0.0696	has_property	turbine
0.0012	0.8232	crack	0.0696	can	wrist
0.0005	0.8651	ejected	0.0696	can	yell
0.0001	0.8708	mean	0.0696	can	missis
0.0193	0.9729	background	0.0696	run in	salt
1.0	0.8426	positive change	0.0696	can make	compassion
0.0071	0.8279	team	0.0696	can	argentine
0.0002	0.961	related	0.0696	be	plato
0.0003	0.9277	new	0.0696	has_time	fact
0.1579	0.7834	netting	0.0696	can	camouflage
0.0008	0.7838	dying	0.0696	can	yell
0.0023	0.8161	bob	0.0696	can	yell
0.0003	0.9423	pop	0.0696	has_property	kat
0.1028	0.888	glee	0.0696	has_property	sung
0.0183	0.9064	at a crime scene	0.0696	be collected	fibre
1.0	0.8458	original filtrate	0.0696	differ from	urine
0.0046	0.8432	snake	0.0696	can	java
0.525	0.9016	21	0.0696	drink	age
0.0021	0.9338	masks	0.0696	wear	submariner
0.0002	0.9406	legal	0.0696	has_property	tryst
0.0	0.9451	bad	0.0696	has_property	tryst
0.0002	0.8665	age	0.0696	can	odin
0.0001	0.936	hard	0.0696	has_manner	cervix
1.0	0.8789	the whey proteins	0.0696	affect	pasteurisation
0.0008	0.8185	temp	0.0696	has_property	cicer
1.0	0.9293	important ncbi	0.0696	have	barrier
0.0014	0.9293	important gcse	0.0696	have	barrier
0.0066	0.9293	important cns	0.0696	have	barrier
0.002	0.7811	fed	0.0696	can	vegetarian
0.264	0.9139	important to kids	0.0696	has_property	fairy tale
0.0001	0.8708	mean	0.0696	can	termite
0.0009	0.8749	square	0.0696	can	independent
0.0169	0.8315	japan	0.0696	affect	global warming
0.0002	0.9399	big	0.0696	has_property	programming
0.0008	0.723	tko	0.0696	has_property	pisa
0.0511	0.9508	traits	0.0696	has_property	pisa
0.0008	1.0	tlumacz	0.0696	has_property	pisa
0.0025	0.8957	oxide	0.0696	has_property	pisa
0.4995	0.7134	opportunist	0.0696	has_property	pisa
0.003	0.8139	omnipotent	0.0696	has_property	pisa
0.003	0.9516	october	0.0696	has_property	pisa
0.0028	0.9087	australian	0.0696	has_property	pisa
0.2622	0.8876	coconut	0.0696	have	chocolate cake
0.001	0.951	prevented	0.0696	can	thrush
0.0018	0.8728	ff xv	0.0696	has_property	golf ball
0.0003	0.8658	dwarf	0.0696	has_property	seed
0.0017	0.8297	rap	0.0696	can	eclipse
0.0002	0.8913	lyrics	0.0696	can	eclipse
0.0091	0.8018	bypass	0.0696	can	eclipse
1.0	0.828	libido	0.0696	can	increase
0.0259	0.819	outfit	0.0696	can	wizard
0.0005	0.8746	size	0.0696	can	glove
0.0128	0.9594	white fur	0.0696	have	giant panda
0.0004	0.8756	oil	0.0696	can	wig
1.0	0.8669	product	0.0696	be important in	aesthetic
1.0	0.961	on fortunate	0.0696	be on	friendly fire
0.0012	0.9443	fda	0.0696	have approved	tax rate
0.0025	0.8497	shirt	0.0696	can	msg
0.0003	0.8246	ghost	0.0696	can	msg
1.0	0.8026	frog 's fitness	0.0696	relate to	large number
0.0273	0.8226	hits	0.0696	can	visit
0.0003	0.9429	had	0.0696	has_property	diabetic
0.0002	0.8728	small	0.0696	has_property	succulence
0.0016	0.8765	large	0.0696	has_property	succulence
0.0002	0.891	exist	0.0696	can	sordino
0.0101	0.885	help	0.0696	has_property	entertaining
0.009	0.8971	decrease	0.0696	can	stamina
0.2225	0.7417	vain	0.0696	has_trait	citadel
0.0092	0.9856	on the beach	0.0696	end up	bernard
0.007	0.8489	share	0.0696	has_property	water line
0.0002	0.8372	twitch	0.0696	can	bat
0.0002	0.8924	up	0.0696	can	lack
0.0002	0.906	yellow	0.0696	can	menses
0.0014	0.9293	important gcse	0.0696	have	mother
0.0024	0.8681	sir lank	0.0696	has_property	sagittarius
0.0019	0.8632	guide	0.0696	has_property	conversation
0.0013	0.954	dam	0.0696	has_property	conversation
1.0	0.8337	cervix	0.0696	go through	sperm
0.0001	0.9462	text	0.0696	has_property	period
0.0065	0.9357	pig	0.0696	be transparent	mus rose
0.0013	0.9387	pd	0.0696	be free	mus rose
0.0009	0.9111	czech republic	0.0696	has_property	anti
0.0012	0.9302	coming back	0.0696	keep	deleted email
0.0023	0.8161	bob	0.0696	can	aid
0.0188	0.8934	method	0.0696	has_property	standard candle
0.0003	0.8536	air	0.0696	can	hemoglobin
0.0003	0.872	snap	0.0696	can	prune
0.023	0.8057	mint	0.0696	can	prune
0.023	0.8057	mint	0.0696	can	prune
0.0044	0.9278	schools	0.0696	be important in	mental health awareness
0.0012	0.8306	meaning	0.0696	can	collect
0.0002	0.8738	happen	0.0696	can	garbage disposal
1.0	0.8024	more poor	0.0696	become	many people
0.0007	0.8782	award	0.0696	can	pepsi
0.0001	0.8827	jump	0.0696	can	sash window
0.0004	0.9097	play	0.0696	can	death
0.2423	0.8208	sounded	0.0696	can	neighbor
0.0263	0.8814	earth warm	0.0696	keep	gas
0.0003	0.91	dan	0.0696	has_property	adaptation
0.6528	0.7864	feet first	0.0696	be carried	dead body
0.0023	0.8665	lying	0.0696	can	vegetarian
0.0007	0.8243	grip	0.0696	can	vegetarian
0.0043	0.8761	best	0.0696	can	parrot
0.4423	0.9561	in spanish eeuu	0.0696	has_property	united states
0.0026	0.9222	text	0.0696	be important	electric car
0.3115	0.8047	chord	0.0696	can	gm
0.0011	0.8681	bridge	0.0696	can	gm
0.0006	0.9381	leg	0.0696	has_body_part	sweet pea
1.0	0.7777	jurors	0.0696	contain	jury
0.0007	0.8896	fight	0.0696	can	strawberry
0.0097	0.9111	good	0.0696	can	flood
0.0009	0.9111	czech republic	0.0696	has_property	martial art
1.0	0.8312	other problem situations	0.0696	be different from	crisis
0.0013	0.8085	query	0.0696	can	learning
0.0027	0.8501	noted	0.0696	can	learning
0.0057	0.8476	bud	0.0696	can	fice
0.0007	0.8598	rise	0.0696	can	alga
0.0002	0.8554	rhyme	0.0696	can	alga
0.0005	0.8022	slow	0.0696	can	crowd
0.5995	0.8668	excel	0.0696	move in	picture
0.0022	0.815	nor	0.0696	has_property	tax
0.3128	0.9292	zone	0.0696	have	amelia earhart
0.0001	0.8708	mean	0.0696	can	decomposition
0.0012	0.8559	name	0.0696	can	lightbulb
0.005	0.9076	fda approval	0.0696	has_property	progesterone
1.0	0.6965	lake district	0.0696	visit	tourist
0.0003	0.8762	pig	0.0696	can	photo
0.0001	0.8906	occur	0.0696	can	mem
0.0028	0.9095	free	0.0696	can	baptism
1.0	0.8771	drain	0.0696	can go down	chemical
0.0022	0.8113	led	0.0696	can	caterpillar
0.008	0.8896	phone	0.0696	can	caterpillar
0.0121	0.7627	occasion	0.0696	can	caterpillar
0.0005	0.8746	size	0.0696	can	placenta
0.0249	0.8316	rhymes	0.0696	can	hod
0.0003	0.8303	pop	0.0696	can	hod
0.0002	0.797	met	0.0696	can	military
0.0002	0.9327	but	0.0696	has_property	whippet
0.0003	0.9429	had	0.0696	has_property	tornado
0.0002	0.906	yellow	0.0696	can	fontanelle
0.0343	0.872	smelling salts	0.0696	use	boxer
0.0014	0.9293	important gcse	0.0696	have	video game
1.0	0.9382	important vs	0.0696	have	economics
1.0	0.7421	virtue	0.0696	make for	particular
1.0	0.8964	fire burning	0.0696	keep	oxygen
0.2554	0.9293	important gzsz	0.0696	have	ecosystem
0.0009	0.9111	czech republic	0.0696	has_property	module
1.0	0.8185	crest view	0.0696	has_property	bamboo
0.1451	0.8114	spill	0.0696	can	cyanide
0.1004	0.8354	natural selection	0.0696	contribute to	variation
1.0	0.9507	australia	0.0696	be up illegal in	two
0.0004	0.8453	sum	0.0696	can	pretend
0.2483	0.8288	uproot	0.0696	can	sea
0.0001	0.8833	quiet	0.0696	has_trait	ward
0.0403	0.8851	trained	0.0696	can	reptile
0.0377	0.8413	important lucas	0.0696	have	cellphone
0.0014	0.9293	important gcse	0.0696	have	cellphone
0.0217	0.9357	transparent pig	0.0696	have	fat
0.0026	0.9222	text	0.0696	be important	std
0.0005	0.8746	size	0.0696	can	house
0.0014	0.9293	important gcse	0.0696	have	bet
0.3027	0.9265	antarctica	0.0696	be banned in	dog
1.0	0.841	anxiety	0.0696	can affect	diet
0.6344	0.8135	brightly colored with attractive scents	0.0696	has_property	flower
0.0102	0.8626	found	0.0696	can	spider
1.0	0.9116	ehcp	0.0696	apply for	parent
0.0009	0.8001	bus	0.0696	can	kansa
0.0003	0.8533	identify	0.0696	can	stress
0.0002	0.8473	put	0.0696	can	guard
0.0003	0.872	snap	0.0696	can	ruin
1.0	0.8896	failure rates	0.0696	have	contraceptive
0.0002	0.906	yellow	0.0696	can	hairdryer
0.0016	0.8371	utilized	0.0696	has_property	carbon nanotube
0.043	0.869	number 13	0.0696	use	gang
0.0003	0.9739	get	0.0696	can	currency
0.0018	0.8673	oxygenated	0.0696	has_property	wrangle
0.001	0.885	synced	0.0696	has_property	wrangle
0.0022	0.895	myanmar	0.0696	has_property	wrangle
0.0154	0.8454	jackson	0.0696	has_property	wrangle
0.0002	0.8473	put	0.0696	can	midwife
0.0006	0.9332	hibernate	0.0696	can	eclipse
0.0002	0.906	yellow	0.0696	can	toffee
0.0004	0.8902	equivalent	0.0696	has_property	division
0.0119	0.8712	flash	0.0696	can	breakout
0.0003	0.8721	smoke	0.0696	can	breakout
0.0066	0.9293	important cns	0.0696	have	video game
0.0127	0.9293	important ljmu	0.0696	have	video game
0.0008	0.8342	effect	0.0696	can	crumb
0.0001	0.8922	die	0.0696	can	kangaroo paw
0.0	0.9451	bad	0.0696	has_property	intensity interval training
0.0007	0.8787	awards	0.0696	has_property	episode
1.0	0.8405	iq	0.0696	can	increase
0.0516	0.9243	on gas	0.0696	has_property	jeep
1.0	0.8315	to increase food productivity	0.0696	help	pesticide
0.0003	0.8715	fail	0.0696	can	skate
0.0002	0.8698	itch	0.0696	can	skate
0.4429	0.5602	helpline	0.0696	has_property	bse
0.0005	0.8708	online	0.0696	has_property	bse
0.0002	0.9187	done	0.0696	has_property	blida
0.0004	0.9026	pronounced	0.0696	has_property	blida
0.0002	0.9371	now	0.0696	has_time	coccyx
0.0004	0.8454	met	0.0696	has_property	allergic reaction
0.1155	0.9211	baby formula	0.0696	be in	niacin
1.0	0.8496	animal	0.0696	be coordinated in	response
0.0007	0.9037	cal	0.0696	has_property	zero-coupon bond
0.0036	0.8113	band	0.0696	can	college
0.0009	0.8749	square	0.0696	can	bp
0.0232	0.9158	american accent	0.0696	have	elijah
0.0005	0.914	tsunami	0.0696	has_property	nintendo
0.0003	0.952	ice	0.0696	has_property	bast
0.0002	0.8329	squeak	0.0696	can	pepper
0.0227	0.9585	pokemon	0.0696	has_property	deer
0.0002	0.8913	lyrics	0.0696	can	throb
0.0004	0.8852	yield	0.0696	can	throb
0.0005	0.8488	awake	0.0696	can	throb
0.0147	0.952	frozen	0.0696	can	throb
0.001	0.9238	game	0.0696	can	throb
0.0009	0.8472	gap	0.0696	can	throb
0.034	0.8659	hawaii	0.0696	be expensive in	car rental
0.0048	0.7971	gag	0.0696	can	java
0.0081	0.8488	rim	0.0696	can	java
0.0011	0.858	ftp	0.0696	can	java
0.3603	0.8401	important bags	0.0696	have	weightlifting
0.0002	0.8369	types	0.0696	can	introversion
0.0004	0.9018	black	0.0696	turn	em quad
0.0012	0.8546	any	0.0696	has_property	swimming pool
0.0384	0.9393	photosynthesis	0.0696	be involved in	h2o
0.0266	0.8599	albino	0.0696	has_property	deer
0.0001	0.9111	vegan	0.0696	has_diet	primus
0.0014	0.9293	important gcse	0.0696	have	commandment
0.0004	0.8249	idle	0.0696	can	merl
0.0086	0.8165	itching	0.0696	can	merl
0.1446	0.8295	bach	0.0696	can	merl
0.2876	0.8604	ice house	0.0696	has_property	promise
0.1402	0.8501	osmosis experiments	0.0696	be used in	red blood cell
0.0021	0.8773	numb	0.0696	has_property	killer whale
0.0002	0.9081	eat	0.0696	can	eucalyptus tree
0.0015	0.8852	update	0.0696	can	spasm
0.0004	0.8852	yield	0.0696	can	spasm
1.0	0.7529	sagging	0.0696	can	spasm
0.0006	0.8765	egg	0.0696	can	spasm
0.0006	0.8078	bum	0.0696	can	spasm
0.0014	0.8957	tar	0.0696	has_property	group
0.0009	0.9062	heal	0.0696	can	sternum
0.0017	0.8473	ski	0.0696	can	sternum
0.0009	0.8069	wee	0.0696	can	sternum
0.0009	0.843	attack	0.0696	can	sternum
0.0003	0.8536	air	0.0696	can	sternum
0.0052	0.9015	performance	0.0696	improve	human growth hormone
0.0317	0.916	phenotype	0.0696	affect	gene mutation
0.6951	0.7379	2 pages	0.0696	show	google
0.0004	0.8852	yield	0.0696	can	cop
0.0024	0.8681	sir lank	0.0696	has_property	rainbow
0.0001	0.9491	open	0.0696	has_trait	departure gate
0.0013	0.8376	skip	0.0696	can	tax
0.0018	0.8728	ff xv	0.0696	has_property	kit
0.0046	0.8142	nut	0.0696	can	school
0.0003	0.854	twitter	0.0696	can	insider
0.002	0.8782	awards	0.0696	can	insider
0.0008	0.8294	eye	0.0696	can	dew
0.0054	0.8686	has	0.0696	has_property	sild
1.0	0.7971	happiness	0.0696	make for	particular
0.6475	0.9123	for aladdin	0.0696	has_property	balcony seat
0.0004	0.919	size	0.0696	has_property	prion
0.0314	0.83	vomiting	0.0696	can	drowning
0.0245	0.9638	ks2 important	0.0696	has_property	squat
0.0014	0.9293	important gcse	0.0696	have	foundation
0.0004	0.8756	oil	0.0696	can	stretching
0.0113	0.8321	tear	0.0696	can	aorta
0.0334	0.8572	important data	0.0696	have	barrier
0.1336	0.8389	friendly dog	0.0696	have	rip van winkle
1.0	0.792	less than 100 percent	0.0696	have modulation of	percentage
0.0297	0.875	swam	0.0696	can	school
0.0119	0.8881	yen	0.0696	can	school
0.0114	1.0	abcs	0.0696	has_property	little red riding hood
0.0022	0.8401	begin	0.0696	can	college
1.0	0.8584	pale skin	0.0696	be best for	hair color
0.042	0.8524	oak dale	0.0696	has_property	pathway
0.0005	0.8651	ejected	0.0696	can	sea
0.0004	0.8537	burn	0.0696	can	oxidation
0.0397	0.9009	2019	0.0696	have but	cyst
0.001	0.8996	fit	0.0696	has_property	meter
0.0003	0.8715	fail	0.0696	can	thyme
0.0009	0.8597	matter	0.0696	can	thyme
0.0023	0.8665	lying	0.0696	can	thyme
0.0045	0.8604	gain	0.0696	can	thyme
0.0008	0.9145	pay	0.0696	can	thyme
0.0008	0.9173	afc	0.0696	has_property	lopid
0.0004	0.9103	eyes	0.0696	has_body_part	lopid
0.0005	0.9552	usa	0.0696	has_property	lopid
0.0025	0.8131	vic	0.0696	has_property	lopid
0.0013	0.8875	mud	0.0696	has_property	lopid
0.0064	0.9552	urine	0.0696	has_property	lopid
0.0011	1.0	uqam	0.0696	has_property	lopid
0.0025	0.8942	dominant	0.0696	has_property	lopid
0.0008	0.8756	twin	0.0696	has_property	lopid
0.0001	0.9135	tlc	0.0696	has_property	lopid
