local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0071	0.8754	dwelling	0.0673	has_property	latter-day saint
0.0002	0.9348	dvd	0.0673	has_property	latter-day saint
0.0024	1.0	ds3	0.0673	has_property	latter-day saint
0.0004	0.9645	dec	0.0673	has_property	latter-day saint
0.0001	0.9181	czech	0.0673	has_property	latter-day saint
1.0	0.7448	certain foods during lent	0.0673	give up	christian
0.0004	0.9156	pan	0.0673	has_property	cyst
0.0001	0.8823	happen	0.0673	can	dardanelles campaign
1.0	0.6684	windmill	0.0673	behave over	napoleon
0.5065	0.9241	long periods of time	0.0673	stay for	whale
0.0003	0.9352	true	0.0673	has_property	pore
0.0	0.9072	work	0.0673	can	horology
0.0004	0.9479	gas	0.0673	has_property	budgie
0.0004	0.8425	went	0.0673	has_property	budgie
0.0049	0.6489	hypoallergenic	0.0673	has_property	budgie
0.0289	0.8245	cling	0.0673	has_property	budgie
0.0005	0.8926	skinny	0.0673	has_weight	budgie
0.0005	0.9344	dry	0.0673	has_weather	budgie
0.0005	0.8139	edible	0.0673	has_property	budgie
0.061	0.9166	rid of yeast infections	0.0673	get	boric acid
1.0	0.5804	delinquencies	0.0673	notified of	physician
1.0	0.8754	percent	0.0673	be more common than	molarity
0.6265	0.8326	tides	0.0673	create	gravity
1.0	0.8432	process of digestion	0.0673	be associated with	active transport
0.0193	0.8828	gas mileage	0.0673	affect	catalytic converter
0.0085	0.8975	island	0.0673	be called	kingdom
0.0002	0.7997	cbc	0.0673	has_property	barred owl
0.0002	0.964	cpu	0.0673	has_property	barred owl
0.0001	0.9179	ignored	0.0673	has_property	track
1.0	0.8048	the island surrounded by land	0.0673	be called	paraguay
0.0058	0.8674	leaves	0.0673	eat	chimp
1.0	0.7942	upsetting to some people	0.0673	has_property	fart
0.0004	0.9582	italian	0.0673	has_property	club
0.1257	0.8359	koch	0.0673	has_property	abdominal
0.001	0.9658	important to humans	0.0673	has_property	biodiversity
0.0308	0.9116	better in italy	0.0673	has_property	pizza
0.0183	0.8566	distance	0.0673	measure	binoculars
0.0036	0.8656	sharp teeth	0.0673	have	dog
0.0001	0.874	aquatic	0.0673	has_property	ail
0.0001	0.9109	grow	0.0673	can	salmon
0.0007	0.899	able	0.0673	has_property	pod
1.0	0.7668	dizzy more quickly when spinning around than children	0.0673	become	adult
0.0004	0.8882	if	0.0673	has_property	negative
1.0	0.8644	the symptoms of bipolar disorder	0.0673	describe	jamison
1.0	0.8015	gasoline elastic	0.0673	be for	demand
0.2601	0.8443	management	0.0673	need	process
0.4363	0.8625	stroke	0.0673	be high after	bp
0.4542	0.7664	racehorse worksheet answer	0.0673	be like	leaky faucet
0.1066	0.7371	inedible	0.0673	has_property	toadstool
0.0003	0.9482	orange	0.0673	has_color	fried egg
0.0012	0.9139	sustainable	0.0673	has_property	frankfurt
0.0565	0.9341	hair	0.0673	can	grow
0.0001	0.8739	quit	0.0673	can	porcupine fish
0.0004	0.8967	kill	0.0673	can	porcupine fish
0.0001	0.8922	die	0.0673	can	porcupine fish
1.0	0.8687	round	0.0673	turn out	pancake
0.0874	0.9635	less expensive	0.0673	has_property	flavoring
0.0033	0.8423	canal	0.0673	can	relaxer
1.0	0.7595	generations	0.0673	get transmitted across	asl
0.0191	0.8448	economics	0.0673	relate to	avatar
0.2135	0.8783	lap	0.0673	be important	religious
0.0001	0.9111	vegan	0.0673	has_diet	abbreviation
0.0003	0.9473	harmful	0.0673	has_effect	abbreviation
0.0001	0.8708	mean	0.0673	can	bushido
0.0043	0.8943	linear	0.0673	has_movement	relationship
0.1815	0.8113	crows	0.0673	be afraid of	eagle
0.0001	0.9491	open	0.0673	has_trait	dotted line
0.0004	0.8972	other	0.0673	has_property	dotted line
0.1659	0.9103	work	0.0673	go back	mum
0.0003	0.9493	veto	0.0673	has_property	pickle
1.0	0.6431	male viewpoint	0.0673	write from	hinton
0.0001	0.8708	mean	0.0673	can	victimisation
1.0	0.8491	different from red algae	0.0673	has_property	brown algae
0.0758	0.8957	shape	0.0673	come in	marijuana
1.0	0.6849	farmville tropic escape	0.0673	work on	boost
1.0	0.8498	long kong	0.0673	go after	china
0.1515	0.9583	rain forest	0.0673	adapted to	fan palm
0.0	0.9072	work	0.0673	can	cactus
0.0872	0.8374	after opening	0.0673	be refrigerated	maple syrup
0.0007	0.9562	aquarium	0.0673	has_property	bass
0.0001	0.9429	zero	0.0673	has_property	field line
0.0002	0.9409	man	0.0673	has_property	beer can
0.0004	0.9439	speed	0.0673	has_property	supplement
0.0005	0.7931	hg	0.0673	has_property	supplement
0.0008	0.9515	flu	0.0673	has_property	supplement
0.0004	0.8863	jobs	0.0673	has_property	tampa bay
0.0008	0.9548	zoo	0.0673	has_property	tampa bay
0.0441	0.926	diabetes	0.0673	be related to	hearing loss
0.198	0.8369	minerals	0.0673	differ from	vitamin
0.0001	0.9045	effective	0.0673	has_property	mosque
0.6051	0.8028	embryo	0.0673	develop logically	gland
1.0	0.9186	cold water	0.0673	put in	soda
0.0001	0.891	exist	0.0673	can	viola
0.0447	0.8983	bad when pregnant	0.0673	has_property	roller coaster
0.0001	0.9462	text	0.0673	has_property	pod
0.0031	0.9055	blue	0.0673	can	damask violet
1.0	0.9238	america	0.0673	can help	refugee
0.0024	0.9324	social media	0.0673	use	china
0.0035	0.8114	govern	0.0673	has_property	robot
0.0003	0.9109	types	0.0673	has_property	disc brake
0.3298	0.8316	active low	0.0673	has_property	interrupt
0.0467	0.9187	rear wheel drive	0.0673	has_property	pickup truck
1.0	0.8915	people away	0.0673	scare	tiger
0.0001	0.9544	bbc	0.0673	has_property	console
1.0	0.859	ruth 's pregnancy	0.0673	feel about	walter
0.0305	0.8135	paper	0.0673	write on	lilliputian
0.047	0.9076	bible	0.0673	relate to	good friday
1.0	0.7841	team-based compensation	0.0673	offer	some companies
0.0	0.9072	work	0.0673	can	breakstone
0.0236	0.9267	lawn	0.0673	has_property	thumb
0.0009	0.9367	used for	0.0673	has_property	biodiesel
0.0017	0.8803	heavy	0.0673	has_property	diabetic
0.0292	0.9531	babies	0.0673	has_property	angel
1.0	0.8828	old testament	0.0673	believe in	jew
0.0007	0.8403	explode	0.0673	can	goose egg
1.0	0.9206	ever enough	0.0673	has_property	nothing
0.0008	0.9036	ban	0.0673	has_property	manatee
0.0023	0.9087	warm	0.0673	keep	jaguar
0.0019	0.9591	first	0.0673	has_time	death benefit
1.0	0.7552	bricks	0.0673	love	old person
1.0	0.7982	mobile versions of websites	0.0673	need	website
0.2788	0.8531	florentine	0.0673	has_property	egg
0.0135	0.887	accounting information	0.0673	need	entrepreneur
0.0032	0.9411	ph	0.0673	has_property	alaska
1.0	0.8121	patriotism	0.0673	be necessary for	symbol
0.3821	0.7456	civilians	0.0673	target	soldier
0.0001	0.8979	use	0.0673	can	flagpole
0.0004	0.8977	occur	0.0673	has_property	greater swiss mountain dog
1.0	0.9333	to australia in 1840	0.0673	be introduced	camel
0.0008	0.8881	invented	0.0673	be	leaded gasoline
0.0003	0.9218	led	0.0673	has_property	chewing gum
0.0843	0.914	in tv shows	0.0673	has_property	laugh
1.0	0.9549	fat reedit	0.0673	has_property	thor
0.0001	0.9491	open	0.0673	has_trait	ridge
0.0011	0.9035	fly	0.0673	has_movement	sacred text
0.0006	0.9133	iii	0.0673	has_property	sacred text
0.0689	0.9156	homes	0.0673	get into	formaldehyde
1.0	0.842	white headbands at funerals	0.0673	wear	asian
0.1227	0.759	extreme	0.0673	can	oyster cracker
0.0001	0.8739	quit	0.0673	can	oyster cracker
0.0007	0.8234	originate	0.0673	can	oyster cracker
1.0	0.9277	costello	0.0673	can	oyster cracker
0.0014	0.9189	drink	0.0673	can	oyster cracker
0.0013	0.9367	life	0.0673	affect	iq
0.1033	0.8811	can l	0.0673	have	mimir
0.0085	0.9191	lead	0.0673	can	maple syrup urine disease
1.0	0.8306	lock work	0.0673	handle	lever
0.0559	0.9745	team	0.0673	be on	luca
1.0	0.6921	before staining heat	0.0673	have fixed	bacterium
0.0001	0.9462	text	0.0673	has_property	syllable
0.0001	0.9462	text	0.0673	has_property	syllable
0.0003	0.9015	ill	0.0673	has_property	syllable
1.0	0.712	a corrupt bargain	0.0673	of making	adam
0.0204	0.9884	5 fingers	0.0673	have	otter
0.0003	0.9277	new	0.0673	has_time	vd
0.0671	0.9314	person 's daily life	0.0673	affect	polio
0.0009	0.9462	movies	0.0673	has_property	patwin
0.0016	0.9126	symptoms	0.0673	has_property	patwin
0.0002	0.908	avg	0.0673	has_property	patwin
0.0002	0.8551	squared	0.0673	has_property	patwin
0.0016	0.8727	sags	0.0673	has_property	patwin
0.0141	0.8447	station	0.0673	has_property	patwin
0.0028	0.7633	fyi	0.0673	has_property	patwin
0.0027	0.9287	fan	0.0673	has_property	patwin
0.0003	1.0	fqdn	0.0673	has_property	patwin
0.0002	0.9637	fps	0.0673	has_property	patwin
0.0015	1.0	fha	0.0673	has_property	patwin
0.0225	1.0	cypriot	0.0673	has_property	patwin
0.0002	0.964	cpu	0.0673	has_property	patwin
0.0015	0.8054	cpd	0.0673	has_property	patwin
0.0002	0.9073	cnn	0.0673	has_property	patwin
0.0001	0.9583	uk	0.0673	has_property	patwin
0.0002	0.9181	cut	0.0673	has_property	patwin
0.0003	0.9464	celebrated	0.0673	has_property	patwin
0.0002	0.9345	sweet	0.0673	has_trait	patwin
0.0005	0.887	strong	0.0673	has_trait	patwin
1.0	0.718	teaching kennedy	0.0673	improve	development
1.0	0.8074	to personality	0.0673	related	temperament
0.0074	0.9816	to the desert	0.0673	be adapted	armadillo
0.0641	0.8669	scientific theory	0.0673	has_property	homeopathy
0.5013	0.8388	words	0.0673	spell wrong	teenager
0.0116	0.8274	hot	0.0673	run	ipad
0.0011	0.9356	ex	0.0673	has_property	trump
0.0004	0.8425	went	0.0673	has_property	suv
0.0118	0.8978	energy	0.0673	transfer	volcano
0.3054	0.797	swamp	0.0673	be called	washington
0.1731	0.8805	small doors	0.0673	have	log cabin
0.3953	0.8213	thumbs	0.0673	do down	baseball player
1.0	0.6775	effectiveness of satire	0.0673	contribute to	tone
0.0309	0.9246	language	0.0673	can learn	dog
0.0001	0.9429	zero	0.0673	has_property	genius
0.0374	0.814	narcissistic	0.0673	has_trait	genius
0.0001	0.9376	white	0.0673	has_color	ligament
0.0008	0.8925	gap	0.0673	has_property	motor
1.0	0.8686	concentration of hydrogen ions	0.0673	reduced	haemoglobin
0.0132	0.9386	helpful to the environment	0.0673	be	pesticide
1.0	0.8434	migraines	0.0673	happen with	aura
0.0001	0.9583	uk	0.0673	has_property	o ring
0.0067	0.8489	share	0.0673	has_property	o ring
0.0029	0.8972	de	0.0673	has_property	triple
1.0	0.8545	parent organic compounds	0.0673	be considered as	hydrocarbon
0.0004	0.9497	bc	0.0673	has_property	fan
1.0	0.8808	the greek god	0.0673	represent	money
0.5355	0.9343	more of anti-theists	0.0673	has_property	atheist
0.1288	0.9469	world cup work	0.0673	be in	extra time
0.0059	0.8486	canceled	0.0673	get	international flight
0.7866	0.9273	better acoustics	0.0673	have	amphitheater
0.0002	0.9111	similar	0.0673	has_property	nickname
0.03	0.9213	at night	0.0673	be taken	zocor
0.0035	0.898	mu	0.0673	has_property	cumulonimbus cloud
0.0004	0.7707	quiet	0.0673	can	bundle
0.001	0.9747	acid	0.0673	has_property	chili
0.0097	0.8941	worksheet	0.0673	has_property	bodily function
1.0	0.9091	important non renewable resource	0.0673	has_property	coal
0.0001	0.8833	quiet	0.0673	has_trait	horse chestnut
1.0	0.7902	soil	0.0673	reduce evaporation from	vegetation
1.0	0.7971	8 weeks	0.0673	can leave until	puppy
1.0	0.7492	deadly sins censored now	0.0673	has_property	seven
0.0015	0.8068	guide	0.0673	can	ski binding
0.0001	0.9322	famous	0.0673	has_property	orc
0.0005	0.9143	icon	0.0673	has_property	stair
0.0002	0.9111	similar	0.0673	has_property	komodo dragon
0.0049	0.9656	important for students	0.0673	has_property	checklist
0.0003	0.891	put	0.0673	has_property	supplement
0.0008	0.9062	heal	0.0673	can	milliped
0.0002	1.0	iud	0.0673	has_property	storage device
0.0017	0.7796	irresponsible	0.0673	has_trait	storage device
0.0004	0.92	identified	0.0673	has_property	storage device
0.0001	0.9179	ignored	0.0673	has_property	storage device
0.0005	0.7931	hg	0.0673	has_property	storage device
0.0001	0.9492	illegal	0.0673	has_property	storage device
0.0002	1.0	iud	0.0673	has_property	storage device
0.0001	0.9501	alive	0.0673	has_property	animatronics
0.0003	0.91	dan	0.0673	has_property	strand
0.0002	0.9257	useful	0.0673	has_property	rhino
0.0003	0.9498	measured	0.0673	has_movement	population
0.0001	0.8739	quit	0.0673	can	apple tree
0.0071	0.904	sq	0.0673	has_property	application
0.0002	0.9473	oil	0.0673	has_property	application
0.0002	0.9104	zero	0.0673	can	poodle
1.0	0.7505	both asiatic factors	0.0673	study	ecologist
1.0	0.8456	both biopic factors	0.0673	study	ecologist
0.0013	0.9051	inf	0.0673	has_property	nicotine
0.0532	0.9767	important in the brain	0.0673	has_property	gray matter
0.0001	0.9496	was	0.0673	has_property	accountant
0.0001	0.9126	safe	0.0673	has_property	dishwasher
0.0001	0.9451	green	0.0673	has_color	surgical gown
1.0	0.8276	useless legs	0.0673	have	python
0.0004	0.9497	bc	0.0672	has_property	rainforest
0.0002	0.8939	away	0.0672	has_place	reserve
0.0006	0.8907	change	0.0672	can	pronoun
1.0	0.8005	selling	0.0672	differ with	salesmanship
0.3234	0.9366	prokaryotes	0.0672	differ between	gene expression
0.0015	0.9044	pro	0.0672	has_property	pay
1.0	0.9116	kinds of deserts	0.0672	live in	leech
0.0001	0.8922	die	0.0672	can	meconopsis
0.0093	0.9267	internet	0.0672	get	korea
0.7901	0.8561	disruptive technology	0.0672	be considered	smartphone
0.0043	0.8943	linear	0.0672	has_movement	differential equation
0.0014	0.9565	dc	0.0672	has_property	club
0.0002	0.9652	ohio	0.0672	has_property	club
0.0015	0.9559	sydney	0.0672	has_property	club
1.0	0.6875	weird when ambulances drive by	0.0672	sound	siren
0.0001	0.9313	old	0.0672	has_time	athletics
1.0	0.7942	to the dawes act	0.0672	related	assimilation
0.0019	0.8764	developed	0.0672	be	food pyramid
0.0017	0.8462	head	0.0672	has_body_part	trap
1.0	0.8501	cooler at higher elevations	0.0672	become	atmosphere
0.0192	0.9308	look like	0.0672	can	leafy vegetable
1.0	0.8854	further increased	0.0672	can	rate
0.001	0.8561	reedit	0.0672	has_property	thermodynamics
0.1172	0.846	cognition	0.0672	affect	perception
0.0001	0.9045	effective	0.0672	has_property	capital gains tax
0.0011	0.8602	due	0.0672	has_property	capital gains tax
0.0023	0.7844	lin	0.0672	has_property	eyeish
0.0149	0.8011	deteriorate	0.0672	can	glass
0.0002	0.928	available	0.0672	has_property	quoter
0.0003	0.9436	we	0.0672	has_property	cream
0.0008	0.8474	kin	0.0672	has_property	anima
1.0	0.8414	sir lana blast	0.0672	has_property	behind
0.0009	0.843	attack	0.0672	can	frilled lizard
1.0	0.8218	when warm	0.0672	explode	soda
0.0018	0.926	at risk	0.0672	has_property	rhino
0.0133	0.8597	tin	0.0672	has_property	club
0.0004	0.9359	owned	0.0672	has_property	nord-pas-de-calais
0.038	0.925	carbon dioxide	0.0672	become	oxygen
0.2413	0.8754	spain	0.0672	be viewed in	pet
0.0433	0.859	swollen	0.0672	can	appendix
0.0066	0.8211	blow	0.0672	can	vein
0.0001	0.936	hard	0.0672	has_manner	goldstone
0.0009	0.9209	extinct	0.0672	go	quetzal bird
1.0	0.8753	nitrogen	0.0672	be greater than	melting point
1.0	0.8315	smallest element	0.0672	has_property	hydrogen
1.0	0.9205	sol server	0.0672	be used in	go
0.0703	0.801	electrolysis	0.0672	affect	concentration
0.0	0.9072	work	0.0672	can	amphisbaenia
0.0397	0.9285	can k	0.0672	have	mimir
1.0	0.8349	legend	0.0672	get infected	sam
0.0004	0.8939	vac	0.0672	has_property	club
1.0	0.8324	invertebrates	0.0672	occur in	parthenogenesis
1.0	0.8604	vertical	0.0672	be made	magnetic field
0.2766	0.9382	population of country	0.0672	affect	migration
1.0	0.8917	religious freedom	0.0672	protect	first amendment
1.0	0.8486	logic download	0.0672	ask for	oracle
0.0089	0.894	factor	0.0672	has_property	fable
0.5657	0.8346	skin	0.0672	jelly help	royal
0.0002	0.8744	vote	0.0672	can	commercial bank
0.0016	0.8638	yell	0.0672	can	commercial bank
0.0001	0.8827	jump	0.0672	can	wax moth
0.0002	0.9114	reproduce	0.0672	can	wax moth
0.0001	0.8827	jump	0.0672	can	wax moth
0.0008	0.9062	heal	0.0672	can	wax moth
1.0	0.8113	respiratory volumes	0.0672	affect	emphysema
0.0007	0.9098	fed	0.0672	has_property	application
0.6525	0.9413	present in eukaryotes	0.0672	has_property	cell organelle
0.0038	0.8822	dies	0.0672	has_property	great white shark
1.0	0.7204	the jackson 5	0.0672	join	michael jackson
1.0	0.8676	flowing rivers	0.0672	be built on	dam
0.717	0.8908	real estate	0.0672	be determined in	fair market value
0.0026	0.8614	auto	0.0672	has_property	maine
0.0004	0.8893	dot	0.0672	has_property	club
0.0003	0.9453	box	0.0672	can	overgrowth
0.0001	0.8827	jump	0.0672	can	overgrowth
1.0	0.8742	electrical energy	0.0672	differ from	thermal energy
1.0	0.754	to some chinese milk in 2008	0.0672	be illegally added	melamine
1.0	0.7183	tanning	0.0672	get hardened	leather
1.0	0.7937	coastal processes	0.0672	can influence	human action
1.0	0.7232	toe	0.0672	tap	raptor
0.0083	0.9072	physics	0.0672	be used in	polarization
0.0003	0.8629	fwd	0.0672	has_property	electromagnetic wave
0.0737	1.0	tgse	0.0672	has_property	electromagnetic wave
0.0053	0.6645	tba	0.0672	has_property	electromagnetic wave
0.0013	0.8726	circular	0.0672	has_property	electromagnetic wave
0.0003	0.9464	celebrated	0.0672	has_property	electromagnetic wave
0.0004	0.8731	cctv	0.0672	has_property	electromagnetic wave
0.0003	1.0	bsa	0.0672	has_property	electromagnetic wave
0.0006	0.9399	built	0.0672	has_property	electromagnetic wave
0.0012	0.9046	bbl	0.0672	has_property	electromagnetic wave
