local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.276	0.7721	celebrities	0.3085	use	advertiser
0.0534	0.7365	an e	0.3085	have	grille
1.0	0.7604	sense of identity	0.3085	give	history
1.0	0.7969	costumes	0.3085	has_property	disguise
0.0003	1.0	and	0.3085	has_property	popsicle
0.0049	0.9744	in the body	0.3085	work	peptide
1.0	0.7149	vulnerability to induce an earthquake	0.3085	affect	soil
0.0044	0.8787	global	0.3085	has_property	novel
0.379	0.8945	different from atoms	0.3085	has_property	isotope
0.3717	0.8538	glycolysis	0.3085	be in	poison
0.0017	0.8858	per	0.3085	has_property	survey
0.0053	0.9161	heart	0.3085	affect	dissection
1.0	0.7534	a political process	0.3085	set	accounting standard
1.0	0.8666	in ethanol	0.3085	form	micelle
0.0006	0.9415	blue	0.3085	has_color	mosque
0.0006	0.8692	was	0.3085	can	rail
0.0015	0.9525	nyc	0.3085	has_property	sandwich
1.0	1.0	srikala	0.3085	has_property	novel
0.7634	0.7399	inhale	0.3085	has_property	novel
0.0012	0.894	python	0.3085	has_property	novel
0.012	0.7761	guided	0.3085	has_property	novel
0.0098	0.939	office	0.3085	has_property	bose
1.0	0.6925	booted	0.3085	get	car
0.5646	0.8827	other states of matter	0.3085	be different from	plasma
0.0235	0.8486	predators	0.3085	avoid	red panda
0.6306	0.8917	long days	0.3085	have	venus
0.0031	0.8836	episode	0.3085	has_property	return
0.0017	0.8583	pronounced	0.3085	has_property	bronchiole
0.0032	0.8805	cute	0.3085	has_trait	chipmunk
1.0	0.9286	ground	0.3085	come up out of	worm
0.0277	0.8887	business	0.3085	help	recession
0.164	0.8017	atheist	0.3085	has_property	brian
1.0	0.7929	main organ of photosynthesis	0.3085	be considered as	leaf
0.1013	0.8593	loop	0.3085	has_property	negative feedback
1.0	0.8976	different from the competition	0.3085	has_property	looker
0.0004	0.8833	quiet	0.3085	has_trait	bonasa
0.0364	0.8529	disease	0.3085	spread	vector
0.0013	0.8248	mid	0.3085	has_property	succulent
0.0212	0.8035	light	0.3085	make	angler fish
0.024	0.7751	inefficient	0.3085	has_property	panel
0.0015	0.8767	box	0.3085	can	fable
0.0088	0.8512	excel	0.3085	work in	function
0.0507	0.9096	a holiday	0.3085	has_property	new year's eve
0.0095	0.8988	popular in america	0.3085	has_property	scooter
0.0394	0.8962	in cricket	0.3085	has_property	average
0.1155	0.8518	americans	0.3085	hate	russian
0.0038	0.9126	electricity	0.3085	conduct	ethanol
0.0041	0.8508	interesting	0.3085	has_property	wolf
0.2266	0.8063	woman	0.3085	become	thor
0.002	0.8837	needed	0.3085	has_property	diploma
0.0002	0.9561	spanish	0.3085	be in	dowel pin
0.644	0.8701	rate of dissolution	0.3085	affect	solubility
0.0749	0.8912	pregnancy	0.3085	be low in	blood pressure
0.0822	0.8978	more dangerous	0.3085	has_property	point bullets
1.0	0.7995	to be the place for the location of the statue of liberty	0.3085	be chosen	new york
0.1402	0.83	hair	0.3085	lighten	relaxer
0.0006	0.9451	green	0.3085	has_color	background
1.0	0.7302	christmas	0.3085	grapple with	atheist
0.055	1.0	yellowstone	0.3085	has_property	eruption
0.0154	0.9017	nests	0.3085	build	hedgehog
0.0624	0.8238	tequila	0.3085	be in	scorpion
0.0958	0.8604	pets	0.3085	be illegal as	ferret
0.299	0.8929	pool	0.3085	go in	hair
1.0	0.7635	blood from humans in the sims	0.3085	can drink	vampire
0.0037	0.9116	tea	0.3085	has_property	chronic obstructive pulmonary disease
0.0002	0.9125	yellow	0.3085	has_color	snail
0.0003	0.941	different	0.3085	be	crystal
0.0004	0.9384	be	0.3085	can	talking
0.0322	0.8145	water	0.3085	obtain	orchid
0.0004	0.9376	white	0.3085	has_color	trust
0.0106	0.8352	oops	0.3085	has_property	error
0.01	0.8401	begin	0.3085	can	shingle
0.5697	0.8965	pepsi	0.3085	be more expensive than	coke
0.0004	0.9412	red	0.3085	has_color	theme
0.0168	0.7938	each other	0.3085	kill	gerbil
1.0	0.8717	into a computer	0.3085	get	ransomware
0.7843	0.8414	square toes	0.3085	have	cowboy boot
0.4283	0.8944	diarrhea	0.3085	be with	gas
0.0442	0.8074	wow	0.3085	work in	profession
0.0343	0.847	risk	0.3085	reduce	smoking
0.0298	0.8816	a lot	0.3085	sleep	french bulldog
0.0018	0.8892	survive	0.3085	can	salamander
0.0124	0.7908	busy	0.3085	has_trait	number
0.0009	0.8922	cut	0.3085	has_property	daylight saving
1.0	0.7959	driving	0.3085	cut out	car
1.0	0.7499	in the greater himalayas	0.3085	originate	river
0.0004	0.9412	red	0.3085	has_color	segno
0.5893	0.8648	wednesday	0.3085	closed on	bank
0.0001	0.9414	bad	0.3085	has_property	victimizer
0.0203	0.8813	dad	0.3085	has_property	jim
1.0	0.7711	choppy	0.3085	look	fps
0.0025	0.9742	economy	0.3085	affect	merger
0.5187	0.777	behavior	0.3085	show	water
1.0	0.7537	two clicks	0.3085	take	lamp
0.0341	0.9414	environment	0.3085	has_property	business
0.0107	0.854	themselves	0.3085	clean	mouse
0.0482	0.8014	vegetation	0.3085	affect	soil
0.0175	0.8147	eyes	0.3084	have closed	chin-up
1.0	0.8467	tv	0.3084	have led	samsung
0.0014	0.9006	are	0.3084	has_property	climbing
0.0006	0.8661	old	0.3084	has_time	fireplace
0.1045	0.9371	charge	0.3084	be in	hitler
0.8967	0.789	gaza	0.3084	be really bombing	israel
0.0078	0.915	melting point	0.3084	have	sugar
0.0293	0.9324	good pets	0.3084	has_property	exotic animals
0.0015	0.8953	dead	0.3084	has_property	vampire
0.0176	0.8751	in march	0.3084	has_property	croatia
1.0	0.9094	across the sky each night	0.3084	move	star
0.0003	0.9583	uk	0.3084	has_property	white line
0.0024	0.9464	winter	0.3084	has_property	white line
0.297	0.8887	day of dead	0.3084	be used in	flower
1.0	0.7362	deconstruction	0.3084	define	derrida
0.0002	0.9561	spanish	0.3084	be in	estate tax
0.038	0.7982	insulated	0.3084	has_property	kettle
1.0	0.8507	grade valley called a valley	0.3084	has_property	rio
0.0053	0.957	greek	0.3084	be in	sorcerer
0.0653	0.8705	party	0.3084	has_property	new year
0.1053	0.8618	grainy	0.3084	get	cheese sauce
0.484	0.8148	prevented in workplace	0.3084	can	accident
0.0503	0.794	winter	0.3084	crack in	foot
1.0	0.8426	human language	0.3084	can learn	animal
0.3764	0.8726	history	0.3084	differ from	sociology
0.0077	0.9454	hawaii	0.3084	be in	highway
0.016	0.8516	respiratory system	0.3084	affect	pollen
0.0863	0.9122	at	0.3084	be on	new judges
0.0055	0.8604	infected	0.3084	get	node
0.1237	0.7766	corners	0.3084	have cut	record
0.0373	0.9766	north	0.3084	be in	sun
0.0837	0.7857	font	0.3084	has_property	script
0.0891	0.89	funds	0.3084	raise	nonprofit
1.0	0.8359	like stilton called a blue cheese	0.3084	has_property	cheese
1.0	0.8898	golf	0.3084	play in	wolf
0.0006	0.9415	blue	0.3084	has_color	taif
0.0001	0.9469	good	0.3084	has_trait	wick
1.0	0.9438	water	0.3084	do react with	nonmetal
0.7914	0.922	aquariums	0.3084	be used in	glass
0.1697	0.9809	in a desert	0.3084	live	elephant
1.0	0.6494	fighters ears	0.3084	check behind	ref
0.8655	0.9477	in emergency	0.3084	has_property	maldives
0.0021	0.8236	awarded	0.3084	has_property	novel
0.5248	0.6719	segregate	0.3084	can	allele
1.0	0.6614	carnage	0.3084	know	venom
0.4825	0.8635	fungi	0.3084	be important to	spore
0.0003	1.0	to	0.3084	has_property	look
0.0063	0.9752	bible	0.3084	be in	benjamin
0.0018	0.8949	fee	0.3084	has_property	bell
1.0	0.7993	in a train	0.3084	be disposed	sewage
0.0233	0.9736	the winter	0.3084	survive	centipede
1.0	0.8235	desdemona	0.3084	hit	othello
0.0364	0.9447	morning	0.3084	be worse in	sinus headache
0.1206	0.8363	walls	0.3084	fly into	christmas beetles
0.2089	0.8573	the city of roses	0.3084	be called	pasadena
0.0936	0.8742	france	0.3084	be important to	crepe
0.0504	0.8642	worms	0.3084	have	apple
0.0101	0.8484	blocked	0.3084	get	node
0.0073	0.8577	gross	0.3084	has_property	circus peanuts
0.4182	0.9585	poptropica	0.3084	be in	angler fish
0.0008	0.8999	watch	0.3084	has_property	mechanism
0.0795	0.9426	cuba	0.3084	has_property	bottled water
0.008	0.8197	mcdonald	0.3084	has_property	bottled water
0.0795	0.9426	cuba	0.3084	has_property	bottled water
0.6666	0.8552	survive	0.3084	need ice	polar bear
1.0	0.7491	ring	0.3084	hide under	wrestler
1.0	0.7976	a problem with red light	0.3084	have	digital camera
0.032	0.9023	pollinated	0.3084	has_property	crop
1.0	0.8597	hot air balloon	0.3084	be used in	helium
0.0026	0.8623	sam	0.3084	has_property	metamorphic rock
1.0	0.8007	google images	0.3084	appear on	photo
1.0	0.8706	bulk	0.3084	be used in	manure
0.6158	0.826	freedom	0.3084	have	america
1.0	0.7954	individual identity	0.3084	influence	gender role
1.0	0.8208	treatment of osteoarthritis	0.3084	work in	nsaid
0.1095	0.9304	the best state to live in	0.3084	has_property	massachusetts
1.0	0.9254	predators	0.3084	can be	jawless fish
0.4057	0.7925	titan	0.3084	be interested in	scientist
0.0615	0.8148	stratosphere	0.3084	fly in	pilot
1.0	0.8856	humans	0.3084	get used by	material
0.0484	0.8841	jaundice	0.3084	has_property	alcoholic
1.0	0.745	period	0.3084	smell during	fart
0.072	0.811	script	0.3084	has_property	follower
1.0	0.906	to be ejected	0.3084	need	usb sticks
0.5105	0.831	bone marrow	0.3084	can donate	female
0.2898	0.7964	the author of life	0.3084	has_property	god
0.3124	0.8245	animals	0.3084	put down	vet
1.0	0.8342	circle	0.3084	stay in	ant
0.0368	0.8859	literature	0.3084	be important in	hamlet
1.0	0.8243	jars	0.3084	be packed in	green olive
0.9648	0.7968	fight	0.3083	decide	beowulf
0.0103	0.8667	the body	0.3083	benefit	mango
0.0168	0.9618	asia	0.3083	be in	spider
1.0	0.8469	food	0.3083	south get	sudan
0.0005	0.8469	die	0.3083	can	mother
0.0398	0.8208	fly	0.3083	learn	hummingbird
0.0344	0.7992	breathing	0.3083	affect	diaphragm
0.0027	0.8589	develop	0.3083	can	perfectionism
1.0	0.6938	police	0.3083	say backwards	police car
0.0308	0.8834	invasive species	0.3083	has_property	rat
0.0006	0.9515	french	0.3083	be in	engagement
1.0	0.793	wide bases	0.3083	do have	shield volcano
1.0	0.8759	bad handwriting	0.3083	read	teacher
0.0015	0.9405	air	0.3083	has_property	flip
1.0	0.6937	harry	0.3083	sit between	ron
1.0	0.8309	trees	0.3083	leave	sloth
0.0006	0.8661	old	0.3083	has_time	coca cola
0.3043	0.8252	us	0.3083	talk to	angel
1.0	0.8814	into the tower of london	0.3083	be put	henry vi
1.0	0.7031	the workload of the heart	0.3083	ii increase	angiotensin
0.0187	0.9032	babies	0.3083	eat	pig
1.0	0.787	chicago	0.3083	fly over	helicopter
0.9307	0.8246	steam	0.3083	be removed from	game
0.005	0.9041	bigger	0.3083	get	coral reef
1.0	0.7746	speakers coming out of the back	0.3083	have	tv
1.0	0.7356	xmas	0.3083	shortened to	christmas
0.2119	0.756	rejection	0.3083	react to	narcissist
1.0	0.8426	china	0.3083	move in	idea
0.0022	0.9327	us	0.3083	affect	nafta
0.0006	0.8692	was	0.3083	can	ottar
0.001	0.9109	us	0.3083	help	sweeper
1.0	0.873	wave	0.3083	be considered	light
0.012	0.8556	solid	0.3083	has_trait	network
0.1167	0.8577	cereal	0.3083	has_property	dried fruit
0.0005	0.8469	die	0.3083	can	bumblebee
0.0032	0.853	organized	0.3083	has_trait	follower
0.002	0.7038	synonym	0.3083	has_property	follower
1.0	0.7878	throughout the summer	0.3083	remain	permafrost
0.0153	0.7858	technology	0.3083	use	car
1.0	0.7445	triglyceride	0.3083	be found in	alcohol
0.0838	0.8661	on top of mountains	0.3083	has_property	seashell
0.038	0.8825	weight	0.3083	affect	diet
0.0004	0.9412	red	0.3083	has_color	outlet
0.1369	0.8261	power	0.3083	produce	turbine
0.0012	0.902	ads	0.3083	has_property	fabric
0.0886	0.8157	sway	0.3083	can	skyscraper
0.1764	0.9044	cradle of civilization	0.3083	be called	fertile crescent
0.6018	0.8215	important to electronic devices	0.3083	has_property	semiconductor
1.0	0.9446	tail wag	0.3083	have	dog
0.1245	0.8454	light	0.3083	fly to	beetle
0.2651	0.8849	bread	0.3083	be important in	yeast
0.3907	0.8714	bubbles in water	0.3083	make	fart
1.0	0.884	root	0.3083	affect cells in	auxin
0.632	0.8684	others	0.3083	communicate with	crayfish
0.1488	0.7573	halves	0.3083	be in	peanut
1.0	0.7744	for the summer	0.3083	stop	entertainment
1.0	0.7048	the thin man over the large teddy bear man	0.3083	choose	lady
0.0003	0.9583	uk	0.3083	has_property	cot
1.0	0.8165	in the bladder	0.3083	develop	stone
0.014	0.927	recycled	0.3083	can	wine bottle
1.0	0.7935	justice policy	0.3083	influence	politics
0.0547	0.8569	euros	0.3083	be in	ba
0.0006	0.8692	was	0.3083	can	pasta
0.0155	0.9573	russian	0.3083	be in	captain
1.0	0.791	father of many nations	0.3083	be called	abraham
0.4587	0.8611	in tropical countries	0.3083	has_property	hurricane
1.0	0.7858	dehydration	0.3083	help with	electrolyte
0.0015	0.8091	pop	0.3083	can	kneecap
1.0	0.7365	to be polymorphic	0.3083	need	genetic marker
0.0043	0.941	food	0.3083	has_property	rye
1.0	0.8162	the existence of atoms	0.3083	prove	brownian motion
0.0034	0.9746	world	0.3083	be in	runner
1.0	0.8174	the country of thousand lakes	0.3083	be called	finland
0.133	0.8925	type o	0.3083	be bad for	cauliflower
0.0043	0.8215	non	0.3083	has_property	coal
1.0	0.7057	mantis	0.3083	in praying	parasite
1.0	0.8818	to be painted	0.3083	need	car
1.0	0.8912	most reactive nonmetal	0.3083	has_property	fluorine
0.0136	0.9742	important in the body	0.3083	has_property	creatine
0.0008	0.8838	pm	0.3083	has_property	follower
0.0016	0.8615	speed	0.3083	has_property	follower
0.0001	0.8642	work	0.3083	can	packet
0.251	0.9047	job	0.3083	can get	felon
0.0006	0.9591	on	0.3083	has_place	corner
0.2044	0.8753	business	0.3083	go into	person
1.0	0.8556	the basic unit of matter	0.3083	has_property	atom
0.0862	0.7918	themselves	0.3083	express	artist
0.0012	0.8511	matt	0.3083	has_property	bell
0.0434	0.8116	viscosity	0.3083	affect	heat
1.0	0.9112	environment	0.3083	adapt easily to	insect
1.0	0.8382	iii as	0.3083	have	watch
1.0	0.8087	nhl	0.3083	get points in	team
1.0	0.8183	universal across the world	0.3083	has_property	number
0.3938	0.8691	strong beak	0.3083	have	cockatoo
0.0003	0.9583	uk	0.3083	has_property	orchestra
0.1271	0.8862	beneficial to us	0.3083	has_property	bacterium
0.0141	0.9128	with each other	0.3083	interact	element
0.0003	0.941	different	0.3083	has_property	feature
0.0006	0.9451	green	0.3083	has_color	aloe vera
1.0	0.7925	fun of tom	0.3083	make	daisy
0.2377	0.6933	ticketmaster	0.3083	work on	ticket
0.1453	0.8971	tagalog	0.3083	be in	congratulation
0.0429	0.7946	slip	0.3082	can	clutch
1.0	0.8522	bank statements	0.3082	request	lender
0.3818	0.8792	designer	0.3082	has_property	graphic
0.026	0.8575	stretch	0.3082	can	gymnast
1.0	0.7801	when entering earth	0.3082	burn	object
0.0005	0.9155	hard	0.3082	has_manner	investing
1.0	0.877	"as the "" city of dreams"	0.3082	be known	mumbai
0.0048	0.9116	hp	0.3082	has_property	ruminant
0.0018	0.9169	html	0.3082	has_property	ruminant
0.0004	0.9078	healthy	0.3082	has_trait	ruminant
0.0003	0.9068	dangerous	0.3082	has_effect	ruminant
0.0025	0.8317	case	0.3082	has_property	ruminant
0.0075	0.8173	cited	0.3082	has_property	ruminant
0.0009	0.8861	cnn	0.3082	has_property	ruminant
0.0007	0.925	cpu	0.3082	has_property	ruminant
0.001	0.8743	created	0.3082	has_property	ruminant
0.0495	0.7737	cultivated	0.3082	has_property	ruminant
0.0018	0.9169	html	0.3082	has_property	ruminant
0.0048	0.9116	hp	0.3082	has_property	ruminant
0.0012	0.851	hhs	0.3082	has_property	ruminant
0.0035	0.8138	hit	0.3082	has_property	ruminant
0.0013	0.8161	dan	0.3082	has_property	ruminant
0.0012	0.842	dwarf	0.3082	has_property	ruminant
0.0018	0.9504	dna	0.3082	has_property	ruminant
0.0005	0.8462	czech	0.3082	has_property	ruminant
0.0022	0.8393	cycling	0.3082	has_property	ruminant
0.0504	0.8803	hydrogen	0.3082	has_property	ruminant
0.5977	0.9241	different from specialized cells	0.3082	has_property	stem cell
0.0054	0.9592	in london	0.3082	has_property	custom
0.0088	0.9613	ireland	0.3082	be in	trouble
0.0706	0.8416	poverty	0.3082	reduce	employment
0.0054	0.9443	in the body	0.3082	be used	amino acid
1.0	0.8751	watery planet	0.3082	be called	earth
0.0791	0.8247	in the blood	0.3082	travel	steroid hormone
0.2221	0.9383	power	0.3082	be for	most people
1.0	0.8022	mushrooms	0.3082	be dispersed in	spore
0.7889	0.7746	necessary to the missions	0.3082	be	native american
0.0026	0.871	sound	0.3082	make	tuning fork
0.0104	0.8979	population	0.3082	have	nigeria
0.3777	0.9249	vital resource	0.3082	has_property	fresh water
0.0059	0.9075	bridge	0.3082	has_property	architect
0.0754	0.8206	uncomfortable	0.3082	feel	pip
0.0987	0.8464	gummy	0.3082	get	ice cream
0.1554	0.8882	pus	0.3082	get	wound
0.0441	0.9031	apple watch	0.3082	work on	ring
1.0	0.8459	nepal	0.3082	live in	family
0.0006	0.9414	black	0.3082	has_color	edge
0.0169	1.0	sse	0.3082	has_property	follower
0.0012	0.9702	nfl	0.3082	has_property	follower
0.0072	0.8435	nsf	0.3082	has_property	follower
0.001	0.8049	squared	0.3082	has_property	follower
0.005	0.832	aol	0.3082	has_property	follower
0.0015	1.0	aquarius	0.3082	has_property	follower
0.0018	0.963	nba	0.3082	has_property	follower
0.3532	0.7466	invincible	0.3082	has_property	follower
0.0019	0.8498	identified	0.3082	has_property	follower
0.0021	0.8236	awarded	0.3082	has_property	follower
0.0014	0.8083	ajax	0.3082	has_property	follower
0.0022	0.8784	nice	0.3082	has_trait	tortilla
0.0034	0.8245	urban	0.3082	has_property	producer
1.0	0.8605	sad at the beginning of the play	0.3082	has_property	romeo
0.6118	0.7718	video	0.3082	affect	fps
