local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0002	0.8551	squared	0.0705	has_property	brit
0.0003	1.0	gcse	0.0705	has_property	brit
0.0003	0.9136	ivy	0.0705	has_property	spray
0.0003	0.957	ads	0.0705	has_property	japanese maple
0.0007	0.7701	typical	0.0705	has_property	japanese maple
0.0217	0.8548	planned	0.0705	can	wool
0.0083	0.8087	ghoul	0.0705	has_property	midvein
0.0025	0.9479	glass	0.0705	has_property	midvein
0.0005	1.0	gw2	0.0705	has_property	midvein
0.0008	0.8342	hit	0.0705	has_property	midvein
0.0136	0.8736	hdmi	0.0705	has_property	midvein
0.0001	0.9179	ignored	0.0705	has_property	midvein
0.0023	0.911	irritating	0.0705	has_property	midvein
0.0005	0.8652	impact	0.0705	has_property	midvein
0.0002	0.9501	mr	0.0705	has_property	midvein
0.0085	1.0	mvvm	0.0705	has_property	midvein
0.0027	0.8893	bay	0.0705	has_property	midvein
0.0004	0.9178	needed	0.0705	has_property	midvein
0.0006	0.9116	np	0.0705	has_property	midvein
0.0181	0.7869	numbness	0.0705	has_property	midvein
0.0184	0.8296	esophagus	0.0705	has_property	midvein
0.0008	0.8342	hit	0.0705	has_property	midvein
0.0005	1.0	gw2	0.0705	has_property	midvein
0.0025	0.9479	glass	0.0705	has_property	midvein
0.0083	0.8087	ghoul	0.0705	has_property	midvein
0.0224	1.0	dmso	0.0705	has_property	midvein
0.0004	0.9091	gdp	0.0705	has_property	midvein
0.0011	0.9401	db	0.0705	has_property	midvein
0.0002	0.7997	cbc	0.0705	has_property	midvein
0.0269	1.0	ccna	0.0705	has_property	midvein
0.0072	1.0	bjcp	0.0705	has_property	midvein
0.1356	0.8455	job satisfaction	0.0705	affect	personality
0.002	0.8526	squeaky	0.0705	has_property	lipstick
0.0039	0.9618	singapore	0.0705	has_property	lipstick
0.0004	0.8956	sgt	0.0705	has_property	lipstick
0.001	0.9597	miami	0.0705	has_property	lipstick
0.0015	0.8853	dwayne	0.0705	has_property	lipstick
0.0039	0.8381	dusty	0.0705	has_property	lipstick
0.0009	0.8951	dip	0.0705	has_property	lipstick
0.0197	0.7421	slinky	0.0705	has_property	lipstick
0.001	0.942	upside down	0.0705	has_property	blocker
0.0003	0.8533	identify	0.0705	can	dermatitis
0.0002	0.8772	gas	0.0705	can	blackberry
0.0171	0.8253	ginger	0.0705	can	blackberry
0.0003	0.8246	ghost	0.0705	can	blackberry
0.0007	0.8598	rise	0.0705	can	blackberry
0.0004	0.8702	migrate	0.0705	can	blackberry
0.1326	0.8924	global warming	0.0705	increase	carbon
0.0648	0.8429	sometimes	0.0705	burn	bowel movement
0.1856	0.8596	negative equity	0.0705	have	starbucks
0.266	0.8854	spiked shoes	0.0705	wear	athlete
0.0	0.9469	good	0.0705	has_trait	force
0.0006	0.8765	egg	0.0705	can	fusion
0.0321	0.7917	solidify	0.0705	can	concrete
1.0	0.7606	bivalent bonding	0.0705	carry out	atom
0.0024	0.8681	sir lank	0.0705	has_property	croissant
0.0095	0.799	han code	0.0705	has_property	mustard seed
0.0	0.9072	work	0.0705	can	brain tumor
0.0002	0.8473	put	0.0705	can	anorexia
0.0002	0.8924	up	0.0705	can	low
0.0007	0.8789	bum	0.0705	has_property	colored
0.0044	0.9638	iud important	0.0705	has_property	parable
0.0305	0.7284	tart	0.0705	has_property	plumb
0.0001	0.8833	quiet	0.0705	has_trait	plumb
0.0044	0.9195	nutritious	0.0705	has_property	plumb
1.0	0.6534	reupholster	0.0705	has_property	plumb
1.0	0.7634	valves	0.0705	close control	worker
0.1083	0.7652	valve work	0.0705	diverted	skimmer
0.0031	0.9457	phase	0.0705	has_property	earthquake
1.0	0.7137	team	0.0705	establish	workplace
0.0026	0.9222	text	0.0705	be important	diatom
0.0004	0.8822	da	0.0705	has_property	mushroom
0.0134	0.8766	blonde hair	0.0705	have	syrian
0.0004	0.8893	dot	0.0705	has_property	morus
0.0008	0.8342	hit	0.0705	has_property	morus
0.0003	0.9429	had	0.0705	has_property	morus
0.0025	0.7836	lac	0.0705	has_property	morus
1.0	0.7382	compliance	0.0705	be in	job
1.0	0.8024	horses	0.0705	avoid	flea
0.2504	0.9086	esl	0.0705	be important	prime number
0.0016	0.8627	number	0.0705	can	saving
0.3605	0.9198	nightmares	0.0705	can cause	meditation
0.0003	0.8715	fail	0.0705	can	desert
0.0087	0.8041	lower	0.0705	can	pup
0.4236	0.8119	fathers	0.0705	be closer to	daughter
0.0087	0.9321	vac important	0.0705	has_property	cellphone
1.0	0.7744	lysosomal membranes	0.0705	stabilize	hydrocortisone
1.0	0.7284	to adults	0.0705	appeal	superhero
0.0006	0.9863	uk	0.0705	be illegal in	selar
0.2011	0.8987	students performance	0.0705	affect	plagiarism
0.0011	0.8292	close	0.0705	can	ruffle
0.0238	0.8222	peak	0.0705	can	viagra
0.0034	0.8632	share	0.0705	can	viagra
1.0	0.809	hiv transmission	0.0705	can contribute to	drug abuse
1.0	0.8649	stain	0.0705	get	thing
0.0	0.9072	work	0.0705	can	sighting
0.6256	0.8844	in manner now	0.0705	has_property	climate
1.0	0.9054	snow	0.0705	go out during	power
0.0013	0.8085	query	0.0705	can	trade
1.0	0.8167	hard to finance	0.0705	has_property	manufactured home
0.003	0.9107	wear	0.0705	can	make
1.0	0.8032	serious injury	0.0705	protect brain from	helmet
0.0143	0.85	democracy	0.0705	affect	poverty
1.0	0.7162	tithes	0.0705	ask for	church
1.0	0.7803	agricultural education together	0.0705	has_property	word
0.0001	0.9496	was	0.0705	has_property	red wine
0.0054	0.7546	squarish	0.0705	has_property	drug dealer
0.0002	0.9111	similar	0.0705	has_property	drug dealer
0.0004	0.881	cycle	0.0705	can	adh
0.0005	0.8746	size	0.0705	can	male
0.0648	0.9207	pink rings	0.0705	wear	mobster
0.0003	0.8303	pop	0.0705	can	chess
0.5313	0.7291	cast	0.0705	stick	egg
0.0003	0.9726	body	0.0705	affect	sle
1.0	0.7985	open source software	0.0705	choose	government
0.1857	0.7815	heads	0.0705	sway	rabbit
0.0001	0.9414	black	0.0705	has_color	armadillo
1.0	0.7982	pituitary gland	0.0705	send messages to	hypothalamus
0.0021	0.9369	good bbc	0.0705	have	crumb
0.0001	0.9403	go	0.0705	has_property	jet
0.0085	0.8819	soggy	0.0705	get	pastry
1.0	0.7694	the shahadah at night	0.0705	repeat	muslim
0.001	0.8001	bus	0.0705	can	chicken
0.0491	0.8669	sued	0.0705	has_property	mentation
0.0022	0.9216	upset	0.0705	has_property	mentation
0.0017	0.9374	user	0.0705	has_property	mentation
0.0181	0.9608	rugby	0.0705	has_property	mentation
0.0038	1.0	rsi	0.0705	has_property	mentation
0.0005	0.8969	rich	0.0705	has_property	mentation
0.0003	0.9525	nyc	0.0705	has_property	mentation
0.0002	0.9447	pa	0.0705	has_property	mentation
0.0029	1.0	ncbi	0.0705	has_property	mentation
0.0006	0.8818	natural	0.0705	has_property	mentation
0.0013	0.8365	hungry	0.0705	has_property	mentation
0.0008	0.9461	ruby	0.0705	has_color	mentation
0.0014	0.8652	face	0.0705	can	sting
0.0017	0.9205	cd oil	0.0705	has_property	migraine
0.0003	0.9428	fm	0.0705	has_property	lant
0.0007	1.0	ahmadabad	0.0705	has_property	lant
0.0006	0.8913	oars	0.0705	has_property	lant
0.0025	1.0	pptd	0.0705	has_property	lant
0.0081	1.0	mcqueen	0.0705	has_property	lant
0.0001	0.9135	tlc	0.0705	has_property	lant
0.0003	0.9428	fm	0.0705	has_property	lant
0.0007	1.0	ahmadabad	0.0705	has_property	lant
1.0	0.7663	tags	0.0705	cut	store
0.0005	0.9552	usa	0.0705	has_property	citrate
0.0002	1.0	iud	0.0705	has_property	citrate
0.0004	0.92	identified	0.0705	has_property	citrate
0.0002	0.9187	done	0.0705	has_property	citrate
0.0195	0.9517	biology	0.0705	has_property	citrate
0.0001	0.9544	bbc	0.0705	has_property	citrate
0.0003	0.9405	air	0.0705	has_property	citrate
0.0003	0.9151	accurate	0.0705	has_property	citrate
0.0004	1.0	wwi	0.0705	has_property	mushroom
0.0003	0.9136	ivy	0.0705	has_property	mushroom
0.0003	1.0	gcse	0.0705	has_property	mushroom
0.0005	0.8652	impact	0.0705	has_property	title
1.0	0.8326	1892	0.0705	describe state in	preamble
1.0	0.8689	in car doors	0.0705	be used	magnet
0.0001	0.8708	mean	0.0705	can	oni
0.0031	0.8494	noted	0.0705	has_property	earthquake
0.0002	0.8945	itchy	0.0705	has_effect	spray
0.0002	0.9447	pa	0.0705	has_property	four letter word
0.0002	0.9406	legal	0.0705	has_property	mem
0.0004	0.881	cycle	0.0705	can	ebola
0.0188	0.8653	ge	0.0705	has_property	saving
0.0002	0.9327	but	0.0705	has_property	barring
0.0114	0.9835	body	0.0705	be good for	potassium
0.0024	0.905	themselves	0.0705	clean	insect
0.2729	0.8166	workers	0.0705	lay off	business
0.3274	0.9047	at man	0.0705	look	science
0.0001	0.9142	formed	0.0705	has_property	cartel
0.0009	0.8355	effects	0.0705	can	uranium
0.0002	0.8473	put	0.0705	can	bread
0.0211	0.8636	toys	0.0705	can	corgi
0.0002	0.9296	sir lana	0.0705	has_property	windshield wiper
0.0002	0.9025	wet	0.0705	can	underwear
0.0006	0.9532	born	0.0705	has_property	tessin
0.0002	0.8772	gas	0.0705	can	spaniel
0.0139	0.829	bloated	0.0705	get	abs
0.3346	0.886	nodules	0.0705	has_property	vocal fold
0.0055	0.9549	pregnancy	0.0705	occur in	acidity
0.0366	0.8685	fix	0.0705	be screw	tankless water heaters
0.0001	0.8708	mean	0.0705	can	loki
0.0415	0.8258	turtle	0.0705	can	disguise
0.0002	0.9399	big	0.0705	has_property	teacher
0.0346	0.8941	harmful to animals	0.0705	has_property	rodeo
0.0027	0.8242	typed	0.0705	has_property	title
0.0035	0.8985	maple	0.0705	has_property	title
0.0002	0.8554	rhyme	0.0705	can	nobody
0.0002	0.8924	up	0.0705	can	mort
0.805	0.7117	precancerous	0.0705	be considered	sessile polyp
0.5143	0.728	taproots	0.0705	have	dicot
1.0	0.8331	movies like hollywood	0.0705	can make	indian
1.0	0.9285	season	0.0705	be grown out of	strawberry
1.0	0.8075	shallows	0.0705	die in	shark
0.0074	0.9712	important to india	0.0705	has_property	mineral
0.0299	0.9477	2 days	0.0705	has_property	funeral
0.001	0.8001	bus	0.0705	can	sparkling
1.0	0.7636	moving parts	0.0705	need	amoeba
0.0634	0.7794	ultra instinct	0.0705	has_property	cellphone
0.0005	0.8998	equal	0.0705	has_property	console
0.0004	0.9433	pink	0.0705	has_color	console
0.0378	0.882	slow internet	0.0705	have	india
0.0002	0.8665	age	0.0705	can	heparin
0.0038	0.7466	sub	0.0705	can	arabic
0.0045	0.9298	seasons	0.0705	have	atlanta
1.0	0.8557	more food than adults	0.0705	need	young children
0.0001	0.9111	vegan	0.0705	has_diet	drone
0.0022	0.8398	noisy	0.0705	has_property	drone
0.0017	0.9205	cd oil	0.0705	has_property	walrus
0.0019	0.9054	snake	0.0705	has_movement	amphiprion
0.0441	0.7859	omitted	0.0705	has_property	title
1.0	0.8503	the deadliest day to drive	0.0705	has_property	today
0.0036	0.9085	need	0.0705	can	fern
1.0	0.8024	arms crossed	0.0705	sleep	vampire
1.0	0.9031	more harmful	0.0705	has_property	radio wave
0.0026	0.8949	inc	0.0705	has_property	air filter
0.5181	0.7766	aperture	0.0705	affect	crop factor
0.0014	0.9387	pd	0.0705	be free	rapper
0.0005	0.9451	sea	0.0705	has_property	sang
0.0006	0.8907	change	0.0705	can	enviousness
1.0	0.8065	jump start work	0.0705	built	troy
0.0044	0.9638	iud important	0.0705	has_property	narrative
0.1064	0.918	bathroom	0.0705	come in	earthworm
0.0002	0.8473	put	0.0705	can	brittle
0.0003	0.8716	del	0.0705	has_property	console
0.0049	0.9705	the environment	0.0705	affect	insect repellent
0.0001	0.8979	use	0.0705	can	flamingo
0.0004	0.8822	da	0.0705	has_property	cheerio
1.0	0.7749	back from a puff	0.0705	smell coming	smoker
0.0182	0.8588	females	0.0705	be named after	car
0.0003	0.9154	cpi	0.0705	has_property	title
0.0024	0.7872	rhythmic	0.0705	has_property	title
0.0019	0.8673	oxygenated	0.0705	has_property	title
0.0005	0.8359	nod	0.0705	has_property	title
0.0075	0.8179	clad	0.0705	has_property	title
0.0005	0.8472	irregular	0.0705	has_property	title
0.0003	1.0	gcse	0.0705	has_property	title
0.0036	1.0	fgteev	0.0705	has_property	title
0.0009	1.0	dmz	0.0705	has_property	title
0.0004	0.8909	cns	0.0705	has_property	title
0.0002	0.9634	cpu	0.0705	has_property	title
0.0003	0.9154	cpi	0.0705	has_property	title
0.0144	0.8553	blacklisted	0.0705	has_property	title
0.0004	0.8855	jp	0.0705	has_property	title
0.0003	1.0	aquarius	0.0705	has_property	title
1.0	0.8213	baseball riddle	0.0705	play	vampire
0.0008	0.8342	hit	0.0705	has_property	tree
0.0002	0.797	met	0.0705	can	health
0.0361	0.845	aye	0.0705	say	congress
0.0108	0.9287	going off	0.0705	keep	siri
0.0001	0.9109	grow	0.0705	can	archosargus probatocephalus
0.0006	0.8544	snapped	0.0705	has_property	clutch
0.0389	0.865	night	0.0705	fall at	acorn
1.0	0.7374	flirting	0.0705	stop	couple
0.0001	0.8708	mean	0.0705	can	hookah
0.0428	0.805	indian	0.0705	look	colombian
0.5228	0.7758	positive for tb	0.0705	test	immigrant
0.0005	0.9409	cheap	0.0705	has_property	najd
0.0021	0.9352	function	0.0705	has_property	najd
0.0007	0.9084	fed	0.0705	has_property	najd
0.0153	0.9605	cirrhosis	0.0705	has_property	najd
0.0005	0.9409	cheap	0.0705	has_property	najd
0.0003	0.9154	cpi	0.0705	has_property	najd
0.0317	0.8919	cause	0.0705	has_property	najd
0.0129	0.9293	important ljmu	0.0705	have	base
0.0009	0.8343	uses	0.0705	has_property	holiday
0.0263	0.8726	shadow	0.0705	cast	bubble
0.0003	0.9117	yet	0.0705	has_time	sculpture
1.0	0.7925	nail fungus	0.0705	help	vinegar
0.021	0.9635	in 2018	0.0705	has_property	hajji
0.4357	0.8947	gut health	0.0705	be bad for	peanut
0.0006	0.9742	economy	0.0705	affect	death
0.0003	0.9103	vegetarian	0.0705	has_diet	yellow pea
0.0	0.9451	bad	0.0705	has_property	yellow pea
0.0292	0.9248	gdp	0.0705	be important	unionization
0.0211	0.8077	pronounced differently	0.0705	has_property	nature
0.0014	0.9387	pd	0.0705	be free	turkey vulture
0.0003	0.9109	types	0.0705	has_property	flake
0.0005	0.8139	last	0.0705	can	phenol
0.0331	0.802	assist	0.0705	can	phenol
0.1533	0.8615	lease	0.0705	can	phenol
1.0	0.8291	swabs	0.0705	can	phenol
1.0	0.7532	silica	0.0705	remove	limestone
0.0033	0.9117	bad reputation	0.0705	have	scouser
0.2547	0.8828	aka level	0.0705	has_property	directive
0.0003	0.9154	cpi	0.0705	has_property	spray
0.0004	0.92	identified	0.0705	has_property	spray
0.0008	0.9631	king	0.0705	has_property	phon
0.0662	0.9234	animals	0.0705	can affect	water pollution
0.0037	0.8254	flickering	0.0705	has_property	lock
0.0003	0.9364	named	0.0705	has_property	kidney
0.0004	0.9352	true	0.0705	has_property	moving
0.1572	0.8751	overseas	0.0705	be shipped	natural gas
0.001	0.7923	rfc	0.0705	has_property	marine corps
1.0	1.0	rpcv	0.0705	has_property	marine corps
0.0006	0.9532	born	0.0705	has_property	wap
0.0003	0.9511	pc	0.0705	has_property	industry
1.0	0.8742	similar to anzac day	0.0705	be	remembrance day
0.0002	0.8473	put	0.0705	can	hospice
0.1039	0.8117	creatinine	0.0705	increase	arb
0.3473	0.7399	mr speaker	0.0705	say	mp
0.0005	0.9143	icon	0.0705	has_property	cloud
0.0019	0.8836	whiskers	0.0705	has_body_part	ash
0.0224	0.8422	nag	0.0705	can	pup
0.0004	0.8425	went	0.0705	has_property	credit
1.0	0.8893	angry with the atomic bomb	0.0705	be	joseph stalin
0.0005	0.8139	last	0.0705	can	menopause
1.0	0.7672	way	0.0705	round	scientist
0.0653	0.784	abbots ford	0.0705	has_property	bilestone
0.0005	0.8189	pan	0.0705	can	spread
1.0	0.8989	google home	0.0705	use	guest
0.0006	0.9425	law	0.0705	has_property	michigan
1.0	0.844	mumbai	0.0705	be attracted to	migrant
0.0002	0.9415	art	0.0705	has_property	house cat
0.0239	0.8918	tlc important	0.0705	has_property	attitude
0.0044	0.9638	iud important	0.0705	has_property	attitude
0.0222	0.7946	company	0.0705	help	sponsorship
0.0003	0.9423	pop	0.0705	has_property	bill gates
0.0051	0.8958	facts	0.0705	has_property	bill gates
0.0003	0.91	dan	0.0705	has_property	crane
0.0005	0.8824	open	0.0705	can	clock
0.0013	0.876	aid	0.0705	can	saliva
0.0002	0.9371	now	0.0705	has_time	atf
1.0	0.7907	nuts	0.0705	produce	tree
0.0045	0.8906	bc	0.0705	have	florida
0.0052	0.8088	hq	0.0705	have	florida
0.0057	0.8737	pj	0.0705	have	florida
0.0099	0.8993	kg	0.0705	have	florida
1.0	0.7788	turtles	0.0705	hate	zombie
0.0012	0.8559	name	0.0705	can	uranium
0.0068	0.8995	density	0.0705	affect	matter
0.0003	0.9436	we	0.0705	has_property	mettle
0.0041	0.7744	srilanka	0.0705	has_property	mother board
0.0011	0.9272	snap	0.0705	has_property	mother board
0.2434	0.7442	doa	0.0705	has_property	mother board
0.0036	0.923	edmonton	0.0705	has_property	mother board
0.0026	0.9022	easier	0.0705	has_property	mother board
0.0007	0.9157	efficient	0.0705	has_trait	mother board
0.0269	0.837	leaving	0.0705	keep	character
0.0215	0.9257	hair grow	0.0705	make	rosemary
0.0202	0.9731	euro vision	0.0705	has_property	wave
0.0007	0.8331	skipping	0.0705	has_property	lock
0.0057	0.7578	ordering	0.0705	has_property	lock
0.0005	0.8746	size	0.0705	can	miniature
0.1069	0.7916	confidence	0.0705	improve	dance
0.0017	0.9166	oxidized	0.0705	has_property	musical instrument
0.0006	0.8875	ottawa	0.0705	has_property	musical instrument
0.0005	1.0	recd	0.0705	has_property	musical instrument
0.0002	0.8249	idle	0.0705	has_property	musical instrument
0.0018	0.8994	ipswich	0.0705	has_property	musical instrument
0.0114	1.0	humanok	0.0705	has_property	musical instrument
0.0002	0.8945	itchy	0.0705	has_effect	musical instrument
0.0012	0.9443	fda	0.0705	have approved	rh-negative blood type
1.0	0.7807	converted into milk powder	0.0705	can	milk
0.0007	0.7701	typical	0.0705	has_property	painting
0.1945	0.8197	limp	0.0705	walk with	gangster
0.0003	0.9739	get	0.0705	can	lobe
0.0001	0.8979	use	0.0705	can	flatulency
1.0	0.8465	nigeria	0.0705	be second language in	english
0.0015	0.8321	equal	0.0705	can	dia
1.0	0.7668	notifications	0.0705	ask about	website
0.0033	0.9454	qr code	0.0705	has_property	constitutional
0.0014	0.9387	pd	0.0705	be free	roller
0.0004	0.8949	fee	0.0705	has_property	black cat
0.0008	0.8074	swell	0.0705	can	cud
0.0189	0.901	noise	0.0705	can	cud
1.0	0.6749	stars	0.0705	betray	number
0.001	0.9079	global	0.0705	has_property	atm
0.1493	0.7878	entrance	0.0705	can	pup
0.0005	0.9552	usa	0.0705	has_property	lazar
0.0013	0.8875	mud	0.0705	has_property	lazar
0.0059	0.8019	usable	0.0705	has_property	lazar
0.0007	0.899	able	0.0705	has_property	lazar
0.0001	0.9544	bbc	0.0705	has_property	lazar
0.0001	0.9415	blue	0.0705	has_color	lazar
1.0	0.7885	process of cell replication	0.0705	be referred as	mitosis
0.2184	0.8559	bluetooth	0.0705	want	everything
0.0003	0.9631	sol	0.0705	has_property	fam
0.0031	0.8141	aid	0.0705	has_property	savings account
0.0071	0.8143	irs	0.0705	has_property	savings account
0.0022	0.9413	bar	0.0705	has_property	stretch
0.0014	0.9293	important gcse	0.0705	have	preemies
0.4874	0.8121	modernism	0.0705	has_property	virginia woolf
0.0	0.9469	good	0.0705	has_trait	choir
0.0001	0.945	money	0.0705	make	zoom
0.0004	0.962	taxed	0.0705	has_property	materiel
0.0009	0.8838	agile	0.0705	has_movement	materiel
0.0007	1.0	ahmadabad	0.0705	has_property	materiel
0.0058	0.8889	olympic	0.0705	has_property	workout
0.132	0.8276	ai	0.0705	can use	marketer
0.0001	0.8708	mean	0.0705	can	swallow
1.0	0.8451	empty stomach	0.0705	need	antibiotic
0.0002	0.8878	alike	0.0705	has_property	serf
0.0037	0.9164	dropped	0.0705	has_movement	console
0.0001	0.9544	bbc	0.0705	has_property	box turtle
0.0001	0.866	form	0.0705	can	saddle stitch
0.2124	0.758	hot physics	0.0705	get	brake
0.0004	0.8698	did	0.0705	has_property	intervention
0.0002	0.8924	up	0.0705	can	wisdom
0.0036	0.9638	wjec important	0.0705	has_property	wave
0.001	0.942	upside down	0.0705	has_property	eyeball
0.0044	0.9236	stronger	0.0705	has_trait	zombie
0.0005	0.8799	average	0.0705	has_property	outlet
0.0028	0.8859	fat	0.0705	get	bear
0.0001	0.9281	working	0.0705	has_property	wallet
0.0016	0.9057	easter	0.0705	celebrate	napkin
0.0078	0.9384	track	0.0705	has_property	olympics
0.0007	0.925	quid	0.0705	has_property	spray
0.0013	1.0	ufa	0.0705	has_property	spray
0.0006	0.9615	ubuntu	0.0705	has_property	spray
0.0029	1.0	ks3	0.0705	has_property	spray
0.0005	0.92	kosher	0.0705	has_property	spray
0.0009	0.9559	km	0.0705	has_property	spray
0.0007	0.9188	jv	0.0705	has_property	spray
0.0131	1.0	kcse	0.0705	has_property	spray
0.0006	0.7771	ipa	0.0705	has_property	spray
0.0001	0.9179	ignored	0.0705	has_property	spray
0.0007	0.827	iced	0.0705	has_property	spray
0.0003	0.9122	ibm	0.0705	has_property	spray
0.0003	0.8629	fwd	0.0705	has_property	spray
0.0003	1.0	fqdn	0.0705	has_property	spray
0.0073	0.8225	cultured	0.0705	has_trait	spray
1.0	0.9215	literature work	0.0705	be in	diction
0.0019	0.8934	abbreviation	0.0705	has_property	penny
0.0158	0.8019	jack	0.0705	can	apple
0.0241	0.8635	index	0.0705	can	pup
0.0013	0.8085	query	0.0705	can	pup
0.001	0.9079	global	0.0705	has_property	anorexia
0.0007	0.8979	weak	0.0705	has_trait	anorexia
1.0	0.7447	anna pavlova	0.0705	be named after	pavlova
0.4431	0.8992	trophies	0.0705	bite	winner
0.0051	0.8958	facts	0.0705	has_property	over-the-counter drug
0.0012	0.8678	automatic	0.0705	has_property	cylinder
0.0024	0.9136	slide share	0.0705	has_property	retrovir
0.0008	0.863	died	0.0705	has_property	tree
0.0002	0.9549	mm	0.0705	has_property	trait
0.0002	0.7997	cbc	0.0705	has_property	rick
0.2208	0.8879	dark green	0.0705	turn	eyed tree frogs
0.129	0.898	place	0.0705	can take	evolution
0.0003	0.9453	box	0.0705	can	possum
1.0	0.7637	outlet	0.0705	need	kitchen island
0.0003	0.8536	air	0.0705	can	cotton
0.0003	1.0	msw	0.0705	has_property	cylinder
0.0008	0.9212	url	0.0705	has_property	cylinder
0.0014	0.9022	agent	0.0705	has_property	cylinder
0.0006	0.9615	ubuntu	0.0705	has_property	cylinder
0.0043	0.9606	mumbai	0.0705	has_property	cylinder
0.0003	0.9024	mri	0.0705	has_property	cylinder
0.0002	0.9152	mnemonic	0.0705	has_property	cylinder
0.0003	1.0	mfa	0.0705	has_property	cylinder
0.0004	0.8724	mba	0.0705	has_property	cylinder
0.0012	1.0	aylesbury	0.0705	has_property	cylinder
0.0001	0.874	aquatic	0.0705	has_property	cylinder
0.184	1.0	apeldoorn	0.0705	has_property	cylinder
0.0005	0.9535	amazon	0.0705	has_property	cylinder
0.0028	0.8664	aerodynamic	0.0705	has_property	cylinder
0.0004	0.9393	attractive	0.0705	has_trait	cylinder
0.0005	0.8746	size	0.0705	can	corgi
1.0	0.8075	to nuclear stability	0.0705	related	binding energy
1.0	0.7488	stopped in sudan	0.0705	can	killing
0.5003	0.8943	transplant	0.0705	be able	wye
0.2737	0.8247	are harmed	0.0705	has_property	coral reef
0.0081	0.8865	benefits	0.0705	can	lamp
0.0037	0.6596	associate	0.0705	can	tuberculosis
0.0004	0.9194	iconic	0.0705	has_property	kidney
0.0003	0.8369	mid	0.0705	has_property	nisus
1.0	0.8025	infantry	0.0705	can	female
1.0	0.9503	two glass doors	0.0705	have	oven
0.0001	0.9583	uk	0.0705	has_property	saving
0.0008	0.8228	average	0.0705	can	doberman
0.0004	0.9645	dec	0.0705	has_property	clay
0.0007	0.8802	warm	0.0705	has_temperature	toilet water
0.8745	1.0	karenina	0.0705	has_property	anna
0.0002	0.8738	happen	0.0705	can	alienation of affection
1.0	0.7929	pseudo ephedrine	0.0705	take	athlete
0.2692	0.8301	estrogen blockers	0.0705	take	athlete
0.0294	0.8981	organ	0.0705	be considered	root
