subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
ful	has_property	episodes	0.0659	0.9041	0.0024
balance sheet	has_property	necessary	0.0659	0.9168	0.0002
flagellum	has_property	valid	0.0659	0.9003	0.0004
flagellum	has_property	native	0.0659	0.8289	0.001
standard	has_property	ill	0.0659	0.9015	0.0003
mono	can	happen	0.0659	0.8823	0.0001
yellowstone	be on	demand	0.0659	0.9363	0.001
cellulitis	can	present	0.0659	0.8154	0.0066
egypt	contribute to	culture of north africa	0.0659	0.8287	1.0
heating pad	help	sore muscles	0.0659	0.8965	0.0137
science fiction	reflect	human nature	0.0659	0.8843	1.0
roller coaster	use	circular loops	0.0659	0.7265	1.0
actor	use	body doubles	0.0659	0.6775	0.4903
polymer	has_property	tnt important	0.0659	0.926	0.0126
polymer	has_property	rbi important	0.0659	0.8993	0.5077
polymer	has_property	fcc important	0.0659	0.8954	0.0197
polymer	has_property	dds important	0.0659	0.926	0.0213
tadpole	come to	surface	0.0659	0.9641	0.0092
sunset	can	rhyme	0.0659	0.8554	0.0002
thrombocytosis	differ from	secondary thrombocytosis	0.0659	0.8679	1.0
schmidt	die in	captain america	0.0659	0.8791	1.0
guard	can	deployed	0.0659	0.8276	0.5765
pinocytosis	can	occur	0.0659	0.8906	0.0001
labor pain	has_property	fed	0.0659	0.9098	0.0007
change	be necessary in	project	0.0659	0.8598	1.0
vaccine	can stop	a person from catching a disease	0.0659	0.8348	1.0
green onion	has_property	fire	0.0659	0.9466	0.0021
green onion	has_trait	funny	0.0659	0.9249	0.0005
green onion	has_property	fbi	0.0659	0.878	0.0002
green onion	has_property	fda	0.0659	0.8562	0.0005
green onion	has_property	fertilized	0.0659	0.8822	0.0028
green onion	has_property	fit	0.0659	0.8996	0.0009
green onion	has_property	fire	0.0659	0.9466	0.0021
green onion	has_property	fjallraven	0.0659	1.0	0.0006
green onion	has_property	fm	0.0659	0.9428	0.0003
green onion	has_property	fps	0.0659	0.9637	0.0002
green onion	has_property	fqdn	0.0659	1.0	0.0003
green onion	has_property	tzatziki	0.0659	0.799	0.0007
green onion	has_property	text	0.0659	0.9462	0.0001
green onion	has_property	tnt	0.0659	0.8881	0.0002
green onion	has_property	tsunami	0.0659	0.914	0.0005
green onion	has_property	tquk	0.0659	1.0	0.0004
green onion	has_property	tlc	0.0659	0.9135	0.0001
green onion	has_property	townie	0.0659	0.658	0.0034
green onion	has_property	tag	0.0659	0.913	0.0005
green onion	has_property	symbolic	0.0659	0.8104	0.0014
green onion	has_property	squid	0.0659	0.8988	0.0031
green onion	has_trait	funny	0.0659	0.9249	0.0005
green onion	has_property	fbi	0.0659	0.878	0.0002
culture	organized	society	0.0659	0.7342	0.3491
reactant	has_property	tnt important	0.0659	0.926	0.0126
viscosity	affect	surface tension	0.0659	0.8787	0.0194
shampoo	has_property	bbc	0.0659	0.9544	0.0001
elm tree	has_property	art	0.0659	0.9415	0.0002
taste	get to	brain	0.0659	0.9717	0.0135
chap	has_property	ww2	0.0659	0.9159	0.0006
chap	has_property	mud	0.0659	0.8875	0.0012
toucan	protect	itself in the rain forest	0.0659	0.8822	1.0
pumpkin	has_property	butter	0.0659	0.95	0.0069
houston	has_property	oz	0.0659	0.9592	0.0012
some men	have	really big penises	0.0659	0.8428	1.0
pencil	has_property	awesome	0.0659	0.8884	0.0003
i.q.	can	go	0.0659	0.9306	0.0002
alga	has_property	available	0.0659	0.928	0.0002
bottlenose dolphin	has_property	pay ltd	0.0659	0.9125	0.0018
bottlenose dolphin	has_property	pj masks	0.0659	0.9123	0.0014
fridge	has_property	ok	0.0659	0.9197	0.0003
safe	has_property	mm	0.0659	0.9549	0.0002
safe	has_property	mri	0.0659	0.9024	0.0002
ac rogue	be on	ps4	0.0659	0.96	0.0032
ipad	has_property	dr	0.0659	0.9153	0.0004
bald eagle	has_property	ice	0.0659	0.952	0.0003
cigarette	be taken	into the body	0.0659	0.9214	0.023
investing	has_property	advised	0.0659	0.7979	0.0113
cricketer	go	bald	0.0659	0.8843	0.0035
gospeler	has_trait	quiet	0.0659	0.8833	0.0001
cartography	can	work	0.0659	0.9072	0.0
oatmeal	has_trait	quiet	0.0659	0.8833	0.0001
profit	help	mcdonald	0.0659	0.8023	1.0
pisa	has_time	old	0.0659	0.9313	0.0001
virus	has_movement	ahead	0.0659	0.8973	0.0001
cpr	circulate	blood	0.0659	0.7352	0.0364
american	can stop	being	0.0659	0.9022	1.0
super bowl	can	yell	0.0659	0.8638	0.0016
steak	has_property	gmt	0.0659	0.9424	0.0004
steak	has_property	ghosted	0.0659	0.8687	0.0004
steak	has_property	gcse	0.0659	1.0	0.0003
steak	has_property	celebrated	0.0659	0.9464	0.0003
steak	has_property	cycling	0.0659	0.9128	0.0005
steak	has_property	czech	0.0659	0.9181	0.0001
steak	has_property	gcse	0.0659	1.0	0.0003
steak	has_property	ghosted	0.0659	0.8687	0.0004
steak	has_property	gmt	0.0659	0.9424	0.0004
steak	has_property	gnocchi	0.0659	0.8281	0.0014
steak	has_property	gpa	0.0659	0.9281	0.0003
steak	has_trait	funny	0.0659	0.9249	0.0005
stamp	has_property	dip	0.0659	0.8951	0.0008
beaver	has_property	ignored	0.0659	0.9179	0.0001
beaver	has_property	iud	0.0659	1.0	0.0002
plate	has_body_part	arms	0.0659	0.9106	0.002
duck	be afraid of	humans	0.0659	0.9342	0.0057
old english sheepdog	has_property	pan	0.0659	0.922	0.0004
rapper	has_property	met	0.0659	0.8707	0.0003
carp	has_property	pig	0.0659	0.916	0.0002
catheter	has_property	sum	0.0659	0.8949	0.0003
catheter	has_property	dvd	0.0659	0.9348	0.0002
erogenous zone	can	jump	0.0659	0.8827	0.0001
learner	can	motivated	0.0659	0.8039	0.1035
bath	has_property	da	0.0659	0.8822	0.0004
privet hedge	can	die	0.0659	0.9049	0.0001
auto mechanic	can	jump	0.0659	0.8827	0.0001
scar	has_property	link	0.0659	0.8669	0.0016
pacific time	be called	pacific	0.0659	0.9056	0.0636
pirate ship	can	zip	0.0659	0.8974	0.0003
court	has_property	types	0.0659	0.9109	0.0003
expectancy	can	japan	0.0659	0.8975	0.0027
database management system	has_property	sum	0.0659	0.8949	0.0003
cell wall	has_property	python	0.0659	0.9585	0.0003
cell wall	has_property	painted	0.0659	0.8894	0.0076
cell wall	has_property	pbs	0.0659	0.9038	0.0005
cell wall	has_property	pie	0.0659	0.9097	0.0015
cell wall	has_property	pkt	0.0659	0.8935	0.0047
cell wall	has_property	pay	0.0659	0.9156	0.0004
cell wall	has_property	nra	0.0659	1.0	0.0014
cell wall	has_property	ozone	0.0659	0.9642	0.0002
cell wall	has_property	oyster	0.0659	0.9602	0.0002
cell wall	has_property	oxide	0.0659	0.8957	0.0024
cell wall	has_property	oars	0.0659	0.8913	0.0005
cell wall	has_property	toque	0.0659	0.951	0.0002
cell wall	has_property	volatile	0.0659	0.9128	0.0035
cell wall	has_property	oman	0.0659	0.8981	0.0031
cell wall	has_property	ok	0.0659	0.9197	0.0003
cell wall	has_property	ohio	0.0659	0.9652	0.0002
cell wall	has_property	estrogen	0.0659	0.9279	0.0016
cell wall	has_property	occupied	0.0659	0.8155	0.0003
cell wall	has_property	obituary	0.0659	0.7968	0.003
cell wall	has_property	oats	0.0659	0.8685	0.0007
cell wall	has_property	nra	0.0659	1.0	0.0014
cell wall	has_property	dvd	0.0659	0.9348	0.0002
cell wall	has_property	pc	0.0659	0.9511	0.0002
cell wall	has_property	np	0.0659	0.9116	0.0006
cell wall	has_property	hhs	0.0659	0.851	0.0003
cell wall	has_property	nba	0.0659	0.963	0.0004
cell wall	has_property	mtg	0.0659	0.8795	0.0003
cell wall	has_property	mri	0.0659	0.9024	0.0002
cell wall	has_property	mql4	0.0659	1.0	0.0007
cell wall	has_property	mp3	0.0659	0.8867	0.0001
cell wall	has_property	mtg	0.0659	0.8795	0.0003
cell wall	has_property	mri	0.0659	0.9024	0.0002
cell wall	has_property	mql4	0.0659	1.0	0.0007
cell wall	has_property	mp3	0.0659	0.8867	0.0001
cell wall	has_property	mr	0.0659	0.9501	0.0002
cell wall	has_property	msw	0.0659	1.0	0.0003
cell wall	has_property	czech	0.0659	0.9181	0.0001
cell wall	has_property	ozone	0.0659	0.9642	0.0002
cell wall	has_property	oyster	0.0659	0.9602	0.0002
cell wall	has_property	oxide	0.0659	0.8957	0.0024
cell wall	has_property	owner	0.0659	0.8566	0.0004
cell wall	has_property	oars	0.0659	0.8913	0.0005
cell wall	has_property	toque	0.0659	0.951	0.0002
infrared ray	can	jump	0.0659	0.8827	0.0001
intercostal muscle	can	use	0.0659	0.8979	0.0001
amblyopia	can	develop	0.0659	0.8747	0.0006
carp	has_property	pox	0.0659	0.7855	0.2704
carp	has_trait	aggressive	0.0659	0.9077	0.0003
american	go	to church more than europeans	0.0659	0.768	1.0
myth	be	same	0.0659	0.9642	0.0005
gnp	be good measurement of	development	0.0659	0.8562	1.0
soccer ball	has_property	him	0.0659	0.9171	0.0007
stress	has_property	inf	0.0659	0.9051	0.0012
ace	has_property	from pig in gorilla	0.0659	0.8284	0.6122
designer	can	more sustainable	0.0659	0.9466	0.0384
futures market	affect	stock market	0.0659	0.9146	0.0079
goldfish	be important to	world	0.0659	0.9772	0.0042
autoimmune disease	has_property	cdc	0.0659	0.8324	0.002
autoimmune disease	has_property	allah	0.0659	0.9066	0.0082
straw	has_property	ray	0.0659	0.84	0.001
straw	has_property	file	0.0659	0.9086	0.0023
father	has_property	dot	0.0659	0.8893	0.0004
safe	has_effect	itchy	0.0659	0.8945	0.0002
canada	has_property	a great place for skiing	0.0659	0.8011	1.0
emf	be induced	when conductor is placed in magnetic field	0.0659	0.8175	1.0
progesterone	reduce	fertility	0.0659	0.8536	0.0688
hormone	be involved in	gamete development	0.0659	0.8023	1.0
man	be attracted	to the female boobs	0.0659	0.8625	1.0
professional tennis player	has_property	rich	0.0659	0.9057	0.0005
vibration	related	to sound	0.0659	0.8213	0.1698
ventricle	have	thicker muscular valves than atrium	0.0659	0.7349	1.0
lyon	has_property	ave	0.0659	0.7572	0.0019
metric unit	has_property	few	0.0659	0.8765	0.006
digestive system	has_property	important in humans	0.0659	0.9671	0.0869
schorl	has_time	today	0.0659	0.9113	0.0004
ball	smell like	balls	0.0659	0.8258	0.7949
director	be blamed for	movie	0.0659	0.8162	1.0
tag	has_property	winter	0.0659	0.9464	0.0005
perphenazine	can	reviews	0.0659	0.8427	0.0098
volcano	be found	on edges of tectonic plates usually	0.0659	0.8347	1.0
fish	has_property	ignite	0.0659	0.8278	0.0008
shotgun shell	has_property	tqm	0.0659	1.0	0.0007
shotgun shell	has_property	tsunami	0.0659	0.914	0.0005
shotgun shell	has_property	twin	0.0659	0.8756	0.0007
shotgun shell	has_property	text	0.0659	0.9462	0.0001
shotgun shell	has_property	ubuntu	0.0659	0.9615	0.0006
shotgun shell	has_trait	funny	0.0659	0.9249	0.0005
shotgun shell	has_property	famous	0.0659	0.9322	0.0001
shotgun shell	has_property	fbi	0.0659	0.878	0.0002
shotgun shell	has_property	fda	0.0659	0.8562	0.0005
shotgun shell	has_property	bridge	0.0659	0.9484	0.0013
shotgun shell	has_property	quid	0.0659	0.925	0.0007
shotgun shell	has_property	utility	0.0659	0.8817	0.0013
shotgun shell	has_property	urban	0.0659	0.8778	0.0007
shotgun shell	has_property	uk	0.0659	0.9583	0.0001
shotgun shell	has_property	unique	0.0659	0.886	0.0004
shotgun shell	has_property	agent	0.0659	0.9022	0.0013
shotgun shell	has_property	ue4	0.0659	1.0	0.0029
shotgun shell	has_property	identified	0.0659	0.92	0.0004
shotgun shell	has_property	ubuntu	0.0659	0.9615	0.0006
shotgun shell	has_property	tzatziki	0.0659	0.799	0.0007
shotgun shell	has_property	text	0.0659	0.9462	0.0001
shotgun shell	has_property	twin	0.0659	0.8756	0.0007
shotgun shell	has_property	tsunami	0.0659	0.914	0.0005
shotgun shell	has_property	tqm	0.0659	1.0	0.0007
shotgun shell	has_property	tlc	0.0659	0.9135	0.0001
shotgun shell	has_property	tv	0.0659	0.9575	0.0003
shotgun shell	has_property	tdd	0.0659	1.0	0.0015
shotgun shell	has_property	fwd	0.0659	0.8629	0.0003
shotgun shell	has_property	dvd	0.0659	0.9348	0.0002
shotgun shell	has_property	famous	0.0659	0.9322	0.0001
shotgun shell	has_trait	funny	0.0659	0.9249	0.0005
good	has_property	er	0.0659	0.85	0.0152
good	has_property	weekend	0.0659	0.9156	0.0032
radio wave	be propagated in	mph	0.0659	0.8526	1.0
particulate matter	affect	animals	0.0659	0.9737	0.0015
great lakes	can	know	0.0659	0.9079	0.0002
lear	can	die	0.0659	0.9049	0.0001
texture	has_property	oyster	0.0659	0.9602	0.0002
texture	has_property	oily	0.0659	0.8701	0.0003
texture	has_property	dui	0.0659	0.9168	0.001
adrenal gland	can	jump	0.0659	0.8827	0.0001
star of david	can	die	0.0659	0.9049	0.0001
schinus	has_property	zero	0.0659	0.9429	0.0001
george	be important	w carver	0.0659	0.6658	1.0
hot water	affect	blood pressure	0.0659	0.9481	0.0009
instinct	be on	cbs tonight	0.0659	0.9095	0.0282
wine	be important in	bible	0.0659	0.984	0.0068
religion	maintain	social order	0.0659	0.8486	0.5434
nationalism	be evident in	passage	0.0659	0.8604	1.0
mud dauber	can	quit	0.0659	0.8739	0.0001
cheese	has_property	money	0.0659	0.941	0.0029
wetland	be important for	biodiversity	0.0659	0.9188	0.0629
shock	make	noise	0.0659	0.9148	0.0003
argentina	has_property	australia	0.0659	0.9638	0.0004
path	has_property	cd	0.0659	0.9474	0.0001
brand	stretch	useful	0.0659	0.6955	1.0
paster	has_diet	vegan	0.0659	0.9111	0.0001
social work	be related to	law	0.0659	0.8796	0.0644
smurf	be allowed	in over watch	0.0659	0.9081	1.0
listeria	affect	humans	0.0659	0.9274	0.0007
bluestem	has_property	made	0.0659	0.9403	0.0
english language	can	know	0.0659	0.9079	0.0002
vaccinator	has_property	uk	0.0659	0.9583	0.0001
muscle	has_property	sore after sleeping	0.0659	0.845	1.0
safe	has_property	ipa	0.0659	0.7771	0.0006
dipper	has_weight	skinny	0.0659	0.8926	0.0005
micrurus	can	ornatissimus	0.0659	0.9277	1.0
anemia	affect	ventilation	0.0659	0.7758	0.09
kettle	get	noisy	0.0659	0.82	0.0414
plate	has_property	conn	0.0659	0.7874	0.175
haemorrhoid	can	bleed	0.0659	0.8516	0.0011
widow	has_property	built	0.0659	0.9399	0.0006
sparge pipe	CAN	can recycled	0.0659	0.9561	0.0118
dubai	celebrate	new year	0.0659	0.9445	0.0101
paul	write to	timothy	0.0659	0.6867	1.0
jock itch	has_property	ski	0.0659	0.8741	0.0008
millennium	has_property	but	0.0659	0.9327	0.0002
block	has_property	pm	0.0659	0.9249	0.0002
funeral	has_property	zone	0.0659	0.9282	0.0003
reform	has_property	da	0.0659	0.8822	0.0004
tree trunk	be painted in	china	0.0659	0.8579	0.5045
xeroderma pigmentosum	affect	humans	0.0659	0.9274	0.0007
jamaican	has_property	mid	0.0659	0.8369	0.0003
ethic	has_property	important in research documentation	0.0659	0.8957	1.0
urbanisation	can	occur	0.0659	0.8906	0.0001
looker	can	mean	0.0659	0.8708	0.0001
girl	keep saying	i 've an asian baby face	0.0659	0.7301	1.0
weather forecast	has_property	kkk	0.0659	0.825	0.0025
weather forecast	has_property	dvd	0.0659	0.9348	0.0002
weather forecast	has_property	ivy	0.0659	0.9158	0.0003
weather forecast	has_property	iuti	0.0659	1.0	0.0148
weather forecast	has_property	irradiated	0.0659	0.7278	0.0094
weather forecast	has_property	illegal	0.0659	0.9492	0.0001
weather forecast	has_property	egg	0.0659	0.9096	0.0004
weather forecast	has_property	belts	0.0659	0.9536	0.0002
weather forecast	has_property	identified	0.0659	0.92	0.0004
weather forecast	has_property	ibiza	0.0659	0.8238	0.0006
weather forecast	has_property	tag	0.0659	0.913	0.0005
weather forecast	has_property	bye	0.0659	0.8791	0.0015
weather forecast	has_property	dvd	0.0659	0.9348	0.0002
weather forecast	has_property	kkk	0.0659	0.825	0.0025
weather forecast	has_property	fjallraven	0.0659	1.0	0.0006
weather forecast	has_property	fh4	0.0659	1.0	0.002
weather forecast	has_property	fda	0.0659	0.8562	0.0005
methadone	show positive	when percocet is taken	0.0659	0.7438	1.0
synthetic rubber	has_property	important to society	0.0659	0.9675	0.0017
ammonium sulfate	be made in	industry	0.0659	0.8938	0.0118
hemothorax	can	occur	0.0659	0.8906	0.0001
amazon	have	new release movies	0.0659	0.7913	1.0
pencil	has_property	ghost	0.0659	0.8714	0.0011
rotor	can	jobs	0.0659	0.9067	0.0004
embargo	can	mean	0.0659	0.8708	0.0001
sesame street	get	celebrities	0.0659	0.8349	0.4692
regret	can	mean	0.0659	0.8708	0.0001
prescription drug	CAN	can unsafe	0.0659	0.8725	1.0
breakfast	has_property	italian	0.0659	0.9582	0.0004
gluteus muscle	can	go away	0.0659	0.8994	0.0045
molecular weight	be related	to the rate of diffusion	0.0659	0.8696	1.0
theorem	has_property	illustration	0.0659	0.8206	0.003
moby dick	be put	on the banned book list	0.0659	0.8097	1.0
leopard	can play	go	0.0659	0.9155	1.0
bad debt	appear	on an income statement	0.0659	0.9345	1.0
safe	has_property	ignored	0.0659	0.9179	0.0001
camel	has_property	suited to environment	0.0659	0.8509	0.3841
sensitometer	can	work	0.0659	0.9072	0.0
pliny the elder	can	quest	0.0659	0.789	0.0012
potash	be found in	saskatchewan	0.0659	0.9445	1.0
entrepreneur	has_time	first	0.0659	0.9591	0.0018
zone	has_property	usa	0.0659	0.9552	0.0004
domestic cat	can	quit	0.0659	0.8739	0.0001
old english sheepdog	can	jump	0.0659	0.8827	0.0001
old english sheepdog	can	attack	0.0659	0.843	0.0009
root hair	has_property	very important to plants	0.0659	0.9273	0.6398
antibiotic	get to	agar	0.0659	0.8624	1.0
end	has_property	day	0.0659	0.938	0.0002
hill	has_property	amer	0.0659	1.0	0.0033
the netherlands	need	more land	0.0659	0.8938	0.6324
boston	has_property	unique	0.0659	0.886	0.0004
california	has_property	size	0.0659	0.919	0.0003
prednisone	affect	liver	0.0659	0.9759	0.0038
eclipse	has_property	alike	0.0659	0.8878	0.0002
wrist bone	has_property	enlarged	0.0659	0.8346	0.0181
questioner	has_trait	quiet	0.0659	0.8833	0.0001
pretor	has_property	iud	0.0659	1.0	0.0002
hour	has_property	kin	0.0659	0.8474	0.0008
finger food	has_property	ff xiv	0.0659	0.9297	0.0003
gaming	has_property	law	0.0659	0.9425	0.0005
body weight	affect	volume of distribution	0.0659	0.8805	0.1661
coffee shop	has_property	iced	0.0659	0.827	0.0007
safe	has_property	hg	0.0659	0.7931	0.0005
contrition	has_property	text	0.0659	0.9462	0.0001
contrition	has_property	put	0.0659	0.891	0.0003
litter	be harmful to	wildlife	0.0659	0.8704	0.6571
bump	has_property	wind	0.0659	0.9034	0.0015
oscar	die in	armageddon	0.0659	0.757	0.3139
bulimia	affect	kidneys	0.0659	0.9803	0.0028
good	has_property	sq	0.0659	0.904	0.0069
pill	have coated	sugar	0.0659	0.8202	0.5895
ob	has_property	la	0.0659	0.9407	0.0003
judaism	feel about	images of god	0.0659	0.7764	1.0
safe	has_property	irregular	0.0659	0.8616	0.0004
safe	has_property	iii	0.0659	0.9133	0.0005
block	has_property	fcc	0.0659	0.9214	0.0004
chimp	has_property	ft	0.0659	0.9474	0.0002
papaya	stop	pregnancy	0.0659	0.9182	0.0324
yellow light	has_trait	open	0.0659	0.9491	0.0001
arabic script	has_property	right to left	0.0659	0.9002	0.5466
safe	has_property	mvp	0.0659	0.8754	0.0003
good	has_property	tax	0.0659	0.9172	0.0007
organization of petroleum-exporting countries	has_property	zero	0.0659	0.9429	0.0001
solar wind	can	update	0.0659	0.8852	0.0015
solar wind	can	join	0.0659	0.8808	0.0007
food	has_property	insecurity	0.0659	0.7771	1.0
interior	has_property	dec	0.0659	0.9645	0.0004
calisthenics	has_diet	vegetarian	0.0659	0.9103	0.0003
meconium	has_property	a sign of fetal distress	0.0659	0.7899	1.0
proctalgia	can	work	0.0659	0.9072	0.0
food	has_property	owner	0.0659	0.8566	0.0004
date	be written in	us	0.0659	0.8617	1.0
man	care about	woman past	0.0659	0.7896	1.0
clod	has_time	old	0.0659	0.9313	0.0001
safe	has_property	hhs	0.0659	0.851	0.0003
safe	has_property	ionic	0.0659	0.9283	0.0003
safe	has_property	mfa	0.0659	1.0	0.0003
safe	has_property	mnemonic	0.0659	0.9152	0.0002
safe	has_property	identical	0.0659	0.8947	0.0004
safe	has_property	ibm	0.0659	0.9122	0.0003
gas gauge	read	empty	0.0659	0.728	1.0
ebay	has_property	uk	0.0659	0.9583	0.0001
investor	seek	efficient portfolios	0.0659	0.7519	1.0
some woman	have	small breasts	0.0659	0.9068	0.0425
pencil	be called	ticonderoga	0.0659	0.9434	1.0
mother teresa	got prize in	hindi	0.0659	0.7609	1.0
old person	has_property	cold all the time	0.0659	0.9026	0.0655
recreation	improve	health	0.0659	0.9053	0.0082
protease inhibitor	go	bad	0.0659	0.9075	0.0003
some states	might have produced	more presidents than others	0.0659	0.8168	1.0
mall	be called	mills	0.0659	0.8126	0.4826
google	has_property	ethical	0.0659	0.9112	0.0005
mode	has_property	bmw	0.0659	0.9212	0.0004
macbeth	be thought	cursed play	0.0659	0.8325	1.0
father	has_property	office	0.0659	0.939	0.0021
palace of versailles	can	exist	0.0659	0.891	0.0001
food	has_property	ft	0.0659	0.9474	0.0002
fermentation	produce	gas	0.0659	0.845	0.0212
tongue	has_color	gray	0.0659	0.9126	0.0038
rajpoot	has_diet	vegan	0.0659	0.9111	0.0001
justice	has_property	created	0.0659	0.9362	0.0002
mindfulness	affect	students	0.0659	0.9121	0.004
phosphate	has_property	polar	0.0659	0.9107	0.001
cincinnati	has_property	ti	0.0659	0.9381	0.0052
cincinnati	has_property	ap	0.0659	0.9058	0.007
bubble	be produced	when a cold drink bottle is opened	0.0659	0.7973	1.0
mode	has_property	cap	0.0659	0.887	0.0014
dryer	need	gas	0.0659	0.9047	0.0363
font	has_property	pay	0.0659	0.9156	0.0004
bunker	be in	gpa work	0.0659	0.9446	1.0
meeting	can	improved	0.0659	0.9551	0.0036
clorox	can	jobs	0.0659	0.9067	0.0004
fingernail	can	stink	0.0659	0.8531	0.0013
militarism	lead	to conflict	0.0659	0.8896	0.1553
trace	has_property	invariant	0.0659	0.7071	0.1586
guest	come	to gatsby's house	0.0659	0.9389	1.0
pupil	has_property	created	0.0659	0.9362	0.0002
pupil	has_property	bio	0.0659	0.857	0.0022
intervention	has_property	dvd	0.0659	0.9348	0.0002
trade-off	has_property	quit	0.0659	0.8602	0.0009
trade-off	has_property	watch	0.0659	0.9442	0.0002
trade-off	has_property	illegal	0.0659	0.9492	0.0001
trade-off	has_property	watch	0.0659	0.9442	0.0002
food	has_property	fmcg	0.0659	0.7384	0.0226
food	has_property	ezhupunna	0.0659	1.0	0.3359
food	has_property	dwayne	0.0659	0.8853	0.0014
food	has_property	kvibille	0.0659	1.0	1.0
food	has_property	lahore	0.0659	0.8743	0.0275
food	has_property	mjøndalen	0.0659	1.0	0.0136
food	has_property	qb	0.0659	0.9296	0.0037
food	has_property	vulcan	0.0659	0.8195	0.0263
projector	has_property	dan	0.0659	0.91	0.0003
projector	has_property	developed	0.0659	0.8764	0.0018
minister	file	income taxes	0.0659	0.9305	1.0
airplane	have	vapor trails	0.0659	0.907	0.1446
komodo dragon	has_property	llama	0.0659	0.8877	0.0004
komodo dragon	has_property	ll	0.0659	0.8499	0.0007
glucosuria	can	form	0.0659	0.866	0.0001
seborrhea	can	look	0.0659	0.9308	0.0004
pony	love	ridden	0.0659	0.7632	1.0
pyromania	has_property	causes	0.0659	0.8645	0.0011
parsnip	has_property	grown	0.0659	0.9456	0.0009
