local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0004	1.0	wwi	0.0717	has_property	emission
0.0002	1.0	iud	0.0717	has_property	emission
0.0006	0.7771	ipa	0.0717	has_property	emission
0.0001	0.9179	ignored	0.0717	has_property	emission
0.0004	0.9194	iconic	0.0717	has_property	emission
0.0003	0.9122	ibm	0.0717	has_property	emission
0.0004	0.9214	fcc	0.0717	has_property	emission
0.0003	0.8629	fwd	0.0717	has_property	emission
0.0003	1.0	fqdn	0.0717	has_property	emission
0.0002	0.9637	fps	0.0717	has_property	emission
0.0001	0.9135	tlc	0.0717	has_property	emission
0.0002	1.0	iud	0.0717	has_property	emission
0.0132	0.8665	tucson	0.0717	has_property	emission
0.0004	0.9393	attractive	0.0717	has_trait	emission
0.0002	0.8945	itchy	0.0717	has_effect	emission
0.0003	0.9151	accurate	0.0717	has_property	emission
0.0001	0.8973	ahead	0.0717	has_movement	emission
0.0004	0.962	taxed	0.0717	has_property	emission
0.0001	0.9474	cd	0.0717	has_property	emission
0.0002	0.9634	cpu	0.0717	has_property	emission
0.0013	0.8872	curved	0.0717	has_property	emission
0.024	1.0	cypriot	0.0717	has_property	emission
0.001	0.8723	ted	0.0717	has_property	emission
0.0001	0.9462	text	0.0717	has_property	emission
0.0033	0.9442	early	0.0717	has_time	document
0.0003	0.957	ads	0.0717	has_property	gadus
0.0418	0.8696	good hunting dogs	0.0717	has_property	labrador retriever
0.0088	0.9732	uk	0.0717	be expensive in	furniture
1.0	0.8238	pulse rate	0.0717	maintain	homeostasis
0.0266	0.8492	belts reading	0.0717	has_property	parus
0.082	0.9612	depression	0.0717	can help	mindfulness
0.0006	0.9505	treated	0.0717	has_property	bacillaceae
0.0	0.9072	work	0.0717	can	eid
0.0032	0.9467	units	0.0717	has_property	cube
0.3461	0.8363	scientists	0.0717	differ from	philosopher
0.0019	0.9345	energy	0.0717	has_property	conserved
0.0043	0.9427	photos	0.0717	has_property	bid
1.0	0.8264	levels of government of government	0.0717	be between	conflict
0.4622	0.7341	all of a sudden	0.0717	say dilly	everybody
0.0003	1.0	mfa	0.0717	has_property	baseball bat
0.0003	0.9393	mtv	0.0717	has_property	baseball bat
0.0243	0.8939	sneeze	0.0717	has_property	baseball bat
0.0041	0.7744	srilanka	0.0717	has_property	baseball bat
1.0	0.7782	the better pursuits	0.0717	get	japan
0.0011	0.8961	celebrate	0.0717	can	injury
0.0001	0.9463	different	0.0717	has_property	square bracket
0.0033	0.9272	heated	0.0717	has_property	school
0.0443	0.8767	juice	0.0717	can	artichoke heart
0.0003	0.9739	get	0.0717	can	travelling
1.0	0.8561	useful in cheese	0.0717	be	microbe
0.0001	0.8951	are	0.0717	can	grudge
0.0022	0.927	today	0.0717	be used	gun
0.1731	0.7049	ethnocentric	0.0717	has_property	school
0.0005	0.9392	produced	0.0717	has_property	crawfish
0.0006	0.9384	son	0.0717	has_property	tattoo
0.0006	0.8283	squeaking	0.0717	has_property	pharmacist
0.001	0.8711	sneezing	0.0717	has_property	pharmacist
0.0016	0.9568	italy	0.0717	has_property	dress
0.0004	0.9424	gym	0.0717	has_property	bid
0.0017	0.8944	download	0.0717	can	kiss
0.0311	0.7812	freedom	0.0717	hate	liberal
0.0001	0.9544	bbc	0.0717	has_property	hdtv
1.0	0.8435	money wow	0.0717	make	guild
0.0002	0.8913	lyrics	0.0717	can	still
0.2104	0.7867	always	0.0717	fall	baby
0.0005	0.914	tsunami	0.0717	has_property	crocodile
0.0002	0.878	fbi	0.0717	has_property	crocodile
0.0003	0.9428	fm	0.0717	has_property	crocodile
0.0012	0.9496	http	0.0717	has_property	crocodile
0.0003	0.9393	mtv	0.0717	has_property	crocodile
0.0002	0.878	fbi	0.0717	has_property	crocodile
0.0005	0.914	tsunami	0.0717	has_property	crocodile
0.0031	0.7793	shot	0.0717	can	ignition
0.0604	0.8169	prevent	0.0717	work	contraceptive
0.0001	0.9157	slow	0.0717	has_movement	mountain climber
0.0097	0.8293	nursing	0.0717	can	transfusion
0.0044	0.9465	numbers	0.0717	has_property	bid
0.0277	0.8102	suicide squad	0.0717	be in	batman
0.0017	0.9126	symptoms	0.0717	has_property	gout
1.0	0.8046	elizabethan writer	0.0717	be referred as	shakespeare
0.0002	0.961	related	0.0717	has_property	oedipus
0.0003	0.9631	sol	0.0717	has_property	brand
1.0	0.7549	primate order	0.0717	be in	human
0.5407	0.7955	can responsible for many traits	0.0717	CAN	gene
0.5075	0.8651	hp	0.0717	be positive	antidepressant
0.0128	0.9414	reaction time	0.0717	affect	vision
0.0282	0.9394	style	0.0717	has_property	hakka
0.0013	0.8085	query	0.0717	can	gap
1.0	0.6442	the characters of stella	0.0717	contrast	williams
0.6453	0.9229	rid of poison ivy	0.0717	get	steroid
0.0002	0.9652	ohio	0.0717	has_property	goal
0.0043	0.7386	androgen	0.0717	has_property	goal
0.0004	0.9613	html	0.0717	has_property	goal
0.5012	0.8793	excel	0.0717	be duplicate in	fell
0.0341	0.919	more sleep	0.0717	need	teenager
0.0011	0.9192	island	0.0717	has_property	scoria
0.0004	0.8977	occur	0.0717	has_property	scoria
0.0001	0.9491	open	0.0717	has_trait	scoria
0.0002	0.8665	age	0.0717	can	flak
0.0022	0.8917	uk	0.0717	be available in	commandment
0.0945	0.778	timing out	0.0717	keep	defiance
0.0005	0.8746	size	0.0717	can	popcorn
0.0005	0.9535	amazon	0.0717	has_property	wireless
0.0001	0.8973	ahead	0.0717	has_movement	soldier
0.0362	0.862	important types	0.0717	have	recourse
1.0	0.7794	inequality	0.0717	measure	sociologist
0.0001	0.9192	do	0.0717	can	jupiter
1.0	0.7952	money	0.0717	la make	adam
0.0003	0.9575	tv	0.0717	has_property	option
0.0003	0.9428	fm	0.0717	has_property	basic principle
0.0659	0.8296	boom	0.0717	can	tint
0.0002	0.9306	go	0.0717	can	sink
0.0003	0.9726	body	0.0717	affect	k2
0.0004	0.782	zoned	0.0717	has_property	dinoflagellate
0.0342	1.0	aktivieren	0.0717	has_property	goal
0.0021	0.8525	yyyy	0.0717	has_property	goal
0.2219	1.0	yggd	0.0717	has_property	goal
0.0002	1.0	wjec	0.0717	has_property	goal
0.0015	0.9051	uganda	0.0717	has_property	goal
0.0013	1.0	ufa	0.0717	has_property	goal
0.0008	1.0	tlumaczenie	0.0717	has_property	goal
0.0942	0.8622	casaba	0.0717	has_property	goal
0.0013	0.9046	bbl	0.0717	has_property	goal
0.0003	1.0	aquarius	0.0717	has_property	goal
0.0005	0.9409	cheap	0.0717	has_property	motherboard
0.0013	0.8873	older	0.0717	has_time	belt
0.0011	0.8705	from	0.0717	come	mission impossible
0.0002	0.8369	types	0.0717	can	larynx
0.001	0.8996	fit	0.0717	has_property	radio wave
0.0012	0.8948	make	0.0717	can	clomid
1.0	0.8064	mosques are churches	0.0717	think	some christians
1.0	0.7907	synagogues are churches	0.0717	think	some christians
0.0004	0.7707	quiet	0.0717	can	microwave
0.0012	0.9514	nhl	0.0717	has_property	do
0.002	0.9125	pay ltd	0.0717	has_property	refried beans
0.0025	0.8681	sir lank	0.0717	has_property	refried beans
0.0015	0.9123	pj masks	0.0717	has_property	refried beans
1.0	0.7771	lieutenant governor	0.0717	replace	virginia
1.0	0.853	a question	0.0717	about answering	scientist
0.0017	0.7671	nod	0.0717	can	dye
0.0002	0.874	aquatic	0.0717	has_property	rib
0.0002	0.8369	types	0.0717	can	sewer
0.0	0.9462	yellow	0.0717	has_color	mako shark
0.0034	0.8809	slower	0.0717	has_movement	hair
0.0004	0.9571	german	0.0717	be in	anthem
0.0002	0.8815	lyrics	0.0717	has_property	bounty hunter
0.0004	0.8453	sum	0.0717	can	market
0.0021	0.8606	cold	0.0717	feel	perfume
0.0003	0.9136	ivy	0.0717	has_property	grandparent
0.0011	0.8432	typing	0.0717	has_property	grandparent
0.0003	0.9126	twice	0.0717	has_property	grandparent
0.0005	0.914	tsunami	0.0717	has_property	grandparent
0.0004	1.0	tquk	0.0717	has_property	grandparent
0.0002	0.8881	tnt	0.0717	has_property	grandparent
0.0001	0.9135	tlc	0.0717	has_property	grandparent
0.0022	0.8372	tied	0.0717	has_property	grandparent
0.0034	0.8532	swear	0.0717	has_property	grandparent
0.006	0.7156	smiley	0.0717	has_property	grandparent
0.0391	0.8193	slept	0.0717	has_property	grandparent
0.0012	0.9641	sf	0.0717	has_property	grandparent
0.0017	0.8727	sags	0.0717	has_property	grandparent
0.0007	1.0	rwanda	0.0717	has_property	grandparent
0.0017	0.9064	rap	0.0717	has_property	grandparent
0.0021	0.8771	rcmp	0.0717	has_property	grandparent
0.0015	0.9135	axiom	0.0717	has_property	grandparent
0.0007	1.0	nwt	0.0717	has_property	grandparent
0.0012	0.9038	numbered	0.0717	has_property	grandparent
0.0002	0.9501	mr	0.0717	has_property	grandparent
0.0006	1.0	nkjv	0.0717	has_property	grandparent
0.0003	0.851	hhs	0.0717	has_property	grandparent
0.0019	1.0	lxi	0.0717	has_property	grandparent
0.0005	0.8875	lucky	0.0717	has_property	grandparent
0.0013	0.8281	lng	0.0717	has_property	grandparent
0.0005	0.8877	llama	0.0717	has_property	grandparent
0.001	1.0	ljmu	0.0717	has_property	grandparent
0.0003	0.9399	lgbt	0.0717	has_property	grandparent
0.0003	0.9136	ivy	0.0717	has_property	grandparent
0.0002	1.0	iud	0.0717	has_property	grandparent
0.0075	1.0	iquitos	0.0717	has_property	grandparent
0.0002	0.9536	belts	0.0717	has_property	grandparent
0.0005	0.9143	icon	0.0717	has_property	grandparent
0.0006	0.8238	ibiza	0.0717	has_property	grandparent
0.0004	0.8893	dot	0.0717	has_property	grandparent
0.0004	0.9427	lbs	0.0717	has_property	grandparent
0.0004	0.9392	bjj	0.0717	has_property	grandparent
0.0003	1.0	bsa	0.0717	has_property	grandparent
0.0001	0.9544	bbc	0.0717	has_property	grandparent
0.0008	0.8422	autistic	0.0717	has_property	grandparent
0.0058	0.756	association	0.0717	has_property	grandparent
0.0003	1.0	aquarius	0.0717	has_property	grandparent
0.0002	0.8945	itchy	0.0717	has_effect	grandparent
0.0003	0.9077	aggressive	0.0717	has_trait	grandparent
1.0	0.7501	site	0.0717	evaluate	architect
0.0002	0.9415	art	0.0717	has_property	ire
0.0004	0.8839	evolve	0.0717	can	gap
0.0003	0.8973	real	0.0717	has_property	acoustic guitar
0.0078	0.8378	raid	0.0717	can	scratching
0.0045	0.7743	tin	0.0717	can	scratching
0.0015	0.8114	govern	0.0717	can	scratching
0.1103	0.7609	with cataracts	0.0717	look	vision
0.0028	0.8872	australian	0.0717	has_property	do
0.0322	0.9095	etc important	0.0717	has_property	collection
0.0055	0.8761	sketch	0.0717	has_property	bruce
0.0005	0.9124	plan	0.0717	has_property	stained glass window
0.0012	0.8843	kit	0.0717	has_property	stained glass window
0.0007	0.8499	ll	0.0717	has_property	stained glass window
0.0014	0.8859	cert	0.0717	has_property	stained glass window
0.0299	0.9005	ben	0.0717	has_property	stained glass window
0.0033	0.8871	role	0.0717	has_property	stained glass window
0.0037	0.8114	govern	0.0717	has_property	stained glass window
0.0065	0.8765	few	0.0717	has_property	stained glass window
0.0005	0.8947	identical	0.0717	has_property	surname
0.2439	0.9016	red ring	0.0717	have	xbox
1.0	0.8425	specialist species	0.0717	has_property	panda
0.0055	0.8436	cup	0.0717	can	husk
0.0008	0.8925	gap	0.0717	has_property	bid
0.0007	0.9511	iron	0.0717	has_property	atlanta
0.0014	0.8028	won	0.0717	can	insulant
0.0002	0.8372	twitch	0.0717	can	insulant
0.0002	0.9009	speed	0.0717	can	insulant
0.0003	0.887	squeeze	0.0717	can	insulant
0.0002	0.9099	sleep	0.0717	can	insulant
0.0004	0.8029	rat	0.0717	can	insulant
0.0002	0.8554	rhyme	0.0717	can	insulant
0.0005	0.8189	pan	0.0717	can	insulant
0.0002	0.8473	put	0.0717	can	insulant
0.0004	0.8702	migrate	0.0717	can	insulant
0.0005	0.9082	iron	0.0717	can	insulant
0.0002	0.8517	belts	0.0717	can	insulant
0.0004	0.8626	email	0.0717	can	insulant
0.0002	0.9009	speed	0.0717	can	insulant
0.0003	0.887	squeeze	0.0717	can	insulant
0.0002	0.9099	sleep	0.0717	can	insulant
0.0004	0.8029	rat	0.0717	can	insulant
0.0075	0.866	tips	0.0717	can	drywall
0.0243	0.9211	two sets of teeth	0.0717	have	animatronics
0.0005	0.927	acidic	0.0717	has_property	crocodile
0.0001	0.9045	effective	0.0717	has_property	crocodile
0.0011	0.9217	gone	0.0717	has_property	warship
0.0004	0.9445	paid	0.0717	has_property	warship
0.012	0.7995	wind	0.0717	give	mushy peas
0.0003	0.9117	yet	0.0717	has_time	heat lamp
0.0004	0.9082	visible	0.0717	has_property	cichlid
0.0038	0.8551	occurs	0.0717	has_property	belt
0.0003	0.916	pig	0.0717	has_property	line
0.0	0.9072	work	0.0717	can	bisexuality
1.0	0.8711	itunes	0.0717	be separated on	album
0.0005	0.9067	jobs	0.0717	can	gap
0.0003	0.9154	cpi	0.0717	has_property	government bond
0.0044	0.8727	af	0.0717	has_property	turkish
0.0008	0.8996	normal	0.0717	has_property	wort
0.0017	0.961	cured	0.0717	can	atopic dermatitis
0.0033	0.8185	uncomfortable	0.0717	has_property	wearing
0.0002	0.8815	lyrics	0.0717	has_property	metalhead
0.098	0.8712	ethics	0.0717	need	social worker
0.0012	0.926	mrs	0.0717	has_property	ant
0.0344	0.8948	vertical pupils	0.0717	have	predator
0.0005	0.9174	aka	0.0717	has_property	api
0.0002	0.7997	cbc	0.0717	has_property	api
0.0355	0.8971	curly tails	0.0717	have	chow
0.0048	0.8636	drawn	0.0717	has_property	field line
0.0032	0.8828	cause	0.0717	can	jealousy
0.0015	0.9365	great	0.0717	has_property	wolf
0.0127	0.8331	ahoy	0.0717	has_property	chick
0.5092	1.0	hakka	0.0717	has_property	chick
0.0003	1.0	aquarius	0.0717	has_property	chick
1.0	0.9461	exchange rate	0.0717	can affect	money supply
0.0008	0.8815	iq	0.0717	has_property	human
0.0007	0.9741	eight	0.0717	has_property	puppy
0.0041	0.9572	snap chat	0.0717	has_property	oven
0.1278	0.652	southpaws	0.0717	left are called	handed pitchers
0.0004	0.9504	dna	0.0717	has_property	chick
0.0002	0.9081	eat	0.0717	can	french marigold
0.0258	0.8997	mute	0.0717	has_property	snake eyes
0.0003	0.9453	box	0.0717	can	dye
0.0221	0.9433	in twilight	0.0717	has_property	new moon
1.0	0.8749	periods	0.0717	be grouped together in	element
1.0	0.7723	oversight of bureaucracy	0.0717	have	congress
0.0719	0.8588	metabolism	0.0717	increase	cortisol
0.0003	0.8658	dwarf	0.0717	has_property	raisin
0.0149	0.8421	claw	0.0717	can	digging
0.0003	0.8884	awesome	0.0717	has_property	pet peeve
0.0004	0.9638	australia	0.0717	has_property	pet peeve
0.0002	0.874	aquatic	0.0717	has_property	pet peeve
0.0023	0.8643	vi	0.0717	has_property	qualification
0.0002	0.9088	help	0.0717	can	general practitioner
0.0022	0.906	electricity	0.0717	make	hawaii
0.0007	1.0	nwt	0.0717	has_property	staffordshire bull terrier
0.0067	0.6783	nevi	0.0717	has_property	staffordshire bull terrier
0.001	0.8843	non	0.0717	has_property	staffordshire bull terrier
0.001	0.8843	non	0.0717	has_property	staffordshire bull terrier
0.0003	0.851	hhs	0.0717	has_property	staffordshire bull terrier
0.0003	0.8533	ltd	0.0717	has_property	staffordshire bull terrier
0.0023	0.9613	arc	0.0717	has_property	staffordshire bull terrier
0.0008	0.7618	natl	0.0717	has_property	staffordshire bull terrier
0.0005	0.8877	llama	0.0717	has_property	staffordshire bull terrier
0.0005	1.0	ljubljana	0.0717	has_property	staffordshire bull terrier
0.0003	0.9399	lgbt	0.0717	has_property	staffordshire bull terrier
0.1282	0.8424	lack	0.0717	has_property	staffordshire bull terrier
0.0001	0.9544	bbc	0.0717	has_property	staffordshire bull terrier
0.0093	0.8603	gained	0.0717	has_property	staffordshire bull terrier
0.0021	1.0	fh4	0.0717	has_property	staffordshire bull terrier
0.0006	1.0	fjallraven	0.0717	has_property	staffordshire bull terrier
0.0005	1.0	fnaf	0.0717	has_property	staffordshire bull terrier
0.0002	0.9637	fps	0.0717	has_property	staffordshire bull terrier
0.0003	1.0	fqdn	0.0717	has_property	staffordshire bull terrier
0.0004	1.0	gzsz	0.0717	has_property	staffordshire bull terrier
0.0005	0.8771	gwen	0.0717	has_property	staffordshire bull terrier
0.002	0.9589	gk	0.0717	has_property	staffordshire bull terrier
0.0017	0.901	gil	0.0717	has_property	staffordshire bull terrier
0.0003	0.9399	lgbt	0.0717	has_property	staffordshire bull terrier
0.1282	0.8424	lack	0.0717	has_property	staffordshire bull terrier
0.0001	0.9544	bbc	0.0717	has_property	staffordshire bull terrier
0.0004	1.0	gzsz	0.0717	has_property	staffordshire bull terrier
0.0005	0.8771	gwen	0.0717	has_property	staffordshire bull terrier
0.0017	0.901	gil	0.0717	has_property	staffordshire bull terrier
0.0007	1.0	nwt	0.0717	has_property	staffordshire bull terrier
0.0067	0.6783	nevi	0.0717	has_property	staffordshire bull terrier
0.0006	0.9578	europe	0.0717	has_property	silica
0.0018	0.8747	ethics	0.0717	has_property	silica
0.0683	0.7113	aspen	0.0717	has_property	silica
0.0005	0.8139	edible	0.0717	has_property	silica
0.0005	0.9218	easy	0.0717	has_property	silica
0.0017	0.945	era	0.0717	has_property	belt
0.0005	0.8998	equal	0.0717	has_property	belt
0.0024	0.9075	sin	0.0717	has_property	american football
0.0009	0.9445	found	0.0717	has_property	staphylococcus
0.0005	0.8187	own	0.0717	has_property	fast food
0.4806	0.7331	to dill	0.0717	relate	scout
0.0002	0.866	form	0.0717	can	diabetes mellitus
0.0074	0.984	bible	0.0717	be important in	simeon
0.0012	0.839	established	0.0717	has_property	tennis player
1.0	0.8412	paired lions	0.0717	has_property	chromosome
1.0	0.834	upload gig	0.0717	has_property	oven
1.0	0.9041	electromagnetic waves	0.0717	be called	x ray
0.0015	0.8366	synthetic	0.0717	has_property	fax machine
0.0041	0.7744	srilanka	0.0717	has_property	fax machine
0.0002	0.8551	squared	0.0717	has_property	fax machine
0.0003	0.902	smart	0.0717	has_property	fax machine
0.0004	0.9427	lbs	0.0717	has_property	fax machine
0.0058	0.8981	chemistry	0.0717	be important in	oxidation
0.0004	0.9091	gdp	0.0717	has_property	wireless
0.0002	1.0	iud	0.0717	has_property	wireless
0.0003	0.8884	awesome	0.0717	has_property	wireless
0.0086	0.6887	aquaponics	0.0717	has_property	wireless
0.0002	0.8945	itchy	0.0717	has_effect	wireless
0.003	0.9068	with	0.0717	be	job
0.0002	0.9348	dvd	0.0717	has_property	amazon
0.1593	0.8448	squirm	0.0717	has_property	investor
0.0157	1.0	luxembourg	0.0717	has_property	investor
0.0013	0.8281	lng	0.0717	has_property	investor
0.0019	0.9309	idaho	0.0717	has_property	investor
0.0005	0.9143	icon	0.0717	has_property	investor
1.0	0.5866	guano sine	0.0717	bind to	cytosine
0.0161	0.8855	ball	0.0717	can	foot
0.0002	0.9372	day	0.0717	has_property	consumer
0.2534	0.7737	rosin	0.0717	can	dye
0.0132	0.8846	chip	0.0717	can	dye
0.0006	0.8069	sync	0.0717	can	denture
0.0003	0.9453	box	0.0717	can	denture
0.0004	0.8702	migrate	0.0717	can	denture
0.0004	0.8945	survive	0.0717	can	denture
0.0038	0.8424	epilepsy	0.0717	has_property	hair
0.0004	0.881	cycle	0.0717	can	beaver
0.0146	0.8674	cows	0.0717	can	beaver
0.0009	0.865	juice	0.0717	has_property	belt
0.0015	0.9059	lap	0.0717	has_property	screw
0.0005	0.9547	mac	0.0717	has_property	earthworm
0.0004	0.8425	went	0.0717	has_property	earthworm
0.0004	0.9091	gdp	0.0717	has_property	hair
0.0451	0.9047	eighteen	0.0717	has_property	hair
0.0004	0.9091	gdp	0.0717	has_property	hair
1.0	0.8573	is well issue	0.0717	has_property	human
0.089	0.8691	important subject	0.0717	has_property	french
0.0051	0.8479	tape	0.0717	can	carat
0.0002	0.9081	eat	0.0717	can	carat
1.0	0.9127	wireless internet	0.0717	connect to	desktop
0.0032	0.9788	west	0.0717	has_movement	superhero
0.0035	0.9166	shaped	0.0717	has_property	mango
0.0022	0.8964	energy	0.0717	give	respiration
0.0013	0.8622	automatic	0.0717	has_property	amphibian
0.0379	1.0	rhyl	0.0717	has_property	hair
1.0	1.0	escher	0.0717	has_property	hair
0.0748	1.0	erfahrungen	0.0717	has_property	hair
0.0562	0.7122	eland	0.0717	has_property	hair
0.1595	1.0	cquy	0.0717	has_property	hair
0.0003	0.9154	cpi	0.0717	has_property	hair
0.0082	0.7607	axioms	0.0717	has_property	hair
0.0008	0.8422	autistic	0.0717	has_property	hair
0.0008	0.7967	wynn	0.0717	has_property	hair
0.0006	0.9863	uk	0.0717	be illegal in	gc
0.0024	0.9585	symbol	0.0717	has_property	thar desert
1.0	0.8163	skeletal muscle	0.0717	associated with	connective tissue
0.3012	0.7873	eventually	0.0717	pop	bubble
0.5374	0.7401	in half prank work	0.0717	cut	magician
0.1857	0.8449	off	0.0717	go quickly	hummus
0.0284	0.8642	unreported	0.0717	go	sexual assault
0.0006	0.8851	case	0.0717	has_property	sperm cell
1.0	0.7058	the wind force	0.0717	describe	meteorologist
0.0003	0.9631	sol	0.0717	has_property	goal
0.0038	0.8551	occurs	0.0717	has_property	question mark
0.0135	0.8336	ohs	0.0717	has_property	question mark
0.1594	0.8803	gift cards	0.0717	sell	store
0.0015	0.7895	full	0.0717	can	kiss
0.0001	0.9414	black	0.0717	has_color	bid
0.0017	0.8944	download	0.0717	can	scratch
0.0005	0.8824	open	0.0717	can	septic
0.0023	0.911	irritating	0.0717	has_property	hair
0.0667	0.8851	in the workplace	0.0717	be managed	diversity
0.0014	0.9588	utah	0.0717	has_property	belt
0.0008	0.8276	irritated	0.0717	has_property	belt
0.0006	1.0	gw2	0.0717	has_property	belt
0.0009	0.7348	gmbh	0.0717	has_property	belt
0.0065	0.702	editable	0.0717	has_property	belt
0.0022	0.8899	eczema	0.0717	has_property	belt
