subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
pumpkin	has_property	set	0.1057	0.9369	0.0007
shark	has_property	cd	0.1057	0.9474	0.0002
tinnitus	can	cap	0.1057	0.8578	0.0029
tinnitus	can	squeeze	0.1057	0.887	0.0004
tinnitus	can	sit	0.1057	0.8649	0.0039
mobile	can	offers	0.1057	0.858	0.0298
banana	be good after	exercise	0.1057	0.9353	0.3223
coffee cup	help	environment	0.1057	0.9585	0.0009
maple syrup urine disease	has_property	fed	0.1057	0.8502	0.0011
maple syrup urine disease	has_property	fcc	0.1057	0.8692	0.0007
maple syrup urine disease	has_property	mid	0.1057	0.8369	0.0004
maple syrup urine disease	has_property	tlc	0.1057	0.9107	0.0002
maple syrup urine disease	has_property	rna	0.1057	1.0	0.0006
acetone	can	dry	0.1057	0.8721	0.0021
money tree	work in	animal crossing	0.1057	0.8978	0.2795
white cell	has_property	umwandeln	0.1057	1.0	0.0478
white cell	has_body_part	switch	0.1057	0.8651	0.0024
white cell	has_property	um	0.1057	0.8729	0.005
white cell	has_property	vic	0.1057	0.8131	0.0038
white cell	has_property	judd	0.1057	0.8949	0.0089
white cell	has_property	upi	0.1057	0.9192	0.0042
white cell	has_property	useful	0.1057	0.918	0.0003
white cell	has_property	twin	0.1057	0.8756	0.0011
white cell	has_property	tight	0.1057	0.8394	0.0043
white cell	has_property	top	0.1057	0.9083	0.0008
white cell	has_property	svenska	0.1057	1.0	0.0007
white cell	has_property	sol	0.1057	0.9631	0.0005
white cell	has_property	sir	0.1057	0.9278	0.0006
white cell	has_property	ljubljana	0.1057	1.0	0.0007
white cell	has_property	lgbtq	0.1057	1.0	0.0032
white cell	has_property	ill	0.1057	0.8892	0.0005
white cell	has_property	thc	0.1057	0.816	0.0067
white cell	has_property	fcc	0.1057	0.8692	0.0007
white cell	has_property	fold	0.1057	0.7598	0.0062
white cell	has_property	fed	0.1057	0.8502	0.0011
white cell	has_property	nv	0.1057	0.892	0.0045
white cell	has_property	fjord	0.1057	0.9127	0.0044
white cell	has_property	female	0.1057	0.9429	0.0018
white cell	has_property	cnn	0.1057	0.8883	0.0003
white cell	has_property	csfd	0.1057	1.0	0.0045
white cell	has_property	cbc	0.1057	0.7997	0.0003
white cell	has_property	bum	0.1057	0.8789	0.0011
white cell	has_property	bc	0.1057	0.9497	0.0006
white cell	has_color	ruby	0.1057	0.8725	0.0012
white cell	has_trait	bright	0.1057	0.887	0.0041
tulip	represent	easter	0.1057	0.7963	0.0129
liberal arts	has_property	better than stem	0.1057	0.8474	0.44
leukemia	can	happen	0.1057	0.8738	0.0002
us	has_property	cellular	0.1057	0.8718	0.0069
cholesterol	carried in	lipoprotein	0.1057	0.6273	1.0
hameln	has_property	not	0.1057	0.9254	0.0003
teacher	can talk	to parents about add	0.1057	0.7725	1.0
ingot	has_property	job	0.1057	0.9431	0.0007
ingot	has_property	quest	0.1057	0.8557	0.0021
hug	can	gift	0.1057	0.9142	0.004
comfit	can	work	0.1057	0.904	0.0
pregnancy	feel like	pms	0.1057	0.8263	0.568
macbook chargers	has_body_part	wings	0.1057	0.8963	0.0018
koala	has_property	bi	0.1057	0.8695	0.0016
couple	marry in	nevada	0.1057	0.7829	1.0
award	can	out	0.1057	0.8719	0.0006
salt	can kill	baby	0.1057	0.9146	0.585
mist	can	use	0.1057	0.8979	0.0002
conic projection	has_property	made	0.1057	0.9389	0.0
teacher	be on	strike in oklahoma	0.1057	0.8563	0.3766
monitor	has_property	again	0.1057	0.8911	0.0016
kitchen sink	has_property	installed	0.1057	0.8646	0.004
natural selection	take	longer than artificial selection	0.1057	0.7547	1.0
fountain	has_property	ignoring	0.1057	0.8575	0.001
marble	react to	fire	0.1057	0.7643	0.1136
faultiness	can	work	0.1057	0.904	0.0
moon	be to	text message	0.1057	0.907	0.7365
announcement	be made in	french	0.1057	0.9055	1.0
soy sauce	has_property	halal	0.1057	0.9293	0.0021
stingray	hide from	predators	0.1057	0.8381	0.0245
shotgun	has_property	big	0.1057	0.9308	0.0003
massage	affect	neuropathy	0.1057	0.8176	0.5186
adult	can improve	reading comprehension	0.1057	0.8034	1.0
highway	can	phone	0.1057	0.8688	0.0122
lemon	can	rot	0.1057	0.8347	0.0048
aries woman	handle	break up	0.1057	0.8353	0.8607
wrestler	lose	last match	0.1057	0.7634	1.0
sherlock	know	moriarty	0.1057	0.8958	1.0
corporation	can	end	0.1057	0.8253	0.0003
puncture wound	be in	chest	0.1057	0.8457	0.0753
class	be in	high school work	0.1057	0.9459	0.3544
animal	can help	environment	0.1057	0.9035	0.0063
slaw	can	fine	0.1057	0.7794	0.0006
active transport	relate to	respiration	0.1057	0.8975	0.1266
chewing	can	ice	0.1057	0.884	0.0004
discount	can	types	0.1057	0.8369	0.0003
trust deed	need	stamped	0.1057	0.8221	1.0
subwoofer	can	irrigate	0.1057	0.7872	0.0024
subwoofer	can	squeeze	0.1057	0.887	0.0004
subwoofer	can	snow	0.1057	0.9054	0.0005
subwoofer	can	slow	0.1057	0.8022	0.0007
subwoofer	can	itch	0.1057	0.8698	0.0003
subwoofer	can	irrigate	0.1057	0.7872	0.0024
rester	has_property	ice	0.1057	0.9506	0.0005
ring	has_trait	stable	0.1057	0.8958	0.0023
band	release bonus tracks in	japan	0.1057	0.763	1.0
word	has_property	czech	0.1057	0.9181	0.0002
employer	can increase	employee loyalty	0.1057	0.7726	1.0
force	has_property	equal to mass times	0.1057	0.7828	0.7043
maginot	has_property	nutritious	0.1057	0.9195	0.0067
lower	be in	afternoon	0.1057	0.9537	0.0529
helsinki	be connected	europe	0.1057	0.853	0.862
scientist	think	the platypus is an important clue in history of evolution	0.1057	0.7638	1.0
shaking	can	belts	0.1057	0.8517	0.0004
man	really like	to suck the nipples of a women	0.1057	0.8567	1.0
zoroastrian	view	other faiths	0.1057	0.7937	0.8147
wyoming	have	two representatives	0.1057	0.8381	0.4897
string	work in	c+	0.1057	0.8977	0.0311
vegan	eat	foods fortified with vitamin b12	0.1057	0.7926	1.0
nucleoprotein	can	work	0.1057	0.904	0.0
tv	can	curved	0.1057	0.8194	0.1385
highway	can	hurt	0.1057	0.8988	0.0003
hungary	has_property	a good place to live	0.1057	0.9517	0.0065
dog	has_body_part	dewclaws	0.1057	0.7788	1.0
hug	can	met	0.1057	0.797	0.0003
frog legs	has_property	mixed	0.1057	0.8804	0.0056
shinplaster	can	work	0.1057	0.904	0.0
lust	be vs	love	0.1057	0.8713	0.7668
danny	be	game grump	0.1057	0.8513	1.0
poop	can	rap	0.1057	0.8297	0.0026
plasma	be	the most common state of matter	0.1057	0.8561	0.1848
order	be important in	real life	0.1057	0.9481	0.0331
join	can	play	0.1057	0.9097	0.0006
transportation	help	people	0.1057	0.8927	0.0079
desert plant	can conserve	water	0.1057	0.929	0.019
widow	be on	amazon prime	0.1057	0.9579	0.0182
world war 1	has_property	different from other wars	0.1057	0.8987	0.0473
undertaker	can	do	0.1057	0.9192	0.0002
them	trade	winds	0.1057	0.8778	1.0
geriatrics	be related to	psychology	0.1057	0.8643	0.0419
sleeping tablet	has_property	bad	0.1057	0.9451	0.0
teething	can	toys	0.1057	0.8636	0.0317
recent	work on	instagram	0.1057	0.915	0.0057
caterpillar	has_property	pc	0.1057	0.9495	0.0004
caterpillar	has_property	pay	0.1057	0.9156	0.0006
lizard	has_property	interesting	0.1057	0.8508	0.0014
positivism	can	met	0.1057	0.797	0.0003
diuretic	has_property	group	0.1057	0.9277	0.0034
pram	has_property	fbi	0.1057	0.878	0.0003
pseudoephedrine	can	age	0.1057	0.8665	0.0003
clay	can	am	0.1057	0.8117	0.0018
social science	affect	us	0.1057	0.9708	0.0007
bra	keep	riding up	0.1057	0.8088	1.0
borsch	has_property	atommodell	0.1057	1.0	1.0
borsch	has_property	bad	0.1057	0.9451	0.0
borsch	has_diet	vegan	0.1057	0.9111	0.0001
pain	can	travel	0.1057	0.8808	0.0006
epilepsy	affect	quality of life	0.1057	0.9017	0.0072
airship	be used	no longer	0.1057	0.9397	0.0451
record	has_property	accurate	0.1057	0.9144	0.0005
atrial fibrillation	has_property	diagnosed	0.1057	0.914	0.0013
state	can limit	second amendment	0.1057	0.7826	1.0
court	has_property	car	0.1057	0.9435	0.0006
brick	has_property	agent	0.1057	0.8919	0.0021
hip	give	way	0.1057	0.8237	0.0703
muscle	has_property	jet	0.1057	0.8759	0.0023
elderly	has_temperature	cold	0.1057	0.948	0.0005
plug	can	get	0.1057	0.9429	0.0004
salad	come at	end of meal	0.1057	0.8479	1.0
glass	get	oily	0.1057	0.8397	0.0169
brattice	can	work	0.1057	0.904	0.0
mount shasta	has_property	spiritual	0.1057	0.7944	0.0206
tobit	can	work	0.1057	0.904	0.0
share	has_property	button	0.1057	0.9311	0.0637
amazon	use	information systems	0.1057	0.8836	0.1204
case	has_property	adjourned	0.1057	0.8859	0.3143
protester	protest	g20 summit	0.1057	0.7267	1.0
wood shavings	be bad for	rabbits	0.1057	0.9041	0.1
ocean	get	deeper	0.1057	0.8241	0.048
gender	has_property	zero	0.1057	0.9232	0.0001
pug	help	humans	0.1057	0.9144	0.0027
england	get	groups	0.1057	0.8009	1.0
phase	has_property	on the banner of the sub	0.1057	0.9148	1.0
constituency	has_property	different from district	0.1057	0.8932	0.6269
oat	has_property	dark	0.1057	0.9412	0.0007
water	vapor affect	climate change	0.1057	0.8687	1.0
spanish	have	masculine	0.1057	0.883	0.1019
instrument	has_property	inspire	0.1057	0.8076	0.7426
marine	have	aircraft	0.1057	0.9059	0.1014
rock geranium	can	grow	0.1057	0.9109	0.0002
samsung	has_property	cheap	0.1057	0.9409	0.0007
santa claus	look like	like mexico	0.1057	0.817	1.0
calcium ion	has_color	yellow	0.1057	0.9387	0.0001
gas	result in	explosive eruptions	0.1057	0.788	1.0
knife	can	types	0.1057	0.8369	0.0003
non-catholic	can go to	confession	0.1057	0.9073	1.0
beria	has_diet	vegan	0.1057	0.9111	0.0001
medicare	drop	plan f	0.1057	0.7075	1.0
joint	can	protect	0.1057	0.8951	0.0158
facia	can	vent	0.1057	0.8922	0.0381
red wine	cause	migraines	0.1057	0.8182	0.0261
california	has_property	in poverty	0.1057	0.9601	0.003
aspirin	make	asthma worse	0.1057	0.833	0.0583
astronaut	be to	max	0.1057	0.9422	0.0009
mercury	become	solid	0.1057	0.8505	0.0412
deployment	has_property	in afghanistan	0.1057	0.9524	0.0053
road	has_property	important for us	0.1057	0.9684	0.0058
observation	has_property	important in drama	0.1057	0.882	0.0106
magma	affect	the rocks into which it intrudes	0.1057	0.7817	1.0
refrigerant	be released to	atmosphere	0.1057	0.8998	1.0
cuba	allow	guantanamo	0.1057	0.8299	1.0
life sentence	has_property	life uk	0.1057	0.8876	1.0
spice	can	pig	0.1057	0.8762	0.0004
cigarette	get	stale	0.1057	0.8872	0.0233
aerodynamics	help	cars	0.1057	0.8454	1.0
wind turbine	has_property	better than fossil fuels	0.1057	0.8787	0.0268
show	be locked on	roku	0.1057	0.8473	0.7177
cholesterol	enter	the cell	0.1057	0.974	0.0145
feedback	need	to be objective	0.1057	0.901	0.4156
oxygen	get into	mitochondria	0.1057	0.8746	0.2306
muscle	has_property	tv	0.1057	0.9515	0.0004
weimaraner	has_property	vocal	0.1057	0.759	0.0321
weimaraner	has_trait	quiet	0.1057	0.8833	0.0001
bag	has_property	go	0.1057	0.9387	0.0002
hospital	prefer	c section	0.1057	0.8309	1.0
musculature	can	frame	0.1057	0.8593	0.0109
musculature	can	yield	0.1057	0.8852	0.0007
grapefruit	can	act	0.1057	0.8646	0.0006
fig	has_diet	vegan	0.1057	0.9111	0.0001
canada	have	high ecological footprint	0.1057	0.8976	0.2706
tomato	get	moldy	0.1057	0.889	0.0049
fiona	have	gs	0.1057	0.9575	0.0033
cactus	has_property	ignite	0.1057	0.8278	0.0013
warbler	can	eat	0.1057	0.9077	0.0002
crow	rub	beaks on things	0.1057	0.8969	0.1608
support	has_place	up	0.1057	0.9414	0.0002
convenience store	increase	sales	0.1057	0.8242	0.2921
antacid	interact with	gabapentin	0.1057	0.7678	1.0
organ	help	maintain homeostasis	0.1057	0.9496	0.0168
solenoid	can	are	0.1057	0.8951	0.0002
congress	create	committees	0.1057	0.7566	1.0
volume	affect	kc	0.1057	0.7993	0.0443
brick	has_property	judd	0.1057	0.8949	0.0089
brick	has_property	majaivane	0.1057	1.0	1.0
brick	has_property	backfield	0.1057	0.6998	0.0208
brick	has_property	ford	0.1057	0.8316	0.0131
brick	has_property	ignores	0.1057	0.8111	0.0031
brick	has_property	hsbc	0.1057	0.8914	0.002
jet lag	has_property	worse east to west	0.1057	0.8771	1.0
journalism	has_property	irregular	0.1057	0.8369	0.0007
journalism	has_property	academy	0.1057	0.8749	0.0062
sugar cookie	need	refrigerated	0.1057	0.9393	0.0046
cooking	can	snow	0.1057	0.9054	0.0005
live	have	two meanings	0.1057	0.9007	0.4628
elite	be in	spanish	0.1057	0.9561	0.0001
lease	work for	apartments	0.1057	0.9445	1.0
cowbell	can	sound	0.1057	0.8755	0.0011
mutual fund	buy	stocks	0.1057	0.8528	0.0578
tlc	compared	to other 360 assessments	0.1057	0.7376	1.0
goblin	has_property	quest	0.1057	0.8557	0.0021
muslim	use mosque for	prayer	0.1057	0.7799	1.0
real estate agent	has_property	was	0.1057	0.8989	0.0002
over-the-counter medicine	has_property	nfc	0.1057	0.8283	0.0008
over-the-counter medicine	has_property	hbo	0.1057	0.9032	0.0009
animal	have	different kind	0.1057	0.8807	1.0
amphioxus	can	feed	0.1057	0.8345	0.0021
supervisor	can join	unions	0.1057	0.9157	1.0
prison	has_property	on all 4	0.1057	0.9281	0.3801
criminology	differ from	other perspectives of crime	0.1057	0.8273	1.0
stained glass window	has_property	home	0.1057	0.9391	0.0047
technology	be important in	agriculture	0.1057	0.9699	0.0104
tracer	in studying	chemical reaction	0.1057	0.8305	1.0
magnet	has_property	expensive	0.1057	0.9455	0.0001
inhalant	has_property	bad	0.1057	0.9451	0.0
atlanta	be called	braves	0.1057	0.6539	0.5148
succession	take	place	0.1057	0.9513	0.0012
collection	work	destiny 2	0.1057	0.9669	0.2298
doctor	wait until	8 weeks	0.1057	0.7751	1.0
caterpillar	has_property	tnt	0.1057	0.8787	0.0003
proteolytic enzyme	has_property	zero	0.1057	0.9232	0.0001
proteolytic enzyme	has_property	vitally	0.1057	0.7069	0.6144
bull	taste	different	0.1057	0.9097	0.0044
millipede	has_property	year	0.1057	0.9336	0.0008
cyclone	has_movement	dropping	0.1057	0.8538	0.0073
cyclone	has_property	snapping	0.1057	0.8544	0.0016
cyclone	has_property	hearing	0.1057	0.9029	0.023
african elephant	have	bigger ears than asian	0.1057	0.7476	1.0
earthworm	has_property	da	0.1057	0.8822	0.0006
spying	be on	gabriel	0.1057	0.888	1.0
duck	has_property	tape	0.1057	0.8964	0.0246
pipe	knock in	cold weather	0.1057	0.8946	1.0
iron	has_property	a good conductor of electricity	0.1057	0.9455	0.0105
african	be needed	in the americas	0.1057	0.9089	0.1009
seaweed	can	fee	0.1057	0.8555	0.0003
mascot	move	mouth	0.1057	0.8162	0.0916
pacifier	can	fee	0.1057	0.8555	0.0003
lemon	go	bitter	0.1057	0.8693	0.0631
kidney	can remove	uric acid	0.1057	0.8114	1.0
helmet	help	prevent concussions	0.1057	0.8114	1.0
election	has_property	conducted	0.1057	0.8185	0.0116
fruit	has_property	first in supermarket	0.1057	0.809	0.2498
flight attendant	do	hair	0.1057	0.8976	0.0231
ackee	can	work	0.1057	0.904	0.0
organisation	can reduce	poverty	0.1057	0.9312	0.0498
pug	can wear	collars	0.1057	0.9426	0.3161
walter	stare back with	defiance	0.1057	0.7138	1.0
gravestone	can	appear	0.1057	0.8117	0.0011
scientist	test on	beagles	0.1057	0.7684	1.0
erosion	affect	earth 's surface	0.1057	0.8911	0.0337
picture	has_property	are sent through cloud	0.1057	0.878	0.6433
attribute	can	graph	0.1057	0.8527	0.0742
mood	affect	stereotypes	0.1057	0.7598	1.0
leather	can	creak	0.1057	0.785	0.0292
blackhead	occur on	face	0.1057	0.8684	0.0195
siren	can	run	0.1057	0.8375	0.0006
siren	can	let	0.1057	0.8669	0.0017
flag	has_property	on facebook black	0.1057	0.8862	0.6738
ruby	can	up	0.1057	0.8924	0.0003
espadrille	can	help	0.1057	0.9062	0.0004
espadrille	can	zip	0.1057	0.8974	0.0006
espadrille	can	quit	0.1057	0.8569	0.0002
espadrille	can	occur	0.1057	0.8679	0.0001
espadrille	can	help	0.1057	0.9062	0.0004
espadrille	can	eat	0.1057	0.9077	0.0002
curriculum	be important as	teacher	0.1057	0.9527	0.0173
compressor	be required in	gas turbine	0.1057	0.8139	1.0
larry	get	married	0.1057	0.9188	0.0023
sappho	has_color	yellow	0.1057	0.9387	0.0001
polyploidy	can lead to	reproductive isolation	0.1057	0.7158	1.0
safety	has_property	in cab	0.1057	0.9477	0.0483
xbox	has_property	one s discontinued	0.1057	0.8426	1.0
spinach	grow	best	0.1057	0.8394	0.0214
bougainvillea	can	man	0.1057	0.8528	0.0005
beta blocker	increase	glucose levels	0.1057	0.8578	0.5446
oat	has_property	pen	0.1057	0.8624	0.0115
cold war	be important to	american history	0.1057	0.9062	0.0226
earthquake	be common in	himalayas	0.1057	0.9443	1.0
macrophage	identify	pathogens	0.1057	0.8824	0.2244
potato bug	has_property	per	0.1057	0.8957	0.0006
everyone	hate	george bush	0.1057	0.8507	0.3408
vaccine	make	baby sleepy	0.1057	0.8222	0.7196
rome	be site of	encounter	0.1057	0.8077	1.0
anthrax	spread	from person to person	0.1057	0.9546	0.0161
chameleon	get	food	0.1057	0.9443	0.0006
firework	be in	boston tonight	0.1057	0.9047	1.0
bird	can eat	rice	0.1057	0.935	0.0738
intellectual	has_property	day	0.1057	0.9357	0.0003
university student	stop	watching cartoons	0.1057	0.8798	0.6192
hemorrhagic cyst	has_property	visible	0.1057	0.9082	0.0006
hemorrhagic cyst	has_property	jawline	0.1057	0.7505	0.1131
fox	show	affection	0.1057	0.8337	0.0048
drought	can	travel	0.1057	0.8808	0.0006
teacher	has_property	leaving	0.1057	0.8507	0.006
peregrine falcon	make	babies	0.1057	0.8715	0.0034
lion	stick out	tongues	0.1057	0.9032	0.02
elk	can	age	0.1057	0.8665	0.0003
spur	has_place	away	0.1057	0.8823	0.0002
gasket	can	size	0.1057	0.8746	0.0007
controller	has_property	ex	0.1057	0.9356	0.0017
surprise	can	put	0.1057	0.8353	0.0003
magnesium oxide	be not	an alkali	0.1057	0.8381	0.6155
baby	get	rays	0.1057	0.8497	0.2542
vertebrate	can	have	0.1057	0.8852	0.0013
giraffa	can	appear	0.1057	0.8117	0.0011
watermelon	can	stink	0.1057	0.8319	0.0021
george	serve on	master chef	0.1057	0.8858	1.0
chromosome	has_property	had	0.1057	0.9429	0.0005
bluffer	has_property	ill	0.1057	0.8892	0.0005
time	run slower in	space	0.1057	0.806	0.2746
dog	can keep	warm in cold weather	0.1057	0.9168	1.0
tsunami	be detected	in the open ocean	0.1057	0.8457	1.0
palm	can	go	0.1057	0.9192	0.0002
goggles	has_property	irregular	0.1057	0.8369	0.0007
marketer	can use	information about demographic environment	0.1057	0.7534	1.0
guacamole	can	work	0.1057	0.904	0.0
skag	can	work	0.1057	0.904	0.0
cabbage	be low in	protein	0.1057	0.9509	0.2564
basement	has_property	moist	0.1057	0.9027	0.011
si unit	for describing	objects	0.1057	0.7542	1.0
pumpkin seed	has_property	sd	0.1057	0.908	0.0004
pumpkin seed	has_property	fm	0.1057	0.9428	0.0004
pumpkin seed	has_property	cut	0.1057	0.9181	0.0003
crocodile	can	use	0.1057	0.8979	0.0002
bacterium	need	air	0.1057	0.8815	0.0086
gate	has_property	on exits in virginia	0.1057	0.8415	0.6134
ibuprofen	have	sugar coating	0.1057	0.8014	0.5651
toad	have	mushroom head	0.1057	0.7615	1.0
polymer	respond to	subsequent heating	0.1057	0.7337	1.0
sugar	has_property	but	0.1057	0.9327	0.0003
fox	has_property	scary	0.1057	0.9044	0.0004
sister	has_property	age	0.1057	0.9182	0.0006
makeup	be banned in	gymnastics	0.1057	0.8395	0.4707
spotify songs	has_property	hidden	0.1057	0.8956	0.0095
action reaction forces	cancel	each other	0.1057	0.7314	0.4618
overpopulation	has_property	problem	0.1057	0.9417	0.0007
slip	can	out	0.1057	0.8719	0.0006
photosynthesis	occur	in a sealed fish tank	0.1057	0.7986	1.0
toitois	has_property	am	0.1057	0.9409	0.0008
trustee	can	pay	0.1057	0.8799	0.0012
weapon	has_property	useless against grendel	0.1057	0.8628	0.2805
motion sickness	be in	pregnancy	0.1057	0.9574	0.0033
tooth	can	act	0.1057	0.8646	0.0006
superhero	have	symbols	0.1057	0.8824	0.0323
term	has_property	identify	0.1057	0.8888	0.0112
werewolf	be in	london rated r	0.1057	0.8299	0.1861
earache	can	air	0.1057	0.8536	0.0005
machinist	own	own tools	0.1057	0.8452	1.0
islamist	can touch	dogs	0.1057	0.862	0.4546
spider	be worse in	fall	0.1057	0.9026	0.1998
mother teresa	be good servant of	god	0.1057	0.8263	1.0
maraca	can	am	0.1057	0.8117	0.0018
accent	can	pop	0.1057	0.8303	0.0005
meerkat	defend	themselves	0.1057	0.9188	0.0008
chocolate chip cookie	has_property	phd	0.1057	0.8561	0.0003
chocolate chip cookie	has_property	gdp	0.1057	0.8995	0.0006
baby	vomit	after breastfeeding	0.1057	0.77	0.4835
nightshade	has_trait	unhealthy	0.1057	0.9123	0.0008
boy	sound like	girls	0.1057	0.8039	1.0
golfer	wear shirts at	masters	0.1057	0.8695	1.0
cat	have	internet kings of	0.1057	0.839	1.0
pyralidae	has_property	ironing	0.1057	0.7231	0.0072
air mass	affect	hurricanes	0.1057	0.8186	0.0257
canopic jar	has_trait	good	0.1057	0.9469	0.0
landmark	has_property	orchestra	0.1057	0.9559	0.0214
documentation	be important in	counseling	0.1057	0.8895	0.0236
hog	can	go	0.1057	0.9192	0.0002
nt	has_property	jobs	0.1057	0.8478	0.0007
bleach	can	occur	0.1057	0.8679	0.0001
sheep	can	dog	0.1057	0.918	0.0005
line	get into	clubs	0.1057	0.803	0.9334
dvd	can	speed	0.1057	0.8754	0.0003
denver	has_property	qb	0.1057	0.9296	0.0059
gape	has_property	organic	0.1057	0.9017	0.0018
gape	has_diet	vegan	0.1057	0.9111	0.0001
oyster	can	propagate	0.1057	0.8204	0.0096
dna molecule	replicate	themselves	0.1057	0.8126	0.0595
brand	can avoid	commoditization	0.1057	0.7037	1.0
restriction enzyme	be used in	biotechnology	0.1057	0.9017	0.016
reverse gear	be achieved	in a cut	0.1057	0.821	1.0
accent	can	meter	0.1057	0.8083	0.0183
stoner	has_body_part	eyes	0.1057	0.9103	0.0006
cuddle	can	speed	0.1057	0.8754	0.0003
cuddle	can	sneeze	0.1057	0.8727	0.0011
cuddle	can	ghost	0.1057	0.8246	0.0004
cuddle	can	scream	0.1057	0.8638	0.0027
cuddle	can	gas	0.1057	0.8745	0.0003
cream	curdle in	soup	0.1057	0.8248	0.1658
organization	can prevent	cuber attacks	0.1057	0.8232	0.5026
elephant	has_property	hairy	0.1057	0.828	0.0051
everyone	be blind	in the nba	0.1057	0.8947	1.0
ac	can	do	0.1057	0.9192	0.0002
migraine	has_property	side	0.1057	0.9178	0.0117
isaac	have	two a's	0.1057	0.8603	1.0
rebecca	has_property	us	0.1057	0.9415	0.0006
bonanza	be called	the lost episodes	0.1057	0.789	1.0
double-breasted suit	has_property	man	0.1057	0.9409	0.0003
wheeze	can	up	0.1057	0.8924	0.0003
game	work	on nintendo switch	0.1057	0.8852	0.5237
audience	has_property	important in media	0.1057	0.8651	0.0589
bench	has_property	ikea	0.1057	0.8341	0.0005
mekong	be brown	river	0.1057	0.8492	0.1214
same-sex marriage	be illegal in	usa	0.1057	0.8783	0.019
web page	has_property	man	0.1057	0.9409	0.0003
highway	can	book	0.1057	0.8553	0.0011
prayer	can	up	0.1057	0.8924	0.0003
fomentation	can	work	0.1057	0.904	0.0
fur seal	has_property	rated	0.1057	0.9136	0.0005
cat	can	fully domesticated	0.1057	0.8872	1.0
chromosome	has_property	similar	0.1057	0.9088	0.0003
mascarpone	differ from	cream cheese	0.1057	0.8152	1.0
fiat	has_trait	unreliable	0.1057	0.8677	0.0046
nurse	can avoid	malpractice	0.1057	0.7416	1.0
hat	be disrespectful in	school	0.1057	0.8405	0.4139
repairer	can	work	0.1057	0.904	0.0
grape	has_property	dusty	0.1057	0.8381	0.0059
art	be in	profile	0.1057	0.7655	0.1144
radiator	has_property	led	0.1057	0.8611	0.0005
trapezoid	be separated into	triangle	0.1057	0.7926	1.0
brochure	can help	businesses grow	0.1057	0.8755	1.0
glue	can	twitter	0.1057	0.854	0.0005
level	work in	tetras	0.1057	0.7483	1.0
paramedic	get into	gated communities	0.1057	0.8428	0.0469
bromine	be liquid at	room temp	0.1057	0.8654	0.3169
gecko	can	eat	0.1057	0.9077	0.0002
god	be inspiration for	bible	0.1057	0.8172	1.0
zill	can	work	0.1057	0.904	0.0
hamster	can get	tumors	0.1057	0.9368	1.0
nose	switch	nostrils	0.1057	0.7733	0.6146
dog bite	has_time	young	0.1057	0.8954	0.0006
parrot	can	do	0.1057	0.9192	0.0002
constructivist	view	anarchy	0.1057	0.6698	0.3677
everyone	be afraid	in the biz	0.1057	0.8402	1.0
amino	be on	app store	0.1057	0.9589	0.0071
