subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
wand	can	escape	0.0964	0.8882	0.001
butterfly	can	air	0.0964	0.8536	0.0004
credit	can	put	0.0964	0.8353	0.0002
pizza	hut pay	delivery drivers	0.0964	0.732	1.0
auditor	can	agree	0.0964	0.8656	0.0009
radiation	can be safely used	in medicine	0.0964	0.9369	1.0
megalosaurus	can	ark	0.0964	0.8746	0.6125
ski	can	identify	0.0964	0.8533	0.0004
lithuania	can	sleep	0.0964	0.9066	0.0002
beach	has_property	uk	0.0964	0.9583	0.0001
hinduism	can	get	0.0964	0.9429	0.0004
temple	be mount	source of argument apex	0.0964	0.7647	1.0
symbol	can	oil	0.0964	0.8756	0.0006
interest	can	lie	0.0964	0.8786	0.004
breath	can	itch	0.0964	0.8698	0.0003
apostle	can	age	0.0964	0.8665	0.0003
meth	make	u poop	0.0964	0.851	0.0599
city	has_property	developed	0.0964	0.8764	0.0027
roller	can	twitch	0.0964	0.8372	0.0002
roller	can	swear	0.0964	0.8687	0.0008
roller	can	squeeze	0.0964	0.887	0.0004
roller	can	shave	0.0964	0.8925	0.0077
roller	can	lubricate	0.0964	0.6945	0.0022
roller	can	bop	0.0964	0.8536	0.0022
sharp	can	shot	0.0964	0.7757	0.0042
beijing	has_property	in december	0.0964	0.9354	0.0068
favourite	can	opening	0.0964	0.8047	0.0144
romanian	can	up	0.0964	0.8924	0.0003
sniper	can	wait	0.0964	0.8006	0.1563
sniper	can	ignore	0.0964	0.8392	0.0007
sniper	can	tube	0.0964	0.8829	0.0223
sniper	can	hurt	0.0964	0.8988	0.0002
hue	can	put	0.0964	0.8353	0.0002
battle	can	egg	0.0964	0.8765	0.0008
australia	celebrate	new years	0.0964	0.902	0.0117
economics	has_property	com	0.0964	0.8783	0.0007
mountaineer	can	eat	0.0964	0.9077	0.0002
brazil	make	ethanol	0.0964	0.8797	0.0537
stadium	can	cut	0.0964	0.877	0.0002
walk	has_property	bb	0.0964	0.9062	0.0285
metaphor	can	rat	0.0964	0.8029	0.0006
teacher	need	to know more about language	0.0964	0.8111	1.0
calcium	can	aid	0.0964	0.876	0.0018
pressure	can	fee	0.0964	0.8555	0.0002
unit	can	die	0.0964	0.8816	0.0001
headlight	can	put	0.0964	0.8353	0.0002
stater	can	belts	0.0964	0.8517	0.0003
character	can	fine	0.0964	0.7794	0.0005
piece	can	email	0.0964	0.8626	0.0005
historian	can	ice	0.0964	0.884	0.0003
quotation	can	eye	0.0964	0.8294	0.0011
quotation	can	identify	0.0964	0.8533	0.0004
quotation	can	pet	0.0964	0.8855	0.0007
omnivore	has_property	html	0.0964	0.9613	0.0006
omnivore	has_property	text	0.0964	0.9462	0.0002
omnivore	has_property	tqm	0.0964	1.0	0.0011
omnivore	has_property	pms	0.0964	0.8147	0.002
omnivore	has_property	tvs	0.0964	0.9279	0.0039
omnivore	has_property	tlc	0.0964	0.9107	0.0002
omnivore	has_property	tgif	0.0964	1.0	0.0067
omnivore	has_property	tf2	0.0964	1.0	0.0006
omnivore	has_property	taxable	0.0964	0.9066	0.0015
omnivore	has_property	speed	0.0964	0.9439	0.0005
omnivore	has_property	symbolic	0.0964	0.7898	0.0021
omnivore	has_property	avg	0.0964	0.908	0.0003
omnivore	has_property	sst	0.0964	0.8462	0.0016
omnivore	has_property	squeaky	0.0964	0.8526	0.0027
omnivore	has_property	smoking	0.0964	0.8579	0.0013
omnivore	has_property	sick	0.0964	0.9407	0.0011
omnivore	has_property	sgt	0.0964	0.8844	0.0005
omnivore	has_property	separated	0.0964	0.8761	0.0018
omnivore	has_property	lac	0.0964	0.7836	0.0034
omnivore	has_property	lxi	0.0964	1.0	0.0025
omnivore	has_property	ltd	0.0964	0.8533	0.0005
omnivore	has_property	laps	0.0964	0.9039	0.0089
omnivore	has_property	lng	0.0964	0.8281	0.0017
omnivore	has_property	ljubljana	0.0964	1.0	0.0006
omnivore	has_property	lhasa	0.0964	0.9237	0.0018
omnivore	has_property	lgbt	0.0964	0.9399	0.0004
omnivore	has_property	lcd	0.0964	0.904	0.0009
omnivore	has_property	huh	0.0964	0.8826	0.0011
omnivore	has_property	html	0.0964	0.9613	0.0006
omnivore	has_property	him	0.0964	0.9171	0.001
omnivore	has_property	hjc	0.0964	1.0	0.002
omnivore	has_property	hgt	0.0964	1.0	0.0028
omnivore	has_property	eyesight	0.0964	0.9148	0.0184
omnivore	has_property	euthanasia	0.0964	0.8713	0.0014
omnivore	has_property	equal	0.0964	0.8998	0.0007
omnivore	has_property	episodes	0.0964	0.9041	0.0035
omnivore	has_property	eosinophils	0.0964	0.7419	0.0932
omnivore	has_property	endangered	0.0964	0.9512	0.0003
omnivore	has_property	empty	0.0964	0.9015	0.0007
omnivore	has_property	elected	0.0964	0.9359	0.0021
omnivore	has_property	ekg	0.0964	1.0	0.0028
omnivore	has_property	ejemplos	0.0964	1.0	0.0042
omnivore	has_property	eight	0.0964	0.9741	0.0009
omnivore	has_property	edible	0.0964	0.8129	0.0007
omnivore	has_property	ebay	0.0964	0.9402	0.0005
omnivore	has_property	dies	0.0964	0.8822	0.0055
omnivore	has_property	dna	0.0964	0.9504	0.0005
omnivore	has_property	czech	0.0964	0.9181	0.0002
omnivore	has_property	mitosis	0.0964	0.9521	0.0488
omnivore	has_property	carl	0.0964	0.8714	0.0012
omnivore	has_property	created	0.0964	0.9362	0.0003
omnivore	has_property	cpu	0.0964	0.9621	0.0002
omnivore	has_property	cnn	0.0964	0.8883	0.0003
omnivore	has_property	citrus	0.0964	0.8194	0.0072
omnivore	has_property	cfo	0.0964	0.8489	0.0009
omnivore	has_property	celebrated	0.0964	0.9464	0.0005
omnivore	has_property	cm	0.0964	0.954	0.0007
omnivore	has_color	turquoise	0.0964	0.7995	0.0311
omnivore	has_trait	sweet	0.0964	0.8967	0.0003
omnivore	has_trait	strong	0.0964	0.887	0.0007
omnivore	has_trait	cultured	0.0964	0.8066	0.0099
historian	can	argue	0.0964	0.8599	0.0332
stint	can	do	0.0964	0.9192	0.0001
doer	can	identify	0.0964	0.8533	0.0004
arctic	can	ax	0.0964	0.8525	0.0209
orc	can	rain	0.0964	0.9035	0.0138
invasion	work	ck2	0.0964	0.8581	0.1244
best	can	off	0.0964	0.8379	0.0017
tubercle	can	look	0.0964	0.9308	0.0006
glacier	can	fee	0.0964	0.8555	0.0002
feel	can	jut	0.0964	0.8222	0.0031
some organisms	have	others have a 2 loop pathway for circulation from the heart	0.0964	0.7273	1.0
hyperactivity	can	feel	0.0964	0.8926	0.0006
gene	has_property	afraid to see fines	0.0964	0.7789	1.0
glad	can	belts	0.0964	0.8517	0.0003
glad	can	awake	0.0964	0.8488	0.0007
radian	can	switch	0.0964	0.8655	0.0014
mammal	need	to eat more regularly than members of the sub group	0.0964	0.749	1.0
chanel	has_property	iconic	0.0964	0.8662	0.0006
islam	has_property	significant	0.0964	0.8737	0.0015
needle bevel	need	to be up	0.0964	0.874	1.0
pro	can	type	0.0964	0.8376	0.0006
castle	has_property	symbol	0.0964	0.9585	0.0033
variable	be considered	evil	0.0964	0.8802	0.0653
return	can	lap	0.0964	0.9055	0.0006
swat	can	phone	0.0964	0.8688	0.0111
argon	has_property	welding	0.0964	0.8691	0.0142
cook	can	corn	0.0964	0.8835	0.0703
wight	has_property	ignoring	0.0964	0.8575	0.001
wight	has_property	twitch	0.0964	0.9338	0.0016
wight	has_property	squatting	0.0964	0.814	0.0052
wight	has_movement	closing	0.0964	0.8507	0.0014
breath	can	twitch	0.0964	0.8372	0.0002
slap	can	types	0.0964	0.8369	0.0003
nightmare	can	empty	0.0964	0.8017	0.0018
ridge	can	cut	0.0964	0.877	0.0002
groyne	make	beach wider	0.0964	0.7273	1.0
associate	can	pay	0.0964	0.9065	0.0011
gent	can	belts	0.0964	0.8517	0.0003
ben	can	fed	0.0964	0.7811	0.0027
tugboat	pull	big ship	0.0964	0.731	1.0
hippy	can	celebrate	0.0964	0.8786	0.0015
gambling	has_property	mississippi river	0.0964	0.8316	1.0
tyson	die in	sea of monsters	0.0964	0.8524	0.8408
ch'in	can	use	0.0964	0.8979	0.0001
model	give	poor result	0.0964	0.8897	1.0
lead	can	pink	0.0964	0.8488	0.012
jeep	has_property	safe	0.0964	0.9003	0.0002
para	can	type	0.0964	0.8376	0.0006
date	has_property	ban	0.0964	0.9024	0.0012
topping	can	open	0.0964	0.8639	0.0007
nightclub	can	speed	0.0964	0.8754	0.0003
poor	has_property	ice	0.0964	0.9506	0.0004
piece	can	dip	0.0964	0.8337	0.0015
snake	adopt	the temperature difference	0.0964	0.8352	1.0
aspect	can	line	0.0964	0.8248	0.0129
roster	tie	up	0.0964	0.8276	0.0218
mm	can	set	0.0964	0.8827	0.0004
inertia	relate to	baseball	0.0964	0.828	0.0823
headlight	can	order	0.0964	0.8113	0.0017
redhead	have	thick hair	0.0964	0.8741	0.0618
nlp	has_color	yellow	0.0964	0.9441	0.0001
battle	can	tag	0.0964	0.8298	0.0014
student	perform poorly in	exams	0.0964	0.7469	1.0
bar	has_property	ignored	0.0964	0.9106	0.0002
piece	can	sic	0.0964	0.7898	0.0006
gent	can	rest	0.0964	0.8271	0.0025
guy	can get	aids	0.0964	0.9172	0.3562
mineral	can	up	0.0964	0.8924	0.0003
fusion	has_property	similar briefly	0.0964	0.859	0.0978
shepherd	have	call	0.0964	0.8552	0.7803
gathering	can	survive	0.0964	0.8945	0.0006
caste	be different from	class	0.0964	0.8826	0.4062
memory	be less than	total	0.0964	0.9039	1.0
investor	help	economy	0.0964	0.9663	0.003
horseshoe	be given to	brides	0.0964	0.772	1.0
chicken	get to	store	0.0964	0.9641	0.0939
private school	has_property	italy	0.0964	0.9568	0.0021
auditor	can	award	0.0964	0.8782	0.001
calcium	can	left	0.0964	0.8138	0.0044
chemical energy	can be transformed	into light energy	0.0964	0.91	1.0
wallet	slow	down	0.0964	0.9344	0.0018
tori	can	age	0.0964	0.8665	0.0003
index fossil	has_property	more useful to paleontologists	0.0964	0.7692	0.6305
cur	can	accent	0.0964	0.8858	0.0933
silicon	be used	in making computer chips	0.0964	0.8523	1.0
tate	can	oil	0.0964	0.8756	0.0006
distance	can	identify	0.0964	0.8533	0.0004
tooth	line	up	0.0964	0.8468	0.0568
crypt	can	wet	0.0964	0.9025	0.0003
crypt	can	speed	0.0964	0.8754	0.0003
crypt	can	smoke	0.0964	0.8721	0.0004
breath	can	split	0.0964	0.8594	0.0025
mustaches	can	cut	0.0964	0.877	0.0002
explorer	can	sign	0.0964	0.8265	0.0058
plank	has_property	synonym	0.0964	0.814	0.0006
gangster	can	snap	0.0964	0.8655	0.0005
gangster	can	twitch	0.0964	0.8372	0.0002
gangster	can	speed	0.0964	0.8754	0.0003
gangster	can	cry	0.0964	0.8317	0.0011
gangster	can	murdered	0.0964	0.8171	0.0325
gangster	can	idle	0.0964	0.8249	0.0006
gangster	can	itch	0.0964	0.8698	0.0003
gangster	can	belts	0.0964	0.8517	0.0003
gangster	can	ink	0.0964	0.854	0.0045
gangster	can	ftp	0.0964	0.858	0.0015
gangster	can	freeze	0.0964	0.8643	0.0008
gangster	can	dying	0.0964	0.7829	0.0011
gangster	can	cut	0.0964	0.877	0.0002
gangster	can	celebrate	0.0964	0.8786	0.0015
gangster	can	avoided	0.0964	0.9535	0.0113
sea urchin	has_property	important to humans	0.0964	0.9658	0.0015
piece	can	eject	0.0964	0.8316	0.0007
object	be stored	in the heap	0.0964	0.8557	1.0
bear	can	fee	0.0964	0.8555	0.0002
nous	can	glow	0.0964	0.8304	0.0025
functional group	behave during	chemical reactions	0.0964	0.8213	1.0
cur	can	last	0.0964	0.7996	0.0007
mit	can	die	0.0964	0.8816	0.0001
insecticide	has_property	car	0.0964	0.9435	0.0005
flu	has_property	winter disease	0.0964	0.8496	1.0
round	can	average	0.0964	0.8008	0.0011
mosque	can	speed	0.0964	0.8754	0.0003
mosque	can	funded	0.0964	0.8036	0.1792
mosque	can	queen	0.0964	0.8744	0.002
highway	has_property	uk	0.0964	0.9583	0.0001
jump	can	fit	0.0964	0.8772	0.0006
girl	be very loving at	times	0.0964	0.7969	1.0
gonad	be in	spanish	0.0964	0.9561	0.0001
stadium	can	break	0.0964	0.8911	0.001
bandana	can	wet	0.0964	0.9025	0.0003
bandana	can	speed	0.0964	0.8754	0.0003
bandana	can	swim	0.0964	0.911	0.0006
bandana	can	spread	0.0964	0.8878	0.0006
bandana	can	snap	0.0964	0.8655	0.0005
bandana	can	smell	0.0964	0.8868	0.0003
bandana	can	sleep	0.0964	0.9066	0.0002
bandana	can	saw	0.0964	0.8247	0.0021
bandana	can	sick	0.0964	0.9119	0.0135
bandana	can	shop	0.0964	0.8257	0.0014
bandana	can	rat	0.0964	0.8029	0.0006
bandana	can	cycle	0.0964	0.881	0.0005
bandana	can	celebrate	0.0964	0.8786	0.0015
bandana	can	break	0.0964	0.8911	0.001
bandana	can	shot	0.0964	0.7757	0.0042
marine iguana	has_property	minim	0.0964	0.7772	0.404
memorial	can	won	0.0964	0.8028	0.0019
hun	can	ice	0.0964	0.884	0.0003
arteritis	has_property	disease	0.0964	0.9131	0.0026
stimulant	affect mentally and physically	person	0.0964	0.9475	0.4292
return	can	snap	0.0964	0.8655	0.0005
company	background	check	0.0964	0.9211	0.2847
fool	can	hat	0.0964	0.8493	0.008
egg	has_property	gui	0.0964	0.8637	0.0013
piston	can	occur	0.0964	0.8679	0.0001
piston	can	hurt	0.0964	0.8988	0.0002
piston	can	fine	0.0964	0.7794	0.0005
piston	can	draft	0.0964	0.8294	0.0797
piston	can	age	0.0964	0.8665	0.0003
protocol	can	lap	0.0964	0.9055	0.0006
bra	be in	trees at ski resorts	0.0964	0.8057	0.51
distance	can	ghost	0.0964	0.8246	0.0004
only	can	sky	0.0964	0.8751	0.0025
crew	can	established	0.0964	0.8193	0.0048
crew	can	echo	0.0964	0.8221	0.0009
crew	can	innovate	0.0964	0.7832	0.0191
crew	can	twitch	0.0964	0.8372	0.0002
dishwasher	has_property	no	0.0964	0.8793	0.0004
karat	can	eat	0.0964	0.9077	0.0002
guitarist	can	agree	0.0964	0.8656	0.0009
piece	can	egg	0.0964	0.8765	0.0008
inch	can	scale	0.0964	0.8542	0.0127
private school	hire	teachers	0.0964	0.8291	0.1023
distance	can	azure	0.0964	0.8313	0.0013
critic	can	ask	0.0964	0.84	0.0011
buck	can	rap	0.0964	0.8297	0.0023
associate	can	gas	0.0964	0.8745	0.0003
eight	can	do	0.0964	0.9192	0.0001
refugee	can	play	0.0964	0.9097	0.0006
bronchitis	can	dj	0.0964	0.8749	0.0023
chromosome	behave during	meiosis	0.0964	0.8293	0.4438
piece	can	itch	0.0964	0.8698	0.0003
feel	can	jet	0.0964	0.8407	0.0015
serve	can	identify	0.0964	0.8533	0.0004
seasonal foods	has_property	cheaper	0.0964	0.9236	0.0012
germany	be	similar to italy in the 1800s	0.0964	0.8878	1.0
protester	has_property	dnsd	0.0964	1.0	0.0086
aneurin	can	number	0.0964	0.8627	0.0022
aneurin	can	agree	0.0964	0.8656	0.0009
rosemary	grow	best	0.0964	0.8394	0.0195
temper	can	ignore	0.0964	0.8392	0.0007
calcium	can	fee	0.0964	0.8555	0.0002
calcium	can	speed	0.0964	0.8754	0.0003
calcium	can	ate	0.0964	0.8274	0.0024
glass	has_trait	trendy	0.0964	0.8773	0.0195
macro	has_property	exp	0.0964	0.9139	0.0393
red	can	dog	0.0964	0.918	0.0005
consumer	express	desire buy	0.0964	0.7144	1.0
bmw	pull	ahead program work	0.0964	0.7982	1.0
cube	can	use	0.0964	0.8979	0.0001
come	can	originate	0.0964	0.8234	0.001
hitting	be hardest thing in	sports	0.0964	0.8629	1.0
bread	can	gas	0.0964	0.8745	0.0003
hotel room	has_weather	damp	0.0964	0.8563	0.0226
peasant	can	belts	0.0964	0.8517	0.0003
discrimination	can	air	0.0964	0.8536	0.0004
discrimination	can	won	0.0964	0.8028	0.0019
fire extinguisher	get	rating	0.0964	0.8879	0.498
skip	can	fly	0.0964	0.9162	0.0003
peptide linkage	be formed in	proteins	0.0964	0.8845	0.373
slope	can	sum	0.0964	0.8453	0.0005
favorite	can	pop	0.0964	0.8303	0.0005
piece	can	tar	0.0964	0.8596	0.0055
fringe benefit	has_property	ads	0.0964	0.957	0.0004
climate	can affect	human activities	0.0964	0.8709	1.0
piece	can	idle	0.0964	0.8249	0.0006
vietnamese	can	led	0.0964	0.8113	0.003
john locke	become	paralyzed	0.0964	0.8219	0.0557
header	can	give	0.0964	0.8613	0.0137
feel	can	cut	0.0964	0.877	0.0002
iphone	has_property	more expensive than androids	0.0964	0.868	1.0
series	can	oil	0.0964	0.8756	0.0006
headlight	can	dog	0.0964	0.918	0.0005
england	get called	blight	0.0964	0.9262	1.0
twin	live	together	0.0964	0.9104	0.0191
period	can	effects	0.0964	0.8355	0.0012
heyse	can	man	0.0964	0.862	0.0005
rete	can	age	0.0964	0.8665	0.0003
highwayman	can	travel	0.0964	0.8853	0.0006
piece	can	rave	0.0964	0.8029	0.0104
hob	can	email	0.0964	0.8626	0.0005
temper	can	twitch	0.0964	0.8372	0.0002
temper	can	squeak	0.0964	0.8329	0.0003
temper	can	ftp	0.0964	0.858	0.0015
temper	can	ejected	0.0964	0.8651	0.0006
temper	can	circumcised	0.0964	0.896	0.0262
cousin	can	speed	0.0964	0.8754	0.0003
cousin	can	fine	0.0964	0.7794	0.0005
dancer	can	rat	0.0964	0.8029	0.0006
breath	can	rotate	0.0964	0.8549	0.0024
breath	can	mute	0.0964	0.7969	0.0028
breath	can	hydrate	0.0964	0.8746	0.0025
piece	can	hog	0.0964	0.8259	0.0238
crook	grow	up	0.0964	0.8936	0.0067
vow	can	rat	0.0964	0.8029	0.0006
navy seal	learn	new languages	0.0964	0.9466	0.4287
skier	can	show	0.0964	0.8708	0.0043
pepsin	break down	food	0.0964	0.8287	0.0093
india	be called	land of festivals	0.0964	0.7866	0.306
cinema	can	sic	0.0964	0.7898	0.0006
opal	be	mined	0.0964	0.8816	0.0046
turtler	can	pop	0.0964	0.8303	0.0005
cite	can	occur	0.0964	0.8679	0.0001
company	can use	instagram	0.0964	0.8979	0.1166
barrier	can	open	0.0964	0.8639	0.0007
protein	has_property	ideal enzymes	0.0964	0.8736	1.0
aid	has_property	tlc	0.0964	0.9107	0.0002
ski	can	lubricate	0.0964	0.6945	0.0022
rivet	has_property	advantages	0.0964	0.8203	0.0177
sas	can	use	0.0964	0.8979	0.0001
cotton	has_property	blended	0.0964	0.8561	0.0824
england	can	address	0.0964	0.8697	0.0047
gent	can	meet	0.0964	0.8636	0.0053
people	has_property	from new zeal	0.0964	0.9427	0.5295
muslim	practice beheading	claiming	0.0964	0.5928	1.0
davy jones	has_property	alive in pirates of the caribbean	0.0964	0.844	1.0
breath	can	grow	0.0964	0.9109	0.0002
drag	can	guy	0.0964	0.8711	0.0028
mosque	can	met	0.0964	0.797	0.0003
pillar	can	eyes	0.0964	0.8881	0.0013
critic	can	cut	0.0964	0.877	0.0002
vent	can	ice	0.0964	0.884	0.0003
piece	can	echo	0.0964	0.8221	0.0009
casino	set	odds	0.0964	0.7829	0.0546
bodybuilder	appear	brown like mr olympia	0.0964	0.7659	1.0
bet	can	best	0.0964	0.8761	0.006
