subject	predicate	object	plausibility	neighborhood_sigma	local_sigma
hoarseness	can	cut	0.0733	0.877	0.0002
survival	relate to	natural selection	0.0733	0.8546	0.0554
reimbursement	has_property	for services	0.0733	0.9428	1.0
rectifier	get	hot	0.0733	0.9191	0.0005
sunset	can	run	0.0733	0.8381	0.0004
seal	use	six p226	0.0733	0.8082	0.2913
energy	relate	to bonding	0.0733	0.8009	0.1129
teacher	make	kids do maths	0.0733	0.7868	1.0
cathode ray	has_property	text	0.0733	0.9462	0.0001
cathode ray	has_property	twice	0.0733	0.9126	0.0003
cathode ray	has_property	illuminated	0.0733	0.8	0.0028
cathode ray	has_property	oxidation	0.0733	0.8992	0.0014
cathode ray	has_property	own	0.0733	0.8187	0.0005
cathode ray	has_property	outdoors	0.0733	0.8128	0.065
cathode ray	has_property	occurs	0.0733	0.8551	0.0039
cathode ray	has_property	obtained	0.0733	0.9214	0.0011
cathode ray	has_property	mp3	0.0733	0.8867	0.0001
cathode ray	has_property	lb	0.0733	0.9512	0.0006
cathode ray	has_property	mcqs	0.0733	1.0	0.0023
cathode ray	has_property	watched	0.0733	0.8367	0.0016
cathode ray	has_property	irritating	0.0733	0.911	0.0024
cathode ray	has_property	island	0.0733	0.9192	0.0011
cathode ray	has_property	egg	0.0733	0.9096	0.0004
cathode ray	has_trait	opened	0.0733	0.8839	0.0019
amendment	has_property	used more	0.0733	0.8931	0.005
nelson mandela	involved	in rugby	0.0733	0.8463	1.0
urine	can	off	0.0733	0.8379	0.0013
hors d'oeuvre	has_property	var	0.0733	0.8975	0.0072
hors d'oeuvre	has_property	book	0.0733	0.9384	0.0006
castle	has_property	achievements	0.0733	0.8765	0.0602
comment	be marked as	spam on facebook	0.0733	0.8903	0.3314
panda	can	quickly	0.0733	0.8338	0.0089
youth	has_property	dot	0.0733	0.8893	0.0005
java	have	instructors	0.0733	0.8407	0.2943
zebra finch	can	disappear	0.0733	0.9415	0.0017
cold water	has_property	more oxygenated	0.0733	0.9215	1.0
ulcer	has_property	bum	0.0733	0.8789	0.0007
poverty	relate in	sierra leon	0.0733	0.6829	1.0
amino group	has_property	non polar	0.0733	0.8884	0.0039
chinchilla	can	growl	0.0733	0.7725	0.0062
shooting	has_property	number	0.0733	0.9422	0.0004
ear lobe	has_property	bio	0.0733	0.857	0.0024
prokaryote	has_property	the dominant species on the planet	0.0733	0.8359	0.0928
monsoon	has_property	like sea breezes	0.0733	0.8301	1.0
song	sound	different after listening sleep	0.0733	0.7543	1.0
american	be viewed by	kazakhstan	0.0733	0.9389	1.0
silk	turn	into fabric	0.0733	0.8963	0.3835
time clock	has_property	quick books	0.0733	0.9602	0.088
speaker	use	rhetorical devices	0.0733	0.8159	0.0842
lincoln	be elected	the second time	0.0733	0.8589	1.0
mammal	has_property	mph	0.0733	0.9628	0.0003
mammal	has_trait	nice	0.0733	0.9464	0.0005
mammal	has_property	edible	0.0733	0.8139	0.0005
proverb	has_property	win	0.0733	0.8714	0.0014
beauty	be perceived in	world	0.0733	0.8833	0.8801
fount	has_property	illustrator	0.0733	0.9535	0.0033
riley	die	in mcleod's daughters	0.0733	0.8462	0.2714
spider	can	out	0.0733	0.8867	0.0004
hypoglycaemia	has_property	working	0.0733	0.9281	0.0001
fa	develop during	pregnancy	0.0733	0.8816	0.1225
hiroshima	be	bombed	0.0733	0.9217	0.0545
leaf	be arranged differently on	different planets	0.0733	0.9007	1.0
mast cell	has_property	tnt	0.0733	0.8881	0.0002
science	has_property	phd	0.0733	0.927	0.0002
flower	has_property	cert	0.0733	0.8859	0.0014
waveguide	be used in	high frequency	0.0733	0.8648	1.0
yield	go	down	0.0733	0.8885	0.0011
eggshell	has_property	bbc	0.0733	0.9544	0.0001
plasmid	run on	gel	0.0733	0.7731	1.0
earthquake	be in	perth rico	0.0733	0.8949	0.0316
boyfriend	can	up	0.0733	0.8924	0.0002
greyhound	has_property	hurt	0.0733	0.9004	0.0022
ipod	can	go	0.0733	0.9306	0.0002
growth	has_property	oars	0.0733	0.8913	0.0006
law	be passed	requiring plantations to have a certain number of white servants	0.0733	0.6866	1.0
elephant	can	canal	0.0733	0.8423	0.0036
crayfish	has_property	born	0.0733	0.9532	0.0006
great dog	has_diet	vegan	0.0733	0.9111	0.0001
sin	destroy	soul	0.0733	0.7703	0.5578
submission	work	we 2k19	0.0733	0.8358	1.0
employer	keep	first check	0.0733	0.8229	1.0
vegan	become	gluten intolerant	0.0733	0.8526	1.0
pistol	has_property	ta	0.0733	0.8796	0.001
tax	has_property	cab	0.0733	0.9477	0.0021
blackhead	can	garden	0.0733	0.8319	0.0042
wine	has_property	filtered	0.0733	0.8459	0.0057
fish finger	has_property	opted	0.0733	0.8597	0.0287
fish finger	has_property	gi	0.0733	0.9201	0.0015
wavelength	has_property	occur	0.0733	0.8977	0.0004
lunch	has_property	go	0.0733	0.9403	0.0001
array	be called	vectors	0.0733	0.9087	0.1895
blade	has_movement	slow	0.0733	0.9157	0.0001
sound	can	stop	0.0733	0.8985	0.0025
thunderstorm	can	dish	0.0733	0.8901	0.013
thunderstorm	can	had	0.0733	0.8821	0.0003
thunderstorm	can	rhyme	0.0733	0.8554	0.0002
thunderstorm	can	leave	0.0733	0.8773	0.0046
seagrass	differ from	other halophytes	0.0733	0.8782	1.0
texas	have	unions	0.0733	0.8786	0.0126
monster	has_property	host	0.0733	0.8423	0.0125
book	has_property	had	0.0733	0.9429	0.0004
intron	has_property	important to evolution	0.0733	0.9695	0.0134
venus flytrap	has_property	scientific	0.0733	0.8669	0.0073
venus flytrap	has_property	either	0.0733	0.8985	0.0018
venus flytrap	has_property	elastic	0.0733	0.8921	0.0018
castle	has_property	seeds	0.0733	0.91	0.007
castle	has_property	sags	0.0733	0.8727	0.0017
castle	has_property	ww1	0.0733	1.0	0.0016
hen	wear l	plates	0.0733	0.8069	0.3552
company	offer back	incentives	0.0733	0.7717	1.0
bad publicity	affect	business	0.0733	0.9074	0.0013
video game	has_property	lyrics	0.0733	0.8815	0.0002
impressment	relate to	war of 1812	0.0733	0.8547	0.4675
throw	can	back	0.0733	0.9046	0.0117
liquidation	result	in losses for the owners usually	0.0733	0.6895	1.0
stoner	has_time	last	0.0733	0.899	0.0022
switch	can	iphone	0.0733	0.8818	0.054
steroid	can	stopped abruptly	0.0733	0.8292	0.4854
computer	can	crash	0.0733	0.8331	0.002
preference shares	be called	hybrid instruments	0.0733	0.8693	1.0
elderly	can	shuffle	0.0733	0.802	0.0777
everyone	allow	themselves to be brainwashed by a purely biased media	0.0733	0.7448	1.0
reflection	help	us see	0.0733	0.9011	0.1464
media	reflect	society	0.0733	0.8828	0.015
crax	has_property	accurate	0.0733	0.9151	0.0004
crax	has_property	australia	0.0733	0.9638	0.0005
crax	has_property	osmosis	0.0733	0.8555	0.0016
crax	has_trait	odds	0.0733	0.8267	0.0015
duplicate	can	voters	0.0733	0.8013	1.0
cd	has_property	securities	0.0733	0.837	0.1265
gemini	has_property	recd	0.0733	1.0	0.0006
gemini	has_property	omnibus	0.0733	0.8744	0.0077
gemini	has_property	cbc	0.0733	0.7997	0.0002
gemini	has_property	sir	0.0733	0.9278	0.0004
gemini	has_property	tlumaczenia	0.0733	1.0	0.002
gemini	has_property	wt	0.0733	0.8872	0.0005
gemini	has_property	owned	0.0733	0.9359	0.0004
gemini	has_property	average	0.0733	0.8799	0.0005
gemini	has_property	mba	0.0733	0.8724	0.0005
gemini	has_property	idle	0.0733	0.8249	0.0002
gemini	has_property	italian	0.0733	0.9582	0.0004
gemini	has_property	ill	0.0733	0.9015	0.0003
gemini	has_property	identified	0.0733	0.92	0.0005
gemini	has_property	cbc	0.0733	0.7997	0.0002
gemini	has_property	average	0.0733	0.8799	0.0005
gemini	has_property	autistic	0.0733	0.8422	0.0008
gemini	has_trait	optimistic	0.0733	0.85	0.0406
gemini	has_trait	ambitious	0.0733	0.793	0.0536
supply-side economics	has_property	bi	0.0733	0.8695	0.0011
mammal	has_property	wxid	0.0733	1.0	0.0188
mammal	has_property	ww2	0.0733	0.9159	0.0007
mammal	has_property	wjec	0.0733	1.0	0.0002
mammal	has_property	wgs84	0.0733	1.0	0.0105
mammal	has_property	volcano	0.0733	0.9124	0.0076
mammal	has_property	jose	0.0733	0.8307	0.0322
mammal	has_property	reno	0.0733	0.8392	0.0087
mammal	has_property	lucas	0.0733	0.8008	0.003
mammal	has_property	tlc	0.0733	0.9135	0.0001
mammal	has_property	tko	0.0733	0.723	0.0009
mammal	has_property	tf2	0.0733	1.0	0.0004
mammal	has_property	rwanda	0.0733	1.0	0.0007
mammal	has_property	rpm	0.0733	0.9206	0.0004
mammal	has_property	pay	0.0733	0.9156	0.0004
mammal	has_movement	posed	0.0733	0.8519	0.0021
mammal	has_property	oxidation	0.0733	0.8992	0.0014
mammal	has_property	toque	0.0733	0.951	0.0002
mammal	has_property	oggi	0.0733	0.8453	0.0005
mammal	has_property	obstructed	0.0733	0.6944	0.0112
mammal	has_property	oath	0.0733	0.9631	0.0011
mammal	has_property	nwt	0.0733	1.0	0.0007
mammal	has_property	nkjv	0.0733	1.0	0.0006
mammal	has_property	hhs	0.0733	0.851	0.0003
mammal	has_property	mnemonic	0.0733	0.9152	0.0002
mammal	has_property	mfa	0.0733	1.0	0.0003
mammal	has_property	mbti	0.0733	1.0	0.0007
mammal	has_property	lsd	0.0733	0.8094	0.0032
mammal	has_property	natl	0.0733	0.7618	0.0008
mammal	has_property	ljubljana	0.0733	1.0	0.0005
mammal	has_property	lgbt	0.0733	0.9399	0.0003
mammal	has_property	kip	0.0733	0.8878	0.0034
mammal	has_property	quid	0.0733	0.925	0.0007
mammal	has_property	kris	0.0733	0.8321	0.0092
mammal	has_property	kqly	0.0733	1.0	0.0224
mammal	has_property	jv	0.0733	0.9188	0.0007
mammal	has_property	khan	0.0733	0.8955	0.0015
mammal	has_property	islam	0.0733	0.9574	0.0046
mammal	has_property	gzsz	0.0733	1.0	0.0004
mammal	has_property	gypsy	0.0733	0.8236	0.0016
mammal	has_property	guilt	0.0733	0.8342	0.0031
mammal	has_property	gmt	0.0733	0.9424	0.0005
mammal	has_property	ghosted	0.0733	0.8687	0.0004
mammal	has_property	gcse	0.0733	1.0	0.0003
mammal	has_property	fwd	0.0733	0.8629	0.0003
mammal	has_property	fps	0.0733	0.9637	0.0002
mammal	has_property	fm	0.0733	0.9428	0.0003
mammal	has_property	fjallraven	0.0733	1.0	0.0006
mammal	has_property	fhnw	0.0733	1.0	0.0027
mammal	has_property	fbi	0.0733	0.878	0.0002
mammal	has_property	ejected	0.0733	0.883	0.0004
mammal	has_property	ebay	0.0733	0.9402	0.0004
mammal	has_property	died	0.0733	0.863	0.0008
mammal	has_property	dot	0.0733	0.8893	0.0005
mammal	has_property	bc	0.0733	0.9497	0.0004
attempt	be counted in	ca	0.0733	0.8937	1.0
score	be in	tennis 15 30 40	0.0733	0.9543	1.0
albert einstein	have	theory of relativity	0.0733	0.8954	0.2736
youth	has_property	sic	0.0733	0.8751	0.0008
surfactant	work in	presence of air	0.0733	0.8506	1.0
moll	has_manner	well	0.0733	0.8631	0.0038
smoke	spread	out	0.0733	0.8512	0.0714
pen	has_property	etc	0.0733	0.8684	0.0005
humidity	affect	electronics	0.0733	0.7592	0.0331
tea	has_property	times	0.0733	0.8724	0.0008
wto	has_trait	good	0.0733	0.9469	0.0
video game	has_property	italian	0.0733	0.9582	0.0004
clothes dryer	can	develop	0.0733	0.8747	0.0006
smear	can	mean	0.0733	0.8708	0.0001
behavior	has_property	man	0.0733	0.9409	0.0002
steroid	affect	sleep	0.0733	0.8918	0.0019
boom	has_property	iud	0.0733	1.0	0.0002
boom	has_property	aroma	0.0733	0.8148	0.1171
boom	has_property	agriculture	0.0733	0.9165	0.0096
polio	be problem in	nations	0.0733	0.8944	1.0
rubber	has_property	biodegradable	0.0733	0.9181	0.0035
lab	has_property	belts	0.0733	0.9536	0.0002
density of population	depend	upon topography	0.0733	0.7614	1.0
toddler	can	sic	0.0733	0.7904	0.0004
hors d'oeuvre	has_property	pyramid	0.0733	0.9008	0.0005
hors d'oeuvre	has_property	czech	0.0733	0.9181	0.0001
hors d'oeuvre	has_property	mtv	0.0733	0.9393	0.0003
hors d'oeuvre	has_property	ucla	0.0733	0.842	0.0009
conformation	has_property	similar	0.0733	0.9111	0.0002
hot sauce	has_movement	measured	0.0733	0.9498	0.0003
alternative medicine	has_property	fee	0.0733	0.8949	0.0004
alternative medicine	has_property	fm	0.0733	0.9428	0.0003
woodwind instrument	has_property	different	0.0733	0.9463	0.0001
everyone	has_property	after mcdonald	0.0733	0.8628	0.6205
prom	be held in	big places	0.0733	0.8705	1.0
some trees	have	others have large leaves	0.0733	0.8658	1.0
cowboy hat	has_property	pvc	0.0733	0.9112	0.0008
deposition	get	canceled	0.0733	0.8486	0.0064
brawl	can	stars	0.0733	0.8984	0.0495
narrator	kill	old man	0.0733	0.8047	1.0
manager	treat employees like	crap	0.0733	0.8147	0.3344
troop	can	communicate	0.0733	0.8994	0.0007
tam	has_diet	vegan	0.0733	0.9111	0.0001
lifestyle	affect	cardiovascular system	0.0733	0.8578	0.0144
chocolate	be	first served as	0.0733	0.8788	1.0
leg	can	bone	0.0733	0.8426	0.0681
outlook	can	web	0.0733	0.8962	0.0023
pore	show	through face mask	0.0733	0.8012	1.0
castle	has_property	utility	0.0733	0.8817	0.0015
castle	has_property	ayrshire	0.0733	1.0	0.0077
castle	has_property	dna	0.0733	0.9504	0.0004
castle	has_property	ipswich	0.0733	0.8994	0.0018
castle	has_property	mql4	0.0733	1.0	0.0008
castle	has_property	squash	0.0733	0.8984	0.0019
castle	has_property	tlumaczenia	0.0733	1.0	0.002
castle	has_property	wac	0.0733	0.8679	0.001
castle	has_property	dna	0.0733	0.9504	0.0004
castle	has_property	ayrshire	0.0733	1.0	0.0077
castle	has_property	mql4	0.0733	1.0	0.0008
castle	has_property	squash	0.0733	0.8984	0.0019
castle	has_property	tlumaczenia	0.0733	1.0	0.002
castle	has_property	pt	0.0733	0.8857	0.0024
castle	has_property	t-shirt	0.0733	1.0	0.0009
castle	has_property	user	0.0733	0.9374	0.0018
castle	has_property	uganda	0.0733	0.9051	0.0015
spider	has_property	thing	0.0733	0.9439	0.0004
oil	has_property	cheaper	0.0733	0.9287	0.0009
fat	has_manner	harder	0.0733	0.8764	0.0053
desalination	has_property	philippines	0.0733	0.9608	0.0062
baptist	hate	methodists	0.0733	0.9347	1.0
creatine	be in	energy drinks	0.0733	0.8874	0.0394
retail	has_property	act	0.0733	0.938	0.0011
tensile strength	can	measured	0.0733	0.9576	0.0062
college	can	close	0.0733	0.8292	0.0011
white wine	has_property	thick	0.0733	0.8748	0.0033
gearbox	be	able to eliminate the mods on borderlands	0.0733	0.7023	1.0
snap	has_property	beans	0.0733	0.9116	0.0113
alphabet	has_property	irresistible	0.0733	0.7333	0.0017
south american	play	on north american servers	0.0733	0.7978	1.0
weightlift	has_property	sir	0.0733	0.9278	0.0004
weightlift	has_property	sd	0.0733	0.908	0.0003
weightlift	has_property	scripted	0.0733	0.7992	0.0006
weightlift	has_property	outward	0.0733	0.8437	0.0095
weightlift	has_property	ukraine	0.0733	0.9126	0.0012
weightlift	has_property	oily	0.0733	0.8701	0.0003
weightlift	has_property	oath	0.0733	0.9631	0.0011
weightlift	has_property	watch	0.0733	0.9442	0.0002
weightlift	has_property	ice	0.0733	0.952	0.0003
ice	skate	work	0.0733	0.8534	0.3928
drone	has_property	fired	0.0733	0.8357	0.0126
generator	has_property	we	0.0733	0.9436	0.0003
airline	limit	liquids	0.0733	0.7815	1.0
southern baptist	has_property	against dancing	0.0733	0.8649	0.2174
pressure	be developed	in a hydraulic system	0.0733	0.8449	1.0
canteen	has_trait	good	0.0733	0.9469	0.0
substitute	has_property	vi	0.0733	0.8643	0.0023
almond	have	milk	0.0733	0.9078	0.0067
get	took	yak in mosh monsters	0.0733	0.6136	1.0
chemical reaction	has_trait	open	0.0733	0.9491	0.0001
plea bargaining	reflect	crime control model	0.0733	0.6807	1.0
educator	can make	routines predictable	0.0733	0.7024	1.0
tampion	be at	night	0.0733	0.9184	0.0018
protozoon	differ from	fungi	0.0733	0.8978	0.0616
shipping	has_property	case	0.0733	0.8851	0.0006
sepsis	lead	to amputation	0.0733	0.7863	0.2482
state	have	official language	0.0733	0.9071	0.068
denmark	celebrate christmas on	24th	0.0733	0.9823	0.034
ribosome	has_property	bad	0.0733	0.9451	0.0
rub	has_property	campus	0.0733	0.9238	0.036
hair	become	positively charged	0.0733	0.9024	0.0493
show	keep	disappearing from netflix	0.0733	0.8332	1.0
polar bear	be adapted	to live in cold climates	0.0733	0.9117	1.0
human	has_property	vi	0.0733	0.8643	0.0023
beep	can	effect	0.0733	0.8342	0.0008
beep	can	rules	0.0733	0.8835	0.0053
beep	can	query	0.0733	0.8085	0.0014
body language	be important to	communication	0.0733	0.966	0.2424
video game	has_property	pyramid	0.0733	0.9008	0.0005
video game	has_property	guided	0.0733	0.7841	0.0029
amine	has_property	jobs	0.0733	0.8863	0.0005
oxytetracycline	has_property	working	0.0733	0.9281	0.0001
ph	contribute to	pollution	0.0733	0.9087	0.0411
silver star medal	can	work	0.0733	0.9072	0.0
economics	has_property	evolutionary science summary	0.0733	0.7849	1.0
wine	has_property	gb	0.0733	0.9593	0.0002
recycling	can	fixed	0.0733	0.7968	0.0273
jaw	has_property	fm	0.0733	0.9428	0.0003
jaw	has_property	mtv	0.0733	0.9393	0.0003
jaw	has_property	symmetrical	0.0733	0.8834	0.0022
adductor	has_property	tight	0.0733	0.8394	0.003
whale	come on	surface	0.0733	0.9274	1.0
trade	relate to	economic growth	0.0733	0.9059	0.0564
sports car	has_property	kwh	0.0733	0.9041	0.0021
sports car	has_property	vac	0.0733	0.8939	0.0004
pair	can	identified	0.0733	0.9441	0.007
gymnosperm	have	cones	0.0733	0.8429	0.0312
coast	has_property	important to australia	0.0733	0.9734	0.015
holy	can	see	0.0733	0.8861	0.0009
root	be important in	math	0.0733	0.9365	0.0046
flower	has_property	nod	0.0733	0.8359	0.0005
flower	has_property	effective	0.0733	0.9045	0.0002
sibling	has_property	bad	0.0733	0.9451	0.0
synergy	has_property	in mumbai	0.0733	0.9606	0.0061
dentist	can	exist	0.0733	0.891	0.0002
apple aphid	can	work	0.0733	0.9072	0.0
space	unite	world	0.0733	0.8201	0.1568
cosmetic surgery	become	more popular	0.0733	0.9059	0.0277
judicial review	has_property	important uk	0.0733	0.9814	0.0149
community college	has_property	irvine	0.0733	0.8863	0.0113
community college	has_property	cpu	0.0733	0.9634	0.0002
community college	has_property	him	0.0733	0.9171	0.0007
community college	has_property	hg	0.0733	0.7931	0.0006
community college	has_property	ice	0.0733	0.952	0.0003
community college	has_property	idaho	0.0733	0.9309	0.0019
wreck	has_diet	vegan	0.0733	0.9111	0.0001
jordan	has_property	fanatic	0.0733	0.7534	0.0022
jordan	has_property	equestrian	0.0733	0.7548	0.0023
jordan	has_property	easier	0.0733	0.9022	0.0027
jordan	has_property	durable	0.0733	0.8571	0.0033
jordan	has_property	dna	0.0733	0.9504	0.0004
jordan	has_property	cyprus	0.0733	0.9294	0.0006
jordan	has_property	cbc	0.0733	0.7997	0.0002
jordan	has_property	cereal	0.0733	0.9117	0.0278
jordan	has_property	aggregates	0.0733	0.7247	0.0179
jordan	has_property	bbq	0.0733	0.8978	0.0006
jordan	has_property	wasn	0.0733	0.879	0.0006
jordan	has_property	taxable	0.0733	0.9066	0.0012
jordan	has_property	rita	0.0733	0.7738	0.2019
jordan	has_property	mpg	0.0733	0.9433	0.0006
jordan	has_property	gwen	0.0733	0.8771	0.0005
jordan	has_property	ghetto	0.0733	0.792	0.0192
jordan	has_property	physio	0.0733	0.8499	0.0235
flight	has_property	dead	0.0733	0.9491	0.0004
support system	has_diet	vegan	0.0733	0.9111	0.0001
growth stock	go	down	0.0733	0.8885	0.0011
parent	hate	box	0.0733	0.8245	0.1852
pteridophyte	has_property	czech	0.0733	0.9181	0.0001
pteridophyte	has_property	cycling	0.0733	0.8937	0.0005
pteridophyte	has_property	curable	0.0733	0.893	0.0009
pteridophyte	has_property	cbc	0.0733	0.7997	0.0002
pteridophyte	has_property	sky	0.0733	0.9467	0.001
pteridophyte	has_property	cited	0.0733	0.8567	0.0018
pteridophyte	has_property	cut	0.0733	0.9181	0.0002
pteridophyte	has_property	cfo	0.0733	0.8489	0.0007
pteridophyte	has_trait	cleaned	0.0733	0.9093	0.0106
pteridophyte	has_property	celebrated	0.0733	0.9464	0.0003
yeast bread	have	rise twice	0.0733	0.9176	0.1291
student teacher	go for	teaching practice	0.0733	0.785	1.0
flower	has_property	nutritious	0.0733	0.9195	0.0046
flower	has_property	oxford	0.0733	0.9311	0.0002
methodist	change	pastors	0.0733	0.7356	1.0
hiking	can	ghost	0.0733	0.8246	0.0003
cucumber	have	bumps	0.0733	0.8828	0.0052
golf club	be supposed	to go in the bag	0.0733	0.8643	1.0
submarine	has_trait	helpful	0.0733	0.9148	0.0005
stonehenge	has_property	unique	0.0733	0.886	0.0005
mind game	has_property	kit	0.0733	0.8843	0.0013
roach	contribute to	ecosystem	0.0733	0.9767	0.0373
weave	smell	bad	0.0733	0.9463	0.0005
presentation	has_property	synonym	0.0733	0.8398	0.0005
presentation	has_property	grip	0.0733	0.8243	0.0009
presentation	has_property	went	0.0733	0.8425	0.0004
jesse	have	kill	0.0733	0.8815	0.062
wind	get	trapped	0.0733	0.8474	0.0296
growth	has_property	shop	0.0733	0.9376	0.0011
replay	work on	snap chat	0.0733	0.931	0.0069
fire	has_property	important discovery	0.0733	0.853	0.0266
romanticism	relate to	industrial revolution	0.0733	0.8638	0.2608
presentation	has_property	guide	0.0733	0.8632	0.002
abscess	can	cure	0.0733	0.9031	0.0021
abscess	can	bite	0.0733	0.9017	0.0009
abscess	can	shoot	0.0733	0.8438	0.0041
seamount	has_property	different	0.0733	0.9463	0.0001
construction	has_property	impact	0.0733	0.8652	0.0005
scorpion	has_property	aquarius	0.0733	1.0	0.0003
reserve	has_property	acquired	0.0733	0.8146	0.0069
termite	has_property	edible	0.0733	0.8139	0.0005
chemotherapy	can	xerox	0.0733	0.7833	0.0257
concert	has_property	omaha	0.0733	0.7957	0.0012
youth	has_property	flu	0.0733	0.9515	0.0009
java	keep	asking to update	0.0733	0.8048	1.0
pone	has_property	vs	0.0733	0.935	0.0002
therapist	has_property	phd	0.0733	0.927	0.0002
receipt	can	mean	0.0733	0.8708	0.0001
contact	be grey on	iphone	0.0733	0.9393	0.0747
constitution	can	gi	0.0733	0.8476	0.0041
die	has_property	lucky	0.0733	0.8875	0.0005
lemon rind	has_property	refrigerated	0.0733	0.9185	0.0014
soft spot	has_property	own	0.0733	0.8187	0.0005
scientist	think high	the inca located mach pitch	0.0733	0.7208	1.0
hyperthermia	can	migrate	0.0733	0.8702	0.0004
lab	has_property	lb	0.0733	0.9512	0.0006
flower	has_movement	tumble	0.0733	0.8149	0.0043
nap	has_manner	harder	0.0733	0.8764	0.0053
nap	has_property	apprenticeship	0.0733	0.8162	0.1373
nap	has_property	axial	0.0733	0.787	0.0009
nap	has_property	gear	0.0733	0.8725	0.0058
nap	has_property	gnp	0.0733	1.0	0.0016
nap	has_property	gwen	0.0733	0.8771	0.0005
nap	has_property	gzsz	0.0733	1.0	0.0004
nap	has_property	avg	0.0733	0.908	0.0002
nap	has_property	apprenticeship	0.0733	0.8162	0.1373
nap	has_property	abut	0.0733	0.8281	0.0371
nap	has_manner	harder	0.0733	0.8764	0.0053
malaysia	has_property	a good place to visit	0.0733	0.9372	0.0076
video game	has_property	snap	0.0733	0.9272	0.0012
butterfly	has_property	harmless	0.0733	0.8487	0.019
switzerland	stay out of	war	0.0733	0.802	0.6426
leopard	need	camouflage	0.0733	0.8847	0.084
checkpoint	has_property	important to the health of cells	0.0733	0.9196	1.0
cd	has_property	sic	0.0733	0.8751	0.0008
osmotic pressure	affect	microbial growth	0.0733	0.9097	0.0688
eyesight	can	weaken	0.0733	0.8262	0.0465
electrolyte	move into	into cells	0.0733	0.9332	0.4686
wind power	have	economies of scale	0.0733	0.8637	1.0
graffiti	has_property	shop	0.0733	0.9376	0.0011
three	can	do	0.0733	0.9192	0.0001
natural gas	be different from	gasoline	0.0733	0.8919	0.2009
field line	has_property	curved	0.0733	0.8872	0.0013
bank	focus on	current accounts	0.0733	0.7126	1.0
acoustic projection	can	work	0.0733	0.9072	0.0
scientist	prefer	to use chemical equations instead of word problems	0.0733	0.799	1.0
queue	has_property	tlc	0.0733	0.9135	0.0001
