local_sigma	neighborhood_sigma	object	plausibility	predicate	subject
0.0078	0.8734	the body	0.2347	benefit	jumping rope
0.1293	0.8099	real	0.2347	look	wig
0.071	0.8796	pools	0.2347	be used in	sodium bicarbonate
0.3082	0.8429	india	0.2347	be harvested in	rice
1.0	0.8323	the amount of do in water	0.2347	affect	temperature
0.2041	0.8911	countries	0.2347	vary among	interest rate
1.0	0.8756	different skin	0.2347	have	lip
1.0	0.8331	more	0.2347	erupt	volcano
0.3765	0.9038	school	0.2347	be said in	pledge
0.1746	0.9451	for electricity	0.2347	has_property	metals good conductors
0.0004	0.9381	cd	0.2347	has_property	shoe
0.0017	0.9479	soluble in water	0.2347	has_property	caffeine
0.2812	0.909	profitable	0.2347	can be	agriculture
0.0119	0.8283	hydrophobic	0.2347	has_property	nucleotide
0.0004	0.8951	are	0.2347	can	fume
0.0374	0.8567	shorter	0.2347	has_height	menstrual cycle
0.5793	0.9093	revolution	0.2347	be in	lebanon
0.143	0.7528	darken	0.2347	can	lip
0.0663	0.8443	neurotransmitters	0.2347	affect	depressant
0.008	0.9152	communication	0.2347	affect	distraction
0.0607	0.8552	hair growth	0.2347	affect	shaving
0.7922	0.8893	global politics	0.2347	affect	globalization
0.3161	0.84	infrared	0.2347	has_property	radio wave
0.7019	0.8501	monopoly	0.2347	do	mcdonalds
0.0025	0.8891	cycle	0.2347	has_property	brake
1.0	0.9165	other states in united states	0.2347	be different from	hawaii
0.1997	0.8064	difficult to recycle	0.2347	has_property	car
0.0007	0.8668	fbi	0.2347	has_property	roach
0.0001	0.9428	bad	0.2347	has_property	caprifig
0.621	0.8768	sonar to navigate	0.2347	use	ship
1.0	0.8713	king of asgard	0.2347	become	loki
0.0397	0.9273	in dog food	0.2347	has_property	ash
0.0022	1.0	ahmadabad	0.2347	has_property	shoe
0.0164	1.0	ijui	0.2347	has_property	shoe
0.0042	0.8082	ambiguous	0.2347	has_property	shoe
0.0001	0.9428	bad	0.2347	has_property	splint bone
0.3986	0.9723	organisms important	0.2347	be in	variation
0.0016	0.826	irregular	0.2347	has_property	shoe
0.0031	0.91	different	0.2347	look	corpse
0.0179	0.8001	illusion	0.2347	has_property	shoe
0.0207	0.8834	apps	0.2347	has_property	shoe
0.0001	0.9335	yellow	0.2347	has_color	nonmetal
0.3339	0.8574	underground	0.2347	be built	metro
1.0	0.7545	cow	0.2347	go inside	milk
0.0035	0.8454	awareness	0.2347	has_property	shoe
0.0001	0.9469	good	0.2347	has_trait	duck shot
0.0841	0.7625	food	0.2347	play with	cat
0.0006	0.8861	yellow	0.2347	can	clothes
0.0013	0.8858	per	0.2347	has_property	vireo
0.0814	0.8604	concentration	0.2347	affect	kinetics
0.0015	0.9552	usa	0.2347	has_property	motorcycle
0.0003	0.9273	money	0.2347	make	interest group
1.0	0.9023	small fins	0.2347	have	seahorse
0.0019	0.9812	important to us	0.2347	has_property	resistance
0.5693	0.7922	body	0.2347	react in	carbohydrate
0.0003	0.9412	red	0.2347	has_color	yogurt
0.0003	0.9273	money	0.2347	make	counselor
0.0537	0.9043	photo shop	0.2347	be in	everything
0.0001	0.9428	bad	0.2347	has_property	wellhead
1.0	0.9079	on the 21st	0.2347	be celebrated	martin luther king day
1.0	0.7375	country	0.2347	return to	immigrant
0.0001	0.9469	good	0.2347	has_trait	wood ant
0.0025	0.8511	sneeze	0.2347	can	chihuahua
0.2545	0.797	integrate	0.2347	can	firm
1.0	0.8869	excel	0.2347	be bigger in	row
0.0014	0.9571	in german	0.2347	has_property	keyboard
0.012	0.9518	high melting point	0.2347	have	gold
1.0	0.8661	cities	0.2347	be problem in	traffic
1.0	0.8187	in the storm	0.2347	fair	everyone
0.0514	0.9824	bible	0.2347	be used in	italic
1.0	0.8352	scientific study	0.2347	be considered as	linguistics
1.0	0.7781	to make compound machines	0.2347	can be combined	simple machine
0.0118	0.9579	india	0.2347	has_property	lucknow
0.0596	0.8849	green	0.2347	be called	greenland
0.0001	0.9469	good	0.2347	has_trait	chickpea plant
0.0003	0.9078	healthy	0.2347	has_trait	lobster tart
0.0737	0.9238	to the sun	0.2347	be related	oil
1.0	0.7962	good of country	0.2347	place	politician
0.1985	0.8697	baptism	0.2347	believe in	church
0.0003	0.9376	white	0.2347	has_color	loo
0.0001	0.9469	good	0.2347	has_trait	ductless gland
0.0015	0.9092	paid	0.2347	has_property	depreciation allowance
0.0001	0.9428	bad	0.2347	has_property	gossip
0.0206	0.8974	muscles	0.2347	has_body_part	perineum
0.0058	0.9128	with each other	0.2347	communicate	neurotransmitter
0.1211	0.8811	night	0.2347	be louder at	sound
0.0268	0.7587	playful	0.2347	has_trait	seal
0.0	0.8642	work	0.2347	can	lamplighter
1.0	0.7447	emotional fights	0.2347	be better in	girl
0.0004	0.9257	open	0.2347	has_trait	summer school
0.0245	0.8706	a good place to visit	0.2347	has_property	germany
0.0085	0.9056	sugar	0.2347	have	bang
1.0	0.8042	data usage	0.2347	affect	streaming
0.3106	0.8815	plastic containers	0.2347	be stored in	chemical
0.0009	0.917	get	0.2347	can	tiger
1.0	0.9365	lucas	0.2347	be in	clearing
0.3878	0.8514	dependent on us	0.2347	has_property	plant
1.0	0.9121	variety of colors	0.2347	come in	honey
0.0	0.8642	work	0.2347	can	overproduction
0.0001	0.9469	good	0.2347	has_trait	meat thermometer
0.584	0.8809	surgery	0.2347	be no before	patient
1.0	0.819	anesthetist artery	0.2347	be called	facial artery
0.0003	0.9463	different	0.2347	has_property	indefinite integral
0.0879	0.8959	chromatography	0.2347	be used in	solvent
0.5459	0.792	tv jobs	0.2347	has_property	pluto
0.0506	0.9242	more in morning	0.2347	hurt	hemorrhoid
1.0	0.7538	bat in world series	0.2347	have to	pitcher
0.1475	0.9517	live	0.2347	be great place	nashville
0.0005	0.9129	vs	0.2347	has_property	frozen orange juice
0.0023	0.8844	cal	0.2347	has_property	primate
0.1714	0.7976	disintegrate	0.2347	can	firm
0.0006	0.911	not	0.2347	has_property	virgin
0.0008	0.8943	big	0.2347	has_property	red dog
1.0	0.8543	license	0.2347	get	driver
0.0001	0.9428	bad	0.2347	has_property	drilling
0.0003	0.9273	money	0.2347	make	star wars
0.9023	0.8759	other energy	0.2347	be better than	solar energy
0.0436	0.7866	flee	0.2347	can	lip
0.152	0.8703	today	0.2347	happen	miracle
1.0	0.8365	july 4	0.2347	be celebrated on	independence day
0.0035	0.8609	urinate	0.2347	can	snail
1.0	0.6981	signed card trick	0.2347	do	magician
0.0783	0.8995	more energy	0.2347	have	electron
1.0	0.7674	lawful hearing	0.2347	be given after	judgment
0.0015	0.9197	contagious	0.2347	has_property	hepatocellular carcinoma
1.0	0.9014	white fur in winter	0.2347	have	stoat
1.0	0.7846	last forever	0.2347	be designed to	product
0.0459	0.7565	packs	0.2347	travel in	turkey
1.0	0.7077	the minimum amount of cash registers open	0.2347	keep	retail store
0.2966	0.8361	rotten	0.2347	has_property	carrot
0.0067	0.8166	difference	0.2347	has_property	satire
0.0004	0.9342	popular	0.2347	has_trait	revolver
0.0001	0.9469	good	0.2347	has_trait	sapiential book
0.3534	0.8218	hexagons	0.2347	form	basalt columns
0.0111	0.91	negative	0.2347	can be	reserve
0.1348	0.8766	in peter	0.2347	has_property	umbrella
0.0073	0.983	environment	0.2347	be good for	flush toilet
1.0	0.807	a basis of morality	0.2347	has_property	freedom
1.0	0.8799	free	0.2347	be cheap	duty
0.0	0.8642	work	0.2347	can	journeyer
0.0017	1.0	be	0.2347	has_property	disability payment
0.1282	0.9176	court work	0.2347	be in	trial
0.0241	0.8989	stock price	0.2347	affect	seller
1.0	0.6753	an obsession with peeing around poles	0.2347	have	dog
1.0	0.832	microscope	0.2347	be achieved in	magnification
1.0	0.6509	music sharing	0.2347	opposed to	musician
1.0	0.7378	to harvey bay	0.2346	go	whale
1.0	0.7924	offended very	0.2346	get	homosexual
0.0246	0.9072	negative	0.2346	can	square root
0.0001	0.9469	good	0.2346	has_trait	brussels lace
0.0008	0.8942	sweet	0.2346	has_trait	little
1.0	0.7849	behavior	0.2346	analyze	behaviorist
0.0001	0.9389	made	0.2346	has_property	lepton
0.1361	0.9585	in tijuana	0.2346	has_property	migrant
0.0429	0.8891	polymer	0.2346	has_property	cellulose
0.0231	0.8854	tattoos	0.2346	get	islander
0.0003	0.9078	healthy	0.2346	has_trait	fried egg
0.0022	0.9016	fat	0.2346	has_weight	mac
0.0001	0.9469	good	0.2346	has_trait	ice pack
0.0059	0.8601	heavy	0.2346	has_property	pillow
1.0	0.8945	coffee beans	0.2346	be in	caffeine
0.0025	0.9638	australia	0.2346	be in	issue
1.0	0.8798	at a risk of extinction	0.2346	has_property	sea horse
0.0361	0.8261	cross	0.2346	can	athlete
0.0247	0.9209	necks	0.2346	has_body_part	lab
0.6825	0.8508	awkward at first	0.2346	has_property	relationship
0.8155	0.9245	physical changes	0.2346	has_property	change of state
0.0246	0.9198	acne	0.2346	have	drug addict
0.6107	0.7179	2 pa	0.2346	have pressure values of	amino acid
0.0116	1.0	gwalior	0.2346	has_property	root vegetable
0.0007	0.7997	cbc	0.2346	has_property	root vegetable
0.0007	0.7997	cbc	0.2346	has_property	root vegetable
0.0216	0.8165	halloween	0.2346	be associated with	blood
0.2169	0.899	on the same plane	0.2346	has_property	planet
0.0014	0.8994	away	0.2346	go	cardiac tamponade
0.0014	0.8258	run	0.2346	can	river
1.0	0.8916	lisp	0.2346	be with	thank
0.0015	0.9197	contagious	0.2346	has_property	secondary syphilis
0.0001	0.9469	good	0.2346	has_trait	mouthwash
1.0	0.8073	as a guest	0.2346	be treated	odysseus
0.0027	0.9203	society	0.2346	affect	anorexia
0.0005	0.8586	form	0.2346	can	esker
0.0097	0.8234	shake	0.2346	can	app
1.0	0.7323	vulnerabilities in websites	0.2346	find	hacker
0.0001	0.9428	bad	0.2346	has_property	chicken leg
0.0001	0.9469	good	0.2346	has_trait	dry vermouth
0.0026	0.8136	friendly	0.2346	has_trait	soft drink
1.0	0.8576	exercise	0.2346	be important before	stretching
1.0	0.8774	break week	0.2346	be on	tv show
0.0056	0.8136	raw	0.2346	has_property	sashimi
0.0003	0.9161	alive	0.2346	has_property	ichthyosaur
0.0033	0.9512	sentence	0.2346	be used in	intention
0.0005	0.9045	effective	0.2346	has_property	scissors
0.0002	0.9583	uk	0.2346	has_property	scissors
0.0013	0.8876	vac	0.2346	has_property	scissors
0.007	0.8751	hurt	0.2346	has_property	scissors
0.0005	0.9402	bbc	0.2346	has_property	scissors
0.1204	0.8772	water	0.2346	see under	frog
1.0	0.7443	to see if a male did the crime	0.2346	be tested	dna
1.0	0.8973	in learning	0.2346	can be used	word processor
0.0001	0.9428	bad	0.2346	has_property	dyestuff
0.0002	0.9561	spanish	0.2346	be in	community college
0.0002	0.9561	in spanish	0.2346	has_property	amazon
1.0	0.8648	in the new expansion	0.2346	be	end game
0.002	0.8501	hs code	0.2346	has_property	bed
1.0	0.6943	churches in gothic	0.2346	compare to	church
0.0003	0.9376	white	0.2346	has_color	desktop
0.002	0.8418	ubuntu	0.2346	has_property	device
1.0	0.7381	on a date	0.2346	behave	man
1.0	0.7752	in the mythology	0.2346	play	medusa
0.0003	0.8833	quiet	0.2346	has_trait	woolly bear caterpillar
0.0003	0.9376	white	0.2346	has_color	ipod
0.0347	0.8618	industry	0.2346	has_property	steel
1.0	0.64	traditional casino games	0.2346	stick to	casino
0.0135	0.856	liver	0.2346	affect	iodine
0.0237	0.9292	work	0.2346	be in	jump
1.0	0.9069	504	0.2346	qualify for	student
0.0752	0.8158	immune to venom	0.2346	has_property	honey badger
1.0	0.7767	a number	0.2346	randomly select	computer
0.0006	0.797	met	0.2346	can	cephalexin
0.003	0.9322	food	0.2346	eat	penguin
0.0023	0.8575	ignoring	0.2346	has_property	crayfish
0.0188	0.9513	math	0.2346	be in	bracket
0.0001	0.9428	bad	0.2346	has_property	bone tissue
0.0	0.8642	work	0.2346	can	primaxin
0.0004	0.8951	are	0.2346	can	lamprey
0.0002	0.942	expensive	0.2346	has_property	root
0.7354	0.9062	seattle	0.2346	be popular in	coffee
1.0	0.8222	offense	0.2346	be more important than	defense
0.2091	0.8833	medium	0.2346	travel through	electromagnetic wave
0.0001	0.9335	yellow	0.2346	has_color	layia
0.6191	0.8474	in keyboard order	0.2346	has_property	letter
0.0001	0.9469	good	0.2346	has_trait	sodium-vapour lamp
0.3523	0.8017	salt	0.2346	contain	food
0.0001	0.9469	good	0.2346	has_trait	inhaler
0.1675	0.725	rock	0.2346	beat	scissors
0.0009	0.9012	wrong	0.2346	has_property	logical positivism
0.0528	0.7478	love	0.2346	represent	flower
0.6652	0.9353	to influence public opinion	0.2346	try	lobbyist
0.039	0.9414	skin	0.2346	be bad for	oil
0.5775	0.8657	skin color	0.2346	change	chameleon
0.0989	0.9654	life	0.2346	be essential for	atmosphere
0.2323	0.9308	morning	0.2346	be low in	ketone
0.0063	0.8454	energy	0.2346	obtain	material
1.0	0.7803	dialysis	0.2346	be coiled in	tube
0.0058	0.9128	with each other	0.2346	communicate	swiss
0.0193	0.8636	soup	0.2346	has_property	veggie
0.2317	0.8915	ships	0.2346	be used on	plimsoll line
1.0	0.7752	love of god in a local area	0.2346	show	christian
1.0	0.8243	on the floor in a mosque	0.2346	sit	muslim
1.0	0.7606	the same movie over	0.2346	watch	man
0.0033	0.9512	sentence	0.2346	be used in	article
0.0002	0.9561	spanish	0.2346	be in	dendrite
0.4096	0.8466	courts	0.2346	be important in	hierarchy
0.1619	0.7502	industrialization	0.2346	relate to	middle class
0.0265	0.9094	babies	0.2346	can have	conjoined twin
0.147	0.8966	tinder	0.2346	be on	nurse
0.0845	0.9756	in the water	0.2346	move	steller sea lion
1.0	0.7699	verifying	0.2346	has_property	app
1.0	0.8001	conservation	0.2346	be in	recycling
0.0024	0.8707	organized	0.2346	has_trait	liquor store
0.0002	0.9561	spanish	0.2346	be in	rinse
0.002	0.8501	hs code	0.2346	has_property	amphibian
0.0	0.8642	work	0.2346	can	escadrille
0.0	0.8642	work	0.2346	can	shielder
0.0113	0.9599	england	0.2346	has_property	chester
1.0	0.7672	cooking	0.2346	happen during	chemical change
0.8224	0.7754	brawl	0.2346	be better than	melee
0.0013	0.8858	per	0.2346	has_property	dental implant
0.0008	0.8242	alike	0.2346	has_property	koala
1.0	0.8391	in washington	0.2346	be killed	wolf
0.1512	0.7675	imposed	0.2346	has_property	tariff
0.0076	0.8401	begin	0.2346	can	adaptation
1.0	0.9079	america	0.2346	be needed in	union
0.0041	0.9168	names	0.2346	have	tornado
0.0011	0.8594	no	0.2346	has_property	usa
0.3722	0.8248	pain	0.2346	be sensitive to	parietal pleura
1.0	0.6643	blastocyst stage	0.2346	reach	embryo
0.0636	0.8899	usa	0.2346	be expensive in	water
0.0013	0.8858	per	0.2346	has_property	movement
0.0003	0.8596	occur	0.2346	can	regeneration
1.0	0.8219	at a higher elevation	0.2346	be normally	lightning rod
0.0001	0.9469	good	0.2346	has_trait	rock salt
1.0	0.7162	scratching post	0.2346	need	cat
0.0011	0.9024	painful	0.2346	has_property	turbinate bone
0.0012	0.9748	used	0.2346	can	dry
0.0032	0.8883	blood pressure	0.2346	affect	zoloft
0.0089	0.9461	ocean	0.2346	has_property	greenland
0.1831	0.9416	a gas	0.2346	has_property	carbon monoxide
0.0	0.8642	work	0.2346	can	buffeting
1.0	0.8155	where the egg is	0.2346	know	sperm
1.0	0.8345	as a protestant for cars	0.2346	be used	lipid
0.011	0.8593	slower	0.2346	has_movement	steroid hormone
0.0077	0.9416	love	0.2346	has_property	pain
0.0027	0.8799	pay	0.2346	can	auction
0.0011	0.9024	painful	0.2346	has_property	cheek muscle
0.6276	0.844	overhead insulated	0.2345	has_property	cable
0.0014	0.8333	travel	0.2345	can	deer
0.0015	0.9092	paid	0.2345	has_property	lobbying expense
0.001	0.8973	real	0.2345	has_property	eyelash
1.0	0.8453	important in the tempest act	0.2345	be	spirit
0.0011	0.9015	calculated	0.2345	has_property	gross profit margin
1.0	0.8012	protestantism	0.2345	relate capitalism to	max weber
1.0	0.6501	as a skater rolls down a ramp	0.2345	can be conserved	energy
0.0026	0.9133	chinese	0.2345	be in	ebay
0.0001	0.9469	good	0.2345	has_trait	sunflower-seed oil
0.8912	0.9088	more skilled	0.2345	has_property	basketball player
0.4508	0.9142	ricers	0.2345	be called	ricer
0.0027	0.9043	happy	0.2345	has_property	norwegian
0.6787	0.877	track of tabs	0.2345	keep	bar
0.4248	0.7485	advertising	0.2345	spend on	company
0.0011	0.9197	ok	0.2345	has_property	pig's ears
0.8707	0.7616	as an ideal gas	0.2345	behave	methane
1.0	0.7292	balloons pop	0.2345	make	grass
1.0	0.8421	patients	0.2345	be bad for	nsaid
0.0001	0.9428	bad	0.2345	has_property	antineutrino
0.0497	0.9158	religion	0.2345	be different from	culture
0.0014	0.9571	german	0.2345	be in	square mile
0.0001	0.9428	bad	0.2345	has_property	phascogale
0.0006	0.9141	down	0.2345	has_place	home
1.0	0.699	to the dead french soldier	0.2345	speak	paul
1.0	0.8344	jealous over themselves	0.2345	has_property	girl
1.0	0.7869	rooms	0.2345	have adjoining	hotel
1.0	0.8213	them	0.2345	have bags on	banana tree
0.0689	0.8631	mercury	0.2345	use	gold miner
0.2719	0.8892	to be treated	0.2345	want	patient
0.0053	0.9234	animals	0.2345	affect	tapeworm
0.0011	0.903	killed	0.2345	has_property	bid
0.0395	0.8933	where it is	0.2345	be located	toronto
0.7166	0.8747	open	0.2345	left in	metal
1.0	0.8186	the earth from the outside	0.2345	warm up	nuclear fusion
1.0	0.6679	systematic checks on vehicles	0.2345	do	officer
0.3737	0.8531	inner	0.2345	be bigger than	planet
1.0	0.7715	white crotch	0.2345	have	speed skater
0.0001	0.9335	yellow	0.2345	has_color	violet
0.018	0.8552	connecting	0.2345	has_property	overwatch
0.0001	0.9428	bad	0.2345	has_property	kidney begonia
0.0011	0.9555	japanese	0.2345	be in	shadow
0.0041	0.9563	in jail	0.2345	has_property	alice
0.0017	0.8376	com	0.2345	has_property	plastic
1.0	0.7887	to educate	0.2345	be used	graphic
0.5865	0.8543	expensive in august	0.2345	has_property	flight
1.0	0.7277	goldenrod	0.2345	grow	farmer
0.0012	0.8853	square	0.2345	has_property	wind farm
1.0	0.7081	authorized prior to distribution	0.2345	has_property	document
0.4607	0.7588	sheep	0.2345	attack	wolf
0.513	0.8664	moon	0.2345	be bigger than	star
1.0	0.8344	straight up	0.2345	can fly	plane
0.0009	0.9409	high	0.2345	has_property	occipital bone
1.0	0.7315	the 25 pounds	0.2345	joe get	mrs
0.0008	0.9109	us	0.2345	help	logic
0.0233	0.9453	others	0.2345	be bigger than	atom
0.0039	0.9328	night	0.2345	has_property	chilly
0.9211	0.7279	two tabs	0.2345	open	chrome
0.031	0.8849	factor	0.2345	has_property	soil
1.0	0.8275	wind	0.2345	be created by	electricity
0.0795	0.8673	japanese	0.2345	be pronounced in	ai
0.2976	0.8545	to the american dream	0.2345	relate	nick
0.0003	0.9078	healthy	0.2345	has_trait	drop scone
0.1737	0.8477	cold	0.2345	can stand	bird
0.2096	0.8163	cheaper than branded drugs	0.2345	has_property	generic drug
0.0088	0.8803	anymore	0.2345	be used	radial engine
0.0007	0.9149	but	0.2345	has_property	pillow
0.26	0.8842	heart attack	0.2345	can cause	nsaid
0.0017	1.0	be	0.2345	has_property	structure
1.0	0.8122	social - security benefits before paying in	0.2345	get	immigrant
1.0	0.6735	software	0.2345	comprehend	developer
1.0	0.8003	webs between trees	0.2345	make	spider
0.4716	0.8235	population growth	0.2345	can limit	competition
0.0001	0.9428	bad	0.2345	has_property	crevasse
0.1446	0.9359	acne	0.2345	can help	birth control
0.0009	0.9702	nfl	0.2345	has_property	pepper
1.0	0.8581	grass	0.2345	be important to	soil
0.0076	0.9057	fatal	0.2345	has_property	heat stroke
0.4237	0.8574	way around	0.2345	find	cop
0.0046	0.8638	connected	0.2345	has_property	nondirectional antenna
1.0	0.8117	at a higher level usually	0.2345	be placed	air conditioner
0.0002	0.8827	jump	0.2345	can	tardigrade
0.0013	0.7707	quiet	0.2345	can	tardigrade
0.023	0.8868	weed	0.2345	has_property	poke
0.0001	0.9469	good	0.2345	has_trait	marsh orchid
0.0536	0.9143	spanish	0.2345	be used in	subjunctive
1.0	0.7843	sun spots	0.2345	remove	dermatologist
0.0833	0.8422	numbers	0.2345	use	website
0.0004	0.9257	open	0.2345	has_trait	united states post office
0.4639	0.8974	objects	0.2345	can move	wave
0.0003	0.9412	red	0.2345	has_color	seeing
0.0679	0.9613	1	0.2345	has_property	frequency
0.0013	0.9096	egg	0.2345	has_property	orange juice
1.0	0.8295	hole	0.2345	stand in	time
0.0029	0.8355	effects	0.2345	can	sore
1.0	0.8051	the tissues	0.2345	affect	leukemia
0.0002	0.9561	spanish	0.2345	be in	corvette
0.5878	0.7398	facebook	0.2345	rotate in	photo
1.0	0.7915	hourly	0.2345	pay salary instead of	company
0.2637	0.8932	uk	0.2345	be low in	pension
0.0002	0.9102	dangerous	0.2345	has_effect	bid
0.0001	0.9428	bad	0.2345	has_property	pyrophosphate
1.0	0.8636	with	0.2345	talk	spaniard
0.1057	0.8208	society	0.2345	influence	leader
0.0105	0.8671	expand	0.2345	can	bridge
0.0003	0.9078	healthy	0.2345	has_trait	chocolate egg
0.1013	0.8207	person	0.2345	identify	tooth
0.7555	0.8476	rigid structure	0.2345	have	plant cell
0.0014	0.8717	other	0.2345	has_property	opportunity cost
0.0018	0.977	brain	0.2345	affect	sex hormone
1.0	0.8799	important to the mitosis process	0.2345	has_property	cytokinesis
0.0001	0.9428	bad	0.2345	has_property	flathead
0.2563	0.7986	in testing	0.2345	mean	km
0.006	0.8151	glow	0.2345	can	uranium
0.2652	0.8866	rest of canada	0.2345	be different from	british columbia
0.0001	0.9469	good	0.2345	has_trait	shiitake mushroom
1.0	0.8124	planes non polar	0.2345	be such as	hydrocarbon molecule
0.5771	0.8274	birthdays	0.2345	be given on	present
